"","new2","datetimeAK","solar.time","temp.water","DO.obs","discharge","depth","light","DO.sat"
"1",1,2022-05-28 02:30:00,2022-05-28 00:45:56,1.239,12.596,90.4291953032876,14,0,13.804119099586
"2",1,2022-05-28 02:45:00,2022-05-28 01:00:56,1.206,12.614,90.4301525425097,14,0,13.8178955716828
"3",1,2022-05-28 03:00:00,2022-05-28 01:15:56,1.131,12.654,90.4520127606616,14,0,13.8457647097205
"4",1,2022-05-28 03:15:00,2022-05-28 01:30:56,1.066,12.684,90.6240130204645,14,0,13.8721112004882
"5",1,2022-05-28 03:30:00,2022-05-28 01:45:56,0.969,12.745,90.5145263425084,14,0,13.9110218000426
"6",1,2022-05-28 03:45:00,2022-05-28 02:00:56,0.903,12.755,90.4124387330286,14,0,13.9362216564504
"7",1,2022-05-28 04:00:00,2022-05-28 02:15:56,0.849,12.765,90.3781197533695,14,1.0420775199086,13.9585563010006
"8",1,2022-05-28 04:15:00,2022-05-28 02:30:56,0.784,12.798,90.3524940686858,14,36.9734814633944,13.9833599682354
"9",1,2022-05-28 04:30:00,2022-05-28 02:45:56,0.73,12.808,90.6021479184389,14,75.9909956552561,13.997660273082
"10",1,2022-05-28 04:45:00,2022-05-28 03:00:56,0.664,12.828,90.8958539903537,14,117.927566918614,14.022527187347
"11",1,2022-05-28 05:00:00,2022-05-28 03:15:56,0.61,12.844,90.7771241717636,14,162.603644264542,14.0445541588832
"12",1,2022-05-28 05:15:00,2022-05-28 03:30:56,0.588,12.854,90.7533136414335,14,209.827947582512,14.0540066545896
"13",1,2022-05-28 05:30:00,2022-05-28 03:45:56,0.544,12.874,90.5136615600073,14,259.398286704691,14.0721600489396
"14",1,2022-05-28 05:45:00,2022-05-28 04:00:56,0.533,12.853,90.5493050698486,14,311.102426957361,14.077290469422
"15",1,2022-05-28 06:00:00,2022-05-28 04:15:56,0.5,12.873,90.3581864864253,14,364.718997944539,14.0911335285365
"16",1,2022-05-28 06:15:00,2022-05-28 04:30:56,0.489,12.86,90.3485663622708,14,420.018441276669,14.0961357394758
"17",1,2022-05-28 06:30:00,2022-05-28 04:45:56,0.468,12.885,90.4063827297872,14,476.763993494292,14.1027705423879
"18",1,2022-05-28 06:45:00,2022-05-28 05:00:56,0.446,12.878,90.4858531207098,14,534.712699664078,14.108019821507
"19",1,2022-05-28 07:00:00,2022-05-28 05:15:56,0.446,12.883,90.6976520663305,14,593.616453690417,14.1043046537215
"20",1,2022-05-28 07:15:00,2022-05-28 05:30:56,0.424,12.89,90.8785458599258,14,653.223060518472,14.1086174892837
"21",1,2022-05-28 07:30:00,2022-05-28 05:45:56,0.413,12.888,90.9646973899081,14,713.277315915951,14.112552418325
"22",1,2022-05-28 07:45:00,2022-05-28 06:00:56,0.435,12.868,90.9465293801839,14,773.522099141246,14.1008800953451
"23",1,2022-05-28 08:00:00,2022-05-28 06:15:56,0.457,12.857,90.9826407414476,14,833.699473734527,14.0905734100774
"24",1,2022-05-28 08:15:00,2022-05-28 06:30:56,0.457,12.861,91.0852118544121,14,893.551791978741,14.0886375544771
"25",1,2022-05-28 08:30:00,2022-05-28 06:45:56,0.511,12.85,91.1018072568428,14,952.822797899058,14.0654983386235
"26",1,2022-05-28 08:45:00,2022-05-28 07:00:56,0.533,12.87,91.2995504142952,14,1011.25872449306,14.0530669009279
"27",1,2022-05-28 09:00:00,2022-05-28 07:15:56,0.577,12.856,91.2329539141342,14,1068.60938016488,14.0331281715527
"28",1,2022-05-28 09:15:00,2022-05-28 07:30:56,0.621,12.833,91.2413737121892,14,1124.62921997218,14.0106299371007
"29",1,2022-05-28 09:30:00,2022-05-28 07:45:56,0.697,12.793,91.4200941820405,14,1179.07839685786,13.97757523983
"30",1,2022-05-28 09:45:00,2022-05-28 08:00:56,0.74,12.806,91.5981260257169,14,1231.7237886043,13.9568860009373
"31",1,2022-05-28 10:00:00,2022-05-28 08:15:56,0.86,12.813,91.6566201796057,14,1282.33999587949,13.9064208120836
"32",1,2022-05-28 10:15:00,2022-05-28 08:30:56,0.958,12.792,91.6980110082112,14,1330.71030734162,13.8647538881227
"33",1,2022-05-28 10:30:00,2022-05-28 08:45:56,1.001,12.772,91.712774958049,14,1376.62762738697,13.846141567572
"34",1,2022-05-28 10:45:00,2022-05-28 09:00:56,1.066,12.765,91.751450352943,14,1419.8953629097,13.819599981766
"35",1,2022-05-28 11:00:00,2022-05-28 09:15:56,1.249,12.719,91.7809245300089,14,1460.32826495344,13.7464715419837
"36",1,2022-05-28 11:15:00,2022-05-28 09:30:56,1.357,12.692,91.7017764747428,14,1497.75322185727,13.704269647503
"37",1,2022-05-28 11:30:00,2022-05-28 09:45:56,1.486,12.647,91.8775568526979,14,1532.01000043113,13.6522797336925
"38",1,2022-05-28 11:45:00,2022-05-28 10:00:56,1.614,12.622,92.0900053535049,14,1562.95193194887,13.6017699298703
"39",1,2022-05-28 12:00:00,2022-05-28 10:15:56,1.742,12.603,91.756412368502,14,1590.44654016106,13.5548813167499
"40",1,2022-05-28 12:15:00,2022-05-28 10:30:56,1.881,12.56,91.7938033046441,14,1614.37610842257,13.5000759035212
"41",1,2022-05-28 12:30:00,2022-05-28 10:45:56,2.04,12.531,91.9839862257918,14,1634.63818372529,13.440736698168
"42",1,2022-05-28 12:45:00,2022-05-28 11:00:56,2.135,12.504,91.8257487217424,14,1651.14601531589,13.4058711590929
"43",1,2022-05-28 13:00:00,2022-05-28 11:15:56,2.262,12.479,91.7588591891664,14,1663.82892612843,13.3590023257616
"44",1,2022-05-28 13:15:00,2022-05-28 11:30:56,2.399,12.427,91.5440127064308,14,1672.63261537462,13.3125217797938
"45",1,2022-05-28 13:30:00,2022-05-28 11:45:56,2.504,12.392,91.4579832732879,14,1677.51939101763,13.2710305378901
"46",1,2022-05-28 13:45:00,2022-05-28 12:00:56,2.608,12.378,91.6267504087796,14,1678.46833114799,13.2310237187812
"47",1,2022-05-28 14:00:00,2022-05-28 12:15:56,2.703,12.347,91.7659798768487,14,1675.4753735535,13.1942823737133
"48",1,2022-05-28 14:15:00,2022-05-28 12:30:56,2.807,12.309,91.4197474270163,14,1668.55333310595,13.1600585885683
"49",1,2022-05-28 14:30:00,2022-05-28 12:45:56,2.849,12.289,91.2717318703734,14,1657.73184688547,13.1445420487516
"50",1,2022-05-28 14:45:00,2022-05-28 13:00:56,2.922,12.259,91.3543523597562,14,1643.05724728619,13.1146597195717
"51",1,2022-05-28 15:00:00,2022-05-28 13:15:56,2.963,12.245,91.3690186321223,14,1624.5923636394,13.0997157409852
"52",1,2022-05-28 15:15:00,2022-05-28 13:30:56,3.025,12.213,91.3914600312306,14,1602.41625320639,13.0736216850534
"53",1,2022-05-28 15:30:00,2022-05-28 13:45:56,3.067,12.203,91.4367384232072,14,1576.6238626841,13.0557764708537
"54",1,2022-05-28 15:45:00,2022-05-28 14:00:56,3.15,12.18,91.5574726620221,14,1547.32562171737,13.0268618654493
"55",1,2022-05-28 16:00:00,2022-05-28 14:15:56,3.171,12.126,91.1102417065185,14,1514.64697004322,13.0211525060371
"56",1,2022-05-28 16:15:00,2022-05-28 14:30:56,3.222,12.114,91.1572148026281,14,1478.72782047196,13.0007696452207
"57",1,2022-05-28 16:30:00,2022-05-28 14:45:56,3.305,12.084,91.1666016076522,14,1439.72195981014,12.9701516074007
"58",1,2022-05-28 16:45:00,2022-05-28 15:00:56,3.398,12.06,91.0433082190803,14,1397.7963904508,12.9376454059434
"59",1,2022-05-28 17:00:00,2022-05-28 15:15:56,3.429,12.042,91.3985465317977,14,1353.13061535837,12.9230228754112
"60",1,2022-05-28 17:15:00,2022-05-28 15:30:56,3.439,12.024,91.2623694847172,14,1305.91586950816,12.9188198407624
"61",1,2022-05-28 17:30:00,2022-05-28 15:45:56,3.439,12.012,91.2621985491419,14,1256.35430111405,12.9176529392477
"62",1,2022-05-28 17:45:00,2022-05-28 16:00:56,3.408,12,91.2348000183481,14,1204.65810614751,12.9269036632314
"63",1,2022-05-28 18:00:00,2022-05-28 16:15:56,3.377,11.993,91.2395617950904,14,1151.0486198847,12.9371825729517
"64",1,2022-05-28 18:15:00,2022-05-28 16:30:56,3.387,11.983,91.0240462216738,14,1095.7553691266,12.9351899636971
"65",1,2022-05-28 18:30:00,2022-05-28 16:45:56,3.377,11.98,91.0329837103285,14,1039.01508962752,12.9360294227445
"66",1,2022-05-28 18:45:00,2022-05-28 17:00:56,3.439,11.964,91.0334965170546,14,981.070712449136,12.9145644299395
"67",1,2022-05-28 19:00:00,2022-05-28 17:15:56,3.48,11.932,90.972897413652,14,922.170323874827,12.9019079191671
"68",1,2022-05-28 19:15:00,2022-05-28 17:30:56,3.49,11.924,90.8871561290503,14,862.566103238077,12.8985106337198
"69",1,2022-05-28 19:30:00,2022-05-28 17:45:56,3.49,11.898,90.9986500790486,14,802.513243211615,12.8970051614227
"70",1,2022-05-28 19:45:00,2022-05-28 18:00:56,3.47,11.89,91.0735442804251,14,742.268857258571,12.9031838785167
"71",1,2022-05-28 20:00:00,2022-05-28 18:15:56,3.429,11.886,90.8704483975271,14,682.090878766214,12.9183446349412
"72",1,2022-05-28 20:15:00,2022-05-28 18:30:56,3.418,11.875,90.8547125568467,14,622.236956732595,12.9232891952875
"73",1,2022-05-28 20:30:00,2022-05-28 18:45:56,3.398,11.878,90.8395920842376,14,562.96335262314,12.9310377592495
"74",1,2022-05-28 20:45:00,2022-05-28 19:00:56,3.336,11.88,90.7363714160868,14,504.523843311966,12.9526960964665
"75",1,2022-05-28 21:00:00,2022-05-28 19:15:56,3.326,11.921,90.6805145539319,14,447.168634377701,12.9564377141787
"76",1,2022-05-28 21:15:00,2022-05-28 19:30:56,3.367,11.966,90.7540070835905,14,391.143289033378,12.9412085750294
"77",1,2022-05-28 21:30:00,2022-05-28 19:45:56,3.315,11.956,90.9029798794552,14,336.687676638291,12.9591888343478
"78",1,2022-05-28 21:45:00,2022-05-28 20:00:56,3.243,11.988,90.6762069774329,14,284.034945775247,12.9876041011904
"79",1,2022-05-28 22:00:00,2022-05-28 20:15:56,3.119,12.017,90.5330557588775,14,233.410526035362,13.0317192095575
"80",1,2022-05-28 22:15:00,2022-05-28 20:30:56,2.932,12.077,90.2925738237111,14,185.031162805103,13.1015212939109
"81",1,2022-05-28 22:30:00,2022-05-28 20:45:56,2.619,12.175,90.0465975307652,14,139.103989364617,13.2192679829702
"82",1,2022-05-28 22:45:00,2022-05-28 21:00:56,2.272,12.279,89.847789688872,14,95.8256400086805,13.3479920550214
"83",1,2022-05-28 23:00:00,2022-05-28 21:15:56,1.966,12.372,89.7072269233151,14,55.3814081848339,13.463905989503
"84",1,2022-05-28 23:15:00,2022-05-28 21:30:56,1.764,12.435,89.6112441558125,14,17.9444531737968,13.5411073513785
"85",1,2022-05-28 23:30:00,2022-05-28 21:45:56,1.625,12.472,89.3227635110844,14,0,13.5946179155398
"86",1,2022-05-28 23:45:00,2022-05-28 22:00:56,1.55,12.502,89.4826371127836,14,0,13.6207281863005
"87",1,2022-05-29 00:00:00,2022-05-28 22:15:56,1.55,12.473,89.4618904178083,14,0,13.6232262532271
"88",1,2022-05-29 00:15:00,2022-05-28 22:30:56,1.614,12.442,89.4104583451186,14,0,13.6015333780442
"89",1,2022-05-29 00:30:00,2022-05-28 22:45:56,1.668,12.439,89.4671015109201,14,0,13.5849908501754
"90",1,2022-05-29 00:45:00,2022-05-28 23:00:56,1.71,12.407,89.0586240922878,14,0,13.5723191792091
"91",1,2022-05-29 01:00:00,2022-05-28 23:15:56,1.732,12.403,89.0120417060649,14,0,13.565837648154
"92",1,2022-05-29 01:15:00,2022-05-28 23:30:56,1.774,12.4,89.0028404882368,14,0,13.5523142196891
"93",1,2022-05-29 01:30:00,2022-05-28 23:45:56,1.742,12.414,88.9034829640892,14,0,13.5661231084715
"94",1,2022-05-29 01:45:00,2022-05-29 00:00:56,1.732,12.429,88.9012461499889,14,0,13.5706436209921
"95",1,2022-05-29 02:00:00,2022-05-29 00:15:56,1.721,12.427,88.8926651841057,14,0,13.5785614254895
"96",1,2022-05-29 02:15:00,2022-05-29 00:30:56,1.636,12.443,88.7978496623891,14,0,13.6126336732719
"97",1,2022-05-29 02:30:00,2022-05-29 00:45:56,1.593,12.452,88.8324079518537,14,0,13.6333408793479
"98",1,2022-05-29 02:45:00,2022-05-29 01:00:56,1.539,12.469,88.5048709700923,14,0,13.656498141705
"99",1,2022-05-29 03:00:00,2022-05-29 01:15:56,1.475,12.5,88.322868537194,14,0,13.6820454633076
"100",1,2022-05-29 03:15:00,2022-05-29 01:30:56,1.432,12.509,88.3084122713918,14,0,13.6991032740802
"101",1,2022-05-29 03:30:00,2022-05-29 01:45:56,1.378,12.547,88.5836136638511,14,0,13.719707381862
"102",1,2022-05-29 03:45:00,2022-05-29 02:00:56,1.335,12.566,88.1185956407627,14,0,13.7403321045734
"103",1,2022-05-29 04:00:00,2022-05-29 02:15:56,1.271,12.576,88.1880931618313,14,7.59126759867095,13.7651790007284
"104",1,2022-05-29 04:15:00,2022-05-29 02:30:56,1.228,12.606,88.2021489499997,14,43.4557879879361,13.7825432048481
"105",1,2022-05-29 04:30:00,2022-05-29 02:45:56,1.217,12.595,88.1435326992711,14,82.4040306969568,13.7870692774606
"106",1,2022-05-29 04:45:00,2022-05-29 03:00:56,1.163,12.624,88.1207201257708,14,124.269240873674,13.8083658565674
"107",1,2022-05-29 05:00:00,2022-05-29 03:15:56,1.109,12.643,88.1662573630472,14,168.872174940261,13.8289505008915
"108",1,2022-05-29 05:15:00,2022-05-29 03:30:56,1.088,12.669,88.2160484542133,14,216.02186793715,13.8386118578776
"109",1,2022-05-29 05:30:00,2022-05-29 03:45:56,1.066,12.678,88.4337520029944,14,265.516451212637,13.8464323979069
"110",1,2022-05-29 05:45:00,2022-05-29 04:00:56,1.066,12.665,88.2749137824946,14,317.144016666985,13.8450349241984
"111",1,2022-05-29 06:00:00,2022-05-29 04:15:56,1.023,12.674,88.2103440898699,14,370.683524038035,13.8639538450021
"112",1,2022-05-29 06:15:00,2022-05-29 04:30:56,1.023,12.659,88.5871642399451,14,425.905747272653,13.8599886905204
"113",1,2022-05-29 06:30:00,2022-05-29 04:45:56,1.023,12.679,88.5533336476442,14,482.574255962186,13.8601447752585
"114",1,2022-05-29 06:45:00,2022-05-29 05:00:56,1.012,12.679,88.807602757932,14,540.446427558605,13.863779927933
"115",1,2022-05-29 07:00:00,2022-05-29 05:15:56,1.012,12.68,88.644198115633,14,599.274486194134,13.8638031735829
"116",1,2022-05-29 07:15:00,2022-05-29 05:30:56,1.012,12.67,88.8960790117393,14,658.806563518855,13.8631551187442
"117",1,2022-05-29 07:30:00,2022-05-29 05:45:56,1.001,12.679,88.8514306394546,14,718.787777011716,13.864146083082
"118",1,2022-05-29 07:45:00,2022-05-29 06:00:56,1.012,12.688,88.9197853341053,14,778.961321305726,13.8595217389653
"119",1,2022-05-29 08:00:00,2022-05-29 06:15:56,1.001,12.687,88.9964181944768,14,839.069567620054,13.8642540619753
"120",1,2022-05-29 08:15:00,2022-05-29 06:30:56,1.001,12.699,89.0923667748643,14,898.855166841135,13.8652858393684
"121",1,2022-05-29 08:30:00,2022-05-29 06:45:56,1.012,12.705,89.0426294063076,14,958.062151298647,13.8605048323207
"122",1,2022-05-29 08:45:00,2022-05-29 07:00:56,1.033,12.699,89.2046128413942,14,1016.43703068608,13.8500435423903
"123",1,2022-05-29 09:00:00,2022-05-29 07:15:56,1.066,12.692,89.429861974859,14,1073.72987736082,13.8347971207078
"124",1,2022-05-29 09:15:00,2022-05-29 07:30:56,1.088,12.7,89.4514071831651,14,1129.69539637489,13.8246172965763
"125",1,2022-05-29 09:30:00,2022-05-29 07:45:56,1.12,12.732,89.4338901554383,14,1184.09397574404,13.8139717658001
"126",1,2022-05-29 09:45:00,2022-05-29 08:00:56,1.163,12.729,89.5794476968583,14,1236.69271223831,13.7957129495799
"127",1,2022-05-29 10:00:00,2022-05-29 08:15:56,1.239,12.706,89.5019069285833,14,1287.26640859606,13.7652972556612
"128",1,2022-05-29 10:15:00,2022-05-29 08:30:56,1.303,12.69,89.4413988065889,14,1335.59853767118,13.7427710487859
"129",1,2022-05-29 10:30:00,2022-05-29 08:45:56,1.4,12.673,89.5086975316814,14,1381.48216948743,13.7042309113087
"130",1,2022-05-29 10:45:00,2022-05-29 09:00:56,1.486,12.65,89.3299590848283,14,1424.72085715175,13.6728340133455
"131",1,2022-05-29 11:00:00,2022-05-29 09:15:56,1.603,12.632,89.3330827289734,14,1465.12947797129,13.6281427155599
"132",1,2022-05-29 11:15:00,2022-05-29 09:30:56,1.732,12.581,89.6692556191198,14,1502.53502599275,13.5779492534426
"133",1,2022-05-29 11:30:00,2022-05-29 09:45:56,1.881,12.543,89.3626077797224,14,1536.77735274296,13.522532110392
"134",1,2022-05-29 11:45:00,2022-05-29 10:00:56,2.029,12.512,89.2717270321549,14,1567.70985289119,13.4710866598579
"135",1,2022-05-29 12:00:00,2022-05-29 10:15:56,2.146,12.492,89.317070629448,14,1595.20009187295,13.4269168756572
"136",1,2022-05-29 12:15:00,2022-05-29 10:30:56,2.283,12.468,89.2454151632331,14,1619.13037295286,13.37544171337
"137",1,2022-05-29 12:30:00,2022-05-29 10:45:56,2.42,12.428,89.2575427910078,14,1639.39824109455,13.3250542744237
"138",1,2022-05-29 12:45:00,2022-05-29 11:00:56,2.546,12.376,89.2096116400873,14,1655.91692161255,13.2793204384995
"139",1,2022-05-29 13:00:00,2022-05-29 11:15:56,2.671,12.346,89.104234587668,14,1668.61569170255,13.2346618541011
"140",1,2022-05-29 13:15:00,2022-05-29 11:30:56,2.744,12.333,89.1177079739117,14,1677.4401832027,13.2084879696539
"141",1,2022-05-29 13:30:00,2022-05-29 11:45:56,2.859,12.284,89.0606483295908,14,1682.35261537918,13.1670924328567
"142",1,2022-05-29 13:45:00,2022-05-29 12:00:56,2.974,12.254,88.9905380106844,14,1683.33195667033,13.1266171562575
"143",1,2022-05-29 14:00:00,2022-05-29 12:15:56,3.119,12.223,88.9916149048092,14,1680.3740147241,13.0756956180288
"144",1,2022-05-29 14:15:00,2022-05-29 12:30:56,3.243,12.177,88.8657110858078,14,1673.49145434291,13.0317352038719
"145",1,2022-05-29 14:30:00,2022-05-29 12:45:56,3.295,12.178,88.9535035973138,14,1662.71374325442,13.0149866294183
"146",1,2022-05-29 14:45:00,2022-05-29 13:00:56,3.377,12.134,88.942768843181,14,1648.08702593664,12.9847079641813
"147",1,2022-05-29 15:00:00,2022-05-29 13:15:56,3.47,12.111,88.7030097213047,14,1629.67392605904,12.9530808755198
"148",1,2022-05-29 15:15:00,2022-05-29 13:30:56,3.542,12.087,88.7499828174143,14,1607.55327834358,12.9274274041048
"149",1,2022-05-29 15:30:00,2022-05-29 13:45:56,3.593,12.061,88.9477503942344,14,1581.81979104602,12.910291210802
"150",1,2022-05-29 15:45:00,2022-05-29 14:00:56,3.614,12.008,88.6877525002353,14,1552.58364046228,12.9045853396678
"151",1,2022-05-29 16:00:00,2022-05-29 14:15:56,3.562,12.026,88.6526618685503,14,1519.96999922077,12.9219669314032
"152",1,2022-05-29 16:15:00,2022-05-29 14:30:56,3.614,12.003,88.5707983795726,14,1484.1185003262,12.9053926354613
"153",1,2022-05-29 16:30:00,2022-05-29 14:45:56,3.542,11.985,88.5893619830569,14,1445.18263938995,12.9309782543409
"154",1,2022-05-29 16:45:00,2022-05-29 15:00:56,3.46,12.019,88.561567858503,14,1403.32911738274,12.9593358969303
"155",1,2022-05-29 17:00:00,2022-05-29 15:15:56,3.562,12.005,88.4292979102879,14,1358.73712693902,12.9251963695731
"156",1,2022-05-29 17:15:00,2022-05-29 15:30:56,3.665,11.985,88.4181529107742,14,1311.5975851815,12.887248234723
"157",1,2022-05-29 17:30:00,2022-05-29 15:45:56,3.757,11.954,88.6647787589067,14,1262.1123162875,12.8562555516301
"158",1,2022-05-29 17:45:00,2022-05-29 16:00:56,3.777,11.917,88.4475342942423,14,1210.4931874042,12.8501566284108
"159",1,2022-05-29 18:00:00,2022-05-29 16:15:56,3.818,11.917,88.482126770822,14,1156.96120154032,12.8377291924665
"160",1,2022-05-29 18:15:00,2022-05-29 16:30:56,3.829,11.907,88.4646473872727,14,1101.74555139987,12.8335977341845
"161",1,2022-05-29 18:30:00,2022-05-29 16:45:56,3.839,11.881,88.444862815393,14,1045.0826380552,12.8311341827014
"162",1,2022-05-29 18:45:00,2022-05-29 17:00:56,3.849,11.899,88.2740346852498,14,987.215058873173,12.8296496727063
"163",1,2022-05-29 19:00:00,2022-05-29 17:15:56,3.88,11.875,88.2089668375199,14,928.390568794196,12.8203772679218
"164",1,2022-05-29 19:15:00,2022-05-29 17:30:56,3.92,11.857,88.3302529540496,14,868.861019635416,12.8076313171789
"165",1,2022-05-29 19:30:00,2022-05-29 17:45:56,3.931,11.846,88.2289076933543,14,808.881281794539,12.8060406425085
"166",1,2022-05-29 19:45:00,2022-05-29 18:00:56,3.982,11.823,88.1646994073746,14,748.708153060126,12.7899964387934
"167",1,2022-05-29 20:00:00,2022-05-29 18:15:56,4.012,11.81,88.3478642021854,14,688.599259091312,12.7809447016237
"168",1,2022-05-29 20:15:00,2022-05-29 18:30:56,4.043,11.793,88.3053207794147,14,628.811950529237,12.7723968836325
"169",1,2022-05-29 20:30:00,2022-05-29 18:45:56,4.022,11.792,88.3036016559139,14,569.602201046534,12.780511375688
"170",1,2022-05-29 20:45:00,2022-05-29 19:00:56,3.961,11.789,88.2048936869526,14,511.223511532486,12.8022100217275
"171",1,2022-05-29 21:00:00,2022-05-29 19:15:56,3.91,11.796,88.3903539023468,14,453.925824690297,12.820473513643
"172",1,2022-05-29 21:15:00,2022-05-29 19:30:56,3.859,11.814,88.1937438035654,14,397.954454948182,12.8405356815965
"173",1,2022-05-29 21:30:00,2022-05-29 19:45:56,3.798,11.821,88.1027963097257,14,343.549038156146,12.8639514883534
"174",1,2022-05-29 21:45:00,2022-05-29 20:00:56,3.777,11.842,88.0284637538111,14,290.942505654412,12.8746247022217
"175",1,2022-05-29 22:00:00,2022-05-29 20:15:56,3.737,11.851,88.0883693471652,14,240.3600869452,12.892526068135
"176",1,2022-05-29 22:15:00,2022-05-29 20:30:56,3.696,11.849,87.900291375531,14,192.01834543996,12.9138937127808
"177",1,2022-05-29 22:30:00,2022-05-29 20:45:56,3.624,11.879,87.5416783061688,14,146.124251264548,12.9441020102987
"178",1,2022-05-29 22:45:00,2022-05-29 21:00:56,3.573,11.908,87.538113078454,14,102.874295114983,12.9652227460405
"179",1,2022-05-29 23:00:00,2022-05-29 21:15:56,3.531,11.911,87.432841183399,14,62.4536469982921,12.9851669187289
"180",1,2022-05-29 23:15:00,2022-05-29 21:30:56,3.449,11.953,87.0932312661434,14,25.0353635145754,13.0168665425403
"181",1,2022-05-29 23:30:00,2022-05-29 21:45:56,3.367,11.96,87.1671779960449,14,0,13.0476495976842
"182",1,2022-05-29 23:45:00,2022-05-29 22:00:56,3.295,11.982,87.0167742252207,14,0,13.0766209343153
"183",1,2022-05-30 00:00:00,2022-05-29 22:15:56,3.222,12.006,86.6442470000239,14,0,13.1072948269068
"184",1,2022-05-30 00:15:00,2022-05-29 22:30:56,3.129,12.039,86.7742312954028,14,0,13.1425070312514
"185",1,2022-05-30 00:30:00,2022-05-29 22:45:56,3.067,12.066,86.6581904590997,14,0,13.1689802217036
"186",1,2022-05-30 00:45:00,2022-05-29 23:00:56,2.963,12.098,86.421263983901,14,0,13.2078292729791
"187",1,2022-05-30 01:00:00,2022-05-29 23:15:56,2.89,12.126,86.4331904031876,14,0,13.2391545747797
"188",1,2022-05-30 01:15:00,2022-05-29 23:30:56,2.817,12.15,86.5464132444338,14,0,13.2624379933744
"189",1,2022-05-30 01:30:00,2022-05-29 23:45:56,2.734,12.172,86.1917023900632,14,0,13.2992103409039
"190",1,2022-05-30 01:45:00,2022-05-30 00:00:56,2.671,12.181,86.0989087920096,14,0,13.3248767418562
"191",1,2022-05-30 02:00:00,2022-05-30 00:15:56,2.556,12.219,85.897141322726,14,0,13.3684420946732
"192",1,2022-05-30 02:15:00,2022-05-30 00:30:56,2.493,12.251,86.0578647184284,14,0,13.3934778279243
"193",1,2022-05-30 02:30:00,2022-05-30 00:45:56,2.409,12.257,85.89099740976,14,0,13.4270046002711
"194",1,2022-05-30 02:45:00,2022-05-30 01:00:56,2.335,12.279,85.7377121535226,14,0,13.4570470443553
"195",1,2022-05-30 03:00:00,2022-05-30 01:15:56,2.23,12.327,85.8378559813167,14,0,13.4964985280233
"196",1,2022-05-30 03:15:00,2022-05-30 01:30:56,2.146,12.367,85.939132867782,14,0,13.5294724589947
"197",1,2022-05-30 03:30:00,2022-05-30 01:45:56,2.082,12.362,85.8224327085455,14,0,13.5560251611264
"198",1,2022-05-30 03:45:00,2022-05-30 02:00:56,2.019,12.397,85.4666571697342,14,0,13.5822595733551
"199",1,2022-05-30 04:00:00,2022-05-30 02:15:56,1.955,12.419,85.4857140444502,14,13.8763063215855,13.6080675301989
"200",1,2022-05-30 04:15:00,2022-05-30 02:30:56,1.87,12.454,85.6341789174627,14,49.6736703625494,13.6338923709977
"201",1,2022-05-30 04:30:00,2022-05-30 02:45:56,1.838,12.461,85.6280740754854,14,88.5525491962355,13.6507816313085
"202",1,2022-05-30 04:45:00,2022-05-30 03:00:56,1.753,12.504,85.4615974767035,14,130.346486652175,13.6866605129353
"203",1,2022-05-30 05:00:00,2022-05-30 03:15:56,1.721,12.502,85.4079969641435,14,174.876546075108,13.6989667499614
"204",1,2022-05-30 05:15:00,2022-05-30 03:30:56,1.625,12.548,85.4275666455857,14,221.95207645819,13.7329916288504
"205",1,2022-05-30 05:30:00,2022-05-30 03:45:56,1.593,12.543,85.507740314304,14,271.371528715406,13.7486644690039
"206",1,2022-05-30 05:45:00,2022-05-30 04:00:56,1.539,12.564,85.3761687600112,14,322.923318518123,13.770367745893
"207",1,2022-05-30 06:00:00,2022-05-30 04:15:56,1.496,12.583,85.3483453322158,14,376.386732262803,13.7876987144114
"208",1,2022-05-30 06:15:00,2022-05-30 04:30:56,1.443,12.613,85.6200742905583,14,431.532871969705,13.8070163267287
"209",1,2022-05-30 06:30:00,2022-05-30 04:45:56,1.378,12.639,85.5192174172212,14,488.125635357108,13.8300963368782
"210",1,2022-05-30 06:45:00,2022-05-30 05:00:56,1.346,12.644,85.6546423477702,14,545.922726602873,13.8418619753847
"211",1,2022-05-30 07:00:00,2022-05-30 05:15:56,1.314,12.671,85.780983273457,14,604.676693751343,13.85230968077
"212",1,2022-05-30 07:15:00,2022-05-30 05:30:56,1.314,12.65,85.943033658831,14,664.135988199727,13.8517750764065
"213",1,2022-05-30 07:30:00,2022-05-30 05:45:56,1.303,12.649,85.8377676204713,14,724.046041584942,13.8549024881588
"214",1,2022-05-30 07:45:00,2022-05-30 06:00:56,1.292,12.641,85.9203848768299,14,784.150355750393,13.8580314049043
"215",1,2022-05-30 08:00:00,2022-05-30 06:15:56,1.292,12.63,85.9614826078728,14,844.191600916005,13.8569397716564
"216",1,2022-05-30 08:15:00,2022-05-30 06:30:56,1.314,12.64,85.9322265955868,14,903.912717357931,13.8474111553574
"217",1,2022-05-30 08:30:00,2022-05-30 06:45:56,1.292,12.674,86.1612962522618,14,963.058016043969,13.8540695636185
"218",1,2022-05-30 08:45:00,2022-05-30 07:00:56,1.325,12.685,86.0010408493046,14,1021.37427327331,13.8409516982882
"219",1,2022-05-30 09:00:00,2022-05-30 07:15:56,1.335,12.693,86.1212476297727,14,1078.61181488505,13.8353803715633
"220",1,2022-05-30 09:15:00,2022-05-30 07:30:56,1.357,12.698,86.1085495584601,14,1134.52558514743,13.8238061914101
