"","solar.time","depth","DO.obs","DO.sat","temp.water","light","discharge"
"1088",2019-05-10 20:28:57,0.847230634165338,12.0909090909091,13.0853994490358,4.06845454545455,16.7417293806162,156.649093889925
"1089",2019-05-10 20:43:57,0.844806308638598,12.0809090909091,13.0887422436718,4.03254545454545,11.7449670731707,155.259503504911
"1090",2019-05-10 20:58:57,0.848442796928708,12.0754545454545,13.0970222835732,4.02909090909091,6.74820476572529,156.903048246652
"1091",2019-05-10 21:13:57,0.846018471401968,12.07,13.1053203040174,4.01627272727273,1.75144245827985,156.021366575092
"1092",2019-05-10 21:28:57,0.842381983111859,12.06,13.1086956521739,3.988,1.31358184370988,155.513457861638
"1093",2019-05-10 21:43:57,0.838745494821749,12.06,13.1229597388466,3.958,0.875721229139923,153.496140161792
"1094",2019-05-10 21:58:57,0.836321169295009,12.06,13.1372549019608,3.91781818181818,0.437860614569962,152.868412846959
"1095",2019-05-10 22:13:57,0.82904819271479,12.06,13.1450653983353,3.879,0,150.851095147113
"1096",2019-05-10 22:28:57,0.8326846810049,12.0618181818182,13.1548681340472,3.84227272727273,-5.08363854506763e-16,151.359003860567
"1097",2019-05-10 22:43:57,0.8326846810049,12.0690909090909,13.1758634378722,3.80227272727273,-1.01672770901353e-15,151.10504950384
"1098",2019-05-10 22:58:57,0.8326846810049,12.0709090909091,13.1922503725783,3.754,-1.01672770901353e-15,150.34318643366
"1099",2019-05-10 23:13:57,0.82783602995142,12.0890909090909,13.2121212121212,3.69318181818182,0,148.325868733813
"1100",2019-05-10 23:28:57,0.82419954166131,12.0990909090909,13.2375174060075,3.63609090909091,-2.54181927253382e-16,148.071914377087
"1101",2019-05-10 23:43:57,0.82298737889794,12.11,13.2494529540481,3.57645454545455,0,146.17441527862
"1102",2019-05-10 23:58:57,0.818138727844461,12.12,13.2749178532311,3.514,5.08363854506763e-16,144.291233334121
"1103",2019-05-11 00:13:57,0.820563053371201,12.1445454545455,13.3018022503237,3.45118181818182,0,145.172915005681
"1104",2019-05-11 00:28:57,0.820563053371201,12.16,13.3187294633078,3.38218181818182,0.0374900264762514,145.172915005681
"1105",2019-05-11 00:43:57,0.820563053371201,12.18,13.3406352683461,3.31527272727273,0.0749800529525033,143.783324620667
"1106",2019-05-11 00:58:57,0.818138727844461,12.2,13.3758596631117,3.256,0.112470079428755,142.139779878927
"1107",2019-05-11 01:13:57,0.818138727844461,12.21,13.3881578947368,3.208,0.149960105905006,143.903143222047
"1108",2019-05-11 01:28:57,0.819350890607831,12.22,13.3991228070175,3.166,2.42769385189345,142.76750719376
"1109",2019-05-11 01:43:57,0.820563053371201,12.24,13.4130304841602,3.12527272727273,4.7054275978819,143.903143222047
"1110",2019-05-11 01:58:57,0.82177521613457,12.26,13.4282584884995,3.07663636363636,6.98316134387035,143.021461550487
"1111",2019-05-11 02:13:57,0.818138727844461,12.28,13.4501642935378,3.02818181818182,9.26089508985879,143.275415907214
"1112",2019-05-11 02:28:57,0.820563053371201,12.31,13.4682713347921,2.97545454545455,23.7446373796534,143.903143222047
"1113",2019-05-11 02:43:57,0.82298737889794,12.33,13.4901531728665,2.91672727272727,38.228379669448,144.276916180153
"1114",2019-05-11 02:58:57,0.82177521613457,12.36,13.5229759299781,2.84927272727273,52.7121219592426,143.903143222047
"1115",2019-05-11 03:13:57,0.82177521613457,12.38,13.5300546448087,2.78218181818182,67.1958642490372,144.784824893606
"1116",2019-05-11 03:28:57,0.82419954166131,12.4063636363636,13.558867362146,2.72554545454545,83.8517386071887,146.17441527862
"1117",2019-05-11 03:43:57,0.82177521613457,12.43,13.5698689956332,2.67718181818182,100.50761296534,143.64918886532
