"","new","X","datetimeAK","temp.water","ODO.Psat","ODO.Ploc","DO.obs","DO.sat.EXO","discharge","depth","light","solar.time","DO.sat"
"144",3,33863,2021-07-01 18:45:00,8.602,102.027272727273,104.127272727273,11.9045454545455,11.6680032076985,291.98000611717,0.670164737114442,21.824,2021-07-01 16:58:57,11.6680032076985
"145",3,33864,2021-07-01 19:00:00,8.57627272727273,101.172727272727,103.263636363636,11.8127272727273,11.6758019588463,291.042898776781,0.66927809579339,18.786,2021-07-01 17:13:57,11.6758019588463
"146",3,33865,2021-07-01 19:15:00,8.54990909090909,100.327272727273,102.4,11.7218181818182,11.6835810076114,286.00063139825,0.664507369520196,15.81,2021-07-01 17:28:57,11.6835810076114
"147",3,33866,2021-07-01 19:30:00,8.516,99.5,101.590909090909,11.6363636363636,11.6948378254911,285.587989224853,0.664116949355959,12.989,2021-07-01 17:43:57,11.6948378254911
"148",3,33867,2021-07-01 19:45:00,8.47436363636364,98.8,100.8,11.56,11.7004048582996,283.493475583183,0.66213523150767,10.261,2021-07-01 17:58:57,11.7004048582996
"149",3,33868,2021-07-01 20:00:00,8.43927272727273,98.0727272727273,100.1,11.4881818181818,11.7139414163886,282.36402503029,0.661066605228567,7.905,2021-07-01 18:13:57,11.7139414163886
"150",3,33869,2021-07-01 20:15:00,8.393,97.3909090909091,99.4,11.42,11.7259404461869,283.384999615868,0.662032597294046,5.921,2021-07-01 18:28:57,11.7259404461869
"151",3,33870,2021-07-01 20:30:00,8.35981818181818,96.8,98.8,11.3627272727273,11.7383546205861,280.766020807224,0.659554658288959,4.309,2021-07-01 18:43:57,11.7383546205861
"152",3,33871,2021-07-01 20:45:00,8.324,96.2,98.2,11.3009090909091,11.7473067473068,281.703128147599,0.660441299609998,3.1,2021-07-01 18:58:57,11.7473067473068
"153",3,33872,2021-07-01 21:00:00,8.29881818181818,95.6181818181818,97.6,11.2390909090909,11.7541357672561,282.640235487983,0.661327940931045,2.325,2021-07-01 19:13:57,11.7541357672561
"154",3,33873,2021-07-01 21:15:00,8.276,95.2727272727273,97.2181818181818,11.2045454545455,11.7604961832062,283.080833409777,0.661744811343424,1.829,2021-07-01 19:28:57,11.7604961832062
"155",3,33874,2021-07-01 21:30:00,8.25990909090909,94.8818181818182,96.8363636363636,11.1627272727273,11.7648749640702,280.958364019714,0.659736643246997,1.519,2021-07-01 19:43:57,11.7648749640702
"156",3,33875,2021-07-01 21:45:00,8.23981818181818,94.4818181818182,96.4454545454546,11.1227272727273,11.7723467718657,281.426917689906,0.66017996390752,1.364,2021-07-01 19:58:57,11.7723467718657
"157",3,33876,2021-07-01 22:00:00,8.20990909090909,94.1454545454545,96.0909090909091,11.0918181818182,11.7815758980302,280.489810349522,0.659293322586473,1.302,2021-07-01 20:13:57,11.7815758980302
"158",3,33877,2021-07-01 22:15:00,8.185,93.8545454545455,95.8,11.0636363636364,11.7880666408369,279.332404048245,0.65819824605924,1.395,2021-07-01 20:28:57,11.7880666408369
"159",3,33878,2021-07-01 22:30:00,8.163,93.5636363636364,95.5090909090909,11.0345454545455,11.7936261173728,279.112105087353,0.657989810853055,1.581,2021-07-01 20:43:57,11.7936261173728
"160",3,33879,2021-07-01 22:45:00,8.14054545454545,93.3181818181818,95.2363636363636,11.0127272727273,11.8012664393571,277.650532579976,0.656606948375192,1.922,2021-07-01 20:58:57,11.8012664393571
