"","new","X","datetimeAK","temp.water","ODO.Psat","ODO.Ploc","DO.obs","discharge","depth","light","air.pressure.mbar","DO.sat.EXO","solar.time"
"1191",1,3417,2019-06-13 01:15:00,9.293,90.3,91,10.3609090909091,740.757063276968,0.432777647134449,0,990.79,11.4738749622471,2019-06-12 23:28:57
"1192",1,3418,2019-06-13 01:30:00,9.268,90.3,91,10.37,742.605090172804,0.433264995422628,0,991.04,11.483942414175,2019-06-12 23:43:57
"1193",1,3419,2019-06-13 01:45:00,9.23854545454545,90.3,91,10.3718181818182,742.605090172804,0.433264995422628,0,991.06,11.4859559045606,2019-06-12 23:58:57
"1194",1,3420,2019-06-13 02:00:00,9.206,90.3,91,10.38,737.061009485297,0.431802950558092,0,990.63,11.4950166112957,2019-06-13 00:13:57
"1195",1,3421,2019-06-13 02:15:00,9.17754545454545,90.3,91,10.39,742.605090172804,0.433264995422628,0,990.24,11.5060908084164,2019-06-13 00:28:57
"1196",1,3422,2019-06-13 02:30:00,9.149,90.2,90.9818181818182,10.39,738.909036381133,0.432290298846271,0,990.22,11.5188470066519,2019-06-13 00:43:57
"1197",1,3423,2019-06-13 02:45:00,9.12,90.2,90.9,10.39,735.212982589461,0.431315602269913,0,990.54,11.5188470066519,2019-06-13 00:58:57
"1198",1,3424,2019-06-13 03:00:00,9.089,90.2,90.9,10.4,733.364955693626,0.430828253981734,0,990.92,11.529933481153,2019-06-13 01:13:57
"1199",1,3425,2019-06-13 03:15:00,9.06136363636364,90.1,90.8,10.4,735.212982589461,0.431315602269913,0,990.68,11.542730299667,2019-06-13 01:28:57
"1200",1,3426,2019-06-13 03:30:00,9.03281818181818,90.1,90.8,10.4,731.51692879779,0.430340905693556,3.3938730711538,990.66,11.542730299667,2019-06-13 01:43:57
"1201",1,3427,2019-06-13 03:45:00,9.009,90,90.8,10.4,727.820875006119,0.429366209117198,31.4356829355435,991.11,11.5555555555556,2019-06-13 01:58:57
"1202",1,3428,2019-06-13 04:00:00,8.988,90,90.7,10.4081818181818,727.820875006119,0.429366209117198,62.871716579814,991.13,11.5646464646464,2019-06-13 02:13:57
"1203",1,3429,2019-06-13 04:15:00,8.96490909090909,90,90.7,10.41,727.820875006119,0.429366209117198,97.567397090729,991.35,11.5666666666667,2019-06-13 02:28:57
"1204",1,3430,2019-06-13 04:30:00,8.938,90,90.7,10.41,722.276794318612,0.427904164252662,135.374193112653,991.59,11.5666666666667,2019-06-13 02:43:57
"1205",1,3431,2019-06-13 04:45:00,8.90945454545455,89.9,90.7,10.42,720.428767422776,0.427416815964483,176.13025470321,991.84,11.5906562847608,2019-06-13 02:58:57
"1206",1,3432,2019-06-13 05:00:00,8.87781818181818,89.9454545454546,90.7,10.4281818181818,720.428767422776,0.427416815964483,219.661106242054,991.79,11.5938952900748,2019-06-13 03:13:57
"1207",1,3433,2019-06-13 05:15:00,8.84745454545455,89.9,90.6454545454545,10.43,720.428767422776,0.427416815964483,265.780393326481,991.66,11.6017797552836,2019-06-13 03:28:57
"1208",1,3434,2019-06-13 05:30:00,8.82090909090909,89.9,90.6636363636364,10.44,718.58074052694,0.426929467676304,314.290680560855,991.88,11.6129032258065,2019-06-13 03:43:57
"1209",1,3435,2019-06-13 05:45:00,8.79354545454545,89.9,90.6090909090909,10.44,714.884686735269,0.425954771099947,364.984296786326,991.95,11.6129032258065,2019-06-13 03:58:57
"1210",1,3436,2019-06-13 06:00:00,8.77,89.9,90.6090909090909,10.45,718.58074052694,0.426929467676304,417.644224061356,991.86,11.6240266963293,2019-06-13 04:13:57
"1211",1,3437,2019-06-13 06:15:00,8.748,89.9,90.6,10.4545454545455,713.036659839434,0.425467422811768,472.045026791482,992.21,11.6290828192942,2019-06-13 04:28:57
"1212",1,3438,2019-06-13 06:30:00,8.72418181818182,89.9,90.6909090909091,10.46,709.340606047763,0.42449272623541,527.953816774024,992.23,11.6351501668521,2019-06-13 04:43:57
"1213",1,3439,2019-06-13 06:45:00,8.70681818181818,89.9,90.7,10.47,711.188632943598,0.424980074523589,585.131250170692,992.23,11.6462736373749,2019-06-13 04:58:57
"1214",1,3440,2019-06-13 07:00:00,8.689,89.9090909090909,90.7,10.47,707.492579151927,0.424005377947231,643.332552130444,992.29,11.6450960566229,2019-06-13 05:13:57
"1215",1,3441,2019-06-13 07:15:00,8.671,90,90.7,10.48,707.492579151927,0.424005377947231,702.308564693026,992.29,11.6444444444444,2019-06-13 05:28:57
"1216",1,3442,2019-06-13 07:30:00,8.658,90,90.7,10.49,705.644552256091,0.423518029659053,761.806813444347,992.41,11.6555555555556,2019-06-13 05:43:57
"1217",1,3443,2019-06-13 07:45:00,8.649,90,90.8,10.49,709.340606047763,0.42449272623541,821.57258825705,992.33,11.6555555555556,2019-06-13 05:58:57
"1218",1,3444,2019-06-13 08:00:00,8.646,90.1,90.8,10.5,703.796525360255,0.423030681370874,881.350033806278,992.51,11.65371809101,2019-06-13 06:13:57
"1219",1,3445,2019-06-13 08:15:00,8.647,90.1,90.9,10.51,701.94849846442,0.422543333082695,940.883244831057,992.7,11.6648168701443,2019-06-13 06:28:57
"1220",1,3446,2019-06-13 08:30:00,8.65854545454545,90.2,90.9,10.51,705.644552256091,0.423518029659053,999.91736160838,992.58,11.6518847006652,2019-06-13 06:43:57
"1221",1,3447,2019-06-13 08:45:00,8.68281818181818,90.3,91,10.51,703.796525360255,0.423030681370874,1058.19966111002,992.64,11.6389811738649,2019-06-13 06:58:57
"1222",1,3448,2019-06-13 09:00:00,8.71109090909091,90.4,91.1,10.52,696.404417776913,0.421081288218159,1115.48063879034,993.07,11.6371681415929,2019-06-13 07:13:57
"1223",1,3449,2019-06-13 09:15:00,8.742,90.5,91.2,10.52,700.100471568584,0.422055984794516,1171.51507678442,992.84,11.6243093922652,2019-06-13 07:28:57
"1224",1,3450,2019-06-13 09:30:00,8.77109090909091,90.6,91.3,10.52,696.404417776913,0.421081288218159,1226.0630936162,992.94,11.6114790286976,2019-06-13 07:43:57
"1225",1,3451,2019-06-13 09:45:00,8.8,90.6272727272727,91.4,10.53,692.708363985242,0.420106591641801,1278.89117118144,993.12,11.6190189587722,2019-06-13 07:58:57
"1226",1,3452,2019-06-13 10:00:00,8.83218181818182,90.8,91.5,10.53,694.556390881078,0.42059393992998,1329.77315438499,993.04,11.5969162995595,2019-06-13 08:13:57
"1227",2,3453,2019-06-13 10:15:00,9.51345454545454,90.9504839405001,NA,10.5333333333333,692.708363985242,0.420106591641801,1378.49121931793,993.12,11.5809658502713,2019-06-13 08:28:57
"1228",2,3454,2019-06-13 10:30:00,9.95009090909091,91.1097941292593,NA,10.5366666666667,690.860337089406,0.419619243353622,1424.83680574016,993.08,11.565015400983,2019-06-13 08:43:57
"1229",2,3455,2019-06-13 10:45:00,10.12279228532,91.2746912757796,NA,10.54,692.708363985242,0.420106591641801,1468.61150996723,993.15,11.5490649516948,2019-06-13 08:58:57
"1230",2,3456,2019-06-13 11:00:00,10.1252195370093,91.4419360895632,NA,10.5433333333333,689.012310193571,0.419131895065444,1509.6279341441,993.19,11.5331145024065,2019-06-13 09:13:57
"1231",2,3457,2019-06-13 11:15:00,10.0079742662344,91.608289280112,NA,10.5466666666667,689.012310193571,0.419131895065444,1547.71048857931,993.32,11.5171640531183,2019-06-13 09:28:57
"1232",2,3458,2019-06-13 11:30:00,9.82165807507059,91.770511556928,NA,10.55,692.708363985242,0.420106591641801,1582.69614336809,992.97,11.50121360383,2019-06-13 09:43:57
"1233",2,3459,2019-06-13 11:45:00,9.61687256559332,91.9253636295133,NA,10.5533333333333,679.772175714392,0.41669515362455,1614.4351263238,993.47,11.4852631545418,2019-06-13 09:58:57
"1234",2,3460,2019-06-13 12:00:00,9.44421933987798,92.06960620737,NA,10.5566666666667,683.468229506064,0.417669850200907,1642.79156420391,993.32,11.4693127052535,2019-06-13 10:13:57
"1235",3,3461,2019-06-13 12:15:00,9.3543,92.2,92.9,10.56,683.468229506064,0.417669850200907,1667.64406429245,993.25,11.4533622559653,2019-06-13 10:28:57
"1236",3,3462,2019-06-13 12:30:00,9.44190909090909,92.3,93,10.55,692.708363985242,0.420106591641801,1688.88623414083,992.72,11.4301191765981,2019-06-13 10:43:57
"1237",3,3463,2019-06-13 12:45:00,9.54090909090909,92.4,93.2,10.54,692.708363985242,0.420106591641801,1706.42713699225,992.67,11.4069264069264,2019-06-13 10:58:57
"1238",3,3464,2019-06-13 13:00:00,9.62009090909091,92.5,93.2363636363636,10.53,689.012310193571,0.419131895065444,1720.1916811027,992.67,11.3837837837838,2019-06-13 11:13:57
"1239",3,3465,2019-06-13 13:15:00,9.70981818181818,92.6272727272727,93.4,10.53,687.164283297735,0.418644546777265,1730.12094117349,992.66,11.3681421140446,2019-06-13 11:28:57
"1240",3,3466,2019-06-13 13:30:00,9.783,92.7272727272727,93.5,10.52,681.620202610228,0.417182501912728,1736.17241063525,992.86,11.3450980392157,2019-06-13 11:43:57
"1241",3,3467,2019-06-13 13:45:00,9.755,92.6,93.4,10.5172727272727,685.316256401899,0.418157198489086,1738.32018359384,993.13,11.3577459257805,2019-06-13 11:58:57
"1242",3,3468,2019-06-13 14:00:00,9.725,92.5727272727273,93.3,10.51,685.316256401899,0.418157198489086,1736.55506574078,992.98,11.3532357851321,2019-06-13 12:13:57
"1243",3,3469,2019-06-13 14:15:00,9.81663636363636,92.7,93.4454545454546,10.5090909090909,689.012310193571,0.419131895065444,1730.88461371121,992.51,11.3366676473472,2019-06-13 12:28:57
"1244",3,3470,2019-06-13 14:30:00,9.853,92.7,93.5,10.5,687.164283297735,0.418644546777265,1721.33310272305,992.38,11.3268608414239,2019-06-13 12:43:57
"1245",3,3471,2019-06-13 14:45:00,9.93436363636364,92.8363636363636,93.6,10.4936363636364,687.164283297735,0.418644546777265,1707.94142266843,992.27,11.3033685859773,2019-06-13 12:58:57
"1246",3,3472,2019-06-13 15:00:00,10.0087272727273,92.9,93.7,10.49,683.468229506064,0.417669850200907,1690.76690304822,992.27,11.291711517761,2019-06-13 13:13:57
"1247",3,3473,2019-06-13 15:15:00,10.0743636363636,93,93.7363636363636,10.48,685.316256401899,0.418157198489086,1669.88306755956,992.23,11.2688172043011,2019-06-13 13:28:57
"1248",3,3474,2019-06-13 15:30:00,10.1214545454545,93,93.8,10.47,683.468229506064,0.417669850200907,1645.37931931636,992.2,11.258064516129,2019-06-13 13:43:57
"1249",3,3475,2019-06-13 15:45:00,10.1563636363636,93.0272727272727,93.8,10.46,679.772175714392,0.41669515362455,1617.36055815675,992.28,11.2440144630118,2019-06-13 13:58:57
"1250",3,3476,2019-06-13 16:00:00,10.2,93.1,93.8,10.4563636363636,683.468229506064,0.417669850200907,1585.94673151731,992.26,11.2313250659115,2019-06-13 14:13:57
"1251",3,3477,2019-06-13 16:15:00,10.2384545454545,93.1,93.8090909090909,10.4490909090909,679.772175714392,0.41669515362455,1551.27232098997,992.45,11.2235133287765,2019-06-13 14:28:57
"1252",3,3478,2019-06-13 16:30:00,10.2975454545455,93.1,93.9,10.4327272727273,681.620202610228,0.417182501912728,1513.48576658076,992.39,11.2059369202227,2019-06-13 14:43:57
"1253",3,3479,2019-06-13 16:45:00,10.314,93.1,93.8,10.4263636363636,676.076121922721,0.415720457048192,1472.74883123795,992.49,11.1991016502294,2019-06-13 14:58:57
"1254",3,3480,2019-06-13 17:00:00,10.3446363636364,93,93.8,10.41,681.620202610228,0.417182501912728,1429.2359083814,992.17,11.1935483870968,2019-06-13 15:13:57
"1255",3,3481,2019-06-13 17:15:00,10.385,93,93.7,10.4,681.620202610228,0.417182501912728,1383.13327528624,991.97,11.1827956989247,2019-06-13 15:28:57
"1256",3,3482,2019-06-13 17:30:00,10.4361818181818,92.9,93.7,10.38,679.772175714392,0.41669515362455,1334.63829566829,992.09,11.1733046286329,2019-06-13 15:43:57
"1257",3,3483,2019-06-13 17:45:00,10.4420909090909,92.9,93.6,10.37,676.076121922721,0.415720457048192,1283.9585747799,992.07,11.1625403659849,2019-06-13 15:58:57
"1258",3,3484,2019-06-13 18:00:00,10.426,92.7,93.5,10.36,677.924148818557,0.416207805336371,1231.31107060405,991.85,11.175836030205,2019-06-13 16:13:57
"1259",3,3485,2019-06-13 18:15:00,10.395,92.6,93.3,10.35,679.772175714392,0.41669515362455,1176.92116516012,991.7,11.1771058315335,2019-06-13 16:28:57
"1260",3,3486,2019-06-13 18:30:00,10.4048181818182,92.5,93.3,10.34,677.924148818557,0.416207805336371,1121.02169953972,991.66,11.1783783783784,2019-06-13 16:43:57
"1261",3,3487,2019-06-13 18:45:00,10.43,92.4,93.2,10.33,677.924148818557,0.416207805336371,1063.85197722227,991.66,11.1796536796537,2019-06-13 16:58:57
"1262",3,3488,2019-06-13 19:00:00,10.4387272727273,92.3,93.1,10.31,681.620202610228,0.417182501912728,1005.6567395679,991.46,11.1700975081257,2019-06-13 17:13:57
"1263",3,3489,2019-06-13 19:15:00,10.4644545454545,92.2,93,10.2918181818182,677.924148818557,0.416207805336371,946.685118103553,991.53,11.1624926050089,2019-06-13 17:28:57
"1264",3,3490,2019-06-13 19:30:00,10.5164545454545,92.1,92.9,10.27,676.076121922721,0.415720457048192,887.189567983991,991.35,11.1509229098806,2019-06-13 17:43:57
"1265",3,3491,2019-06-13 19:45:00,10.533,92,92.8,10.26,677.924148818557,0.416207805336371,827.424787272991,991.32,11.1521739130435,2019-06-13 17:58:57
"1266",3,3492,2019-06-13 20:00:00,10.531,91.9,92.7,10.2481818181818,674.228095026885,0.415233108760013,767.646626591538,991.46,11.1514492036799,2019-06-13 18:13:57
"1267",3,3493,2019-06-13 20:15:00,10.5177272727273,91.8,92.5,10.23,674.228095026885,0.415233108760013,708.11099376807,991.47,11.1437908496732,2019-06-13 18:28:57
"1268",3,3494,2019-06-13 20:30:00,10.5090909090909,91.7,92.5,10.23,677.924148818557,0.416207805336371,649.072758418023,991.33,11.1559432933479,2019-06-13 18:43:57
"1269",3,3495,2019-06-13 20:45:00,10.4975454545455,91.6,92.3454545454545,10.22,674.228095026885,0.415233108760013,590.784660747659,991.44,11.1572052401747,2019-06-13 18:58:57
"1270",3,3496,2019-06-13 21:00:00,10.509,91.5,92.3,10.2063636363636,676.076121922721,0.415720457048192,533.496229647104,991.18,11.1544957774466,2019-06-13 19:13:57
"1271",3,3497,2019-06-13 21:15:00,10.517,91.4,92.1545454545455,10.19,672.38006813105,0.414745760471835,477.452714437035,991.3,11.1487964989059,2019-06-13 19:28:57
"1272",3,3498,2019-06-13 21:30:00,10.52,91.3,92.1,10.18,676.076121922721,0.415720457048192,422.894035012351,991.2,11.1500547645126,2019-06-13 19:43:57
"1273",3,3499,2019-06-13 21:45:00,10.5074545454545,91.2,92,10.17,674.228095026885,0.415233108760013,370.053754710437,991.2,11.1513157894737,2019-06-13 19:58:57
"1274",3,3500,2019-06-13 22:00:00,10.4896363636364,91.1,91.9,10.17,674.228095026885,0.415233108760013,319.158080438862,991.29,11.1635565312843,2019-06-13 20:13:57
"1275",3,3501,2019-06-13 22:15:00,10.476,91.1,91.8,10.16,668.684014339378,0.413771063895477,270.42489433542,991.28,11.152579582876,2019-06-13 20:28:57
"1276",3,3502,2019-06-13 22:30:00,10.45,91,91.7,10.16,668.684014339378,0.413771063895477,224.062820970773,991.4,11.1648351648352,2019-06-13 20:43:57
"1277",3,3503,2019-06-13 22:45:00,10.415,90.9,91.6363636363636,10.16,668.684014339378,0.413771063895477,180.270334277343,991.3,11.1771177117712,2019-06-13 20:58:57
"1278",3,3504,2019-06-13 23:00:00,10.3764545454545,90.8,91.6,10.16,666.835987443543,0.413283715607298,139.23490787842,991.37,11.1894273127753,2019-06-13 21:13:57
"1279",3,3505,2019-06-13 23:15:00,10.3370909090909,90.8,91.5,10.16,666.835987443543,0.413283715607298,101.132212522606,991.53,11.1894273127753,2019-06-13 21:28:57
"1280",3,3506,2019-06-13 23:30:00,10.301,90.7,91.4,10.16,666.835987443543,0.413283715607298,66.1253640472759,991.45,11.2017640573319,2019-06-13 21:43:57
"1281",3,3507,2019-06-13 23:45:00,10.268,90.6,91.3,10.16,674.228095026885,0.415233108760013,34.3642250872305,991.31,11.2141280353201,2019-06-13 21:58:57
"1282",3,3508,2019-06-14 00:00:00,10.238,90.5,91.2272727272727,10.16,666.835987443543,0.413283715607298,5.98476351498467,991.61,11.2265193370166,2019-06-13 22:13:57
"1283",3,3509,2019-06-14 00:15:00,10.2146363636364,90.4,91.1545454545455,10.15,663.139933651872,0.412309019030941,0,991.59,11.2278761061947,2019-06-13 22:28:57
"1284",3,3510,2019-06-14 00:30:00,10.189,90.3,91.1,10.15,666.835987443543,0.413283715607298,0,991.62,11.2403100775194,2019-06-13 22:43:57
"1285",3,3511,2019-06-14 00:45:00,10.1553636363636,90.3,91,10.15,661.291906756036,0.411821670742762,0,991.87,11.2403100775194,2019-06-13 22:58:57
"1286",3,3512,2019-06-14 01:00:00,10.1151818181818,90.2,91,10.16,657.595852964364,0.410846974166404,0,992.03,11.2638580931264,2019-06-13 23:13:57
"1287",3,3513,2019-06-14 01:15:00,10.0687272727273,90.2,90.9,10.16,661.291906756036,0.411821670742762,0,991.89,11.2638580931264,2019-06-13 23:28:57
"1288",3,3514,2019-06-14 01:30:00,10.0138181818182,90.2,90.9,10.17,655.747826068529,0.410359625878225,0,992.07,11.2749445676275,2019-06-13 23:43:57
"1289",3,3515,2019-06-14 01:45:00,9.95481818181818,90.1,90.9,10.18,655.747826068529,0.410359625878225,0,992.16,11.2985571587125,2019-06-13 23:58:57
"1290",3,3516,2019-06-14 02:00:00,9.895,90.1,90.8,10.19,659.4438798602,0.411334322454583,0,991.99,11.3096559378468,2019-06-14 00:13:57
"1291",3,3517,2019-06-14 02:15:00,9.836,90.1,90.8,10.2,657.595852964364,0.410846974166404,0,992.03,11.3207547169811,2019-06-14 00:28:57
"1292",3,3518,2019-06-14 02:30:00,9.781,90,90.7818181818182,10.21,657.595852964364,0.410846974166404,0,992.01,11.3444444444444,2019-06-14 00:43:57
"1293",3,3519,2019-06-14 02:45:00,9.732,90,90.7,10.22,655.747826068529,0.410359625878225,0,992.04,11.3555555555556,2019-06-14 00:58:57
"1294",3,3520,2019-06-14 03:00:00,9.688,89.9,90.6818181818182,10.2227272727273,655.747826068529,0.410359625878225,0,992.08,11.3712205480838,2019-06-14 01:13:57
"1295",3,3521,2019-06-14 03:15:00,9.645,89.9,90.6,10.23,648.355718485186,0.40841023272551,0,992.19,11.3793103448276,2019-06-14 01:28:57
"1296",3,3522,2019-06-14 03:30:00,9.60427272727273,89.8090909090909,90.6,10.2309090909091,650.203745381022,0.408897581013689,5.73045174742594,992.21,11.3918412794817,2019-06-14 01:43:57
"1297",3,3523,2019-06-14 03:45:00,9.567,89.8,90.5,10.24,652.051772276858,0.409384929301868,33.7119569392088,992.12,11.4031180400891,2019-06-14 01:58:57
"1298",3,3524,2019-06-14 04:00:00,9.533,89.8,90.5,10.2418181818182,648.355718485186,0.40841023272551,65.0876704516251,992.19,11.4051427414457,2019-06-14 02:13:57
"1299",3,3525,2019-06-14 04:15:00,9.50309090909091,89.7545454545455,90.5,10.25,648.355718485186,0.40841023272551,99.7232741145338,992.26,11.4200344373544,2019-06-14 02:28:57
"1300",3,3526,2019-06-14 04:30:00,9.478,89.7,90.4909090909091,10.25,650.203745381022,0.408897581013689,137.470494340562,992.17,11.4269788182832,2019-06-14 02:43:57
"1301",3,3527,2019-06-14 04:45:00,9.452,89.7,90.4272727272727,10.26,648.355718485186,0.40841023272551,178.167736839116,992.06,11.438127090301,2019-06-14 02:58:57
"1302",3,3528,2019-06-14 05:00:00,9.429,89.7,90.4181818181818,10.26,644.659664693515,0.407435536149153,221.64077846725,992.04,11.438127090301,2019-06-14 03:13:57
"1303",3,3529,2019-06-14 05:15:00,9.39927272727273,89.7,90.4090909090909,10.27,644.659664693515,0.407435536149153,267.703512998674,991.91,11.4492753623188,2019-06-14 03:28:57
"1304",3,3530,2019-06-14 05:30:00,9.366,89.7,90.4,10.28,644.659664693515,0.407435536149153,316.158747880194,991.97,11.4604236343367,2019-06-14 03:43:57
"1305",3,3531,2019-06-14 05:45:00,9.34,89.7,90.4,10.28,642.811637797679,0.406948187860974,366.799048422213,991.88,11.4604236343367,2019-06-14 03:58:57
"1306",3,3532,2019-06-14 06:00:00,9.312,89.7,90.4,10.29,640.963610901844,0.406460839572795,419.407625737521,991.86,11.4715719063545,2019-06-14 04:13:57
"1307",3,3533,2019-06-14 06:15:00,9.28572727272727,89.7,90.4,10.3,640.963610901844,0.406460839572795,473.759264883638,991.64,11.4827201783724,2019-06-14 04:28:57
"1308",3,3534,2019-06-14 06:30:00,9.262,89.7,90.4,10.3,637.267557110173,0.405486142996438,529.621289002985,991.84,11.4827201783724,2019-06-14 04:43:57
"1309",3,3535,2019-06-14 06:45:00,9.24309090909091,89.7,90.5,10.31,639.115584006008,0.405973491284616,586.754555329831,991.82,11.4938684503902,2019-06-14 04:58:57
"1310",3,3536,2019-06-14 07:00:00,9.221,89.8,90.5,10.32,640.963610901844,0.406460839572795,644.914478990398,991.57,11.4922048997773,2019-06-14 05:13:57
"1311",3,3537,2019-06-14 07:15:00,9.20936363636364,89.8,90.6,10.33,631.723476422665,0.404024098131901,703.852080108554,991.67,11.5033407572383,2019-06-14 05:28:57
"1312",3,3538,2019-06-14 07:30:00,9.194,89.9,90.6,10.34,635.419530214337,0.404998794708259,763.315049583673,991.59,11.5016685205784,2019-06-14 05:43:57
"1313",3,3539,2019-06-14 07:45:00,9.17463636363636,89.9,90.6636363636364,10.35,635.419530214337,0.404998794708259,823.048829292429,991.49,11.5127919911012,2019-06-14 05:58:57
"1314",3,3540,2019-06-14 08:00:00,9.15772727272727,90,90.7,10.36,631.723476422665,0.404024098131901,882.797701776891,991.53,11.5111111111111,2019-06-14 06:13:57
"1315",3,3541,2019-06-14 08:15:00,9.14481818181818,90,90.7,10.37,633.571503318501,0.40451144642008,942.305885021268,991.33,11.5222222222222,2019-06-14 06:28:57
"1316",3,3542,2019-06-14 08:30:00,9.14890909090909,90.0545454545454,90.8,10.37,628.027422630994,0.403049401555544,1001.31862738039,991.33,11.5152432868968,2019-06-14 06:43:57
"1317",3,3543,2019-06-14 08:45:00,9.164,90.2,90.9,10.38,628.027422630994,0.403049401555544,1059.58329823577,991.24,11.5077605321508,2019-06-14 06:58:57
"1318",3,3544,2019-06-14 09:00:00,9.185,90.3,91,10.3818181818182,631.723476422665,0.404024098131901,1116.8504693871,990.88,11.4970301016813,2019-06-14 07:13:57
"1319",3,3545,2019-06-14 09:15:00,9.205,90.4,91.1,10.39,626.179395735159,0.402562053267365,1172.87498294956,990.91,11.4933628318584,2019-06-14 07:28:57
"1320",3,3546,2019-06-14 09:30:00,9.218,90.4,91.2,10.4,626.179395735159,0.402562053267365,1227.41700079981,990.86,11.5044247787611,2019-06-14 07:43:57
"1321",3,3547,2019-06-14 09:45:00,9.24118181818182,90.5,91.2909090909091,10.4,626.179395735159,0.402562053267365,1280.24303132711,990.73,11.4917127071823,2019-06-14 07:58:57
"1322",3,3548,2019-06-14 10:00:00,9.271,90.6,91.4,10.41,624.331368839323,0.402074704979186,1331.12692901071,990.52,11.4900662251656,2019-06-14 08:13:57
"1323",3,3549,2019-06-14 10:15:00,9.30772727272727,90.7272727272727,91.5,10.41,626.179395735159,0.402562053267365,1379.85086249648,990.32,11.4739478957916,2019-06-14 08:28:57
"1324",3,3550,2019-06-14 10:30:00,9.345,90.9,91.6,10.4154545454545,622.483341943487,0.401587356691007,1426.20624717511,990.21,11.4581458145814,2019-06-14 08:43:57
"1325",3,3551,2019-06-14 10:45:00,9.392,91,91.7,10.4163636363636,624.331368839323,0.402074704979186,1469.99463806912,990.11,11.4465534465534,2019-06-14 08:58:57
"1326",3,3552,2019-06-14 11:00:00,9.44936363636364,91.1,91.8272727272727,10.4163636363636,624.331368839323,0.402074704979186,1511.02857941408,989.91,11.4339886238898,2019-06-14 09:13:57
"1327",3,3553,2019-06-14 11:15:00,9.52090909090909,91.2909090909091,92,10.4181818181818,618.787288151816,0.40061266011465,1549.13240710931,989.78,11.4120693089026,2019-06-14 09:28:57
"1328",3,3554,2019-06-14 11:30:00,9.59445454545455,91.3,92.1,10.4090909090909,626.179395735159,0.402562053267365,1584.14300072945,989.33,11.4009758040426,2019-06-14 09:43:57
"1329",3,3555,2019-06-14 11:45:00,9.67590909090909,91.5,92.3,10.41,615.091234360145,0.399637963538292,1615.91048186947,989.8,11.3770491803279,2019-06-14 09:58:57
"1330",3,3556,2019-06-14 12:00:00,9.76,91.7,92.4,10.4063636363636,616.93926125598,0.400125311826471,1644.29885570201,989.38,11.3482700505601,2019-06-14 10:13:57
"1331",3,3557,2019-06-14 12:15:00,9.85063636363636,91.8,92.6,10.4,622.483341943487,0.401587356691007,1669.18659323025,988.75,11.3289760348584,2019-06-14 10:28:57
"1332",3,3558,2019-06-14 12:30:00,9.95290909090909,92,92.8,10.4,624.331368839323,0.402074704979186,1690.46715149538,988.54,11.304347826087,2019-06-14 10:43:57
"1333",3,3559,2019-06-14 12:45:00,10.0411818181818,92.1363636363636,92.9,10.39,624.331368839323,0.402074704979186,1708.04942968974,988.4,11.2767636901825,2019-06-14 10:58:57
"1334",3,3560,2019-06-14 13:00:00,10.1490909090909,92.3,93.0727272727273,10.38,618.787288151816,0.40061266011465,1721.85815918134,988.27,11.2459371614301,2019-06-14 11:13:57
"1335",3,3561,2019-06-14 13:15:00,10.2475454545455,92.4,93.2,10.37,624.331368839323,0.402074704979186,1731.83422570054,987.98,11.2229437229437,2019-06-14 11:28:57
"1336",3,3562,2019-06-14 13:30:00,10.3411818181818,92.6,93.3,10.36,622.483341943487,0.401587356691007,1737.93492241426,987.87,11.1879049676026,2019-06-14 11:43:57
"1337",3,3563,2019-06-14 13:45:00,10.419,92.6,93.4,10.35,620.635315047652,0.401100008402829,1740.13413275529,987.83,11.1771058315335,2019-06-14 11:58:57
"1338",3,3564,2019-06-14 14:00:00,10.5043636363636,92.7,93.5,10.34,626.179395735159,0.402562053267365,1738.42244221641,987.48,11.1542610571737,2019-06-14 12:13:57
"1339",3,3565,2019-06-14 14:15:00,10.5803636363636,92.8,93.5,10.33,626.179395735159,0.402562053267365,1732.8071786527,987.22,11.1314655172414,2019-06-14 12:28:57
"1340",3,3566,2019-06-14 14:30:00,10.662,92.8,93.6,10.32,626.179395735159,0.402562053267365,1723.31238091628,987.11,11.1206896551724,2019-06-14 12:43:57
"1341",3,3567,2019-06-14 14:45:00,10.75,92.9,93.7,10.3,624.331368839323,0.402074704979186,1709.97869593641,986.8,11.0871905274489,2019-06-14 12:58:57
"1342",3,3568,2019-06-14 15:00:00,10.7976363636364,92.8454545454545,93.6,10.2827272727273,626.179395735159,0.402562053267365,1692.86320470992,986.55,11.0751003622834,2019-06-14 13:13:57
"1343",3,3569,2019-06-14 15:15:00,10.9003636363636,92.9,93.6545454545455,10.2654545454545,620.635315047652,0.401100008402829,1672.03917795081,986.68,11.0500048928466,2019-06-14 13:28:57
"1344",3,3570,2019-06-14 15:30:00,10.9103636363636,92.8,93.5818181818182,10.2527272727273,624.331368839323,0.402074704979186,1647.595762409,986.34,11.048197492163,2019-06-14 13:43:57
"1345",3,3571,2019-06-14 15:45:00,10.9917272727273,92.8181818181818,93.6,10.2354545454545,616.93926125598,0.400125311826471,1619.63759923135,986.53,11.0274240940254,2019-06-14 13:58:57
"1346",3,3572,2019-06-14 16:00:00,11.0249090909091,92.8,93.5,10.22,628.027422630994,0.403049401555544,1588.28437600919,986.11,11.0129310344828,2019-06-14 14:13:57
"1347",3,3573,2019-06-14 16:15:00,11.1049090909091,92.8,93.6,10.21,620.635315047652,0.401100008402829,1553.67031439582,986.08,11.0021551724138,2019-06-14 14:28:57
