"","date","GPP_mean","GPP_se_mean","GPP_sd","GPP_2.5pct","GPP_25pct","GPP_50pct","GPP_75pct","GPP_97.5pct","GPP_n_eff","GPP_Rhat","ER_mean","ER_se_mean","ER_sd","ER_2.5pct","ER_25pct","ER_50pct","ER_75pct","ER_97.5pct","ER_n_eff","ER_Rhat","DO_R2_mean","DO_R2_se_mean","DO_R2_sd","DO_R2_2.5pct","DO_R2_25pct","DO_R2_50pct","DO_R2_75pct","DO_R2_97.5pct","DO_R2_n_eff","DO_R2_Rhat","GPP_daily_mean","GPP_daily_se_mean","GPP_daily_sd","GPP_daily_2.5pct","GPP_daily_25pct","GPP_daily_50pct","GPP_daily_75pct","GPP_daily_97.5pct","GPP_daily_n_eff","GPP_daily_Rhat","ER_daily_mean","ER_daily_se_mean","ER_daily_sd","ER_daily_2.5pct","ER_daily_25pct","ER_daily_50pct","ER_daily_75pct","ER_daily_97.5pct","ER_daily_n_eff","ER_daily_Rhat","K600_daily_mean","K600_daily_se_mean","K600_daily_sd","K600_daily_2.5pct","K600_daily_25pct","K600_daily_50pct","K600_daily_75pct","K600_daily_97.5pct","K600_daily_n_eff","K600_daily_Rhat","K600_daily_predlog_mean","K600_daily_predlog_se_mean","K600_daily_predlog_sd","K600_daily_predlog_2.5pct","K600_daily_predlog_25pct","K600_daily_predlog_50pct","K600_daily_predlog_75pct","K600_daily_predlog_97.5pct","K600_daily_predlog_n_eff","K600_daily_predlog_Rhat","valid_day","warnings","errors"
"1",2022-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","data don't start when expected"
"2",2022-05-28,0.26122597292668,0.00737274135459845,0.0748536088555752,0.127630282009794,0.20971209818507,0.257542028621509,0.311478611934849,0.415918647618494,103.078357536074,1.03425647547434,-5.45770036974148,0.0617877215425591,0.572829394129122,-6.63712566859811,-5.8446397033808,-5.42590328178399,-5.06051185215281,-4.44480631478472,85.950068897311,1.03931458001041,0.999998165456783,4.89411867664824e-07,1.07717103209549e-06,0.999995609928241,0.999997534858271,0.999998495231295,0.999999001427591,0.999999454819787,4.84418074023085,2.14812333678924,0.261225972926535,0.00737274135459437,0.0748536088555337,0.127630282009723,0.209712098184954,0.257542028621367,0.311478611934677,0.415918647618264,103.078357536074,1.03425647547434,-5.45770036974148,0.0617877215425591,0.572829394129122,-6.63712566859812,-5.84463970338081,-5.42590328178397,-5.06051185215283,-4.44480631478472,85.9500688973111,1.03931458001041,101.804564212366,1.07404708325702,9.94879704302791,84.0490725004573,94.8703736389265,101.256027106259,108.447121051955,122.274235688522,85.8014253439748,1.03906126557596,4.59503434576996,0.0109785343065842,0.101724690578668,4.39828977041196,4.52495746807404,4.59159888581034,4.66822791004628,4.78981580549905,85.8546907760028,1.03694307631393,TRUE,"",""
"3",2022-05-29,0.209142199008491,0.00499112126779288,0.0631630287777498,0.0911559999061138,0.164545563018504,0.207441777231078,0.250926022800979,0.335009155591064,160.15099830561,1.02238512750984,-4.24664478360458,0.0376862237385749,0.418551700664774,-5.11092890159346,-4.52110368380502,-4.22795113528715,-3.94175829233656,-3.50046980799398,123.348245788528,1.02597080738132,0.999997548945229,6.5070154376644e-07,1.44594898519599e-06,0.999994124745127,0.999996757940523,0.999998004662974,0.999998634635175,0.999999253699375,4.9378997370904,2.13919669082575,0.209142199008375,0.00499112126779012,0.0631630287777148,0.0911559999060633,0.164545563018413,0.207441777230963,0.25092602280084,0.335009155590879,160.15099830561,1.02238512750984,-4.24664478360458,0.0376862237385748,0.418551700664774,-5.11092890159347,-4.52110368380502,-4.22795113528715,-3.94175829233657,-3.50046980799399,123.348245788528,1.02597080738132,77.8614241562094,0.633896888317646,6.98188411507649,65.4094275483753,72.8610105114459,77.5487589194163,82.5123874957347,92.1562391779841,121.31319267363,1.02580661331515,4.37259936699836,0.00885140267802372,0.0820100229051012,4.21568769013771,4.31633788410711,4.37010133227213,4.43133193647908,4.5292879774815,85.8439453023284,1.03759632863465,TRUE,"",""
"4",2022-05-30,0.229022502488731,0.00444306592133162,0.0602313597273558,0.119870887216769,0.18624265445282,0.225517886523606,0.268527894044105,0.353612851174223,183.772202887943,1.015650386889,-3.8059463825953,0.0285454417188731,0.34545584719122,-4.51364835276526,-4.03769600630841,-3.77936250434902,-3.56374473851966,-3.18154119706294,146.457481058089,1.01899335117853,0.999997781600285,5.84165478544834e-07,1.2950801914446e-06,0.99999482703283,0.999997043310032,0.999998174262697,0.999998789789784,0.999999336356345,4.91497761663469,2.15405712627503,0.229022502488604,0.00444306592132916,0.0602313597273224,0.119870887216702,0.186242654452717,0.225517886523481,0.268527894043957,0.353612851174027,183.772202887943,1.015650386889,-3.8059463825953,0.0285454417188731,0.34545584719122,-4.51364835276526,-4.03769600630841,-3.77936250434902,-3.56374473851966,-3.18154119706294,146.457481058089,1.01899335117853,67.5772861682808,0.457042564142847,5.53003425228181,57.5472582384911,63.6837315650649,67.2096241079132,71.249243245219,78.9939067819602,146.400428340968,1.01905374400327,4.12373417818455,0.00668746432782637,0.0615517882278783,4.00693759087625,4.0809584173807,4.12159048650307,4.16566316268668,4.2429266653896,84.7146249857953,1.04024666536053,TRUE,"",""
"5",2022-05-31,0.0987032780272178,0.00443674994332883,0.0467284625217374,0.0154833354425972,0.0654881701275262,0.0962640728481549,0.128626692263851,0.200338775738227,110.925930125152,1.02814269457756,-3.1443212700086,0.0300586070230768,0.29238072887674,-3.75287171527885,-3.32469128490678,-3.1279023373249,-2.94870610904323,-2.58685536349851,94.6149550947126,1.03619895855506,0.999996999054427,7.92558195143307e-07,1.74771867205567e-06,0.999992979006899,0.999996003491194,0.999997526825548,0.999998345725006,0.999999101326648,4.86273642650485,2.20209351815882,0.0987032780271631,0.00443674994332637,0.0467284625217116,0.0154833354425886,0.0654881701274899,0.0962640728481015,0.12862669226378,0.200338775738116,110.925930125152,1.02814269457756,-3.1443212700086,0.0300586070230767,0.29238072887674,-3.75287171527885,-3.32469128490678,-3.1279023373249,-2.94870610904323,-2.58685536349852,94.614955094713,1.03619895855506,57.6959222957803,0.489290837534932,4.82899412844093,48.46373825899,54.523856575546,57.492842341668,60.637743435768,67.7689746434468,97.4045374248069,1.03578828630271,3.9632405958736,0.00551020450601056,0.0501942203602701,3.86599244446607,3.92852126937163,3.96176860075937,3.99721998728208,4.06392764870915,82.9797249129736,1.04473496269491,TRUE,"",""
"6",2022-06-01,0.0803769121727055,0.00460034820823951,0.0463456527144084,0.00693091623356598,0.0452673743521601,0.0749228476231771,0.11141633958548,0.18167779005457,101.49311807235,1.02779701994183,-2.54798053085097,0.0316162067319244,0.273535151008438,-3.1259977464814,-2.72633762753494,-2.52193176865394,-2.35774757353563,-2.07415050979668,74.8525779788202,1.03294256178708,0.999997285494271,7.22193334212649e-07,1.58579415270547e-06,0.999993739587539,0.999996291146616,0.999997792642783,0.999998501700713,0.999999195143337,4.82154998087857,2.17689942296189,0.0803769121726609,0.00460034820823696,0.0463456527143827,0.00693091623356214,0.045267374352135,0.0749228476231356,0.111416339585418,0.181677790054469,101.49311807235,1.02779701994183,-2.54798053085097,0.0316162067319244,0.273535151008438,-3.12599774648141,-2.72633762753494,-2.52193176865393,-2.35774757353563,-2.07415050979667,74.8525779788206,1.03294256178708,46.2141464694984,0.51217096375808,4.45543281659186,38.370671096692,43.0945274613034,45.8538367909064,49.1328848592305,55.5814991378928,75.674557731469,1.03201847984601,3.82931816920795,0.0049514088274644,0.0428422955158259,3.74526250733996,3.79971450484256,3.82798383608846,3.85819975915401,3.91557382445315,74.8665623175563,1.05154714462409,TRUE,"",""
"7",2022-06-02,0.0483653896555078,0.00201261785063037,0.0352854601197969,0.00161221752948516,0.0203516777887591,0.0416373389045179,0.0699332357602098,0.129241104868812,307.375274350981,1.01058721150872,-2.44888862351531,0.0137463208723576,0.227153885112253,-2.93827804603942,-2.5906978042916,-2.43211102624157,-2.28816436614575,-2.05360783776893,273.065846152478,1.01583607176022,0.999995932866265,1.06888413105661e-06,2.36470154025315e-06,0.999990519508993,0.999994450853502,0.999996681827699,0.999997736296369,0.999998787827335,4.89430927835421,2.13555037220911,0.048365389655481,0.00201261785062926,0.0352854601197773,0.00161221752948427,0.0203516777887479,0.0416373389044949,0.069933235760171,0.12924110486874,307.375274350981,1.01058721150872,-2.44888862351531,0.0137463208723576,0.227153885112253,-2.93827804603941,-2.5906978042916,-2.43211102624157,-2.28816436614575,-2.05360783776893,273.065846152478,1.01583607176022,44.0328686976514,0.218963402272347,3.6825930739069,37.4543836367562,41.4564900251097,43.8154713129942,46.3524783511352,51.773916920332,282.855350913646,1.01667107440802,3.68819294144621,0.0046082888920133,0.0385213295966497,3.61193574298779,3.66254198181462,3.6875490418438,3.713548724648,3.76579244160426,69.8752127886869,1.0609752726118,TRUE,"",""
"8",2022-06-03,0.0339890862043462,0.00107954948867565,0.0262935997909964,0.0014152714368518,0.0131519633440387,0.0281661480260047,0.048739680899334,0.0991571361101144,593.218907350791,1.01038488629371,-2.04789152451725,0.011255346818489,0.184443452089024,-2.43817736035862,-2.16991462574785,-2.0371633517539,-1.91380367446061,-1.72199799855325,268.539836694807,1.02198751590197,0.999997481481303,6.68795928315868e-07,1.46030373017415e-06,0.999994162237743,0.999996568236331,0.999997926476239,0.999998591833199,0.999999261230053,4.76759272380295,2.17242100911014,0.0339890862043273,0.00107954948867505,0.0262935997909819,0.00141527143685102,0.0131519633440314,0.0281661480259892,0.048739680899307,0.0991571361100594,593.218907350792,1.01038488629371,-2.04789152451725,0.011255346818489,0.184443452089024,-2.43817736035862,-2.16991462574785,-2.03716335175389,-1.91380367446061,-1.72199799855325,268.539836694807,1.02198751590197,35.5246808589824,0.180667504187073,3.03274428711622,30.0059322455147,33.328461570587,35.4051684931091,37.5547376394794,41.6250062501167,281.780864008438,1.02063167984297,3.63479152417796,0.00456757462302402,0.0380745261998411,3.56021965011527,3.60950617487953,3.63465471658715,3.66043817669292,3.71080289738651,69.4860640883975,1.06407381466092,TRUE,"",""
"9",2022-06-04,0.013061191873406,0.000531639397310628,0.0121603748504949,0.000361725260947101,0.00421654921062278,0.0096374050547252,0.0183854372463135,0.0456967537838408,523.190212676931,1.01465929352073,-1.39417777919062,0.00963832728936175,0.138348399246429,-1.66561932579641,-1.4850451876923,-1.39384979351291,-1.30750429265212,-1.11693932313983,206.036867240549,1.02074449439868,0.999995999133077,1.05539648386933e-06,2.31644022756607e-06,0.999990658471761,0.999994583809718,0.999996677516281,0.999997793269687,0.999998796380782,4.81738006077156,2.10424540049515,0.0130611918733987,0.000531639397310333,0.0121603748504882,0.000361725260946901,0.00421654921062045,0.00963740505471986,0.0183854372463033,0.0456967537838155,523.190212676932,1.01465929352073,-1.39417777919062,0.00963832728936174,0.138348399246429,-1.66561932579642,-1.4850451876923,-1.39384979351291,-1.30750429265212,-1.11693932313983,206.036867240549,1.02074449439868,21.2797647986314,0.144699924906961,2.06539150458188,17.0681273997899,20.0084553898023,21.2950566850122,22.6331610388205,25.2618032315634,203.736181035488,1.02085121781798,3.52699740557668,0.00469834352328285,0.0393175014071087,3.44877465517924,3.49980094577526,3.52746691120133,3.55424350428887,3.60288655306893,70.0297034373479,1.06743961520323,TRUE,"",""
"10",2022-06-05,0.0129372097125895,0.000538297202850774,0.0121603181368083,0.000392394585154744,0.00403190076702918,0.00936256984969969,0.0181174433585296,0.0449227140672777,510.323570710016,1.00421762935707,-1.15629449273433,0.00873618103968735,0.135661734372673,-1.43329308986415,-1.24460284813613,-1.15091855169314,-1.06284860170926,-0.895750919728035,241.141234205118,1.01984649232244,0.999996114799215,1.03825214295597e-06,2.26458369772267e-06,0.999990899421486,0.999994674213227,0.999996854154655,0.999997863112178,0.999998838605209,4.75741547423697,2.15250893762673,0.0129372097125824,0.000538297202850475,0.0121603181368015,0.000392394585154526,0.00403190076702695,0.0093625698496945,0.0181174433585196,0.0449227140672528,510.323570710016,1.00421762935707,-1.15629449273433,0.00873618103968735,0.135661734372673,-1.43329308986415,-1.24460284813613,-1.15091855169314,-1.06284860170926,-0.895750919728034,241.141234205118,1.01984649232244,13.9695809716902,0.103473577874207,1.61143665421789,10.894623002244,12.8569474720089,13.9113995697305,15.0711485713889,17.2528066152812,242.531159777183,1.02040623191776,3.41633004805565,0.00516177539193686,0.0429439284355503,3.33122579023152,3.38674056192204,3.41714047033594,3.4480310943499,3.49608830049972,69.2158147065665,1.06676510870066,TRUE,"",""
