"","X","datetimeAK","DO.obs","ODO.Psat","localDissolvedOxygenSat","temp.water","discharge","depth","turbidity","fDOM","solar.time","DO.sat.EXO","light"
"20",13227,2020-06-15 23:00:00,12.1546666666667,92.116,NA,3.72066666666667,585.521333333333,0.36,10.2973333333333,95.9733333333333,2020-06-15 21:11:40,13.1949570830981,167.925154795963
"21",13228,2020-06-15 23:15:00,12.168,92.1086666666667,NA,3.678,593.675333333333,0.361333333333333,10.6393333333333,98.7893333333333,2020-06-15 21:26:40,13.2104832697611,129.924419156207
"22",13229,2020-06-15 23:30:00,12.1813333333333,92.114,NA,3.63633333333333,600.584666666667,0.364,9.908,94.1326666666667,2020-06-15 21:41:40,13.2241932098631,94.9352385804225
"23",13230,2020-06-15 23:45:00,12.194,92.11,NA,3.596,605.680666666667,0.366666666666667,13.534,102.667333333333,2020-06-15 21:56:40,13.2385191618717,63.107398870873
"24",13231,2020-06-16 00:00:00,12.2053333333333,92.0933333333333,NA,3.55166666666667,610.431333333333,0.37,10.6166666666667,104.902666666667,2020-06-15 22:11:40,13.253221369625,34.5771523899073
"25",13232,2020-06-16 00:15:00,12.2193333333333,92.0806666666667,NA,3.504,614.964,0.37,10.9526666666667,100.801333333333,2020-06-15 22:26:40,13.2702485501843,9.46663474845424
"26",13233,2020-06-16 00:30:00,12.2326666666667,92.0586666666667,NA,3.45933333333333,623.18,0.370666666666667,12.5733333333333,107.706666666667,2020-06-15 22:41:40,13.2879033659695,0
"27",13234,2020-06-16 00:45:00,12.2413333333333,92.0233333333333,NA,3.41366666666667,626.218666666667,0.370666666666667,10.2933333333333,105.073333333333,2020-06-15 22:56:40,13.3024232984388,0
"28",13235,2020-06-16 01:00:00,12.256,92.0086666666667,NA,3.36366666666667,632.806,0.374,10.342,105.050666666667,2020-06-15 23:11:40,13.3204843022034,0
"29",13236,2020-06-16 01:15:00,12.2746666666667,92.02,NA,3.311,637.096666666667,0.377333333333333,10.6646666666667,107.777333333333,2020-06-15 23:26:40,13.3391291748171,0
"30",13237,2020-06-16 01:30:00,12.2873333333333,91.9933333333333,NA,3.25866666666667,637.935333333333,0.374666666666667,9.54666666666667,106.517333333333,2020-06-15 23:41:40,13.3567649829698,0
"31",13238,2020-06-16 01:45:00,12.304,91.9946666666667,NA,3.208,642.394666666667,0.379333333333333,9.67133333333333,104.735333333333,2020-06-15 23:56:40,13.3746883877326,0
"32",13239,2020-06-16 02:00:00,12.3186666666667,91.984,NA,3.15966666666667,638.937333333333,0.379333333333333,8.78866666666667,103.861333333333,2020-06-16 00:11:40,13.3921841479678,0
"33",13240,2020-06-16 02:15:00,12.3353333333333,91.9833333333333,NA,3.11233333333333,642.624,0.379333333333333,9.946,109.916,2020-06-16 00:26:40,13.4104004348614,0
"34",13241,2020-06-16 02:30:00,12.3466666666667,91.9666666666667,NA,3.072,645.48,0.38,8.97733333333333,107.064,2020-06-16 00:41:40,13.4251540413193,0
"35",13242,2020-06-16 02:45:00,12.3553333333333,91.948,NA,3.03766666666667,642.954666666667,0.378666666666667,9.052,98.3646666666667,2020-06-16 00:56:40,13.4373051434869,0
"36",13243,2020-06-16 03:00:00,12.3633333333333,91.9346666666667,NA,3.007,646.207333333333,0.38,8.66666666666667,107.085333333333,2020-06-16 01:11:40,13.4479557946948,0
"37",13244,2020-06-16 03:15:00,12.3746666666667,91.9486666666667,NA,2.97966666666667,645.507333333333,0.38,8.13333333333333,113.274666666667,2020-06-16 01:26:40,13.4582339421271,0.180431569498667
"38",13245,2020-06-16 03:30:00,12.3833333333333,91.954,NA,2.95366666666667,645.725333333333,0.38,9.89,106.031333333333,2020-06-16 01:41:40,13.4668783667196,23.5440910767777
"39",13246,2020-06-16 03:45:00,12.3933333333333,91.968,NA,2.92733333333333,644.622,0.379333333333333,12.1726666666667,104.200666666667,2020-06-16 01:56:40,13.4757016933426,50.3814857791293
"40",13247,2020-06-16 04:00:00,12.4033333333333,91.9813333333333,NA,2.90233333333333,641.869333333333,0.378666666666667,8.078,116.976666666667,2020-06-16 02:11:40,13.4846200678399,80.5777268511048
"41",13248,2020-06-16 04:15:00,12.4133333333333,91.9993333333333,NA,2.87933333333333,639.214,0.38,8.53066666666667,110.821333333333,2020-06-16 02:26:40,13.4928513974739,114.003546523554
"42",13249,2020-06-16 04:30:00,12.4206666666667,92.0013333333333,NA,2.856,644.570666666667,0.38,9.02533333333333,112.910666666667,2020-06-16 02:41:40,13.5005289778409,150.515851469367
"43",13250,2020-06-16 04:45:00,12.432,92.0226666666667,NA,2.83533333333333,645.467333333333,0.379333333333333,7.64066666666667,109.85,2020-06-16 02:56:40,13.5097149977542,189.95833538692
"44",13251,2020-06-16 05:00:00,12.442,92.0546666666667,NA,2.81733333333333,642.412,0.378666666666667,6.67,110.533333333333,2020-06-16 03:11:40,13.5158818672962,232.162148092007
"45",13252,2020-06-16 05:15:00,12.4486666666667,92.0513333333333,NA,2.8,640.560666666667,0.379333333333333,7.12333333333333,109.644666666667,2020-06-16 03:26:40,13.5236136358698,276.94661844093
"46",13253,2020-06-16 05:30:00,12.4526666666667,92.0566666666667,NA,2.78166666666667,638.922666666667,0.377333333333333,6.62666666666667,113.265333333333,2020-06-16 03:41:40,13.5271752905819,324.120027644257
"47",13254,2020-06-16 05:45:00,12.46,92.0713333333333,NA,2.769,637.835333333333,0.376,5.436,113.735333333333,2020-06-16 03:56:40,13.5329852940112,373.48043014268
"48",13255,2020-06-16 06:00:00,12.468,92.094,NA,2.75833333333333,632.754666666667,0.373333333333333,5.19333333333333,118.557333333333,2020-06-16 04:11:40,13.5383412600169,424.816517984668
"49",13256,2020-06-16 06:15:00,12.47,92.1066666666667,NA,2.747,633.466,0.373333333333333,5.70733333333333,121.797333333333,2020-06-16 04:26:40,13.5386508396063,477.908525520217
"50",13257,2020-06-16 06:30:00,12.4793333333333,92.1286666666667,NA,2.736,634.482,0.374,7.212,113.624666666667,2020-06-16 04:41:40,13.5455486167896,532.529170149104
"51",13258,2020-06-16 06:45:00,12.4873333333333,92.1586666666667,NA,2.72833333333333,633.585333333333,0.372,6.27,103.226,2020-06-16 04:56:40,13.5498198758663,588.444625312008
"52",13259,2020-06-16 07:00:00,12.49,92.185,NA,2.72733333333333,628.612,0.371333333333333,5.695,123.555,2020-06-16 05:11:40,13.548842002495,645.415521483307
"53",56454,2020-06-16 07:15:00,12.4724074074074,NA,NA,2.72733333333333,627.295824561403,0.371052631578947,NA,NA,2020-06-16 05:26:40,13.5221059039201,703.197970908643
"54",56455,2020-06-16 07:30:00,12.4548148148148,NA,NA,2.73366666666667,625.979649122807,0.370771929824561,NA,NA,2020-06-16 05:41:40,13.4953698053451,761.544611622242
"55",56456,2020-06-16 07:45:00,12.4372222222222,NA,NA,2.75366666666667,624.663473684211,0.370491228070175,NA,NA,2020-06-16 05:56:40,13.4686337067702,820.205666429471
"56",56457,2020-06-16 08:00:00,12.4196296296296,NA,NA,2.78333333333333,623.347298245614,0.370210526315789,NA,NA,2020-06-16 06:11:40,13.4418976081952,878.930012182743
"57",56458,2020-06-16 08:15:00,12.402037037037,NA,NA,2.828,622.031122807018,0.369929824561403,NA,NA,2020-06-16 06:26:40,13.4151615096203,937.466254787901
"58",56459,2020-06-16 08:30:00,12.3844444444444,NA,NA,2.8705,620.714947368421,0.369649122807017,NA,NA,2020-06-16 06:41:40,13.3884254110454,995.563805417504
"59",56460,2020-06-16 08:45:00,12.3668518518518,NA,NA,2.933,619.398771929825,0.369368421052631,NA,NA,2020-06-16 06:56:40,13.3616893124704,1052.97395324532
"60",56461,2020-06-16 09:00:00,12.3492592592592,NA,NA,3.006,618.082596491228,0.369087719298245,NA,NA,2020-06-16 07:11:40,13.3349532138955,1109.45093020248
"61",56462,2020-06-16 09:15:00,12.3316666666667,NA,NA,3.09266666666667,616.766421052632,0.368807017543859,NA,NA,2020-06-16 07:26:40,13.3082171153206,1164.75296305884
"62",56463,2020-06-16 09:30:00,12.3140740740741,NA,NA,3.19033333333333,615.450245614035,0.368526315789474,NA,NA,2020-06-16 07:41:40,13.2814810167456,1218.64330840469
"63",56464,2020-06-16 09:45:00,12.2964814814815,NA,NA,3.288,614.134070175439,0.368245614035088,NA,NA,2020-06-16 07:56:40,13.2547449181707,1270.89126617479
"64",56465,2020-06-16 10:00:00,12.2788888888889,NA,NA,3.33666666666667,612.817894736842,0.367964912280702,NA,NA,2020-06-16 08:11:40,13.2280088195957,1321.27316723957
"65",56466,2020-06-16 10:15:00,12.2612962962963,NA,NA,3.39466666666667,611.501719298246,0.367684210526316,NA,NA,2020-06-16 08:26:40,13.2012727210208,1369.57333092773
"66",56467,2020-06-16 10:30:00,12.2437037037037,NA,NA,3.486,610.185543859649,0.36740350877193,NA,NA,2020-06-16 08:41:40,13.1745366224459,1415.58498829651
"67",56468,2020-06-16 10:45:00,12.2261111111111,NA,NA,3.56033333333333,608.869368421053,0.367122807017544,NA,NA,2020-06-16 08:56:40,13.1478005238709,1459.11116735492
"68",56469,2020-06-16 11:00:00,12.2085185185185,NA,NA,3.677,607.553192982456,0.366842105263158,NA,NA,2020-06-16 09:11:40,13.121064425296,1499.96553619983
"69",56470,2020-06-16 11:15:00,12.1909259259259,NA,NA,3.83033333333333,606.23701754386,0.366561403508772,NA,NA,2020-06-16 09:26:40,13.094328326721,1537.97320076887
"70",13260,2020-06-16 11:45:00,12.1733333333333,93.1566666666667,NA,4.0975,604.920842105263,0.366280701754386,5.84166666666667,121.2575,2020-06-16 09:56:40,13.0675922281461,1604.81046987919
"71",13261,2020-06-16 12:00:00,12.138,93.1926666666667,NA,4.217,603.604666666667,0.366,3.326,119.294,2020-06-16 10:11:40,13.0246299780383,1633.35394982771
"72",13262,2020-06-16 12:15:00,12.088,93.2486666666667,NA,4.40066666666667,594.944666666667,0.363333333333333,3.93333333333333,122.071333333333,2020-06-16 10:26:40,12.9631880348602,1658.47970119449
"73",13263,2020-06-16 12:30:00,12.0446666666667,93.2373333333333,NA,4.52733333333333,596.119333333333,0.362666666666667,3.332,119.752666666667,2020-06-16 10:41:40,12.9182873813065,1680.08016283051
"74",13264,2020-06-16 12:45:00,12.01,93.168,NA,4.60466666666667,589.718,0.360666666666667,3.06866666666667,118.106666666667,2020-06-16 10:56:40,12.8906920831187,1698.06286506963
"75",13265,2020-06-16 13:00:00,11.9873333333333,93.204,NA,4.696,590.476,0.360666666666667,2.86,118.146,2020-06-16 11:11:40,12.8613936454802,1712.35082557822
"76",13266,2020-06-16 13:15:00,11.9586666666667,93.242,NA,4.81066666666667,585.588666666667,0.36,2.73933333333333,120.836666666667,2020-06-16 11:26:40,12.8254077204121,1722.8828788992
"77",13267,2020-06-16 13:30:00,11.9286666666667,93.2266666666667,NA,4.89966666666667,585.850666666667,0.36,2.63733333333333,123.218666666667,2020-06-16 11:41:40,12.7953375286041,1729.61393830152
"78",13268,2020-06-16 13:45:00,11.9046666666667,93.2146666666667,NA,4.96866666666667,583.846666666667,0.36,2.53466666666667,118.780666666667,2020-06-16 11:56:40,12.7712377165253,1732.51518879153
"79",13269,2020-06-16 14:00:00,11.8686666666667,93.2346666666667,NA,5.105,584.371333333333,0.36,2.48466666666667,116.835333333333,2020-06-16 12:11:40,12.7298858793582,1731.57421046652
"80",13270,2020-06-16 14:15:00,11.8166666666667,93.332,NA,5.29966666666667,579.723333333333,0.36,2.36066666666667,121.683333333333,2020-06-16 12:26:40,12.6608951556451,1726.79503168226
"81",13271,2020-06-16 14:30:00,11.7886666666667,93.364,NA,5.41666666666667,577.668666666667,0.36,2.36066666666667,120.376666666667,2020-06-16 12:41:40,12.6265655570313,1718.1981118068
"82",13272,2020-06-16 14:45:00,11.7526666666667,93.3773333333333,NA,5.533,575.872,0.358666666666667,2.30466666666667,117.640666666667,2020-06-16 12:56:40,12.5862093584453,1705.82025363469
"83",13273,2020-06-16 15:00:00,11.7313333333333,93.3653333333333,NA,5.599,571.584,0.359333333333333,174.759333333333,122.226,2020-06-16 13:11:40,12.5649777219239,1689.71444583131
"84",13274,2020-06-16 15:15:00,11.712,93.368,NA,5.672,567.001333333333,0.356,245.966666666667,119.621333333333,2020-06-16 13:26:40,12.5439122611601,1669.94963609867
"85",13275,2020-06-16 15:30:00,11.686,93.3573333333333,NA,5.74833333333333,568.492666666667,0.356,109.919333333333,120.976,2020-06-16 13:41:40,12.5174955011568,1646.61043601993
"86",13276,2020-06-16 15:45:00,11.6533333333333,93.258,NA,5.81666666666667,566.366,0.353333333333333,29.6573333333333,117.503333333333,2020-06-16 13:56:40,12.4958001815751,1619.79675882508
"87",13277,2020-06-16 16:00:00,11.634,93.2153333333333,NA,5.86233333333333,560.222,0.351333333333333,2.466,120.605333333333,2020-06-16 14:11:40,12.4807792709354,1589.62339169497
"88",13278,2020-06-16 16:15:00,11.6273333333333,93.066,NA,5.823,555.77,0.35,2.39666666666667,117.063333333333,2020-06-16 14:26:40,12.4936425046025,1556.21950432816
"89",13279,2020-06-16 16:30:00,11.6166666666667,92.9246666666667,NA,5.79666666666667,552.344666666667,0.35,2.42066666666667,113.542666666667,2020-06-16 14:41:40,12.5011658189071,1519.72809602369
"90",13280,2020-06-16 16:45:00,11.6246666666667,92.9813333333333,NA,5.80033333333333,548.562666666667,0.35,2.28133333333333,114.922,2020-06-16 14:56:40,12.5021509693702,1480.30538348122
"91",13281,2020-06-16 17:00:00,11.63,92.944,NA,5.75833333333333,550.892666666667,0.35,2.19533333333333,119.132666666667,2020-06-16 15:11:40,12.5129110001721,1438.1201320574
"92",13282,2020-06-16 17:15:00,11.6386666666667,92.9853333333333,NA,5.75233333333333,543.976,0.35,2.00133333333333,117.893333333333,2020-06-16 15:26:40,12.5166692955161,1393.3529332827
"93",13283,2020-06-16 17:30:00,11.6466666666667,92.956,NA,5.714,541.366666666667,0.349333333333333,2.176,116.034666666667,2020-06-16 15:41:40,12.5292252965561,1346.19543179908
"94",13284,2020-06-16 17:45:00,11.6433333333333,92.9273333333333,NA,5.70733333333333,535.684,0.348,2.82466666666667,117.676666666667,2020-06-16 15:56:40,12.5295033395269,1296.84950491096
"95",13285,2020-06-16 18:00:00,11.6673333333333,92.912,NA,5.62233333333333,532.880666666667,0.346,2.738,118.224,2020-06-16 16:11:40,12.5574019861087,1245.52639834827
"96",13286,2020-06-16 18:15:00,11.6893333333333,92.9013333333333,NA,5.54866666666667,530.580666666667,0.342666666666667,3.08133333333333,117.890666666667,2020-06-16 16:26:40,12.5825248292095,1192.44582202207
"97",13287,2020-06-16 18:30:00,11.6886666666667,92.8693333333333,NA,5.54266666666667,529.208666666667,0.342,2.65666666666667,116.565333333333,2020-06-16 16:41:40,12.5861425371849,1137.83500937101
"98",13288,2020-06-16 18:45:00,11.6873333333333,92.766,NA,5.49533333333333,528.726,0.340666666666667,2.71666666666667,117.146,2020-06-16 16:56:40,12.5987251076185,1081.92774464782
"99",13289,2020-06-16 19:00:00,11.6993333333333,92.712,NA,5.43733333333333,524.500666666667,0.34,2.65266666666667,116.712666666667,2020-06-16 17:11:40,12.61900652918,1024.96336209521
"100",13290,2020-06-16 19:15:00,11.7,92.6926666666667,NA,5.416,523.876666666667,0.34,2.49466666666667,107.199333333333,2020-06-16 17:26:40,12.6223577557376,967.185721376199
"101",13291,2020-06-16 19:30:00,11.7,92.6433333333333,NA,5.39633333333333,518.223333333333,0.34,2.24,114.004666666667,2020-06-16 17:41:40,12.629079264563,908.842163616039
"102",13292,2020-06-16 19:45:00,11.71,92.6093333333333,NA,5.35666666666667,515.284666666667,0.34,2.40266666666667,115.447333333333,2020-06-16 17:56:40,12.644513871892,850.182452602223
"103",13293,2020-06-16 20:00:00,11.7286666666667,92.5933333333333,NA,5.28266666666667,512.476666666667,0.34,2.22333333333333,115.511333333333,2020-06-16 18:11:40,12.6668586651307,791.457705520861
"104",13294,2020-06-16 20:15:00,11.7493333333333,92.5713333333333,NA,5.20533333333333,506.835333333333,0.339333333333333,2.20933333333333,114.811333333333,2020-06-16 18:26:40,12.6921941277717,732.919317945933
"105",13295,2020-06-16 20:30:00,11.768,92.512,NA,5.116,508.140666666667,0.338,2.22533333333333,114.547333333333,2020-06-16 18:41:40,12.720511933587,674.817887666793
"106",13296,2020-06-16 20:45:00,11.7953333333333,92.4733333333333,NA,5.01433333333333,503.303333333333,0.337333333333333,2.21333333333333,113.410666666667,2020-06-16 18:56:40,12.755388940956,617.402141900754
"107",13297,2020-06-16 21:00:00,11.816,92.4353333333333,NA,4.93333333333333,507.675333333333,0.338666666666667,2.24266666666667,113.716,2020-06-16 19:11:40,12.7829906312882,560.917872453364
"108",13298,2020-06-16 21:15:00,11.8386666666667,92.406,NA,4.84266666666667,498.344666666667,0.335333333333333,2.13266666666667,113.214666666667,2020-06-16 19:26:40,12.8115778917675,505.606883609607
"109",13299,2020-06-16 21:30:00,11.8633333333333,92.3846666666667,NA,4.75433333333333,501.011333333333,0.334666666666667,1.89133333333333,111.354666666667,2020-06-16 19:41:40,12.8412362801908,451.705956872809
"110",13300,2020-06-16 21:45:00,11.894,92.382,NA,4.646,500.800666666667,0.332666666666667,1.78333333333333,112.348666666667,2020-06-16 19:56:40,12.8748024506939,399.445837426286
"111",13301,2020-06-16 22:00:00,11.9273333333333,92.3566666666667,NA,4.53566666666667,495.604666666667,0.331333333333333,1.73266666666667,108.182,2020-06-16 20:11:40,12.9144259573393,349.050246274834
"112",13302,2020-06-16 22:15:00,11.9573333333333,92.34,NA,4.434,497.256666666667,0.332,1.91933333333333,110.928,2020-06-16 20:26:40,12.9492455418381,300.734922529703
"113",13303,2020-06-16 22:30:00,11.9846666666667,92.3313333333333,NA,4.33733333333333,492.939333333333,0.33,1.85133333333333,107.34,2020-06-16 20:41:40,12.9800645501347,254.706699836798
"114",13304,2020-06-16 22:45:00,12.0126666666667,92.3106666666667,NA,4.24566666666667,488.756666666667,0.33,1.70933333333333,110.756,2020-06-16 20:56:40,13.0133029046842,211.162620965922
"115",13305,2020-06-16 23:00:00,12.0413333333333,92.3193333333333,NA,4.156,487.476,0.33,1.74,108.049333333333,2020-06-16 21:11:40,13.0431328937962,170.28909427523
"116",13306,2020-06-16 23:15:00,12.0713333333333,92.3253333333333,NA,4.063,484.088,0.33,1.73866666666667,108.442666666667,2020-06-16 21:26:40,13.0747790422275,132.261095722731
"117",13307,2020-06-16 23:30:00,12.1,92.3193333333333,NA,3.97233333333333,483.254,0.33,1.848,109.681333333333,2020-06-16 21:41:40,13.1066804353007,97.2414197802722
"118",13308,2020-06-16 23:45:00,12.13,92.338,NA,3.88733333333333,483.238,0.33,1.71066666666667,109.236666666667,2020-06-16 21:56:40,13.1365201758756,65.3799825569555
"119",13309,2020-06-17 00:00:00,12.1533333333333,92.3206666666667,NA,3.807,477.904,0.33,1.93066666666667,104.778,2020-06-16 22:11:40,13.1642608011207,36.8131800038282
"120",13310,2020-06-17 00:15:00,12.1773333333333,92.3153333333333,NA,3.732,479.520666666667,0.33,1.73533333333333,108.573333333333,2020-06-16 22:26:40,13.1910191878561,11.6633040450758
"121",13311,2020-06-17 00:30:00,12.1953333333333,92.308,NA,3.661,478.442666666667,0.33,1.60666666666667,107.654,2020-06-16 22:41:40,13.2115670725542,0
"122",13312,2020-06-17 00:45:00,12.2246666666667,92.3373333333333,NA,3.59233333333333,479.040666666667,0.329333333333333,1.558,107.581333333333,2020-06-16 22:56:40,13.2391376546864,0
"123",13313,2020-06-17 01:00:00,12.246,92.3426666666667,NA,3.52733333333333,475.597333333333,0.328666666666667,1.46066666666667,105.332666666667,2020-06-16 23:11:40,13.2614753743304,0
"124",13314,2020-06-17 01:15:00,12.2686666666667,92.3606666666667,NA,3.463,477.958666666667,0.33,1.406,106.752666666667,2020-06-16 23:26:40,13.2834323413286,0
"125",13315,2020-06-17 01:30:00,12.2853333333333,92.3386666666667,NA,3.40066666666667,474.28,0.327333333333333,1.366,106.082,2020-06-16 23:41:40,13.3046466630086,0
"126",13316,2020-06-17 01:45:00,12.3093333333333,92.358,NA,3.339,474.800666666667,0.328666666666667,1.27733333333333,103.471333333333,2020-06-16 23:56:40,13.3278474342594,0
"127",13317,2020-06-17 02:00:00,12.332,92.3733333333333,NA,3.279,470.557333333333,0.325333333333333,1.298,105.698666666667,2020-06-17 00:11:40,13.3501732101617,0
"128",13318,2020-06-17 02:15:00,12.352,92.3786666666667,NA,3.21933333333333,471.242666666667,0.326,1.30733333333333,104.931333333333,2020-06-17 00:26:40,13.371052479649,0
"129",13319,2020-06-17 02:30:00,12.3713333333333,92.3893333333333,NA,3.16066666666667,469.252,0.322666666666667,1.38466666666667,104.320666666667,2020-06-17 00:41:40,13.3904346822144,0
"130",13320,2020-06-17 02:45:00,12.392,92.4026666666667,NA,3.103,465.107333333333,0.322666666666667,1.286,103.985333333333,2020-06-17 00:56:40,13.4108683732071,0
"131",13321,2020-06-17 03:00:00,12.414,92.416,NA,3.04633333333333,469.91,0.323333333333333,1.38733333333333,100.308666666667,2020-06-17 01:11:40,13.4327389196676,0
"132",13322,2020-06-17 03:15:00,12.4326666666667,92.4233333333333,NA,2.99066666666667,466.236,0.323333333333333,1.30533333333333,102.070666666667,2020-06-17 01:26:40,13.4518700183936,1.48027106082609
"133",13323,2020-06-17 03:30:00,12.452,92.4313333333333,NA,2.93733333333333,465.12,0.322,1.57266666666667,102.160666666667,2020-06-17 01:41:40,13.4716221771838,24.7879403322686
"134",13324,2020-06-17 03:45:00,12.472,92.4493333333333,NA,2.88733333333333,461.156,0.32,1.34333333333333,99.4113333333333,2020-06-17 01:56:40,13.4906327069242,51.5697880641941
"135",13325,2020-06-17 04:00:00,12.4913333333333,92.4753333333333,NA,2.839,461.274666666667,0.32,1.16733333333333,101.747333333333,2020-06-17 02:11:40,13.5077462098001,81.7111634497529
"136",13326,2020-06-17 04:15:00,12.5073333333333,92.4873333333333,NA,2.79433333333333,463.124666666667,0.320666666666667,1.17866666666667,101.771333333333,2020-06-17 02:26:40,13.5232932798005,115.083033835902
"137",13327,2020-06-17 04:30:00,12.5246666666667,92.5193333333333,NA,2.75433333333333,454.695333333333,0.32,1.198,102.377333333333,2020-06-17 02:41:40,13.5373507519149,151.542537127694
"138",13328,2020-06-17 04:45:00,12.5413333333333,92.542,NA,2.71733333333333,459.107333333333,0.32,1.18466666666667,100.728,2020-06-17 02:56:40,13.5520448372991,190.933593355599
"139",13329,2020-06-17 05:00:00,12.5546666666667,92.5666666666667,NA,2.68466666666667,458.122666666667,0.32,1.27733333333333,101.846,2020-06-17 03:11:40,13.5628375945265,233.087572817394
"140",13330,2020-06-17 05:15:00,12.568,92.5926666666667,NA,2.65633333333333,454.934666666667,0.32,1.432,101.486666666667,2020-06-17 03:26:40,13.5734291412567,277.82401798453
"141",13331,2020-06-17 05:30:00,12.58,92.6286666666667,NA,2.63433333333333,452.461333333333,0.32,1.336,101.051333333333,2020-06-17 03:41:40,13.5811088000115,324.951416077312
"142",13332,2020-06-17 05:45:00,12.592,92.6586666666667,NA,2.61733333333333,449.083333333333,0.32,1.30466666666667,101.168,2020-06-17 03:56:40,13.5896624168993,374.268018806565
"143",13333,2020-06-17 06:00:00,12.5986666666667,92.6906666666667,NA,2.61,451.746,0.32,1.076,101.337333333333,2020-06-17 04:11:40,13.5921631807589,425.562706122882
"144",13334,2020-06-17 06:15:00,12.6066666666667,92.756,NA,2.61333333333333,448.438666666667,0.32,1.068,101.254,2020-06-17 04:26:40,13.5912142251355,478.615889995085
"145",13335,2020-06-17 06:30:00,12.6106666666667,92.8173333333333,NA,2.62466666666667,450.759333333333,0.32,1.028,100.811333333333,2020-06-17 04:41:40,13.5865427434531,533.200454419632
"146",13336,2020-06-17 06:45:00,12.61,92.8706666666667,NA,2.647,448.034,0.32,1.06466666666667,100.862,2020-06-17 04:56:40,13.5780224828794,589.082727697772
"147",13337,2020-06-17 07:00:00,12.6073333333333,92.9186666666667,NA,2.67,447.641333333333,0.319333333333333,0.982,98.6993333333333,2020-06-17 05:11:40,13.5681384436568,646.02348276303
