"","new","solar.time","depth","DO.obs","DO.sat.EXO","temp.water","light","discharge"
"14692",1,2021-07-07 21:43:57,0.560597430061866,10.31,11.4555555555556,9.36583333333333,15.5235758005337,371.701093200478
"14693",1,2021-07-07 21:58:57,0.560760724135482,10.292,11.463577634217,9.3192,11.7631827468312,373.659165431668
"14694",1,2021-07-07 22:13:57,0.561250606356329,10.285,11.4787946428571,9.27316666666667,8.00278969312875,376.175830899932
"14695",1,2021-07-07 22:28:57,0.559780959693768,10.266,11.4960806270997,9.224,6.76755986907939,367.506650753377
"14696",1,2021-07-07 22:43:57,0.56157719450357,10.26,11.5065420560748,9.17966666666667,5.53233004503002,378.599730373302
"14697",1,2021-07-07 22:58:57,0.562393664871649,10.26,11.5151515151515,9.134,4.29710022098065,384.286417809334
"14698",1,2021-07-07 23:13:57,0.562556958945256,10.25,11.5298087739033,9.09166666666667,3.06187039693129,386.990612535
"14699",1,2021-07-07 23:28:57,0.561413900429945,10.23,11.5462753950339,9.055,2.92185983155437,379.626148120054
"14700",1,2021-07-07 23:43:57,0.564679781902271,10.22,11.5480225988701,9.019,2.78184926617745,399.761469133683
"14701",1,2021-07-07 23:58:57,0.563863311534182,10.194,11.5578231292517,8.9786,2.64183870080053,395.940087933792
"14702",1,2021-07-08 00:13:57,0.565006370049512,10.18,11.5769522365428,8.93566666666667,2.50182813542362,402.93149110153
"14703",1,2021-07-08 00:28:57,0.565496252270359,10.18,11.5813424345848,8.8934,4.32808616577719,406.567340311536
"14704",1,2021-07-08 00:43:57,0.566802604859276,10.18,11.605548166445,8.85266666666667,6.15434419613076,414.770693215852
"14705",1,2021-07-08 00:58:57,0.56859883966905,10.17,11.6095890410959,8.811,7.98060222648433,425.863772835718
"14706",1,2021-07-08 01:13:57,0.570884956699681,10.17,11.6095890410959,8.774,9.80686025683789,443.577191643553
"14707",1,2021-07-08 01:28:57,0.573660955951169,10.18,11.6342857142857,8.733,14.2562124041027,462.688092178025
"14708",1,2021-07-08 01:43:57,0.571374838920529,10.19,11.6457142857143,8.691,18.7055645513676,447.586102100749
"14709",1,2021-07-08 01:58:57,0.571048250773316,10.21,11.6552511415525,8.644,23.1549166986324,443.296896391296
"14710",1,2021-07-08 02:13:57,0.572191309288608,10.2266666666667,11.6742770167428,8.592,27.6042688458973,449.169115817174
