"Calibrated.Value","DateTime"
1387.47,2019-05-14 11:45:00
1346.31,2019-05-14 12:00:00
1466.675,2019-05-14 12:15:00
848.82,2019-05-14 12:30:00
1530.62,2019-05-14 12:45:00
1231.3,2019-05-14 13:00:00
1447.565,2019-05-14 13:15:00
1334.27,2019-05-14 13:30:00
936.74,2019-05-14 13:45:00
786.17,2019-05-14 14:00:00
752.64,2019-05-14 14:15:00
668.15,2019-05-14 14:30:00
630.805,2019-05-14 14:45:00
817.04,2019-05-14 15:00:00
817.705,2019-05-14 15:15:00
1059.135,2019-05-14 15:30:00
1121.925,2019-05-14 15:45:00
742.455,2019-05-14 16:00:00
624.365,2019-05-14 16:15:00
763.805,2019-05-14 16:30:00
1053.5,2019-05-14 16:45:00
675.185,2019-05-14 17:00:00
819.595,2019-05-14 17:15:00
710.15,2019-05-14 17:30:00
542.43,2019-05-14 17:45:00
547.05,2019-05-14 18:00:00
566.3,2019-05-14 18:15:00
632.24,2019-05-14 18:30:00
576.485,2019-05-14 18:45:00
739.795,2019-05-14 19:00:00
433.37,2019-05-14 19:15:00
352.17,2019-05-14 19:30:00
419.335,2019-05-14 19:45:00
306.95,2019-05-14 20:00:00
253.855,2019-05-14 20:15:00
225.645,2019-05-14 20:30:00
201.6,2019-05-14 20:45:00
164.395,2019-05-14 21:00:00
138.6,2019-05-14 21:15:00
111.825,2019-05-14 21:30:00
83.125,2019-05-14 21:45:00
66.64,2019-05-14 22:00:00
49.035,2019-05-14 22:15:00
34.685,2019-05-14 22:30:00
17.85,2019-05-14 22:45:00
7.035,2019-05-14 23:00:00
5.04,2019-05-14 23:15:00
3.64,2019-05-14 23:30:00
1.96,2019-05-14 23:45:00
0.98,2019-05-15 00:00:00
0.49,2019-05-15 00:15:00
0.245,2019-05-15 00:30:00
0.14,2019-05-15 00:45:00
0.07,2019-05-15 01:00:00
0.035,2019-05-15 01:15:00
0.035,2019-05-15 01:30:00
0,2019-05-15 01:45:00
0.035,2019-05-15 02:00:00
0.035,2019-05-15 02:15:00
0.035,2019-05-15 02:30:00
0.07,2019-05-15 02:45:00
0.105,2019-05-15 03:00:00
0.21,2019-05-15 03:15:00
0.49,2019-05-15 03:30:00
1.12,2019-05-15 03:45:00
2.66,2019-05-15 04:00:00
6.09,2019-05-15 04:15:00
9.73,2019-05-15 04:30:00
15.89,2019-05-15 04:45:00
26.95,2019-05-15 05:00:00
36.82,2019-05-15 05:15:00
51.31,2019-05-15 05:30:00
65.765,2019-05-15 05:45:00
86.38,2019-05-15 06:00:00
110.18,2019-05-15 06:15:00
137.375,2019-05-15 06:30:00
163.1,2019-05-15 06:45:00
185.71,2019-05-15 07:00:00
213.465,2019-05-15 07:15:00
254.065,2019-05-15 07:30:00
290.5,2019-05-15 07:45:00
301.98,2019-05-15 08:00:00
374.22,2019-05-15 08:15:00
499.625,2019-05-15 08:30:00
750.12,2019-05-15 08:45:00
700.42,2019-05-15 09:00:00
825.265,2019-05-15 09:15:00
829.78,2019-05-15 09:30:00
899.815,2019-05-15 09:45:00
984.095,2019-05-15 10:00:00
1028.545,2019-05-15 10:15:00
1075.445,2019-05-15 10:30:00
1119.51,2019-05-15 10:45:00
1003.625,2019-05-15 11:00:00
1107.89,2019-05-15 11:15:00
1271.795,2019-05-15 11:30:00
1273.615,2019-05-15 11:45:00
1290.8,2019-05-15 12:00:00
1304.94,2019-05-15 12:15:00
1312.465,2019-05-15 12:30:00
1339.765,2019-05-15 12:45:00
1367.625,2019-05-15 13:00:00
1404.305,2019-05-15 13:15:00
1255.31,2019-05-15 13:30:00
939.015,2019-05-15 13:45:00
730.975,2019-05-15 14:00:00
780.815,2019-05-15 14:15:00
560.735,2019-05-15 14:30:00
981.295,2019-05-15 14:45:00
976.29,2019-05-15 15:00:00
1306.235,2019-05-15 15:15:00
873.425,2019-05-15 15:30:00
1362.305,2019-05-15 15:45:00
1347.885,2019-05-15 16:00:00
794.955,2019-05-15 16:15:00
860.195,2019-05-15 16:30:00
1168.475,2019-05-15 16:45:00
1051.54,2019-05-15 17:00:00
1112.09,2019-05-15 17:15:00
1128.505,2019-05-15 17:30:00
1080.205,2019-05-15 17:45:00
1022.7,2019-05-15 18:00:00
966.175,2019-05-15 18:15:00
918.82,2019-05-15 18:30:00
866.985,2019-05-15 18:45:00
728.175,2019-05-15 19:00:00
322.385,2019-05-15 19:15:00
690.2,2019-05-15 19:30:00
260.785,2019-05-15 19:45:00
137.69,2019-05-15 20:00:00
116.795,2019-05-15 20:15:00
121.1,2019-05-15 20:30:00
174.825,2019-05-15 20:45:00
228.69,2019-05-15 21:00:00
209.72,2019-05-15 21:15:00
163.135,2019-05-15 21:30:00
77.175,2019-05-15 21:45:00
56.385,2019-05-15 22:00:00
43.89,2019-05-15 22:15:00
34.86,2019-05-15 22:30:00
27.475,2019-05-15 22:45:00
18.97,2019-05-15 23:00:00
11.48,2019-05-15 23:15:00
6.615,2019-05-15 23:30:00
3.5,2019-05-15 23:45:00
1.75,2019-05-16 00:00:00
0.84,2019-05-16 00:15:00
0.42,2019-05-16 00:30:00
0.245,2019-05-16 00:45:00
0.14,2019-05-16 01:00:00
0.105,2019-05-16 01:15:00
0.07,2019-05-16 01:30:00
0.07,2019-05-16 01:45:00
0.07,2019-05-16 02:00:00
0.07,2019-05-16 02:15:00
0.07,2019-05-16 02:30:00
0.14,2019-05-16 02:45:00
0.245,2019-05-16 03:00:00
0.42,2019-05-16 03:15:00
0.84,2019-05-16 03:30:00
1.785,2019-05-16 03:45:00
3.57,2019-05-16 04:00:00
6.545,2019-05-16 04:15:00
11.445,2019-05-16 04:30:00
18.48,2019-05-16 04:45:00
26.985,2019-05-16 05:00:00
36.505,2019-05-16 05:15:00
46.41,2019-05-16 05:30:00
56.175,2019-05-16 05:45:00
67.9,2019-05-16 06:00:00
102.76,2019-05-16 06:15:00
157.15,2019-05-16 06:30:00
210.07,2019-05-16 06:45:00
262.36,2019-05-16 07:00:00
321.79,2019-05-16 07:15:00
394.73,2019-05-16 07:30:00
472.01,2019-05-16 07:45:00
547.575,2019-05-16 08:00:00
612.115,2019-05-16 08:15:00
668.255,2019-05-16 08:30:00
723.555,2019-05-16 08:45:00
778.295,2019-05-16 09:00:00
831.985,2019-05-16 09:15:00
885.71,2019-05-16 09:30:00
936.67,2019-05-16 09:45:00
984.725,2019-05-16 10:00:00
1031.59,2019-05-16 10:15:00
1076.495,2019-05-16 10:30:00
1122.59,2019-05-16 10:45:00
1165.29,2019-05-16 11:00:00
1203.44,2019-05-16 11:15:00
1238.37,2019-05-16 11:30:00
1265.95,2019-05-16 11:45:00
1293.81,2019-05-16 12:00:00
1325.415,2019-05-16 12:15:00
1354.08,2019-05-16 12:30:00
1376.235,2019-05-16 12:45:00
1392.16,2019-05-16 13:00:00
1404.06,2019-05-16 13:15:00
1415.435,2019-05-16 13:30:00
1420.755,2019-05-16 13:45:00
1423.8,2019-05-16 14:00:00
1425.76,2019-05-16 14:15:00
1421.7,2019-05-16 14:30:00
1413.685,2019-05-16 14:45:00
1403.08,2019-05-16 15:00:00
1386.735,2019-05-16 15:15:00
1364.51,2019-05-16 15:30:00
1347.01,2019-05-16 15:45:00
1310.715,2019-05-16 16:00:00
641.06,2019-05-16 16:15:00
849.73,2019-05-16 16:30:00
1227.8,2019-05-16 16:45:00
1187.48,2019-05-16 17:00:00
1146.915,2019-05-16 17:15:00
1106.42,2019-05-16 17:30:00
1081.99,2019-05-16 17:45:00
1088.045,2019-05-16 18:00:00
1058.505,2019-05-16 18:15:00
950.005,2019-05-16 18:30:00
950.425,2019-05-16 18:45:00
918.82,2019-05-16 19:00:00
261.345,2019-05-16 19:15:00
415.52,2019-05-16 19:30:00
440.965,2019-05-16 19:45:00
354.9,2019-05-16 20:00:00
479.605,2019-05-16 20:15:00
274.12,2019-05-16 20:30:00
256.06,2019-05-16 20:45:00
95.41,2019-05-16 21:00:00
124.81,2019-05-16 21:15:00
141.82,2019-05-16 21:30:00
97.09,2019-05-16 21:45:00
70.385,2019-05-16 22:00:00
49.21,2019-05-16 22:15:00
39.13,2019-05-16 22:30:00
29.82,2019-05-16 22:45:00
18.55,2019-05-16 23:00:00
11.97,2019-05-16 23:15:00
8.05,2019-05-16 23:30:00
4.025,2019-05-16 23:45:00
1.89,2019-05-17 00:00:00
0.98,2019-05-17 00:15:00
0.525,2019-05-17 00:30:00
0.315,2019-05-17 00:45:00
0.105,2019-05-17 01:00:00
0.035,2019-05-17 01:15:00
0,2019-05-17 01:30:00
0.035,2019-05-17 01:45:00
0,2019-05-17 02:00:00
0,2019-05-17 02:15:00
0.035,2019-05-17 02:30:00
0.105,2019-05-17 02:45:00
0.175,2019-05-17 03:00:00
0.28,2019-05-17 03:15:00
0.49,2019-05-17 03:30:00
1.295,2019-05-17 03:45:00
2.485,2019-05-17 04:00:00
4.13,2019-05-17 04:15:00
5.215,2019-05-17 04:30:00
15.89,2019-05-17 04:45:00
26.845,2019-05-17 05:00:00
34.86,2019-05-17 05:15:00
38.08,2019-05-17 05:30:00
50.19,2019-05-17 05:45:00
65.275,2019-05-17 06:00:00
87.92,2019-05-17 06:15:00
94.15,2019-05-17 06:30:00
93.03,2019-05-17 06:45:00
96.6,2019-05-17 07:00:00
117.635,2019-05-17 07:15:00
149.905,2019-05-17 07:30:00
163.87,2019-05-17 07:45:00
246.12,2019-05-17 08:00:00
304.465,2019-05-17 08:15:00
325.675,2019-05-17 08:30:00
448.7,2019-05-17 08:45:00
521.85,2019-05-17 09:00:00
675.745,2019-05-17 09:15:00
740.46,2019-05-17 09:30:00
705.53,2019-05-17 09:45:00
844.62,2019-05-17 10:00:00
937.265,2019-05-17 10:15:00
871.465,2019-05-17 10:30:00
1062.705,2019-05-17 10:45:00
1134.21,2019-05-17 11:00:00
923.545,2019-05-17 11:15:00
1071.735,2019-05-17 11:30:00
697.62,2019-05-17 11:45:00
1530.27,2019-05-17 12:00:00
1070.51,2019-05-17 12:15:00
785.4,2019-05-17 12:30:00
1166.2,2019-05-17 12:45:00
1266.58,2019-05-17 13:00:00
479.22,2019-05-17 13:15:00
524.475,2019-05-17 13:30:00
852.46,2019-05-17 13:45:00
800.24,2019-05-17 14:00:00
579.005,2019-05-17 14:15:00
510.265,2019-05-17 14:30:00
782.18,2019-05-17 14:45:00
816.305,2019-05-17 15:00:00
846.265,2019-05-17 15:15:00
415.835,2019-05-17 15:30:00
490.35,2019-05-17 15:45:00
823.2,2019-05-17 16:00:00
770.7,2019-05-17 16:15:00
954.03,2019-05-17 16:30:00
1446.48,2019-05-17 16:45:00
1032.99,2019-05-17 17:00:00
605.535,2019-05-17 17:15:00
684.845,2019-05-17 17:30:00
599.97,2019-05-17 17:45:00
692.825,2019-05-17 18:00:00
739.62,2019-05-17 18:15:00
508.025,2019-05-17 18:30:00
473.48,2019-05-17 18:45:00
521.605,2019-05-17 19:00:00
649.74,2019-05-17 19:15:00
418.46,2019-05-17 19:30:00
302.05,2019-05-17 19:45:00
239.33,2019-05-17 20:00:00
237.09,2019-05-17 20:15:00
221.095,2019-05-17 20:30:00
190.015,2019-05-17 20:45:00
218.645,2019-05-17 21:00:00
169.855,2019-05-17 21:15:00
131.845,2019-05-17 21:30:00
77.945,2019-05-17 21:45:00
62.37,2019-05-17 22:00:00
51.52,2019-05-17 22:15:00
41.055,2019-05-17 22:30:00
30.87,2019-05-17 22:45:00
21.105,2019-05-17 23:00:00
13.23,2019-05-17 23:15:00
7.735,2019-05-17 23:30:00
4.34,2019-05-17 23:45:00
2.31,2019-05-18 00:00:00
1.225,2019-05-18 00:15:00
0.665,2019-05-18 00:30:00
0.35,2019-05-18 00:45:00
0.21,2019-05-18 01:00:00
0.175,2019-05-18 01:15:00
0.14,2019-05-18 01:30:00
0.105,2019-05-18 01:45:00
0.105,2019-05-18 02:00:00
0.14,2019-05-18 02:15:00
0.175,2019-05-18 02:30:00
0.28,2019-05-18 02:45:00
0.385,2019-05-18 03:00:00
0.735,2019-05-18 03:15:00
1.26,2019-05-18 03:30:00
2.38,2019-05-18 03:45:00
4.69,2019-05-18 04:00:00
8.54,2019-05-18 04:15:00
15.05,2019-05-18 04:30:00
23.415,2019-05-18 04:45:00
31.815,2019-05-18 05:00:00
43.47,2019-05-18 05:15:00
66.85,2019-05-18 05:30:00
71.89,2019-05-18 05:45:00
96.95,2019-05-18 06:00:00
124.705,2019-05-18 06:15:00
202.895,2019-05-18 06:30:00
273.21,2019-05-18 06:45:00
301.07,2019-05-18 07:00:00
350.245,2019-05-18 07:15:00
414.61,2019-05-18 07:30:00
476.84,2019-05-18 07:45:00
333.41,2019-05-18 08:00:00
436.45,2019-05-18 08:15:00
537.915,2019-05-18 08:30:00
839.02,2019-05-18 08:45:00
839.65,2019-05-18 09:00:00
743.155,2019-05-18 09:15:00
871.675,2019-05-18 09:30:00
913.535,2019-05-18 09:45:00
696.465,2019-05-18 10:00:00
429.17,2019-05-18 10:15:00
698.67,2019-05-18 10:30:00
930.44,2019-05-18 10:45:00
1274.105,2019-05-18 11:00:00
1057.35,2019-05-18 11:15:00
1008.945,2019-05-18 11:30:00
880.46,2019-05-18 11:45:00
896.805,2019-05-18 12:00:00
1213.1,2019-05-18 12:15:00
1323.07,2019-05-18 12:30:00
1319.605,2019-05-18 12:45:00
1186.92,2019-05-18 13:00:00
1017.59,2019-05-18 13:15:00
1413.825,2019-05-18 13:30:00
1271.865,2019-05-18 13:45:00
1288.56,2019-05-18 14:00:00
723.73,2019-05-18 14:15:00
637.035,2019-05-18 14:30:00
1326.01,2019-05-18 14:45:00
598.325,2019-05-18 15:00:00
588.21,2019-05-18 15:15:00
388.535,2019-05-18 15:30:00
243.6,2019-05-18 15:45:00
154.7,2019-05-18 16:00:00
207.235,2019-05-18 16:15:00
222.81,2019-05-18 16:30:00
132.615,2019-05-18 16:45:00
102.515,2019-05-18 17:00:00
108.92,2019-05-18 17:15:00
47.565,2019-05-18 17:30:00
69.16,2019-05-18 17:45:00
182.525,2019-05-18 18:00:00
162.505,2019-05-18 18:15:00
140.245,2019-05-18 18:30:00
132.16,2019-05-18 18:45:00
85.015,2019-05-18 19:00:00
57.47,2019-05-18 19:15:00
52.15,2019-05-18 19:30:00
60.83,2019-05-18 19:45:00
100.205,2019-05-18 20:00:00
82.6,2019-05-18 20:15:00
72.87,2019-05-18 20:30:00
97.685,2019-05-18 20:45:00
55.895,2019-05-18 21:00:00
45.115,2019-05-18 21:15:00
49.91,2019-05-18 21:30:00
45.465,2019-05-18 21:45:00
41.755,2019-05-18 22:00:00
29.33,2019-05-18 22:15:00
21.035,2019-05-18 22:30:00
8.785,2019-05-18 22:45:00
6.615,2019-05-18 23:00:00
4.41,2019-05-18 23:15:00
1.785,2019-05-18 23:30:00
1.365,2019-05-18 23:45:00
1.33,2019-05-19 00:00:00
0.665,2019-05-19 00:15:00
0.385,2019-05-19 00:30:00
0.21,2019-05-19 00:45:00
0.07,2019-05-19 01:00:00
0.07,2019-05-19 01:15:00
0.035,2019-05-19 01:30:00
0.035,2019-05-19 01:45:00
0,2019-05-19 02:00:00
0.035,2019-05-19 02:15:00
0.035,2019-05-19 02:30:00
0.07,2019-05-19 02:45:00
0.14,2019-05-19 03:00:00
0.21,2019-05-19 03:15:00
0.385,2019-05-19 03:30:00
0.98,2019-05-19 03:45:00
1.855,2019-05-19 04:00:00
3.64,2019-05-19 04:15:00
5.705,2019-05-19 04:30:00
10.99,2019-05-19 04:45:00
15.715,2019-05-19 05:00:00
23.415,2019-05-19 05:15:00
37.275,2019-05-19 05:30:00
49.21,2019-05-19 05:45:00
61.11,2019-05-19 06:00:00
73.885,2019-05-19 06:15:00
79.485,2019-05-19 06:30:00
93.17,2019-05-19 06:45:00
112.42,2019-05-19 07:00:00
170.695,2019-05-19 07:15:00
123.025,2019-05-19 07:30:00
94.57,2019-05-19 07:45:00
212.66,2019-05-19 08:00:00
413.56,2019-05-19 08:15:00
333.48,2019-05-19 08:30:00
324.065,2019-05-19 08:45:00
209.755,2019-05-19 09:00:00
514.745,2019-05-19 09:15:00
581,2019-05-19 09:30:00
634.305,2019-05-19 09:45:00
684.355,2019-05-19 10:00:00
745.36,2019-05-19 10:15:00
777.21,2019-05-19 10:30:00
830.515,2019-05-19 10:45:00
894.355,2019-05-19 11:00:00
932.225,2019-05-19 11:15:00
955.85,2019-05-19 11:30:00
1001.42,2019-05-19 11:45:00
1041.215,2019-05-19 12:00:00
1038.695,2019-05-19 12:15:00
939.365,2019-05-19 12:30:00
1046.955,2019-05-19 12:45:00
1024.625,2019-05-19 13:00:00
1279.81,2019-05-19 13:15:00
1322.58,2019-05-19 13:30:00
1227.94,2019-05-19 13:45:00
1255.065,2019-05-19 14:00:00
1449.945,2019-05-19 14:15:00
1469.86,2019-05-19 14:30:00
1080.765,2019-05-19 14:45:00
1490.79,2019-05-19 15:00:00
1415.925,2019-05-19 15:15:00
1424.71,2019-05-19 15:30:00
849.975,2019-05-19 15:45:00
915.285,2019-05-19 16:00:00
707.63,2019-05-19 16:15:00
1091.685,2019-05-19 16:30:00
1233.365,2019-05-19 16:45:00
1226.19,2019-05-19 17:00:00
1133.79,2019-05-19 17:15:00
1264.83,2019-05-19 17:30:00
1086.12,2019-05-19 17:45:00
518.91,2019-05-19 18:00:00
424.865,2019-05-19 18:15:00
324.1,2019-05-19 18:30:00
326.13,2019-05-19 18:45:00
314.685,2019-05-19 19:00:00
305.97,2019-05-19 19:15:00
294.91,2019-05-19 19:30:00
320.74,2019-05-19 19:45:00
198.03,2019-05-19 20:00:00
163.345,2019-05-19 20:15:00
140.14,2019-05-19 20:30:00
116.13,2019-05-19 20:45:00
115.675,2019-05-19 21:00:00
130.655,2019-05-19 21:15:00
153.685,2019-05-19 21:30:00
107.275,2019-05-19 21:45:00
67.865,2019-05-19 22:00:00
57.155,2019-05-19 22:15:00
40.53,2019-05-19 22:30:00
24.955,2019-05-19 22:45:00
17.045,2019-05-19 23:00:00
12.005,2019-05-19 23:15:00
8.26,2019-05-19 23:30:00
5.25,2019-05-19 23:45:00
3.01,2019-05-20 00:00:00
1.715,2019-05-20 00:15:00
0.91,2019-05-20 00:30:00
0.56,2019-05-20 00:45:00
0.35,2019-05-20 01:00:00
0.245,2019-05-20 01:15:00
0.175,2019-05-20 01:30:00
0.175,2019-05-20 01:45:00
0.14,2019-05-20 02:00:00
0.175,2019-05-20 02:15:00
0.21,2019-05-20 02:30:00
0.28,2019-05-20 02:45:00
0.525,2019-05-20 03:00:00
0.91,2019-05-20 03:15:00
1.645,2019-05-20 03:30:00
2.975,2019-05-20 03:45:00
5.075,2019-05-20 04:00:00
8.855,2019-05-20 04:15:00
15.61,2019-05-20 04:30:00
22.155,2019-05-20 04:45:00
32.375,2019-05-20 05:00:00
41.125,2019-05-20 05:15:00
50.61,2019-05-20 05:30:00
72.275,2019-05-20 05:45:00
90.3,2019-05-20 06:00:00
128.905,2019-05-20 06:15:00
202.615,2019-05-20 06:30:00
198.38,2019-05-20 06:45:00
166.74,2019-05-20 07:00:00
338.835,2019-05-20 07:15:00
406.07,2019-05-20 07:30:00
466.9,2019-05-20 07:45:00
258.405,2019-05-20 08:00:00
277.655,2019-05-20 08:15:00
614.32,2019-05-20 08:30:00
541.66,2019-05-20 08:45:00
750.365,2019-05-20 09:00:00
825.23,2019-05-20 09:15:00
903.91,2019-05-20 09:30:00
960.4,2019-05-20 09:45:00
1011.99,2019-05-20 10:00:00
890.75,2019-05-20 10:15:00
1131.725,2019-05-20 10:30:00
1065.225,2019-05-20 10:45:00
916.055,2019-05-20 11:00:00
1312.36,2019-05-20 11:15:00
1288.875,2019-05-20 11:30:00
1207.15,2019-05-20 11:45:00
1219.085,2019-05-20 12:00:00
1232.315,2019-05-20 12:15:00
1159.55,2019-05-20 12:30:00
1238.44,2019-05-20 12:45:00
1133.335,2019-05-20 13:00:00
1217.44,2019-05-20 13:15:00
879.48,2019-05-20 13:30:00
1457.015,2019-05-20 13:45:00
1235.465,2019-05-20 14:00:00
1097.355,2019-05-20 14:15:00
1095.045,2019-05-20 14:30:00
1493.275,2019-05-20 14:45:00
1380.645,2019-05-20 15:00:00
1493.94,2019-05-20 15:15:00
1417.15,2019-05-20 15:30:00
1170.645,2019-05-20 15:45:00
538.125,2019-05-20 16:00:00
901.32,2019-05-20 16:15:00
917.84,2019-05-20 16:30:00
1212.085,2019-05-20 16:45:00
1297.625,2019-05-20 17:00:00
1254.715,2019-05-20 17:15:00
618.38,2019-05-20 17:30:00
338.345,2019-05-20 17:45:00
1027.775,2019-05-20 18:00:00
1015,2019-05-20 18:15:00
911.715,2019-05-20 18:30:00
904.295,2019-05-20 18:45:00
885.57,2019-05-20 19:00:00
814.94,2019-05-20 19:15:00
422.555,2019-05-20 19:30:00
452.69,2019-05-20 19:45:00
519.785,2019-05-20 20:00:00
470.75,2019-05-20 20:15:00
341.6,2019-05-20 20:30:00
289.66,2019-05-20 20:45:00
191.065,2019-05-20 21:00:00
134.925,2019-05-20 21:15:00
105.385,2019-05-20 21:30:00
85.19,2019-05-20 21:45:00
68.67,2019-05-20 22:00:00
52.64,2019-05-20 22:15:00
41.825,2019-05-20 22:30:00
34.405,2019-05-20 22:45:00
25.025,2019-05-20 23:00:00
16.555,2019-05-20 23:15:00
10.29,2019-05-20 23:30:00
6.37,2019-05-20 23:45:00
3.64,2019-05-21 00:00:00
2.135,2019-05-21 00:15:00
1.225,2019-05-21 00:30:00
0.77,2019-05-21 00:45:00
0.455,2019-05-21 01:00:00
0.35,2019-05-21 01:15:00
0.28,2019-05-21 01:30:00
0.21,2019-05-21 01:45:00
0.245,2019-05-21 02:00:00
0.245,2019-05-21 02:15:00
0.35,2019-05-21 02:30:00
0.455,2019-05-21 02:45:00
0.735,2019-05-21 03:00:00
1.225,2019-05-21 03:15:00
2.275,2019-05-21 03:30:00
4.13,2019-05-21 03:45:00
7,2019-05-21 04:00:00
12.11,2019-05-21 04:15:00
15.155,2019-05-21 04:30:00
20.265,2019-05-21 04:45:00
31.675,2019-05-21 05:00:00
39.48,2019-05-21 05:15:00
47.915,2019-05-21 05:30:00
65.975,2019-05-21 05:45:00
90.23,2019-05-21 06:00:00
130.445,2019-05-21 06:15:00
190.715,2019-05-21 06:30:00
307.79,2019-05-21 06:45:00
239.89,2019-05-21 07:00:00
288.19,2019-05-21 07:15:00
168.875,2019-05-21 07:30:00
295.225,2019-05-21 07:45:00
335.755,2019-05-21 08:00:00
524.79,2019-05-21 08:15:00
677.145,2019-05-21 08:30:00
647.675,2019-05-21 08:45:00
760.655,2019-05-21 09:00:00
899.01,2019-05-21 09:15:00
855.75,2019-05-21 09:30:00
974.68,2019-05-21 09:45:00
986.51,2019-05-21 10:00:00
1058.575,2019-05-21 10:15:00
1111.53,2019-05-21 10:30:00
1124.62,2019-05-21 10:45:00
1160.18,2019-05-21 11:00:00
1195.11,2019-05-21 11:15:00
1232.735,2019-05-21 11:30:00
1258.845,2019-05-21 11:45:00
1296.365,2019-05-21 12:00:00
1259.755,2019-05-21 12:15:00
1302.21,2019-05-21 12:30:00
1188.39,2019-05-21 12:45:00
662.095,2019-05-21 13:00:00
750.855,2019-05-21 13:15:00
615.3,2019-05-21 13:30:00
614.39,2019-05-21 13:45:00
718.445,2019-05-21 14:00:00
722.715,2019-05-21 14:15:00
651.91,2019-05-21 14:30:00
635.25,2019-05-21 14:45:00
606.55,2019-05-21 15:00:00
602.21,2019-05-21 15:15:00
743.155,2019-05-21 15:30:00
1513.925,2019-05-21 15:45:00
1022.77,2019-05-21 16:00:00
836.255,2019-05-21 16:15:00
1110.795,2019-05-21 16:30:00
1243.095,2019-05-21 16:45:00
1277.64,2019-05-21 17:00:00
1164.415,2019-05-21 17:15:00
1074.85,2019-05-21 17:30:00
690.305,2019-05-21 17:45:00
649.775,2019-05-21 18:00:00
921.935,2019-05-21 18:15:00
843.64,2019-05-21 18:30:00
808.78,2019-05-21 18:45:00
815.955,2019-05-21 19:00:00
787.885,2019-05-21 19:15:00
734.965,2019-05-21 19:30:00
597.695,2019-05-21 19:45:00
496.755,2019-05-21 20:00:00
352.485,2019-05-21 20:15:00
237.02,2019-05-21 20:30:00
169.365,2019-05-21 20:45:00
225.54,2019-05-21 21:00:00
220.815,2019-05-21 21:15:00
213.465,2019-05-21 21:30:00
160.44,2019-05-21 21:45:00
99.47,2019-05-21 22:00:00
80.57,2019-05-21 22:15:00
63.805,2019-05-21 22:30:00
51.625,2019-05-21 22:45:00
35.84,2019-05-21 23:00:00
21.56,2019-05-21 23:15:00
12.39,2019-05-21 23:30:00
7.315,2019-05-21 23:45:00
4.375,2019-05-22 00:00:00
2.45,2019-05-22 00:15:00
1.4,2019-05-22 00:30:00
0.875,2019-05-22 00:45:00
0.525,2019-05-22 01:00:00
0.35,2019-05-22 01:15:00
0.28,2019-05-22 01:30:00
0.245,2019-05-22 01:45:00
0.28,2019-05-22 02:00:00
0.28,2019-05-22 02:15:00
0.385,2019-05-22 02:30:00
0.56,2019-05-22 02:45:00
0.875,2019-05-22 03:00:00
1.4,2019-05-22 03:15:00
2.345,2019-05-22 03:30:00
3.92,2019-05-22 03:45:00
6.685,2019-05-22 04:00:00
12.11,2019-05-22 04:15:00
18.025,2019-05-22 04:30:00
24.395,2019-05-22 04:45:00
31.85,2019-05-22 05:00:00
41.93,2019-05-22 05:15:00
49.105,2019-05-22 05:30:00
58.8,2019-05-22 05:45:00
79.345,2019-05-22 06:00:00
137.41,2019-05-22 06:15:00
251.475,2019-05-22 06:30:00
308.28,2019-05-22 06:45:00
210.91,2019-05-22 07:00:00
125.72,2019-05-22 07:15:00
335.23,2019-05-22 07:30:00
474.635,2019-05-22 07:45:00
476.315,2019-05-22 08:00:00
558.46,2019-05-22 08:15:00
207.515,2019-05-22 08:30:00
365.015,2019-05-22 08:45:00
346.185,2019-05-22 09:00:00
900.515,2019-05-22 09:15:00
804.86,2019-05-22 09:30:00
810.915,2019-05-22 09:45:00
724.08,2019-05-22 10:00:00
1048.145,2019-05-22 10:15:00
925.19,2019-05-22 10:30:00
1038.31,2019-05-22 10:45:00
932.19,2019-05-22 11:00:00
851.76,2019-05-22 11:15:00
526.925,2019-05-22 11:30:00
889.525,2019-05-22 11:45:00
683.025,2019-05-22 12:00:00
459.9,2019-05-22 12:15:00
387.03,2019-05-22 12:30:00
338.555,2019-05-22 12:45:00
979.51,2019-05-22 13:00:00
549.78,2019-05-22 13:15:00
565.53,2019-05-22 13:30:00
688.205,2019-05-22 13:45:00
536.725,2019-05-22 14:00:00
544.39,2019-05-22 14:15:00
970.655,2019-05-22 14:30:00
1533.525,2019-05-22 14:45:00
892.115,2019-05-22 15:00:00
718.83,2019-05-22 15:15:00
594.44,2019-05-22 15:30:00
750.75,2019-05-22 15:45:00
1302.105,2019-05-22 16:00:00
528.535,2019-05-22 16:15:00
1036.7,2019-05-22 16:30:00
1187.69,2019-05-22 16:45:00
1004.745,2019-05-22 17:00:00
1010.625,2019-05-22 17:15:00
1040.375,2019-05-22 17:30:00
1106.035,2019-05-22 17:45:00
1109.43,2019-05-22 18:00:00
337.26,2019-05-22 18:15:00
317.52,2019-05-22 18:30:00
644.105,2019-05-22 18:45:00
754.495,2019-05-22 19:00:00
632.345,2019-05-22 19:15:00
458.99,2019-05-22 19:30:00
635.11,2019-05-22 19:45:00
287.35,2019-05-22 20:00:00
429.275,2019-05-22 20:15:00
253.575,2019-05-22 20:30:00
234.255,2019-05-22 20:45:00
286.545,2019-05-22 21:00:00
220.99,2019-05-22 21:15:00
159.18,2019-05-22 21:30:00
102.515,2019-05-22 21:45:00
70.945,2019-05-22 22:00:00
59.115,2019-05-22 22:15:00
50.05,2019-05-22 22:30:00
41.755,2019-05-22 22:45:00
31.325,2019-05-22 23:00:00
