"","discharge","light","temp.water","DO.sat","DO.obs","depth","solar.time"
"1",95.7100382273821,1147.8617617445,0.0658181818181818,14.0529001353743,12.2681818181818,2.761488,2022-05-03 09:28:54
"2",106.470338383123,-1.05899518871142,0.0132727272727273,14.0795325266315,12.3759090909091,2.877312,2022-05-03 21:28:54
"3",114.682146396715,1124.52370117783,0.086,14.0484429065744,12.18,2.913888,2022-05-04 09:28:54
"4",118.929633300297,-0.894991335814148,0.017,14.0863820755842,12.53,2.731008,2022-05-04 21:28:54
"5",126.858275520317,788.917340062227,0.135,14.0342857142857,12.28,2.801112,2022-05-05 09:28:54
"6",132.52159139176,-0.529601374483944,0.0318181818181818,14.0674157303371,12.52,2.916936,2022-05-05 21:28:54
"7",141.582896786068,1030.710429954,0.409727272727273,13.9455782312925,12.3,2.852928,2022-05-06 09:28:54
"8",158.856010193969,-0.605922735794388,0.21,14.0277777777778,12.625,3.115056,2022-05-06 21:28:54
"9",159.422341781113,-0.767549210214336,0.292,14,12.67,2.904744,2022-05-06 23:58:54
"10",160.555004955401,0,0.293363636363636,14,12.67,2.91084,2022-05-07 00:13:54
"11",161.68766812969,-0.779939479580412,0.321818181818182,13.9845474613687,12.67,2.916936,2022-05-07 00:28:54
"12",160.555004955401,-1.04459141804557,0.352,13.9735099337748,12.66,2.91084,2022-05-07 00:43:54
"13",160.555004955401,-0.786947647487949,0.372,13.962472406181,12.65,2.91084,2022-05-07 00:58:54
"14",158.856010193969,0,0.402,13.9537444933921,12.67,2.901696,2022-05-07 01:13:54
"15",159.988673368257,-0.153136794622019,0.456272727272727,13.942731277533,12.66,2.907792,2022-05-07 01:28:54
"16",158.289678606824,0.243553431896838,0.497,13.9273927392739,12.66,2.898648,2022-05-07 01:43:54
"17",159.422341781113,1.2035856558596,0.560909090909091,13.9119236263181,12.66,2.904744,2022-05-07 01:58:54
"18",158.289678606824,2.74047485356926,0.574545454545454,13.8968166849616,12.66,2.898648,2022-05-07 02:13:54
"19",159.422341781113,4.91553169073585,0.614454545454545,13.8901098901099,12.64,2.904744,2022-05-07 02:28:54
"20",159.422341781113,7.69426480799886,0.698818181818182,13.8637496262334,12.645,2.904744,2022-05-07 02:43:54
"21",161.121336542546,11.0899785354048,0.686454545454546,13.8706140350877,12.65,2.913888,2022-05-07 02:58:54
"22",160.555004955401,15.1159772030002,0.717909090909091,13.843201754386,12.625,2.91084,2022-05-07 03:13:54
"23",159.988673368257,14.4499604265912,0.843727272727273,13.7924018518821,12.6,2.907792,2022-05-07 03:28:54
"24",157.72334701968,14.4643524497058,0.916454545454546,13.7909795350685,12.62,2.8956,2022-05-07 03:43:54
"25",159.422341781113,15.1959728016318,0.892818181818182,13.7933432687531,12.6209090909091,2.904744,2022-05-07 03:58:54
"26",158.856010193969,16.6816410116567,0.947454545454545,13.7673680031759,12.6109090909091,2.901696,2022-05-07 04:13:54
"27",160.555004955401,32.0574886202225,0.946727272727273,13.7745027267547,12.61,2.91084,2022-05-07 04:28:54
"28",161.121336542546,48.203291557693,0.911545454545455,13.7814207650273,12.61,2.913888,2022-05-07 04:43:54
"29",158.856010193969,65.0981377655861,1.009,13.7622682660851,12.62,2.901696,2022-05-07 04:58:54
"30",158.289678606824,82.7211151854198,1.099,13.7288903905059,12.61,2.898648,2022-05-07 05:13:54
"31",158.856010193969,123.22735091547,1.16709090909091,13.7065217391304,12.61,2.901696,2022-05-07 05:28:54
"32",159.422341781113,164.322158993063,1.23509090909091,13.6807817589577,12.6,2.904744,2022-05-07 05:43:54
"33",159.422341781113,205.886892612284,1.29,13.6685748124753,12.59,2.904744,2022-05-07 05:58:54
"34",158.289678606824,247.802904967216,1.33381818181818,13.644251626898,12.58,2.898648,2022-05-07 06:13:54
"35",158.289678606824,296.652845398726,1.37345454545455,13.6334056399132,12.57,2.898648,2022-05-07 06:28:54
"36",159.422341781113,345.58723684833,1.41736363636364,13.6212166025831,12.56,2.904744,2022-05-07 06:43:54
"37",156.590683845391,394.457898404327,1.48218181818182,13.5944110990849,12.56,2.889504,2022-05-07 06:58:54
"38",158.856010193969,443.116649155013,1.519,13.5822510822511,12.55,2.901696,2022-05-07 07:13:54
"39",159.422341781113,458.447696006978,1.53745454545455,13.5768398268398,12.545,2.904744,2022-05-07 07:28:54
"40",158.856010193969,473.415765845343,1.57727272727273,13.5714285714286,12.54,2.901696,2022-05-07 07:43:54
"41",159.422341781113,488.017973373519,1.61836363636364,13.5606060606061,12.53,2.904744,2022-05-07 07:58:54
"42",157.72334701968,502.251433294917,1.63881818181818,13.5737527114967,12.515,2.8956,2022-05-07 08:13:54
"43",159.422341781113,670.972683522423,1.66272727272727,13.5347646693794,12.5,2.904744,2022-05-07 08:28:54
"44",158.289678606824,838.636915554908,1.73572727272727,13.5135135135135,12.5,2.898648,2022-05-07 08:43:54
"45",156.024352258247,1004.55874410072,1.61954545454545,13.5615942028986,12.4766666666667,2.886456,2022-05-07 08:58:54
"46",157.72334701968,1168.0527838682,1.7080909090909,13.536231884058,12.4533333333333,2.8956,2022-05-07 09:13:54
"47",155.458020671103,1068.87880966543,1.79663636363636,13.4961997828447,12.43,2.883408,2022-05-07 09:28:54
"48",156.024352258247,967.050192133263,1.80881818181818,13.486329088935,12.4209090909091,2.886456,2022-05-07 09:43:54
"49",156.590683845391,863.025462012259,1.795,13.4961997828447,12.43,2.889504,2022-05-07 09:58:54
"50",156.024352258247,757.263150042997,1.75645454545455,13.5150134182052,12.4472727272727,2.886456,2022-05-07 10:13:54
"51",158.289678606824,625.669032195704,1.739,13.5100187543185,12.4427272727273,2.898648,2022-05-07 10:28:54
"52",157.157015432536,493.362603444201,1.72563636363636,13.5189023788372,12.4509090909091,2.892552,2022-05-07 10:43:54
"53",157.157015432536,360.910603991958,1.715,13.5189023788372,12.4509090909091,2.892552,2022-05-07 10:58:54
"54",157.157015432536,228.879774042447,1.71954545454545,13.528773072747,12.46,2.892552,2022-05-07 11:13:54
"55",157.72334701968,196.429912873242,1.724,13.5179153094463,12.45,2.8956,2022-05-07 11:28:54
"56",158.289678606824,165.100180026729,1.734,13.5179153094463,12.45,2.898648,2022-05-07 11:43:54
"57",156.024352258247,135.022794119402,1.72827272727273,13.5179153094463,12.45,2.886456,2022-05-07 11:58:54
"58",156.590683845391,106.329973767751,1.718,13.5217391304348,12.44,2.889504,2022-05-07 12:13:54
"59",156.024352258247,286.482336443228,1.703,13.5217391304348,12.44,2.886456,2022-05-07 12:28:54
"60",156.590683845391,467.369959441695,1.66581818181818,13.5367701742753,12.4472727272727,2.889504,2022-05-07 12:43:54
"61",156.590683845391,648.211318913972,1.628,13.5453556237016,12.4481818181818,2.889504,2022-05-07 12:58:54
"62",157.157015432536,828.224891010882,1.59081818181818,13.562091503268,12.45,2.892552,2022-05-07 13:13:54
"63",157.157015432536,790.620526116868,1.54609090909091,13.5729847494553,12.46,2.892552,2022-05-07 13:28:54
"64",157.157015432536,751.577324309555,1.50527272727273,13.5857882006586,12.465,2.892552,2022-05-07 13:43:54
"65",156.024352258247,711.265759900189,1.47090909090909,13.5986913849509,12.47,2.886456,2022-05-07 13:58:54
"66",155.458020671103,669.856307200016,1.435,13.611605558581,12.475,2.883408,2022-05-07 14:13:54
"67",156.590683845391,679.874074471133,1.4,13.6244541484716,12.48,2.889504,2022-05-07 14:28:54
"68",156.024352258247,688.904163532667,1.36790909090909,13.6363636363636,12.4772727272727,2.886456,2022-05-07 14:43:54
"69",157.72334701968,696.886310154595,1.338,13.6393442622951,12.48,2.8956,2022-05-07 14:58:54
"70",155.458020671103,703.760250106894,1.309,13.6492796820666,12.4890909090909,2.883408,2022-05-07 15:13:54
"71",156.590683845391,705.877516801665,1.27263636363636,13.6652078774617,12.49,2.889504,2022-05-07 15:28:54
"72",155.458020671103,706.781862374336,1.23245454545455,13.6761487964989,12.5,2.883408,2022-05-07 15:43:54
"73",156.024352258247,706.428836602456,1.187,13.6921238673703,12.5009090909091,2.886456,2022-05-07 15:58:54
"74",157.157015432536,704.773989263578,1.138,13.7130339539978,12.52,2.892552,2022-05-07 16:13:54
"75",156.590683845391,619.008164715158,1.09254545454545,13.7349397590361,12.54,2.889504,2022-05-07 16:28:54
"76",156.024352258247,532.216380659248,1.04809090909091,13.7458926615553,12.55,2.886456,2022-05-07 16:43:54
"77",162.820331303978,444.718949377807,1.001,13.7568455640745,12.56,2.923032,2022-05-07 16:58:54
"78",165.368823446128,356.836183152791,0.959,13.7707856218262,12.5727272727273,2.935224,2022-05-07 17:13:54
"79",162.820331303978,318.751591892892,0.916,13.789704271632,12.59,2.923032,2022-05-07 17:28:54
"80",161.121336542546,280.702532027268,0.875,13.7906999900428,12.5909090909091,2.913888,2022-05-07 17:43:54
"81",159.988673368257,242.78955761181,0.833,13.8116100766703,12.61,2.907792,2022-05-07 17:58:54
"82",158.289678606824,205.113222702409,0.793,13.8225629791895,12.62,2.898648,2022-05-07 18:13:54
"83",158.289678606824,162.478140080384,0.751545454545455,13.8486842105263,12.63,2.898648,2022-05-07 18:28:54
"84",157.72334701968,120.304145469821,0.715454545454545,13.859649122807,12.64,2.8956,2022-05-07 18:43:54
"85",159.988673368257,78.7151333202321,0.682,13.859649122807,12.64,2.907792,2022-05-07 18:58:54
"86",157.72334701968,37.8349980811309,0.646,13.8760964912281,12.655,2.8956,2022-05-07 19:13:54
"87",158.856010193969,28.935147190388,0.616,13.8850046321785,12.67,2.901696,2022-05-07 19:28:54
"88",158.856010193969,20.8546880768765,0.589,13.8882803943045,12.68,2.901696,2022-05-07 19:43:54
"89",158.289678606824,13.5802411578269,0.564,13.9134768740032,12.6890909090909,2.898648,2022-05-07 19:58:54
"90",158.856010193969,7.09842685046998,0.543,13.9144736842105,12.69,2.901696,2022-05-07 20:13:54
"91",159.422341781113,4.34250448639006,0.524,13.9121776361645,12.7018181818182,2.904744,2022-05-07 20:28:54
"92",159.422341781113,2.33946907398527,0.508,13.921139101862,12.71,2.904744,2022-05-07 20:43:54
"93",160.555004955401,1.06295453600743,0.494,13.9320920043812,12.72,2.91084,2022-05-07 20:58:54
"94",160.555004955401,0.486594795208352,0.48,13.933087722792,12.7209090909091,2.91084,2022-05-07 21:13:54
"95",160.555004955401,-0.592787969512913,0.466,13.9435427661058,12.7304545454545,2.91084,2022-05-07 21:28:54
"96",160.555004955401,-1.01956161989428,0.454,13.9387308533917,12.74,2.91084,2022-05-07 21:43:54
"97",161.121336542546,-0.814905761526406,0.446,13.9496717724289,12.75,2.913888,2022-05-07 21:58:54
"98",162.253999716834,0,0.437,13.9453551912568,12.76,2.919984,2022-05-07 22:13:54
"99",161.68766812969,-0.855552042311218,0.43,13.953303527074,12.7672727272727,2.916936,2022-05-07 22:28:54
"100",162.820331303978,-1.1332551486708,0.426818181818182,13.9572776949826,12.7709090909091,2.923032,2022-05-07 22:43:54
