"","solar.time","depth","DO.obs","DO.sat","temp.water","light","discharge"
"23938",2020-10-08 13:43:57,0.441290028143513,12.6845454545455,13.8628912071536,1.91027272727273,284.462964166109,332.39343005314
"23939",2020-10-08 13:58:57,0.443502864692704,12.6872727272727,13.8548595254641,1.91890909090909,259.795511553918,339.211517311312
"23940",2020-10-08 14:13:57,0.44645331342501,12.6872727272727,13.8534842167957,1.924,235.128058941728,341.172638355696
"23941",2020-10-08 14:28:57,0.442765252509659,12.68,13.8579234972678,1.929,204.409516577361,338.235123734368
"23942",2020-10-08 14:43:57,0.444240476875791,12.6781818181818,13.8559364133134,1.934,173.690974212994,342.132364151941
"23943",2020-10-08 14:58:57,0.443502864692704,12.6772727272727,13.8549428713363,1.938,142.972431848627,341.155970574939
"23944",2020-10-08 15:13:57,0.442027640326586,12.6763636363636,13.8539493293591,1.937,112.25388948426,340.17541005282
"23945",2020-10-08 15:28:57,0.442027640326586,12.67,13.8469945355191,1.934,90.451442632284,342.119863316446
"23946",2020-10-08 15:43:57,0.441290028143513,12.6736363636364,13.8509687034278,1.924,68.6489957803081,344.060149634839
"23947",2020-10-08 15:58:57,0.440552415960425,12.6727272727273,13.852727814767,1.91445454545455,46.8465489283322,343.083756057866
"23948",2020-10-08 16:13:57,0.444978089058864,12.67,13.8621444201313,1.90563636363636,25.0441020763563,352.831024047046
"23949",2020-10-08 16:28:57,0.441290028143513,12.67,13.8621444201313,1.89709090909091,18.9325014266577,347.949056162091
"23950",2020-10-08 16:43:57,0.444240476875791,12.6690909090909,13.8763317733745,1.88945454545455,12.8209007769591,350.882403838244
"23951",2020-10-08 16:58:57,0.439077191594279,12.6672727272727,13.8743403365528,1.884,6.70930012726055,347.936555326538
"23952",2020-10-08 17:13:57,0.444978089058864,12.66,13.8663745892662,1.879,0.597699477561956,357.692157206096
"23953",2020-10-08 17:28:57,0.439814803777352,12.66,13.8815789473684,1.874,0.448274608171469,351.829628798965
"23954",2020-10-08 17:43:57,0.441290028143513,12.6536363636364,13.8746012759171,1.86972727272727,0.298849738780979,355.726869216567
"23955",2020-10-08 17:58:57,0.441290028143513,12.65,13.8706140350877,1.864,0.149424869390489,353.782415952941
"23956",2020-10-08 18:13:57,0.441290028143513,12.6472727272727,13.8828460233509,1.86,0,353.782415952941
"23957",2020-10-08 18:28:57,0.433176294129723,12.64,13.8748627881449,1.85563636363636,0,342.06985997429
"23958",2020-10-08 18:43:57,0.436864355045074,12.6381818181818,13.8881118881119,1.85,0,347.924054491014
"23959",2020-10-08 18:58:57,0.437601967228147,12.63,13.8791208791209,1.843,-6.85516241524494e-17,346.955994804419
"23960",2020-10-08 19:13:57,0.433176294129723,12.6245454545455,13.8883888388839,1.836,0,338.180953447038
"23961",2020-10-08 19:28:57,0.433913906312796,12.6218181818182,13.8853885388539,1.829,0,338.185120392212
"23962",2020-10-08 19:43:57,0.435389130678928,12.62,13.8986784140969,1.821,0,335.276774387137
