"","X","datetimeAK","DO.obs","ODO.Psat","localDissolvedOxygenSat","temp.water","discharge","depth","turbidity","fDOM","solar.time","DO.sat.EXO","light"
"17",20851,2021-05-07 20:15:00,13.4726666666667,93.6613333333333,NA,0.203333333333333,1082.458,0.493333333333333,15.8033333333333,194.241333333333,2021-05-07 18:26:40,14.3844489365943,462.197272402991
"18",20852,2021-05-07 20:30:00,13.4906666666667,93.7193333333333,NA,0.182333333333333,1092.29266666667,0.497333333333333,15.1333333333333,193.440666666667,2021-05-07 18:41:40,14.3947531281344,401.574044557981
"19",20853,2021-05-07 20:45:00,13.5026666666667,93.7553333333333,NA,0.156,1092.33866666667,0.496,14.604,196.25,2021-05-07 18:56:40,14.4020251292371,341.738327268346
"20",20854,2021-05-07 21:00:00,13.5193333333333,93.776,NA,0.122666666666667,1094.102,0.496666666666667,14.748,196.076666666667,2021-05-07 19:11:40,14.4166240118296,282.946371639193
"21",20855,2021-05-07 21:15:00,13.538,93.8053333333333,NA,0.0883333333333333,1092.732,0.498666666666667,14.02,197.664666666667,2021-05-07 19:26:40,14.4320152372289,225.449958691659
"22",20856,2021-05-07 21:30:00,13.5533333333333,93.8146666666667,NA,0.05,1089.248,0.494666666666667,13.9953333333333,197.836666666667,2021-05-07 19:41:40,14.4469237219482,169.495321047881
"23",20857,2021-05-07 21:45:00,13.5673333333333,93.7706666666667,NA,-0.00633333333333333,1103.146,0.499333333333333,14.8646666666667,196.434666666667,2021-05-07 19:56:40,14.4686326925264,115.322088515085
"24",20858,2021-05-07 22:00:00,13.5886666666667,93.8366666666667,NA,-0.0336666666666667,1098.82733333333,0.496666666666667,14.3273333333333,197.178666666667,2021-05-07 20:11:40,14.4811907214664,63.1622617942056
"25",20859,2021-05-07 22:15:00,13.602,93.8746666666667,NA,-0.0553333333333333,1085.88333333333,0.494666666666667,13.5,196.748,2021-05-07 20:26:40,14.489532142147,13.2392189383058
"26",20860,2021-05-07 22:30:00,13.622,93.9453333333333,NA,-0.0796666666666667,1087.538,0.494666666666667,13.0886666666667,196.209333333333,2021-05-07 20:41:40,14.4999219404193,0
"27",20861,2021-05-07 22:45:00,13.6366666666667,93.992,NA,-0.101666666666667,1080.90466666667,0.492,12.8413333333333,196.134,2021-05-07 20:56:40,14.5083269498113,0
"28",20862,2021-05-07 23:00:00,13.6493333333333,94.0413333333333,NA,-0.116,1071.388,0.491333333333333,12.6533333333333,199.582666666667,2021-05-07 21:11:40,14.5141852518751,0
"29",20863,2021-05-07 23:15:00,13.6606666666667,94.0893333333333,NA,-0.133666666666667,1067.64933333333,0.489333333333333,11.9946666666667,199.670666666667,2021-05-07 21:26:40,14.5188260801791,0
"30",20864,2021-05-07 23:30:00,13.67,94.1146666666667,NA,-0.146333333333333,1069.068,0.490666666666667,11.4913333333333,200.406666666667,2021-05-07 21:41:40,14.5248349531068,0
"31",20865,2021-05-07 23:45:00,13.6773333333333,94.1233333333333,NA,-0.163666666666667,1064.80066666667,0.488666666666667,11.254,200.414,2021-05-07 21:56:40,14.5312887346389,0
"32",20866,2021-05-08 00:00:00,13.6846666666667,94.1366666666667,NA,-0.179333333333333,1054.64333333333,0.487333333333333,10.9846666666667,201.263333333333,2021-05-07 22:11:40,14.5370206437449,0
"33",20867,2021-05-08 00:15:00,13.6946666666667,94.1566666666667,NA,-0.197,1046.59866666667,0.485333333333333,10.7526666666667,201.428666666667,2021-05-07 22:26:40,14.5445534039013,0
"34",20868,2021-05-08 00:30:00,13.7053333333333,94.192,NA,-0.212,1036.97266666667,0.482666666666667,10.6466666666667,201.496,2021-05-07 22:41:40,14.5504218334183,0
"35",20869,2021-05-08 00:45:00,13.7153333333333,94.2266666666667,NA,-0.226666666666667,1031.41533333333,0.48,10.4286666666667,201.877333333333,2021-05-07 22:56:40,14.555681335786,0
"36",20870,2021-05-08 01:00:00,13.722,94.23,NA,-0.240666666666667,1012.01133333333,0.478,10.206,201.878666666667,2021-05-07 23:11:40,14.562241324419,0
"37",20871,2021-05-08 01:15:00,13.7313333333333,94.2586666666667,NA,-0.252666666666667,999.367333333333,0.472666666666667,10.112,201.974,2021-05-07 23:26:40,14.5677143746287,0
"38",20872,2021-05-08 01:30:00,13.7353333333333,94.2693333333333,NA,-0.263333333333333,993.515333333333,0.47,9.482,202.368,2021-05-07 23:41:40,14.5703091850301,0
"39",20873,2021-05-08 01:45:00,13.744,94.2913333333333,NA,-0.274,987.769333333333,0.47,9.36666666666667,202.65,2021-05-07 23:56:40,14.5761010202422,0
"40",20874,2021-05-08 02:00:00,13.7466666666667,94.2946666666667,NA,-0.283666666666667,975.204,0.468666666666667,9.072,195.503333333333,2021-05-08 00:11:40,14.5784137667737,0
"41",20875,2021-05-08 02:15:00,13.7586666666667,94.3446666666667,NA,-0.294333333333333,971.435333333333,0.466666666666667,8.70066666666667,203.332,2021-05-08 00:26:40,14.5834069405089,0
"42",20876,2021-05-08 02:30:00,13.7626666666667,94.3513333333333,NA,-0.303666666666667,958.212,0.462,8.37666666666667,203.507333333333,2021-05-08 00:41:40,14.5866159814028,0
"43",20877,2021-05-08 02:45:00,13.7673333333333,94.3606666666667,NA,-0.312333333333333,944.735333333333,0.46,8.30133333333333,203.587333333333,2021-05-08 00:56:40,14.5901187641743,0
"44",20878,2021-05-08 03:00:00,13.7713333333333,94.3833333333333,NA,-0.314666666666667,940.030666666667,0.458666666666667,8.298,203.935333333333,2021-05-08 01:11:40,14.5908529048208,0
"45",20879,2021-05-08 03:15:00,13.7753333333333,94.3966666666667,NA,-0.318333333333333,933.556666666667,0.456666666666667,8.00266666666667,204.135333333333,2021-05-08 01:26:40,14.5930294148805,0
"46",20880,2021-05-08 03:30:00,13.7766666666667,94.4093333333333,NA,-0.322333333333333,919.292,0.454666666666667,8.88866666666667,203.718,2021-05-08 01:41:40,14.5924837939752,0
"47",20881,2021-05-08 03:45:00,13.78,94.4066666666667,NA,-0.330666666666667,904.976,0.45,8.656,203.756,2021-05-08 01:56:40,14.5964268060165,0
"48",20882,2021-05-08 04:00:00,13.7826666666667,94.4026666666667,NA,-0.339666666666667,898.75,0.448666666666667,8.956,203.360666666667,2021-05-08 02:11:40,14.5998700601678,0
"49",20883,2021-05-08 04:15:00,13.7866666666667,94.4046666666667,NA,-0.349666666666667,883.128666666667,0.443333333333333,9.17933333333333,203.487333333333,2021-05-08 02:26:40,14.6037978348528,0
"50",20884,2021-05-08 04:30:00,13.7906666666667,94.4166666666667,NA,-0.357666666666667,871.489333333333,0.440666666666667,9.21133333333333,203.543333333333,2021-05-08 02:41:40,14.6061782877317,0
"51",20885,2021-05-08 04:45:00,13.8026666666667,94.462,NA,-0.367,862.346666666667,0.438666666666667,8.992,203.912666666667,2021-05-08 02:56:40,14.6118721461187,0
"52",20886,2021-05-08 05:00:00,13.8086666666667,94.498,NA,-0.374333333333333,853.102,0.437333333333333,8.67333333333333,203.859333333333,2021-05-08 03:11:40,14.6126549415508,0
"53",20887,2021-05-08 05:15:00,13.8126666666667,94.504,NA,-0.379333333333333,840.692666666667,0.432666666666667,8.35666666666667,204.203333333333,2021-05-08 03:26:40,14.6159598182793,25.5835481912407
"54",20888,2021-05-08 05:30:00,13.8186666666667,94.5293333333333,NA,-0.383666666666667,832.706,0.430666666666667,8.102,204.518,2021-05-08 03:41:40,14.6183900588177,75.4910589154067
"55",20889,2021-05-08 05:45:00,13.8226666666667,94.552,NA,-0.387333333333333,832.39,0.430666666666667,7.94866666666667,204.584666666667,2021-05-08 03:56:40,14.6191161124743,127.626578714032
"56",20890,2021-05-08 06:00:00,13.8266666666667,94.5713333333333,NA,-0.386666666666667,823.744,0.43,8.03933333333333,204.858666666667,2021-05-08 04:11:40,14.6203571201985,181.766833737931
"57",20891,2021-05-08 06:15:00,13.8366666666667,94.6593333333333,NA,-0.383333333333333,815.906666666667,0.43,7.82533333333333,205.003333333333,2021-05-08 04:26:40,14.617329511441,237.67996476634
"58",20892,2021-05-08 06:30:00,13.8326666666667,94.6566666666667,NA,-0.378333333333333,817.592666666667,0.427333333333333,7.20533333333333,205.762,2021-05-08 04:41:40,14.613515512202,295.126520260765
"59",20893,2021-05-08 06:45:00,13.84,94.7106666666667,NA,-0.370666666666667,797.998,0.421333333333333,7.37466666666667,202.146666666667,2021-05-08 04:56:40,14.6129263863275,353.860481777025
"60",20894,2021-05-08 07:00:00,13.836,94.7253333333333,NA,-0.358333333333333,799.606666666667,0.421333333333333,7.32133333333333,205.972666666667,2021-05-08 05:11:40,14.6064410787681,413.63031756986
"61",20895,2021-05-08 07:15:00,13.8326666666667,94.7433333333333,NA,-0.342333333333333,798.954666666667,0.422,7.232,206.243333333333,2021-05-08 05:26:40,14.600147767653,474.180059794247
"62",20896,2021-05-08 07:30:00,13.8293333333333,94.7693333333333,NA,-0.323666666666667,794.912666666667,0.421333333333333,7.18733333333333,205.379333333333,2021-05-08 05:41:40,14.5926248997566,535.250400704553
"63",20897,2021-05-08 07:45:00,13.8226666666667,94.7926666666667,NA,-0.300333333333333,787.411333333333,0.418666666666667,7.04,206.884666666667,2021-05-08 05:56:40,14.5820000140658,596.579803154469
"64",20898,2021-05-08 08:00:00,13.818,94.812,NA,-0.274333333333333,787.288,0.419333333333333,6.894,207.196666666667,2021-05-08 06:11:40,14.5741045437286,657.905620629875
"65",20899,2021-05-08 08:15:00,13.8146666666667,94.888,NA,-0.244666666666667,773.634666666667,0.416666666666667,7.14933333333333,207.180666666667,2021-05-08 06:26:40,14.5589185847174,718.965222111158
"66",20900,2021-05-08 08:30:00,13.808,94.9206666666667,NA,-0.21,771.786,0.414666666666667,7.01066666666667,207.161333333333,2021-05-08 06:41:40,14.5468847669282,779.497116690987
"67",20901,2021-05-08 08:45:00,13.7966666666667,94.946,NA,-0.172,768.508,0.414,7.042,207.312666666667,2021-05-08 06:56:40,14.5310667818198,839.242073551532
"68",20902,2021-05-08 09:00:00,13.7826666666667,94.96,NA,-0.130666666666667,767.053333333333,0.414,6.69666666666667,207.521333333333,2021-05-08 07:11:40,14.5141814097164,897.944232003522
"69",20903,2021-05-08 09:15:00,13.7653333333333,94.9626666666667,NA,-0.086,759.794,0.412,6.992,207.37,2021-05-08 07:26:40,14.4955210468675,955.352197333699
"70",20904,2021-05-08 09:30:00,13.7506666666667,94.9913333333333,NA,-0.0376666666666667,761.161333333333,0.412,6.69133333333333,207.393333333333,2021-05-08 07:41:40,14.4757065556858,1011.22011734788
"71",20905,2021-05-08 09:45:00,13.7373333333333,95.032,NA,0.015,761.707333333333,0.412666666666667,6.786,207.427333333333,2021-05-08 07:56:40,14.4554816623173,1065.30873525892
"72",20906,2021-05-08 10:00:00,13.72,95.0653333333333,NA,0.0733333333333333,764.824,0.412666666666667,7.01266666666667,207.287333333333,2021-05-08 08:11:40,14.4321799744737,1117.38641429903
"73",20907,2021-05-08 10:15:00,13.7006666666667,95.096,NA,0.135,767.565333333333,0.413333333333333,6.75866666666667,207.090666666667,2021-05-08 08:26:40,14.4071955357393,1167.23012976552
"74",20908,2021-05-08 10:30:00,13.6773333333333,95.1146666666667,NA,0.197666666666667,773.531333333333,0.415333333333333,6.824,206.324,2021-05-08 08:41:40,14.3798362678031,1214.62642404838
"75",20909,2021-05-08 10:45:00,13.6533333333333,95.1233333333333,NA,0.266,765.250666666667,0.412666666666667,6.938,206.306666666667,2021-05-08 08:56:40,14.3532957213442,1259.37232081102
"76",20910,2021-05-08 11:00:00,13.6286666666667,95.128,NA,0.333666666666667,763.040666666667,0.414666666666667,6.96666666666667,205.375333333333,2021-05-08 09:11:40,14.3266616208337,1301.27619426334
"77",20911,2021-05-08 11:15:00,13.6033333333333,95.1533333333333,NA,0.412333333333333,763.483333333333,0.413333333333333,7.22933333333333,204.434666666667,2021-05-08 09:26:40,14.2962236390387,1340.15858976444
"78",20912,2021-05-08 11:30:00,13.5673333333333,95.1246666666667,NA,0.491666666666667,757.454666666667,0.41,7.60866666666667,203.263333333333,2021-05-08 09:41:40,14.2626868600503,1375.85299235212
"79",20913,2021-05-08 11:45:00,13.5393333333333,95.128,NA,0.568,761.908666666667,0.412,8.178,202.150666666667,2021-05-08 09:56:40,14.2327530625403,1408.20653984416
"80",20914,2021-05-08 12:00:00,13.506,95.1006666666667,NA,0.647,774.957333333333,0.416666666666667,8.00533333333333,201.046,2021-05-08 10:11:40,14.2017931875697,1437.08067747046
"81",20915,2021-05-08 12:15:00,13.4846666666667,95.0606666666667,NA,0.691333333333333,768.225333333333,0.414,8.08533333333333,199.672666666667,2021-05-08 10:26:40,14.1853272646941,1462.3517512267
"82",20916,2021-05-08 12:30:00,13.462,95.0106666666667,NA,0.731,771.930666666667,0.414666666666667,7.91933333333333,198.78,2021-05-08 10:41:40,14.1689354177777,1483.91153744079
"83",20917,2021-05-08 12:45:00,13.446,94.8633333333333,NA,0.715,769.816,0.414,7.37666666666667,198.211333333333,2021-05-08 10:56:40,14.1740749850662,1501.66770621957
"84",20918,2021-05-08 13:00:00,13.434,94.886,NA,0.757333333333333,769.591333333333,0.416,7.67466666666667,197.282666666667,2021-05-08 11:11:40,14.1580422823177,1515.54421683748
"85",20919,2021-05-08 13:15:00,13.4046666666667,94.9626666666667,NA,0.868666666666667,776.639333333333,0.416,7.87933333333333,195.754666666667,2021-05-08 11:26:40,14.1157226699615,1525.48164340455
"86",20920,2021-05-08 13:30:00,13.4006666666667,94.982,NA,0.883,793.330666666667,0.419333333333333,8.81133333333333,194.094,2021-05-08 11:41:40,14.108638127926,1531.4374293307
"87",20921,2021-05-08 13:45:00,13.3793333333333,95.0046666666667,NA,0.949,790.067333333333,0.420666666666667,8.566,193.196,2021-05-08 11:56:40,14.0828169844288,1533.38606957838
"88",20922,2021-05-08 14:00:00,13.3386666666667,94.9833333333333,NA,1.052,805.189333333333,0.423333333333333,9.21133333333333,191.385333333333,2021-05-08 12:11:40,14.0431654676259,1531.31921987183
"89",20923,2021-05-08 14:15:00,13.3013333333333,94.7873333333333,NA,1.077,816.043333333333,0.428,10.4566666666667,189.766,2021-05-08 12:26:40,14.0328173243964,1525.24573242957
"90",20924,2021-05-08 14:30:00,13.288,94.7286666666667,NA,1.08966666666667,815.7,0.426666666666667,8.45133333333333,189.756,2021-05-08 12:41:40,14.027432737714,1515.19161804276
"91",20925,2021-05-08 14:45:00,13.296,94.6606666666667,NA,1.04466666666667,841.006666666667,0.433333333333333,11.1046666666667,186.688,2021-05-08 12:56:40,14.0459606594784,1501.19993467555
"92",20926,2021-05-08 15:00:00,13.2953333333333,94.658,NA,1.04333333333333,832.706,0.430666666666667,11.8586666666667,185.469333333333,2021-05-08 13:11:40,14.0456520667385,1483.33060306461
"93",20927,2021-05-08 15:15:00,13.2953333333333,94.6906666666667,NA,1.057,838.816666666667,0.431333333333333,9.254,186.681333333333,2021-05-08 13:26:40,14.0408065560844,1461.6601500779
"94",20928,2021-05-08 15:30:00,13.3066666666667,94.6266666666667,NA,0.998333333333333,829.196,0.430666666666667,8.72333333333333,186.539333333333,2021-05-08 13:41:40,14.0622798365507,1436.28138101345
"95",20929,2021-05-08 15:45:00,13.312,94.604,NA,0.978666666666667,831.885333333333,0.43,9.12733333333333,185.741333333333,2021-05-08 13:56:40,14.0712866263583,1407.30298211112
"96",20930,2021-05-08 16:00:00,13.3353333333333,94.55,NA,0.892666666666667,844.668666666667,0.434666666666667,9.52066666666667,184.902,2021-05-08 14:11:40,14.1040014101886,1374.84905511474
"97",20931,2021-05-08 16:15:00,13.3513333333333,94.56,NA,0.857,835.245333333333,0.431333333333333,9.572,184.817333333333,2021-05-08 14:26:40,14.1194303440496,1339.05858578918
"98",20932,2021-05-08 16:30:00,13.3813333333333,94.5733333333333,NA,0.782,846.721333333333,0.434,9.806,184.545333333333,2021-05-08 14:41:40,14.1491611447906,1300.08484871245
"99",20933,2021-05-08 16:45:00,13.3926666666667,94.672,NA,0.790666666666667,853.133333333333,0.436,8.89666666666667,185.296666666667,2021-05-08 14:56:40,14.1463861190919,1258.09475083459
"100",20934,2021-05-08 17:00:00,13.386,94.6773333333333,NA,0.810666666666667,858.178666666667,0.438666666666667,8.604,185.323333333333,2021-05-08 15:11:40,14.1385477692654,1213.26811671601
"101",20935,2021-05-08 17:15:00,13.388,94.7006666666667,NA,0.817,867.901333333333,0.440666666666667,9.554,184.867333333333,2021-05-08 15:26:40,14.1371760846457,1165.79691840757
"102",20936,2021-05-08 17:30:00,13.3646666666667,94.728,NA,0.885333333333333,879.112,0.444666666666667,9.17266666666667,184.784666666667,2021-05-08 15:41:40,14.108464938209,1115.88445331807
"103",20937,2021-05-08 17:45:00,13.3426666666667,94.67,NA,0.923,895.500666666667,0.448666666666667,10.2813333333333,184.302,2021-05-08 15:56:40,14.0938699341572,1063.74447359607
"104",20938,2021-05-08 18:00:00,13.3206666666667,94.5086666666667,NA,0.921,906.237333333333,0.45,10.0026666666667,183.692,2021-05-08 16:11:40,14.0946509314842,1009.60027068303
"105",20939,2021-05-08 18:15:00,13.3273333333333,94.5386666666667,NA,0.916333333333333,914.910666666667,0.453333333333333,9.73933333333333,183.605333333333,2021-05-08 16:26:40,14.0972300575426,953.683719097433
"106",20940,2021-05-08 18:30:00,13.3473333333333,94.5566666666667,NA,0.869,921.016,0.452,10.0873333333333,183.55,2021-05-08 16:41:40,14.115697817887,896.234283408138
"107",20941,2021-05-08 18:45:00,13.358,94.5826666666667,NA,0.85,928.995333333333,0.455333333333333,10.198,183.339333333333,2021-05-08 16:56:40,14.1230951407587,837.49799273259
"108",20942,2021-05-08 19:00:00,13.3686666666667,94.5273333333333,NA,0.801,939.778666666667,0.458,10.1646666666667,183.005333333333,2021-05-08 17:11:40,14.1426465713621,777.726387044649
"109",20943,2021-05-08 19:15:00,13.376,94.492,NA,0.767333333333333,942.823333333333,0.460666666666667,10.826,182.542,2021-05-08 17:26:40,14.1556957202726,717.175440055678
"110",20944,2021-05-08 19:30:00,13.412,94.5993333333333,NA,0.715,950.112666666667,0.460666666666667,11.2726666666667,182.28,2021-05-08 17:41:40,14.1776897652556,656.104462903423
"111",20945,2021-05-08 19:45:00,13.424,94.5406666666667,NA,0.659,963.484,0.465333333333333,12.36,181.784,2021-05-08 17:56:40,14.1991805995304,594.774993643568
"112",20946,2021-05-08 20:00:00,13.4453333333333,94.4906666666667,NA,0.583666666666667,972.001333333333,0.468666666666667,13.2973333333333,181.384666666667,2021-05-08 18:11:40,14.2292713213298,533.449677302021
"113",20947,2021-05-08 20:15:00,13.4546666666667,94.538,NA,0.578333333333333,981.236,0.469333333333333,12.6273333333333,182.248666666667,2021-05-08 18:26:40,14.2320195759025,472.391140961451
"114",20948,2021-05-08 20:30:00,13.464,94.516,NA,0.541333333333333,980.300666666667,0.468,13.1366666666667,182.057333333333,2021-05-08 18:41:40,14.2452071606924,411.860869201231
"115",20949,2021-05-08 20:45:00,13.4813333333333,94.5453333333333,NA,0.507,992.105333333333,0.472,12.9066666666667,182.354666666667,2021-05-08 18:56:40,14.2591208450267,352.11808410561
"116",20950,2021-05-08 21:00:00,13.5053333333333,94.6,NA,0.464666666666667,996.474,0.472666666666667,13.138,182.646666666667,2021-05-08 19:11:40,14.276250880902,293.418635318433
"117",20951,2021-05-08 21:15:00,13.518,94.568,NA,0.421333333333333,995.653333333333,0.472,12.7953333333333,183.793333333333,2021-05-08 19:26:40,14.2944759326622,236.013904220381
"118",20952,2021-05-08 21:30:00,13.5513333333333,94.55,NA,0.325,996.798666666667,0.472666666666667,16.0333333333333,180.297333333333,2021-05-08 19:41:40,14.3324519654504,180.149727508778
"119",20953,2021-05-08 21:45:00,13.556,94.48,NA,0.287,1012.76466666667,0.478666666666667,14.6433333333333,182.592,2021-05-08 19:56:40,14.3480101608806,126.065344307128
"120",20954,2021-05-08 22:00:00,13.602,94.6646666666667,NA,0.237,1011.79866666667,0.476666666666667,13.6473333333333,183.414666666667,2021-05-08 20:11:40,14.3686134214103,73.9923716271561
"121",20955,2021-05-08 22:15:00,13.644,94.8066666666667,NA,0.185666666666667,1012.10666666667,0.476,14.156,183.58,2021-05-08 20:26:40,14.3913930103368,24.1538125503077
"122",20956,2021-05-08 22:30:00,13.6613333333333,94.8166666666667,NA,0.138,1014.90933333333,0.476666666666667,13.48,184.448666666667,2021-05-08 20:41:40,14.4081560907014,0
"123",20957,2021-05-08 22:45:00,13.6833333333333,94.8446666666667,NA,0.0976666666666667,997.510666666667,0.473333333333333,13.114,185.011333333333,2021-05-08 20:56:40,14.427098343256,0
"124",20958,2021-05-08 23:00:00,13.7053333333333,94.8986666666667,NA,0.0613333333333333,1005.788,0.474666666666667,12.24,185.489333333333,2021-05-08 21:11:40,14.4420715429792,0
"125",20959,2021-05-08 23:15:00,13.7266666666667,94.9466666666667,NA,0.0263333333333333,995.324,0.471333333333333,12.482,185.833333333333,2021-05-08 21:26:40,14.4572391518045,0
"126",20960,2021-05-08 23:30:00,13.7426666666667,94.9773333333333,NA,-0.00633333333333333,997.859333333333,0.474,11.9286666666667,186.176,2021-05-08 21:41:40,14.4694172644701,0
"127",20961,2021-05-08 23:45:00,13.7713333333333,95.0766666666667,NA,-0.037,989.300666666667,0.47,12.2393333333333,186.332,2021-05-08 21:56:40,14.4844511446902,0
"128",20962,2021-05-09 00:00:00,13.7846666666667,95.096,NA,-0.0653333333333333,987.578666666667,0.471333333333333,12.5153333333333,186.347333333333,2021-05-08 22:11:40,14.4955273267715,0
"129",20963,2021-05-09 00:15:00,13.8073333333333,95.2,NA,-0.0903333333333333,977.088,0.467333333333333,11.8673333333333,186.625333333333,2021-05-08 22:26:40,14.5035014005602,0
"130",20964,2021-05-09 00:30:00,13.8393333333333,95.354,NA,-0.112666666666667,972.908,0.469333333333333,11.7166666666667,186.620666666667,2021-05-08 22:41:40,14.513636903888,0
"131",20965,2021-05-09 00:45:00,13.864,95.4773333333333,NA,-0.133,964.113333333333,0.464666666666667,11.0626666666667,186.95,2021-05-08 22:56:40,14.5207239414591,0
"132",20966,2021-05-09 01:00:00,13.876,95.502,NA,-0.15,964.666666666667,0.464666666666667,10.82,187.238666666667,2021-05-08 23:11:40,14.5295386484053,0
"133",20967,2021-05-09 01:15:00,13.8566666666667,95.3233333333333,NA,-0.165333333333333,958.947333333333,0.462666666666667,11.0993333333333,186.861333333333,2021-05-08 23:26:40,14.5364898415918,0
"134",20968,2021-05-09 01:30:00,13.8813333333333,95.4706666666667,NA,-0.176333333333333,957.843333333333,0.461333333333333,10.416,187.262,2021-05-08 23:41:40,14.5398935798779,0
"135",20969,2021-05-09 01:45:00,13.854,95.2686666666667,NA,-0.182333333333333,956.005333333333,0.462666666666667,9.634,188.454,2021-05-08 23:56:40,14.5420320077255,0
"136",20970,2021-05-09 02:00:00,13.8613333333333,95.31,NA,-0.183333333333333,945.044666666667,0.458666666666667,9.36933333333333,188.516,2021-05-09 00:11:40,14.5434197181128,0
"137",20971,2021-05-09 02:15:00,13.8593333333333,95.2946666666667,NA,-0.181,939.932666666667,0.458666666666667,9.36266666666667,188.686666666667,2021-05-09 00:26:40,14.5436610653272,0
"138",20972,2021-05-09 02:30:00,13.8613333333333,95.342,NA,-0.178333333333333,938.539333333333,0.458,9.01666666666667,189.286,2021-05-09 00:41:40,14.5385384545461,0
"139",20973,2021-05-09 02:45:00,13.864,95.3533333333333,NA,-0.175666666666667,930.972666666667,0.456666666666667,8.514,189.894,2021-05-09 00:56:40,14.5396070754387,0
"140",20974,2021-05-09 03:00:00,13.866,95.3666666666667,NA,-0.173666666666667,940.096,0.458666666666667,8.454,189.946,2021-05-09 01:11:40,14.5396714435512,0
"141",20975,2021-05-09 03:15:00,13.8693333333333,95.382,NA,-0.173,928.134666666667,0.456666666666667,8.90466666666667,189.756,2021-05-09 01:26:40,14.5408288076716,0
"142",20976,2021-05-09 03:30:00,13.87,95.4066666666667,NA,-0.174333333333333,922.97,0.454,8.55533333333333,189.778666666667,2021-05-09 01:41:40,14.5377681503738,0
"143",20977,2021-05-09 03:45:00,13.874,95.4186666666667,NA,-0.175,911.348666666667,0.451333333333333,8.462,190.255333333333,2021-05-09 01:56:40,14.5401319098988,0
"144",20978,2021-05-09 04:00:00,13.8773333333333,95.4426666666667,NA,-0.178,905.956,0.45,8.73533333333333,190.182,2021-05-09 02:11:40,14.5399681484172,0
"145",20979,2021-05-09 04:15:00,13.8786666666667,95.438,NA,-0.1768,903.134,0.45,8.45933333333333,190.288666666667,2021-05-09 02:26:40,14.5420761820938,0
"146",20980,2021-05-09 04:30:00,13.8813333333333,95.47,NA,-0.1756,897.136666666667,0.448,8.312,190.469333333333,2021-05-09 02:41:40,14.5399951119025,0
