"","date","GPP_mean","GPP_se_mean","GPP_sd","GPP_2.5pct","GPP_25pct","GPP_50pct","GPP_75pct","GPP_97.5pct","GPP_n_eff","GPP_Rhat","ER_mean","ER_se_mean","ER_sd","ER_2.5pct","ER_25pct","ER_50pct","ER_75pct","ER_97.5pct","ER_n_eff","ER_Rhat","DO_R2_mean","DO_R2_se_mean","DO_R2_sd","DO_R2_2.5pct","DO_R2_25pct","DO_R2_50pct","DO_R2_75pct","DO_R2_97.5pct","DO_R2_n_eff","DO_R2_Rhat","GPP_daily_mean","GPP_daily_se_mean","GPP_daily_sd","GPP_daily_2.5pct","GPP_daily_25pct","GPP_daily_50pct","GPP_daily_75pct","GPP_daily_97.5pct","GPP_daily_n_eff","GPP_daily_Rhat","ER_daily_mean","ER_daily_se_mean","ER_daily_sd","ER_daily_2.5pct","ER_daily_25pct","ER_daily_50pct","ER_daily_75pct","ER_daily_97.5pct","ER_daily_n_eff","ER_daily_Rhat","K600_daily_mean","K600_daily_se_mean","K600_daily_sd","K600_daily_2.5pct","K600_daily_25pct","K600_daily_50pct","K600_daily_75pct","K600_daily_97.5pct","K600_daily_n_eff","K600_daily_Rhat","K600_daily_predlog_mean","K600_daily_predlog_se_mean","K600_daily_predlog_sd","K600_daily_predlog_2.5pct","K600_daily_predlog_25pct","K600_daily_predlog_50pct","K600_daily_predlog_75pct","K600_daily_predlog_97.5pct","K600_daily_predlog_n_eff","K600_daily_predlog_Rhat","valid_day","warnings","errors"
"1",2020-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","data don't start when expected"
"2",2020-06-12,2.09806542002995,0.0129415844663994,0.174539030534221,1.73461346876957,1.9920768154538,2.10054697698875,2.2172624560962,2.42665654636763,181.89058357355,1.04023755390813,-13.2971023700992,0.0684101124896961,0.805774212600735,-14.7984918146586,-13.84318665401,-13.3222481262016,-12.7864187156029,-11.5781762301693,138.735025959472,1.05432525398743,0.999998958234895,2.1357667634453e-07,5.87681510843356e-07,0.999997527723856,0.999998637844903,0.999999108323145,0.999999397929031,0.999999658471024,7.57140377806606,1.5251758939293,2.09806542002808,0.0129415844663879,0.174539030534065,1.73461346876803,1.99207681545202,2.10054697698687,2.21726245609423,2.42665654636547,181.890583573552,1.04023755390813,-13.2971023700992,0.0684101124896961,0.805774212600735,-14.7984918146586,-13.84318665401,-13.3222481262016,-12.7864187156029,-11.5781762301693,138.735025959472,1.05432525398743,13.0341511113613,0.0641923999933938,0.755677839933489,11.4352731954268,12.5577491648275,13.0562393502216,13.5560071829187,14.4243899059458,138.581783835448,1.05397040661865,2.47788513576581,0.00291228796175035,0.0281569898564269,2.42062932303838,2.45985229949204,2.47871180691311,2.49693023560047,2.53113658869637,93.4767961267735,1.04880929023945,TRUE,"",""
"3",2020-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","data don't end when expected"
"4",2020-08-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","data don't start when expected"
"5",2020-08-26,1.90685931616344,0.0085039043229839,0.111172770682505,1.68806050205996,1.8310688540165,1.90277548512647,1.97581521532452,2.13430689965748,170.907109128567,1.01311842976948,-8.70768172910697,0.0390777804211967,0.47009530939365,-9.67186598693294,-8.99344015502412,-8.68572161760771,-8.40245799208273,-7.82465624596547,144.714503568575,1.01258940254027,0.999999285133381,1.47380093038672e-07,4.00228095566244e-07,0.9999982908038,0.999999067380904,0.999999391429029,0.9999995926186,0.999999763828539,7.37458340927544,1.52677474076508,1.90685931616175,0.00850390432297634,0.111172770682406,1.68806050205845,1.83106885401487,1.90277548512478,1.97581521532276,2.13430689965557,170.907109128566,1.01311842976948,-8.70768172910697,0.0390777804211967,0.47009530939365,-9.67186598693296,-8.99344015502411,-8.6857216176077,-8.40245799208272,-7.82465624596546,144.714503568575,1.01258940254027,10.4214403791724,0.0471300717196497,0.574642216558851,9.34086711052221,10.0422622978989,10.400785117382,10.786395817082,11.6133700885181,148.661618242805,1.01348279582385,2.47826693929647,0.00293524893154672,0.0284071083870941,2.41956669720844,2.46016953389833,2.47903203359295,2.49756145844709,2.5321451316627,93.6621622167287,1.04897891768164,TRUE,"",""
"6",2020-08-27,2.87795205122293,0.0143585146109481,0.125135749531523,2.61978653113013,2.79755901849285,2.87952672447565,2.96353050640357,3.1205965621983,75.9527966589066,1.03314670222853,-10.7664217218029,0.0526954352240384,0.445963158308821,-11.6397238870648,-11.0710397602414,-10.7785664141399,-10.4835999670798,-9.79873940672102,71.6229118387833,1.03193062210924,0.999999631754399,7.61273066543055e-08,2.10631576317029e-07,0.999999109410412,0.999999517626283,0.999999690006119,0.999999789175667,0.999999883321827,7.65536718066608,1.52058459098574,2.87795205122036,0.0143585146109356,0.125135749531412,2.6197865311278,2.79755901849036,2.87952672447308,2.96353050640093,3.12059656219552,75.9527966589035,1.03314670222853,-10.7664217218029,0.0526954352240384,0.44596315830882,-11.6397238870648,-11.0710397602414,-10.7785664141399,-10.4835999670798,-9.79873940672101,71.6229118387833,1.03193062210924,13.8317294751936,0.0636091529431411,0.57692329785274,12.6382168290628,13.4527137651538,13.8516936325487,14.2291341743332,14.9193305188395,82.2615579228507,1.02789634461535,2.47776013749908,0.00290669353237687,0.0281071401901969,2.42028029383906,2.45966889294481,2.47833044062452,2.49698543767737,2.53061501176965,93.504999243842,1.04873911689629,TRUE,"",""
"7",2020-08-28,2.47833010715026,0.0150054567945678,0.131055882589961,2.21849934072006,2.39431678145225,2.48034228064366,2.56723119838376,2.73384166035014,76.2806873282066,1.04466800922761,-9.0849913692863,0.0571920394866867,0.463515261170585,-10.0349747896902,-9.38869834420728,-9.087373477316,-8.78131952103662,-8.20418060016921,65.6835939684997,1.06132877400445,0.999999435474167,1.15676566613486e-07,3.17508125979908e-07,0.999998626609588,0.999999262028163,0.999999520769217,0.999999676604279,0.999999816776365,7.53388366197601,1.53482640163357,2.47833010714805,0.0150054567945544,0.131055882589845,2.21849934071809,2.39431678145011,2.48034228064145,2.56723119838147,2.7338416603477,76.2806873282069,1.04466800922761,-9.0849913692863,0.0571920394866867,0.463515261170585,-10.0349747896902,-9.3886983442073,-9.08737347731599,-8.78131952103663,-8.20418060016921,65.6835939684997,1.06132877400445,12.8498327350692,0.0799953671612148,0.661682864744574,11.5967755864257,12.4018218508217,12.8545664633042,13.2833829070087,14.1585763305329,68.4179573635554,1.06026558596157,2.47778734532225,0.0029078075558955,0.0281166336970161,2.42025741883812,2.45966350355062,2.47842326709424,2.49706416589915,2.53070094782971,93.4964937353735,1.0487549923458,TRUE,"",""
"8",2020-08-29,4.49442720236739,0.0198797926046408,0.175109069579376,4.11882881319284,4.38512478904743,4.500941887019,4.607036262063,4.84058694308662,77.5878258431186,1.03253181887996,-13.2917097392249,0.0587916713703423,0.495138175494164,-14.2605279998949,-13.6095345871713,-13.3007083251198,-12.9938450558284,-12.2064463839099,70.9285710459124,1.03349784760116,0.999999771828567,4.7129445361542e-08,1.28473882631961e-07,0.999999452024128,0.999999700035116,0.999999805817634,0.999999868564506,0.999999925231516,7.43096200525985,1.52626688202032,4.49442720236338,0.019879792604624,0.17510906957922,4.11882881318917,4.38512478904352,4.50094188701499,4.60703626205889,4.84058694308231,77.5878258431118,1.03253181887996,-13.2917097392249,0.0587916713703423,0.495138175494164,-14.260527999895,-13.6095345871713,-13.3007083251198,-12.9938450558283,-12.2064463839099,70.9285710459123,1.03349784760116,17.2562091050091,0.0745964053350862,0.645678885721138,15.8765500936916,16.8700043210391,17.2711510123762,17.6685974446381,18.5144849695818,74.9199311170793,1.03170716155286,2.47805717078957,0.00292192431548147,0.0282515492064711,2.42024007545007,2.46001448646144,2.47875862187978,2.4970504412966,2.53131519285216,93.4860070387659,1.04889415103395,TRUE,"",""
"9",2020-08-30,3.83653934167503,0.0163823618755549,0.138091944825808,3.56558851234807,3.74484578611469,3.83212287170943,3.92826016014366,4.1093230559897,71.0532033195584,1.06419690602357,-11.5661562150997,0.055311389608483,0.418903463023653,-12.3876674017221,-11.8463695291748,-11.5571021251675,-11.2742159265835,-10.7623775372092,57.358629000798,1.07841924811142,0.999999812364004,3.82466335343549e-08,1.06538612884554e-07,0.999999535805553,0.999999755688461,0.999999840422574,0.999999891498931,0.999999938813371,7.75939118069152,1.52114144308555,3.83653934167161,0.0163823618755414,0.138091944825685,3.56558851234489,3.74484578611135,3.83212287170602,3.92826016014015,4.10932305598604,71.0532033195488,1.06419690602357,-11.5661562150997,0.055311389608483,0.418903463023653,-12.3876674017221,-11.8463695291748,-11.5571021251675,-11.2742159265835,-10.7623775372092,57.358629000798,1.07841924811142,12.3504390534864,0.065046589085002,0.490062395416061,11.4098701776216,12.0143610675398,12.3515964255428,12.6756817209484,13.3156870670809,56.7614787458341,1.07885420285395,2.41099530383557,0.00157133824490508,0.0244439613131221,2.36318894443821,2.39460315388101,2.41133679841706,2.42723812969299,2.45874017220833,241.993562741991,1.0161651485862,TRUE,"",""
"10",2020-08-31,2.75342229237767,0.00949816352742807,0.100361146441595,2.56601188866058,2.68238412625123,2.75251730696685,2.82178308632359,2.94860238942844,111.648255720224,1.0471036649926,-7.43341844221651,0.0275800539674769,0.298490062671117,-7.99164845875079,-7.64848130875251,-7.42163474137853,-7.21635534354374,-6.8777837999463,117.130374284601,1.04028777094598,0.999999756600072,4.98365854298067e-08,1.37657003180534e-07,0.999999405137803,0.999999683910517,0.999999792926954,0.999999858996602,0.999999921440459,7.62957002914391,1.50302260164487,2.75342229237521,0.00949816352741963,0.100361146441506,2.56601188865829,2.68238412624884,2.75251730696439,2.82178308632107,2.94860238942581,111.648255720223,1.0471036649926,-7.43341844221651,0.0275800539674769,0.298490062671117,-7.99164845875078,-7.64848130875251,-7.42163474137854,-7.21635534354373,-6.87778379994631,117.1303742846,1.04028777094598,8.32347927062556,0.0304036853316538,0.357468936639517,7.63389235589094,8.075721063134,8.3017413917121,8.57238674247619,9.00582919941513,138.23695494712,1.03171741465856,2.40695126414821,0.00160674380002228,0.0251137721128955,2.35735114972546,2.39010214032208,2.40718196215269,2.42363700021144,2.45575441435381,244.30403085272,1.01526653701115,TRUE,"",""
