"","date","GPP_mean","GPP_se_mean","GPP_sd","GPP_2.5pct","GPP_25pct","GPP_50pct","GPP_75pct","GPP_97.5pct","GPP_n_eff","GPP_Rhat","ER_mean","ER_se_mean","ER_sd","ER_2.5pct","ER_25pct","ER_50pct","ER_75pct","ER_97.5pct","ER_n_eff","ER_Rhat","DO_R2_mean","DO_R2_se_mean","DO_R2_sd","DO_R2_2.5pct","DO_R2_25pct","DO_R2_50pct","DO_R2_75pct","DO_R2_97.5pct","DO_R2_n_eff","DO_R2_Rhat","GPP_daily_mean","GPP_daily_se_mean","GPP_daily_sd","GPP_daily_2.5pct","GPP_daily_25pct","GPP_daily_50pct","GPP_daily_75pct","GPP_daily_97.5pct","GPP_daily_n_eff","GPP_daily_Rhat","ER_daily_mean","ER_daily_se_mean","ER_daily_sd","ER_daily_2.5pct","ER_daily_25pct","ER_daily_50pct","ER_daily_75pct","ER_daily_97.5pct","ER_daily_n_eff","ER_daily_Rhat","K600_daily_mean","K600_daily_se_mean","K600_daily_sd","K600_daily_2.5pct","K600_daily_25pct","K600_daily_50pct","K600_daily_75pct","K600_daily_97.5pct","K600_daily_n_eff","K600_daily_Rhat","K600_daily_predlog_mean","K600_daily_predlog_se_mean","K600_daily_predlog_sd","K600_daily_predlog_2.5pct","K600_daily_predlog_25pct","K600_daily_predlog_50pct","K600_daily_predlog_75pct","K600_daily_predlog_97.5pct","K600_daily_predlog_n_eff","K600_daily_predlog_Rhat","valid_day","warnings","errors"
"1",2019-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","data don't start when expected"
"2",2019-05-22,0.792436056271995,0.00884652184750544,0.182347842569567,0.439274799379929,0.667801905608318,0.788895578273323,0.913261400258606,1.16203687357998,424.870081442961,1.01476493082147,-4.67072727044767,0.0255882745193466,0.497563365390615,-5.68066008711531,-5.00141475003684,-4.66690776535849,-4.32523015957215,-3.68810604495732,378.107063494009,1.01669149648814,0.999998156492682,6.59702784519316e-07,1.20661675575343e-06,0.999995243741397,0.9999974125182,0.999998405544718,0.999999182587214,0.999999569725449,3.34535391145039,2.24410325293392,0.792436056271694,0.0088465218475021,0.182347842569498,0.439274799379762,0.667801905608064,0.788895578273024,0.91326140025826,1.16203687357954,424.870081442958,1.01476493082147,-4.67072727044767,0.0255882745193466,0.497563365390615,-5.68066008711531,-5.00141475003684,-4.66690776535849,-4.32523015957214,-3.68810604495731,378.107063494008,1.01669149648814,16.0610833655238,0.0696837953687674,1.37806681100798,13.3750194040157,15.1178917006081,16.0383547502579,16.9678636759828,18.8352859557822,391.090217885623,1.01676093801396,2.70242537222481,0.00115869411776999,0.0303932298785055,2.64219682987665,2.6820650904763,2.7027965029694,2.72307947866791,2.75952369635197,688.043830915156,1.00454268770281,TRUE,"",""
"3",2019-05-23,0.614458005306295,0.0092428294464812,0.17927979986229,0.275316600147911,0.496885093472145,0.618026593924281,0.734486627740741,0.965727172587749,376.22949432325,1.00366794492632,-3.84814055688688,0.0274765135799151,0.516904928110112,-4.86003912338704,-4.18834790493708,-3.86746229291314,-3.50788610408961,-2.84296563863954,353.91428675687,1.00405025812266,0.999997018492739,1.05507727259463e-06,1.95664550308835e-06,0.999992377576233,0.999995851029375,0.999997446360294,0.999998650445622,0.999999320084903,3.43918677604872,2.17264892392931,0.614458005306062,0.0092428294464777,0.179279799862222,0.275316600147806,0.496885093471957,0.618026593924047,0.734486627740463,0.965727172587382,376.22949432325,1.00366794492632,-3.84814055688688,0.0274765135799151,0.516904928110112,-4.86003912338704,-4.18834790493707,-3.86746229291314,-3.50788610408961,-2.84296563863954,353.91428675687,1.00405025812266,13.7647742732416,0.0803681158135436,1.54674036354593,10.7179517647918,12.7231335707578,13.7985310390013,14.7723167665446,16.8287273881317,370.396832966273,1.0041025070875,2.70557306765188,0.00142850628156441,0.0357886633997946,2.63446620884081,2.68207837109759,2.70604512502446,2.73005178134757,2.7725179257018,627.66317491532,1.00470901032313,TRUE,"",""
"4",2019-05-24,0.679943430853032,0.00688013816735172,0.129948517789672,0.422043125439077,0.592318519692747,0.683425379106989,0.768366807861929,0.929580939810753,356.737151974027,1.01129541191416,-3.25057205774572,0.0222635719327421,0.378009648289659,-3.97987731963796,-3.50719490184266,-3.25588086808431,-3.00327523280286,-2.49569495551616,288.281042239513,1.0156262057309,0.999988845649951,3.98942655934366e-06,7.28189767951997e-06,0.999971854892064,0.999984308289069,0.99999043825072,0.999995081015608,0.999997384716194,3.33171769320632,2.23435938272873,0.679943430852774,0.00688013816734912,0.129948517789622,0.422043125438916,0.592318519692522,0.68342537910673,0.768366807861638,0.9295809398104,356.737151974026,1.01129541191416,-3.25057205774572,0.0222635719327421,0.378009648289659,-3.97987731963796,-3.50719490184266,-3.25588086808431,-3.00327523280286,-2.49569495551617,288.281042239512,1.0156262057309,12.6597286512734,0.0693256275889625,1.23406701969799,10.1757505479724,11.849966488978,12.6720000210823,13.4906472081243,14.9907856541904,316.876383126522,1.01411460537001,2.70163899470006,0.00109969757133153,0.029198936931383,2.64351348540493,2.68207495867149,2.70191661559924,2.72158312711081,2.75683863620963,704.997453398396,1.00454446375818,TRUE,"",""
"5",2019-05-25,2.02921316113543,0.0165445213781174,0.308799015918369,1.43551890880109,1.81598551281945,2.02209835008451,2.24463145928424,2.64551507444225,348.372126606098,1.01529040346815,-6.21219961619561,0.0360357871325989,0.663977645841104,-7.52962008114987,-6.67716473030056,-6.19601531788356,-5.75347608383933,-4.93841375390353,339.499305935694,1.01545330907686,0.999998912200492,3.9203397430904e-07,7.0974296415587e-07,0.999997277185453,0.999998462847921,0.999999063110585,0.999999512193094,0.999999754816031,3.2775911725036,2.22950927215722,2.02921316113466,0.0165445213781111,0.308799015918252,1.43551890880055,1.81598551281876,2.02209835008375,2.24463145928339,2.64551507444124,348.3721266061,1.01529040346815,-6.21219961619561,0.0360357871325989,0.663977645841104,-7.52962008114988,-6.67716473030056,-6.19601531788356,-5.75347608383933,-4.93841375390352,339.499305935694,1.01545330907686,18.1825679983078,0.0908971566007703,1.70100872025648,14.9058097250397,17.0301932430492,18.1505442795611,19.374090217695,21.5334811069502,350.197050508433,1.01482956856542,2.6968000938635,0.000870235826620801,0.0239445841760585,2.65046674438806,2.68054373120323,2.69736178964466,2.71313617099635,2.7438192183495,757.078096321525,1.00540230784569,TRUE,"",""
"6",2019-05-26,2.42506210425547,0.0124837883949042,0.26694592125085,1.91760922024117,2.24535737510896,2.418792692624,2.60783862550746,2.94995039373595,457.250071292237,1.01744397416476,-7.25779881287225,0.0289491435570913,0.612439661624207,-8.46822103297782,-7.67157669836778,-7.24034336753386,-6.84661146918421,-6.10468079730619,447.564030207636,1.01728236098081,0.999998434787533,5.63590772441379e-07,1.02839801129719e-06,0.999995983189883,0.999997808834908,0.999998653756569,0.999999295547724,0.999999642672654,3.32962028344332,2.22265953532533,2.42506210425455,0.0124837883948994,0.266945921250749,1.91760922024044,2.24535737510811,2.41879269262308,2.60783862550647,2.94995039373483,457.250071292237,1.01744397416476,-7.25779881287225,0.0289491435570913,0.612439661624207,-8.46822103297781,-7.67157669836777,-7.24034336753386,-6.84661146918422,-6.10468079730618,447.564030207636,1.01728236098081,19.5385992555815,0.0683257001225192,1.46808919180079,16.7751298035309,18.5418899775947,19.5133357103186,20.5237160821798,22.4297414717133,461.675365474693,1.01633996339088,2.69830770557203,0.00091143073382037,0.0251208962238182,2.64928977809166,2.68136578697191,2.69865889278665,2.71581671488636,2.74715147024,759.66640465128,1.00493994908444,TRUE,"",""
"7",2019-05-27,0.83211935461037,0.00615261645724221,0.128655784150507,0.568003616859109,0.747515758369147,0.830636493619204,0.917169524814615,1.08760532794389,437.259190726768,1.008631849035,-3.21716302385821,0.0175076652907519,0.332739369567292,-3.87524000920046,-3.44364283933429,-3.21008259055456,-2.99863165099849,-2.55758454443813,361.203465474289,1.01579608838414,0.999991999307703,2.86996007375124e-06,5.18777120285962e-06,0.999979941271055,0.999988769870811,0.999993042924837,0.999996439037573,0.999998197063912,3.2674572804068,2.27613924180438,0.832119354610054,0.00615261645723987,0.128655784150458,0.568003616858893,0.747515758368863,0.830636493618889,0.917169524814267,1.08760532794348,437.259190726768,1.008631849035,-3.21716302385821,0.0175076652907519,0.332739369567292,-3.87524000920046,-3.4436428393343,-3.21008259055456,-2.99863165099849,-2.55758454443813,361.203465474288,1.01579608838414,11.4990837644255,0.0480981900235986,0.959788148402944,9.60388606048892,10.859083375508,11.4954994137397,12.1336575986905,13.4001282079024,398.192703919972,1.01596566180311,2.70325444236319,0.0012250965863927,0.031726828506925,2.64049507257552,2.68210678021989,2.70364569145992,2.72494241047977,2.76296039234708,670.675841305255,1.00456463842139,TRUE,"",""
"8",2019-05-28,2.20870783588874,0.0137959361535396,0.251292266649618,1.72032103052922,2.03769340582121,2.20742406223735,2.38071703880843,2.69683262024563,331.784349131237,1.01279528877646,-5.59560673936865,0.0289944591252557,0.519335946858499,-6.61905325604467,-5.94796548423035,-5.58924059228835,-5.23393295264746,-4.60157192749991,320.823923031759,1.01280330466462,0.999996992886932,1.07914580693628e-06,1.98775484325712e-06,0.999992117431416,0.999995810794698,0.999997409999271,0.999998674390918,0.99999930005366,3.39285566998716,2.22836807605263,2.2087078358879,0.0137959361535344,0.251292266649522,1.72032103052856,2.03769340582044,2.20742406223651,2.38071703880752,2.69683262024461,331.784349131236,1.01279528877646,-5.59560673936865,0.0289944591252558,0.519335946858499,-6.61905325604467,-5.94796548423035,-5.58924059228836,-5.23393295264745,-4.60157192749992,320.823923031757,1.01280330466462,20.0248150834692,0.0854049625977036,1.53030696428896,17.0495624521937,18.9679841763583,20.0180260107189,21.0678302372639,23.0128664608803,321.063470415335,1.01314533601683,2.70710470378336,0.00157303444736712,0.0386829035272571,2.62980777924061,2.68164852132668,2.70804042987951,2.73381078956118,2.77986866251845,604.730207305511,1.00483911580419,TRUE,"",""
"9",2019-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","data don't start when expected"
"10",2019-06-06,1.32344484090297,0.0110611244925882,0.202551072947943,0.933055676729521,1.18666116036962,1.31823604022531,1.46034882638632,1.72551132189433,335.328553451694,1.00872986509431,-4.71119213477528,0.0279533266350972,0.493325714332158,-5.69507933524219,-5.04618279682809,-4.69883855939526,-4.37841498983939,-3.75794505855485,311.458729908269,1.01003507069744,0.999994798115169,1.84252427613342e-06,3.36612459804691e-06,0.999986966890393,0.999992725428659,0.99999551643536,0.999997682567894,0.999998799414845,3.337597317763,2.24741775542381,1.32344484090247,0.0110611244925839,0.202551072947866,0.933055676729167,1.18666116036917,1.31823604022481,1.46034882638577,1.72551132189368,335.328553451695,1.00872986509431,-4.71119213477528,0.0279533266350971,0.493325714332158,-5.69507933524219,-5.04618279682808,-4.69883855939527,-4.37841498983939,-3.75794505855484,311.458729908269,1.01003507069744,16.9711891149915,0.0805780573993602,1.46639953430871,14.1245375282776,15.9843768097498,16.9419730638301,17.9867312957041,19.8479892232041,331.185292363678,1.01024574883549,2.6897719407615,0.00109427208819389,0.0255745174783302,2.63940059029471,2.67299694946769,2.69040092453097,2.70677348056636,2.73912192748198,546.215793748733,1.00866206727022,TRUE,"",""
