"","date","solar.time","DO.obs","DO.sat","depth","temp.water","light","discharge","DO.mod"
"4362",2022-06-21,2022-06-21 14:58:54,10.3,10.740354535975,2.49936,12.123,286.677588670414,99.3911935438199,10.4119351491379
"4363",2022-06-21,2022-06-21 15:13:54,10.31,10.7620041753653,2.496312,12.0468181818182,334.87183475797,98.8248619566756,10.4159743563176
"4364",2022-06-21,2022-06-21 15:28:54,10.31,10.773249738767,2.493264,11.9600909090909,371.46162951719,98.5416961631035,10.4205132649436
"4365",2022-06-21,2022-06-21 15:43:54,10.32,10.8008536519792,2.493264,11.872,408.491308161592,98.5416961631035,10.4256569477306
"4366",2022-06-21,2022-06-21 15:58:54,10.33,10.8280922431866,2.493264,11.785,445.74088874417,98.5416961631035,10.4317243169293
"4367",2022-06-21,2022-06-21 16:13:54,10.33,10.8394543546695,2.49936,11.7022727272727,482.990389317919,99.3911935438199,10.4383410208399
"4368",2022-06-21,2022-06-21 16:28:54,10.34,10.8613445378151,2.502408,11.6236363636364,454.709832623894,99.674359337392,10.4453653013057
"4369",2022-06-21,2022-06-21 16:43:54,10.35,10.8832807570978,2.49936,11.5453636363636,426.277067733469,99.3911935438199,10.4529737788932
"4370",2022-06-21,2022-06-21 16:58:54,10.36,10.899966048759,2.49936,11.4667272727273,397.759948406077,99.3911935438199,10.4610229782564
"4371",2022-06-21,2022-06-21 17:13:54,10.37,10.9157894736842,2.496312,11.3857272727273,369.226328401152,98.8248619566756,10.4693626366794
"4372",2022-06-21,2022-06-21 17:28:54,10.39,10.9483667017914,2.496312,11.3070909090909,349.590819116535,98.8248619566756,10.4783142999163
"4373",2022-06-21,2022-06-21 17:43:54,10.4,10.9650926856171,2.496312,11.234,330.035527040466,98.8248619566756,10.4878791376122
"4374",2022-06-21,2022-06-21 17:58:54,10.41,10.9810126582278,2.496312,11.1609090909091,310.58931629959,98.8248619566756,10.4976811993416
"4375",2022-06-21,2022-06-21 18:13:54,10.42,10.9915611814346,2.493264,11.0991818181818,291.281051020555,98.5416961631035,10.5075772320704
"4376",2022-06-21,2022-06-21 18:28:54,10.4218181818182,11.0050878371892,2.493264,11.0396363636364,247.661378611459,98.5416961631035,10.5175127028147
"4377",2022-06-21,2022-06-21 18:43:54,10.44,11.0242872228089,2.493264,10.986,204.345260874581,98.5416961631035,10.5276708983015
"4378",2022-06-21,2022-06-21 18:58:54,10.45,11.0348468848997,2.493264,10.9365454545455,161.469442893656,98.5416961631035,10.5379832228905
"4379",2022-06-21,2022-06-21 19:13:54,10.4581818181818,11.0551604843359,2.493264,10.8883636363636,119.170669752416,98.5416961631035,10.5484673667747
"4380",2022-06-21,2022-06-21 19:28:54,10.47,11.0676532769556,2.493264,10.8475454545455,114.703479338014,98.5416961631035,10.5591645642035
"4381",2022-06-21,2022-06-21 19:43:54,10.4772727272727,11.0753411493369,2.493264,10.805,110.923237544605,98.5416961631035,10.5698112424177
"4382",2022-06-21,2022-06-21 19:58:54,10.49,11.0770855332629,2.493264,10.7646363636364,107.803103069764,98.5416961631035,10.5801872863162
"4383",2022-06-21,2022-06-21 20:13:54,10.5,11.0888908182865,2.493264,10.726,105.316234611067,98.5416961631035,10.5903907815473
"4384",2022-06-21,2022-06-21 20:28:54,10.51,11.0982048574446,2.493264,10.6833636363636,86.7493452308232,98.5416961631035,10.6005827316078
"4385",2022-06-21,2022-06-21 20:43:54,10.53,11.1075949367089,2.493264,10.6512727272727,68.8355801470702,98.5416961631035,10.6107131278042
"4386",2022-06-21,2022-06-21 20:58:54,10.56,11.1157894736842,2.493264,10.6333636363636,51.6216389425793,98.5416961631035,10.6207686799328
"4387",2022-06-21,2022-06-21 21:13:54,10.5881818181818,11.1220397249809,2.493264,10.6193636363636,35.1542212001219,98.5416961631035,10.6306931036274
"4388",2022-06-21,2022-06-21 21:28:54,10.62,11.1204188481675,2.493264,10.6252727272727,27.9315364508298,98.5416961631035,10.6402976442848
"4389",2022-06-21,2022-06-21 21:43:54,10.64,11.1297071129707,2.496312,10.5843636363636,21.5115266409944,98.8248619566756,10.6496590060716
"4390",2022-06-21,2022-06-21 21:58:54,10.64,11.1413612565445,2.493264,10.564,15.9036436652678,98.5416961631035,10.6590475079172
"4391",2022-06-21,2022-06-21 22:13:54,10.655,11.1337513061651,2.493264,10.5630909090909,11.1173394183019,98.5416961631035,10.6681187553551
"4392",2022-06-21,2022-06-21 22:28:54,10.67,11.126755633624,2.493264,10.5661818181818,8.29909650309784,98.5416961631035,10.6765150704967
"4393",2022-06-21,2022-06-21 22:43:54,10.69,11.1238293444329,2.493264,10.5836363636364,6.31632495819123,98.5416961631035,10.6843656984886
"4394",2022-06-21,2022-06-21 22:58:54,10.71,11.1330561330561,2.493264,10.595,5.17346553046688,98.5416961631035,10.692029461736
"4395",2022-06-21,2022-06-21 23:13:54,10.72,11.121166588331,2.496312,10.6237272727273,4.8749589668096,98.8248619566756,10.6993384581233
"4396",2022-06-21,2022-06-21 23:28:54,10.74,11.1187735004371,2.493264,10.6739090909091,3.57791573611768,98.5416961631035,10.7060701086417
"4397",2022-06-21,2022-06-21 23:43:54,10.75,11.1053719008264,2.496312,10.6653636363636,3.14224845955333,98.8248619566756,10.7122073744088
"4398",2022-06-21,2022-06-21 23:58:54,10.765,11.0919918401939,2.493264,10.7291818181818,3.58053948029224,98.5416961631035,10.7175498342677
"4399",2022-06-21,2022-06-22 00:13:54,10.78,11.0791366906475,2.496312,10.7623636363636,4.90537114151012,98.8248619566756,10.7221499723581
"4400",2022-06-21,2022-06-22 00:28:54,10.79,11.0780287474333,2.493264,10.7795454545455,4.88453309684802,98.5416961631035,10.7262813228232
"4401",2022-06-21,2022-06-22 00:43:54,10.8,11.0655737704918,2.496312,10.8199090909091,5.7852936807462,98.8248619566756,10.729971999937
"4402",2022-06-21,2022-06-22 00:58:54,10.8018181818182,11.0564739803758,2.493264,10.837,7.63012853811028,98.5416961631035,10.7330744153845
"4403",2022-06-21,2022-06-22 01:13:54,10.81,11.0531697341513,2.490216,10.8790909090909,10.4415133138459,97.9753645759592,10.7357894541755
"4404",2022-06-21,2022-06-22 01:28:54,10.8172727272727,11.0380333951762,2.493264,10.9339090909091,16.2310721632251,98.5416961631035,10.7380272936072
"4405",2022-06-21,2022-06-22 01:43:54,10.8272727272727,11.0257359748194,2.493264,11.002,23.0233655999359,98.5416961631035,10.7396310713183
"4406",2022-06-21,2022-06-22 01:58:54,10.84,11.005076142132,2.49936,11.0837272727273,30.8321026480326,99.3911935438199,10.7405206667689
"4407",2022-06-21,2022-06-22 02:13:54,10.8418181818182,10.9788889413402,2.496312,11.2500454545455,39.6709923315698,98.8248619566756,10.7404401620686
"4408",2022-06-21,2022-06-22 02:28:54,10.8436363636364,10.9523572309368,2.496312,11.291625,54.5086721161912,98.8248619566756,10.7392848994677
"4409",2022-06-21,2022-06-22 02:43:54,10.8454545454546,10.9259536839743,2.496312,11.3332045454546,70.382085110304,98.8248619566756,10.7370816991064
"4410",2022-06-21,2022-06-22 02:58:54,10.8472727272727,10.9000266043587,2.493264,11.3747840909092,87.283102863905,98.5416961631035,10.7338788470801
"4411",2022-06-21,2022-06-22 03:13:54,10.8490909090909,10.8749175102669,2.496312,11.4163636363637,105.203596926991,98.8248619566756,10.7297502547645
"4412",2022-06-21,2022-06-22 03:28:54,10.8509090909091,10.8509090909091,2.496312,11.5826818181818,146.786951293149,98.8248619566756,10.7247927393244
"4413",2022-06-21,2022-06-22 03:43:54,10.85,10.8283433133733,2.496312,11.749,189.273694804597,98.8248619566756,10.7190971108228
"4414",2022-06-21,2022-06-22 03:58:54,10.85,10.8067729083665,2.496312,11.8639090909091,232.555868747144,98.8248619566756,10.712737337072
"4415",2022-06-22,2022-06-22 04:13:54,10.84,10.7753479125249,2.496312,11.9848181818182,276.525514406598,98.8248619566756,10.84
"4416",2022-06-22,2022-06-22 04:28:54,10.8318181818182,10.7458513708514,2.496312,12.0990909090909,288.691633701801,98.8248619566756,10.8260676473387
"4417",2022-06-22,2022-06-22 04:43:54,10.83,10.7333994053518,2.496312,12.1776363636364,301.472026557951,98.8248619566756,10.8118975167378
"4418",2022-06-22,2022-06-22 04:58:54,10.81,10.7029702970297,2.49936,12.2561818181818,314.90145353328,99.3911935438199,10.7974884208678
"4419",2022-06-22,2022-06-22 05:13:54,10.81,10.6923837784372,2.49936,12.3347272727273,329.014675186017,99.3911935438199,10.7828792501924
"4420",2022-06-22,2022-06-22 05:28:54,10.81,10.6712734452122,2.49936,12.4253636363636,339.772811262452,99.3911935438199,10.7682235456961
"4421",2022-06-22,2022-06-22 05:43:54,10.8,10.6508875739645,2.490216,12.5128181818182,351.302216575798,97.9753645759592,10.7533372123355
"4422",2022-06-22,2022-06-22 05:58:54,10.79,10.6305418719212,2.49936,12.5760909090909,363.65560512733,99.3911935438199,10.738262036792
"4423",2022-06-22,2022-06-22 06:13:54,10.78,10.6102362204724,2.496312,12.6697272727273,376.885690918321,98.8248619566756,10.7230185689876
"4424",2022-06-22,2022-06-22 06:28:54,10.7704545454545,10.5904174488245,2.49936,12.7431818181818,495.76878768482,99.3911935438199,10.7076160181655
"4425",2022-06-22,2022-06-22 06:43:54,10.7609090909091,10.5706376138596,2.49936,12.817,615.1724694472,99.3911935438199,10.6920854860513
"4426",2022-06-22,2022-06-22 06:58:54,10.75,10.5599214145383,2.49936,12.8935454545455,734.687909960614,99.3911935438199,10.676578140895
"4427",2022-06-22,2022-06-22 07:13:54,10.74,10.5472627013284,2.496312,12.9588181818182,853.906282980211,98.8248619566756,10.6612075620309
"4428",2022-06-22,2022-06-22 07:28:54,10.72,10.5274948769287,2.49936,13.0227272727273,909.899465364937,99.3911935438199,10.6458172651721
"4429",2022-06-22,2022-06-22 07:43:54,10.7,10.5108055009823,2.49936,13.0739090909091,965.053464242645,99.3911935438199,10.6303410780929
"4430",2022-06-22,2022-06-22 07:58:54,10.69,10.5009823182711,2.496312,13.1230909090909,1019.23498984498,98.8248619566756,10.6149383200985
"4431",2022-06-22,2022-06-22 08:13:54,10.66,10.5024630541872,2.49936,13.147,1072.31075240359,99.3911935438199,10.5999249239715
"4432",2022-06-22,2022-06-22 08:28:54,10.63,10.4935834155972,2.496312,13.144,1106.69358236811,98.8248619566756,10.5853048144607
"4433",2022-06-22,2022-06-22 08:43:54,10.62,10.4940711462451,2.493264,13.1557272727273,1139.78099289072,98.5416961631035,10.5710329951855
"4434",2022-06-22,2022-06-22 08:58:54,10.6,10.4950495049505,2.496312,13.158,1171.51661734163,98.8248619566756,10.5572791705091
"4435",2022-06-22,2022-06-22 09:13:54,10.58,10.4960317460317,2.49936,13.1649090909091,1201.844089091,99.3911935438199,10.5440477887173
"4436",2022-06-22,2022-06-22 09:28:54,10.56,10.4865938430983,2.49936,13.175,1262.82567107059,99.3911935438199,10.5311387695354
"4437",2022-06-22,2022-06-22 09:43:54,10.54,10.4875621890547,2.496312,13.196,1322.14481312954,98.8248619566756,10.5185298924304
"4438",2022-06-22,2022-06-22 09:58:54,10.5209090909091,10.4789931184354,2.496312,13.2228181818182,1379.60359467855,98.8248619566756,10.5062253568236
"4439",2022-06-22,2022-06-22 10:13:54,10.5,10.468594217348,2.496312,13.254,1435.00409512833,98.8248619566756,10.4940268634681
"4440",2022-06-22,2022-06-22 10:28:54,10.48,10.4590818363273,2.496312,13.2906363636364,1457.41134869401,98.8248619566756,10.4819114897476
"4441",2022-06-22,2022-06-22 10:43:54,10.46,10.46,2.496312,13.324,1477.49994499109,98.8248619566756,10.4700674719886
"4442",2022-06-22,2022-06-22 10:58:54,10.44,10.4504504504504,2.496312,13.3553636363636,1495.20742843953,98.8248619566756,10.4584847867881
"4443",2022-06-22,2022-06-22 11:13:54,10.41,10.4518072289157,2.493264,13.366,1510.47134345926,98.5416961631035,10.4471553469308
"4444",2022-06-22,2022-06-22 11:28:54,10.39,10.4527162977867,2.496312,13.361,1486.09959512247,98.8248619566756,10.436253180285
"4445",2022-06-22,2022-06-22 11:43:54,10.37,10.4536290322581,2.49936,13.348,1459.32300579336,99.3911935438199,10.4257655263003
"4446",2022-06-22,2022-06-22 11:58:54,10.35,10.4545454545455,2.496312,13.3252727272727,1430.24275848839,98.8248619566756,10.4156638591209
"4447",2022-06-22,2022-06-22 12:13:54,10.33,10.4554655870445,2.496312,13.303,1398.96003622401,98.8248619566756,10.4059273632268
"4448",2022-06-22,2022-06-22 12:28:54,10.32,10.4665314401623,2.496312,13.2764545454545,1340.76125669174,98.8248619566756,10.3967210112245
"4449",2022-06-22,2022-06-22 12:43:54,10.305,10.4725609756098,2.490216,13.249,1280.67173243478,97.9753645759592,10.3880971799761
"4450",2022-06-22,2022-06-22 12:58:54,10.29,10.4786150712831,2.496312,13.22,1218.90201067139,98.8248619566756,10.3799623926389
"4451",2022-06-22,2022-06-22 13:13:54,10.28,10.4897959183673,2.493264,13.19,1155.66263861983,98.5416961631035,10.3723936357151
"4452",2022-06-22,2022-06-22 13:28:54,10.26,10.4964013538898,2.490216,13.1571818181818,1164.59222076086,97.9753645759592,10.3653659320501
"4453",2022-06-22,2022-06-22 13:43:54,10.24,10.5025641025641,2.490216,13.1263636363636,1172.14963323534,97.9753645759592,10.3587873430542
"4454",2022-06-22,2022-06-22 13:58:54,10.24,10.5133470225873,2.490216,13.089,1178.22180944662,97.9753645759592,10.3527192266832
"4455",2022-06-22,2022-06-22 14:13:54,10.22,10.5145995372416,2.490216,13.0529090909091,1182.69568279808,97.9753645759592,10.3470590152186
"4456",2022-06-22,2022-06-22 14:28:54,10.21,10.5257731958763,2.490216,13.022,1083.52711558829,97.9753645759592,10.3417894619213
"4457",2022-06-22,2022-06-22 14:43:54,10.2,10.5371900826446,2.490216,12.9938181818182,982.983345275386,97.9753645759592,10.3370607071118
"4458",2022-06-22,2022-06-22 14:58:54,10.1809090909091,10.5392433653303,2.487168,12.968,881.400538212748,97.6921987823871,10.3326918425295
"4459",2022-06-22,2022-06-22 15:13:54,10.1772727272727,10.5463966085727,2.487168,12.9417272727273,779.114860753743,97.6921987823871,10.3285975515832
"4460",2022-06-22,2022-06-22 15:28:54,10.16,10.5503634475597,2.48412,12.917,695.741349253632,97.1258671952428,10.3248023583667
"4461",2022-06-22,2022-06-22 15:43:54,10.1572727272727,10.5584955584955,2.487168,12.887,612.252333786683,97.6921987823871,10.3213204464417
"4462",2022-06-22,2022-06-22 15:58:54,10.1481818181818,10.5710227272727,2.487168,12.854,528.899014429057,97.6921987823871,10.3182918377485
"4463",2022-06-22,2022-06-22 16:13:54,10.1390909090909,10.5825979694468,2.48412,12.815,445.932591256913,97.1258671952428,10.3157438809274
"4464",2022-06-22,2022-06-22 16:28:54,10.13,10.5851619644723,2.487168,12.775,433.914681306484,97.6921987823871,10.3135034060802
"4465",2022-06-22,2022-06-22 16:43:54,10.12,10.586187678883,2.487168,12.735,422.476194014658,97.6921987823871,10.3113942927194
"4466",2022-06-22,2022-06-22 16:58:54,10.12,10.5968586387435,2.48412,12.697,411.558455778397,97.1258671952428,10.309535087502
"4467",2022-06-22,2022-06-22 17:13:54,10.12,10.6190975865687,2.48412,12.662,401.102792994662,97.1258671952428,10.3082753916435
"4468",2022-06-22,2022-06-22 17:28:54,10.1127272727273,10.6226126814362,2.48412,12.6277272727273,348.360680323446,97.1258671952428,10.3074770999861
"4469",2022-06-22,2022-06-22 17:43:54,10.11,10.6197478991597,2.48412,12.595,296.151439590526,97.1258671952428,10.3066975302691
"4470",2022-06-22,2022-06-22 17:58:54,10.1090909090909,10.6299588949431,2.48412,12.564,244.604540884711,97.1258671952428,10.3060490772627
"4471",2022-06-22,2022-06-22 18:13:54,10.1081818181818,10.6401913875598,2.48412,12.534,193.849454294809,97.1258671952428,10.3057478780488
"4472",2022-06-22,2022-06-22 18:28:54,10.1,10.6427818756586,2.48412,12.503,170.72725212196,97.1258671952428,10.3056563259857
