"","new2","new","X","datetimeAK","temp.water","ODO.Psat","ODO.Ploc","DO.obs","discharge","depth","light","DO.sat.EXO","solar.time"
"1",1,1,46847,2022-06-04 12:15:00,5.90090909090909,91.6,93.3,11.4263636363636,1359.76103174898,0.83270793648185,507.997,12.4741961095673,2022-06-04 10:28:57
"2",1,1,46848,2022-06-04 12:30:00,5.93072727272727,91.6,93.4,11.42,1366.38705026881,0.833688174844478,546.003,12.4672489082969,2022-06-04 10:43:57
"3",1,1,46849,2022-06-04 12:45:00,5.95354545454545,91.7,93.4,11.42,1365.1334293155,0.83350271696401,471.355,12.453653217012,2022-06-04 10:58:57
"4",1,1,46850,2022-06-04 13:00:00,5.97,91.6,93.4,11.41,1365.63696598015,0.833577209052163,240.095,12.4563318777293,2022-06-04 11:13:57
"5",1,1,46851,2022-06-04 13:15:00,5.98445454545455,91.6,93.4,11.41,1368.43193719163,0.833990690843036,172.918,12.4563318777293,2022-06-04 11:28:57
"6",1,1,46852,2022-06-04 13:30:00,5.98,91.6,93.4,11.41,1371.16449054421,0.834394938675443,105.648,12.4563318777293,2022-06-04 11:43:57
"7",1,1,46853,2022-06-04 13:45:00,5.99572727272727,91.6,93.4,11.4,1372.32683240111,0.834566892930507,105.431,12.4454148471616,2022-06-04 11:58:57
"8",1,1,46854,2022-06-04 14:00:00,6.015,91.6,93.3,11.39,1372.45591923163,0.834585989747549,115.63,12.4344978165939,2022-06-04 12:13:57
"9",1,1,46855,2022-06-04 14:15:00,6.04318181818182,91.6,93.3,11.3809090909091,1367.52886218246,0.833857091945648,282.503,12.4245732433505,2022-06-04 12:28:57
"10",1,1,46856,2022-06-04 14:30:00,6.14845454545455,91.7,93.5,11.37,1363.78050424156,0.833302568254002,1033.416,12.3991275899673,2022-06-04 12:43:57
"11",1,1,46857,2022-06-04 14:45:00,6.29936363636364,92,93.7181818181818,11.36,1365.79982826279,0.833601302534062,1400.797,12.3478260869565,2022-06-04 12:58:57
"12",1,1,46858,2022-06-04 15:00:00,6.39381818181818,92.0363636363636,93.8,11.34,1362.43763817287,0.833103907650735,843.076,12.3212169103121,2022-06-04 13:13:57
"13",1,1,46859,2022-06-04 15:15:00,6.41,92,93.8,11.3327272727273,1366.33212304512,0.833680049033835,383.253,12.3181818181818,2022-06-04 13:28:57
"14",1,1,46860,2022-06-04 15:30:00,6.397,91.9,93.7,11.33,1368.68135893664,0.834027589738232,317.006,12.3286180631121,2022-06-04 13:43:57
"15",1,1,46861,2022-06-04 15:45:00,6.39518181818182,91.9,93.6181818181818,11.32,1370.10474764706,0.83423816268105,268.243,12.3177366702938,2022-06-04 13:58:57
"16",1,1,46862,2022-06-04 16:00:00,6.397,91.8,93.6,11.31,1375.80865669478,0.835081986230409,266.476,12.3202614379085,2022-06-04 14:13:57
"17",1,1,46863,2022-06-04 16:15:00,6.389,91.7818181818182,93.5,11.31,1365.07011772895,0.833493350789475,346.394,12.3227020602219,2022-06-04 14:28:57
"18",1,1,46864,2022-06-04 16:30:00,6.378,91.7,93.5,11.3072727272727,1366.11634035124,0.833648126624638,363.599,12.3307227124021,2022-06-04 14:43:57
"19",1,1,46865,2022-06-04 16:45:00,6.382,91.6636363636364,93.4,11.3,1363.59186765746,0.833274661779582,445.284,12.3276802538927,2022-06-04 14:58:57
"20",1,1,46866,2022-06-04 17:00:00,6.40054545454545,91.6,93.4,11.29,1363.80418489051,0.833306071516252,467.79,12.325327510917,2022-06-04 15:13:57
"21",1,1,46867,2022-06-04 17:15:00,6.42527272727273,91.6,93.4,11.28,1370.16526926081,0.834247116113249,410.378,12.3144104803493,2022-06-04 15:28:57
"22",1,1,46868,2022-06-04 17:30:00,6.446,91.5,93.3,11.26,1359.69588108552,0.832698298238388,366.017,12.3060109289617,2022-06-04 15:43:57
"23",1,1,46869,2022-06-04 17:45:00,6.45990909090909,91.5,93.3,11.26,1360.04196510632,0.832749497134508,393.235,12.3060109289617,2022-06-04 15:58:57
"24",1,1,46870,2022-06-04 18:00:00,6.47290909090909,91.5,93.2181818181818,11.25,1360.04404438281,0.832749804738022,395.622,12.2950819672131,2022-06-04 16:13:57
"25",1,1,46871,2022-06-04 18:15:00,6.50827272727273,91.5,93.2,11.24,1357.7400905127,0.832408962954612,622.139,12.2841530054645,2022-06-04 16:28:57
"26",1,1,46872,2022-06-04 18:30:00,6.522,91.4636363636364,93.2,11.23,1350.85618361966,0.831390573162744,438.495,12.2781035682338,2022-06-04 16:43:57
"27",1,1,46873,2022-06-04 18:45:00,6.49681818181818,91.4,93.1,11.23,1355.05886347438,0.83201230822236,189.844,12.2866520787746,2022-06-04 16:58:57
"28",1,1,46874,2022-06-04 19:00:00,6.48290909090909,91.3,93,11.2209090909091,1353.15205141452,0.831730218710264,107.632,12.2901523449169,2022-06-04 17:13:57
"29",1,1,46875,2022-06-04 19:15:00,6.491,91.2,93,11.21,1350.68487433967,0.831365230050946,106.981,12.2916666666667,2022-06-04 17:28:57
"30",1,1,46876,2022-06-04 19:30:00,6.49672727272727,91.1909090909091,92.9,11.2,1347.73877057916,0.830929390048735,123.473,12.2819260293091,2022-06-04 17:43:57
"31",1,1,46877,2022-06-04 19:45:00,6.49281818181818,91.1,92.9,11.2,1346.50506652637,0.830746878629991,161.448,12.2941822173436,2022-06-04 17:58:57
"32",1,1,46878,2022-06-04 20:00:00,6.479,91.1,92.8,11.2,1347.38922109754,0.830877678480091,163.401,12.2941822173436,2022-06-04 18:13:57
"33",1,1,46879,2022-06-04 20:15:00,6.46581818181818,91,92.7,11.19,1349.57661996865,0.831201277377592,137.547,12.2967032967033,2022-06-04 18:28:57
"34",1,1,46880,2022-06-04 20:30:00,6.458,90.9,92.7,11.19,1351.88346172279,0.831542546388107,134.509,12.3102310231023,2022-06-04 18:43:57
"35",1,1,46881,2022-06-04 20:45:00,6.45736363636364,90.9,92.6,11.18,1353.51361449366,0.831783707543659,142.321,12.2992299229923,2022-06-04 18:58:57
"36",1,1,46882,2022-06-04 21:00:00,6.459,90.8,92.5,11.1690909090909,1349.32872400449,0.831164604203002,156.054,12.3007609130957,2022-06-04 19:13:57
"37",1,1,46883,2022-06-04 21:15:00,6.45827272727273,90.7545454545455,92.5,11.1627272727273,1342.64627590059,0.830176017773895,132.494,12.2999098467395,2022-06-04 19:28:57
"38",1,1,46884,2022-06-04 21:30:00,6.45754545454545,90.7,92.5,11.16,1340.97164971583,0.829928277320944,154.039,12.3042998897464,2022-06-04 19:43:57
"39",1,1,46885,2022-06-04 21:45:00,6.45381818181818,90.7,92.4,11.16,1338.67809222819,0.829588973555108,117.087,12.3042998897464,2022-06-04 19:58:57
"40",1,1,46886,2022-06-04 22:00:00,6.435,90.7,92.4,11.16,1340.89621818527,0.829917118148994,76.756,12.3042998897464,2022-06-04 20:13:57
"41",1,1,46887,2022-06-04 22:15:00,6.406,90.6,92.4,11.1681818181818,1336.36639882891,0.829246986803059,78.926,12.3269114990969,2022-06-04 20:28:57
"42",1,1,46888,2022-06-04 22:30:00,6.36818181818182,90.6,92.3727272727273,11.1709090909091,1336.8746664162,0.829322178773328,75.578,12.3299217338953,2022-06-04 20:43:57
"43",1,1,46889,2022-06-04 22:45:00,6.343,90.6,92.3,11.1790909090909,1335.81111648979,0.82916483957554,68.076,12.3389524382902,2022-06-04 20:58:57
"44",1,1,46890,2022-06-04 23:00:00,6.327,90.5,92.3,11.18,1333.76094986724,0.828861542510011,56.451,12.353591160221,2022-06-04 21:13:57
"45",1,1,46891,2022-06-04 23:15:00,6.31881818181818,90.5,92.2818181818182,11.1772727272727,1324.59526805335,0.82750559203889,42.749,12.3505775991964,2022-06-04 21:28:57
"46",1,1,46892,2022-06-04 23:30:00,6.306,90.5,92.2,11.1727272727273,1321.55732958105,0.827056166214778,24.893,12.3455549974887,2022-06-04 21:43:57
"47",1,1,46893,2022-06-04 23:45:00,6.29463636363636,90.4,92.2,11.17,1322.40798469759,0.827182010230472,15.345,12.3561946902655,2022-06-04 21:58:57
"48",1,1,46894,2022-06-05 00:00:00,6.28036363636364,90.4,92.1454545454545,11.1709090909091,1320.89658171757,0.826958416653429,10.447,12.3572003218021,2022-06-04 22:13:57
"49",1,1,46895,2022-06-05 00:15:00,6.26127272727273,90.4,92.1,11.1727272727273,1320.45750783137,0.826893461044567,7.161,12.3592115848753,2022-06-04 22:28:57
"50",1,1,46896,2022-06-05 00:30:00,6.24009090909091,90.3363636363636,92.1,11.1790909090909,1318.9026710757,0.826663441971881,5.022,12.3749622622522,2022-06-04 22:43:57
"51",1,1,46897,2022-06-05 00:45:00,6.21136363636364,90.3,92.0454545454545,11.18,1316.59421210652,0.826321933714189,3.472,12.3809523809524,2022-06-04 22:58:57
"52",1,1,46898,2022-06-05 01:00:00,6.17690909090909,90.3,92,11.19,1315.35507883178,0.826138619108491,2.604,12.3920265780731,2022-06-04 23:13:57
"53",1,1,46899,2022-06-05 01:15:00,6.146,90.2272727272727,92,11.19,1313.92280387387,0.825926731554091,2.046,12.4020151133501,2022-06-04 23:28:57
"54",1,1,46900,2022-06-05 01:30:00,6.11572727272727,90.2,92,11.2,1306.06510248972,0.824764280782821,1.736,12.4168514412417,2022-06-04 23:43:57
"55",1,1,46901,2022-06-05 01:45:00,6.07927272727273,90.2,91.9,11.2,1309.54569582441,0.825279191977404,1.643,12.4168514412417,2022-06-04 23:58:57
"56",1,1,46902,2022-06-05 02:00:00,6.04236363636364,90.1,91.8272727272727,11.2018181818182,1311.66586475558,0.82559284502793,1.643,12.4326505902533,2022-06-05 00:13:57
"57",1,1,46903,2022-06-05 02:15:00,6.003,90.1,91.8272727272727,11.2109090909091,1309.43549417026,0.825262888991123,1.922,12.4427403894663,2022-06-05 00:28:57
"58",1,1,46904,2022-06-05 02:30:00,5.96172727272727,90.1,91.8,11.22,1310.92217686309,0.82548282550416,2.294,12.4528301886792,2022-06-05 00:43:57
"59",1,1,46905,2022-06-05 02:45:00,5.916,90,91.8,11.23,1312.06081177397,0.825651272606644,2.976,12.4777777777778,2022-06-05 00:58:57
"60",1,1,46906,2022-06-05 03:00:00,5.86672727272727,90,91.8,11.2436363636364,1313.1401873048,0.825810953008961,4.03,12.4929292929293,2022-06-05 01:13:57
"61",1,1,46907,2022-06-05 03:15:00,5.82,90,91.8,11.26,1315.42750696297,0.826149333964254,5.642,12.5111111111111,2022-06-05 01:28:57
"62",1,1,46908,2022-06-05 03:30:00,5.779,90,91.7,11.26,1320.63413081795,0.826919590254235,8.029,12.5111111111111,2022-06-05 01:43:57
"63",1,1,46909,2022-06-05 03:45:00,5.73963636363636,90,91.7,11.2727272727273,1312.69591522737,0.825745228391313,11.997,12.5252525252526,2022-06-05 01:58:57
"64",1,1,46910,2022-06-05 04:00:00,5.706,90,91.7,11.29,1314.14944501165,0.825960260337196,18.011,12.5444444444444,2022-06-05 02:13:57
"65",1,1,46911,2022-06-05 04:15:00,5.67218181818182,90,91.7,11.2945454545455,1307.94661668558,0.825042627785488,26.04,12.549494949495,2022-06-05 02:28:57
"66",1,1,46912,2022-06-05 04:30:00,5.632,90,91.7,11.3,1307.93575824167,0.825041021411578,28.644,12.5555555555556,2022-06-05 02:43:57
"67",1,1,46913,2022-06-05 04:45:00,5.584,90,91.7,11.32,1303.821794184,0.82443241076859,33.945,12.5777777777778,2022-06-05 02:58:57
"68",1,1,46914,2022-06-05 05:00:00,5.53627272727273,90.0272727272727,91.8,11.34,1309.68801074885,0.825300245729079,40.765,12.5961829748561,2022-06-05 03:13:57
"69",1,1,46915,2022-06-05 05:15:00,5.48736363636364,90.0727272727273,91.8,11.3572727272727,1304.02325297315,0.824462214131352,47.864,12.6090028259992,2022-06-05 03:28:57
"70",1,1,46916,2022-06-05 05:30:00,5.43854545454545,90.1,91.8,11.3772727272727,1303.84512828687,0.824435862763589,53.413,12.627383715064,2022-06-05 03:43:57
"71",1,1,46917,2022-06-05 05:45:00,5.39318181818182,90.1,91.8,11.39,1304.96793759334,0.824601968661546,61.597,12.6415094339623,2022-06-05 03:58:57
"72",1,1,46918,2022-06-05 06:00:00,5.35,90.1,91.9,11.4090909090909,1302.55828716814,0.824245490366136,89.373,12.6626980123095,2022-06-05 04:13:57
"73",1,1,46919,2022-06-05 06:15:00,5.31272727272727,90.2,91.9,11.42,1312.20289566769,0.825672292180151,181.35,12.6607538802661,2022-06-05 04:28:57
"74",1,1,46920,2022-06-05 06:30:00,5.281,90.1727272727273,91.9,11.43,1304.59701776998,0.824547095612334,187.891,12.6756729509023,2022-06-05 04:43:57
"75",1,1,46921,2022-06-05 06:45:00,5.255,90.2,91.9454545454546,11.4418181818182,1308.94120394162,0.825189764800037,246.574,12.6849425519049,2022-06-05 04:58:57
"76",1,1,46922,2022-06-05 07:00:00,5.229,90.2363636363636,92,11.46,1307.26992770232,0.824942519930526,109.554,12.6999798508966,2022-06-05 05:13:57
"77",1,1,46923,2022-06-05 07:15:00,5.20427272727273,90.2181818181818,92,11.46,1305.76632200915,0.824720079866663,90.365,12.7025392986699,2022-06-05 05:28:57
"78",1,1,46924,2022-06-05 07:30:00,5.18772727272727,90.3,92,11.4790909090909,1301.9615925722,0.824157216701949,91.977,12.7121715493808,2022-06-05 05:43:57
"79",1,1,46925,2022-06-05 07:45:00,5.176,90.4,92.1,11.49,1305.49517857864,0.824679967513888,91.946,12.7101769911504,2022-06-05 05:58:57
"80",1,1,46926,2022-06-05 08:00:00,5.164,90.4,92.1636363636364,11.4972727272727,1302.05383158776,0.824170862335645,94.364,12.7182220434433,2022-06-05 06:13:57
"81",1,1,46927,2022-06-05 08:15:00,5.154,90.5,92.2,11.5072727272727,1303.3085594362,0.824356483967703,179.087,12.7152184831743,2022-06-05 06:28:57
"82",1,1,46928,2022-06-05 08:30:00,5.148,90.6,92.3,11.52,1298.49468780776,0.823644330563839,287.587,12.7152317880795,2022-06-05 06:43:57
"83",1,1,46929,2022-06-05 08:45:00,5.14745454545455,90.6,92.4,11.53,1304.59782637751,0.824547215235924,116.653,12.7262693156733,2022-06-05 06:58:57
"84",1,1,46930,2022-06-05 09:00:00,5.15190909090909,90.7,92.5,11.54,1300.85281838207,0.823993187127718,106.795,12.7232635060639,2022-06-05 07:13:57
"85",1,1,46931,2022-06-05 09:15:00,5.15963636363636,90.8,92.5,11.54,1303.63246450774,0.824404401759666,250.046,12.7092511013216,2022-06-05 07:28:57
"86",1,1,46932,2022-06-05 09:30:00,5.169,90.9,92.6,11.55,1308.3320914444,0.825099654059304,466.426,12.7062706270627,2022-06-05 07:43:57
"87",1,1,46933,2022-06-05 09:45:00,5.185,91,92.7,11.56,1306.82657974777,0.824876932025551,433.938,12.7032967032967,2022-06-05 07:58:57
"88",1,1,46934,2022-06-05 10:00:00,5.21272727272727,91.1,92.8818181818182,11.57,1303.89676365313,0.824443501584206,205.623,12.7003293084523,2022-06-05 08:13:57
"89",1,1,46935,2022-06-05 10:15:00,5.239,91.1909090909091,92.9,11.57,1303.38549266646,0.824367865297749,178.684,12.6876682284917,2022-06-05 08:28:57
"90",1,1,46936,2022-06-05 10:30:00,5.27,91.3,93.1,11.58,1305.42688012159,0.824669863592882,203.019,12.6834611171961,2022-06-05 08:43:57
"91",1,1,46937,2022-06-05 10:45:00,5.29818181818182,91.4,93.1454545454545,11.58,1309.2193649303,0.825230915314675,395.808,12.6695842450766,2022-06-05 08:58:57
"92",1,1,46938,2022-06-05 11:00:00,5.33227272727273,91.5,93.3,11.59,1305.4474418558,0.82467290544986,317.936,12.6666666666667,2022-06-05 09:13:57
"93",1,1,46939,2022-06-05 11:15:00,5.36990909090909,91.6,93.4,11.59,1304.74707222359,0.824569294332647,326.399,12.6528384279476,2022-06-05 09:28:57
"94",1,1,46940,2022-06-05 11:30:00,5.41636363636364,91.7909090909091,93.5636363636364,11.5963636363636,1305.94161656908,0.824746012551863,608.809,12.6334554818262,2022-06-05 09:43:57
"95",1,1,46941,2022-06-05 11:45:00,5.465,91.9,93.6636363636364,11.5909090909091,1309.1855189296,0.825225908213018,228.532,12.6125234939163,2022-06-05 09:58:57
"96",1,1,46942,2022-06-05 12:00:00,5.52054545454545,92,93.8,11.5909090909091,1311.53152039103,0.825572970423061,1238.543,12.598814229249,2022-06-05 10:13:57
"97",1,1,46943,2022-06-05 12:15:00,5.58236363636364,92.1545454545455,93.9090909090909,11.5909090909091,1306.36590448911,0.824808780757953,911.059,12.5776857058301,2022-06-05 10:28:57
"98",1,1,46944,2022-06-05 12:30:00,5.66072727272727,92.3,94,11.58,1306.31681046079,0.824801517897188,1570.832,12.546045503792,2022-06-05 10:43:57
"99",1,1,46945,2022-06-05 12:45:00,5.72654545454545,92.4181818181818,94.2,11.5890909090909,1305.53176806915,0.824685380481292,1577.373,12.5398386779461,2022-06-05 10:58:57
"100",1,1,46946,2022-06-05 13:00:00,5.796,92.5,94.3,11.57,1300.2894499677,0.823909843664308,1570.801,12.5081081081081,2022-06-05 11:13:57
"101",1,1,46947,2022-06-05 13:15:00,5.869,92.7,94.4545454545455,11.57,1303.93499923754,0.82444915807106,643.87,12.4811218985976,2022-06-05 11:28:57
"102",1,1,46948,2022-06-05 13:30:00,5.942,92.7,94.5,11.56,1301.98637061708,0.8241608823105,444.447,12.470334412082,2022-06-05 11:43:57
"103",1,1,46949,2022-06-05 13:45:00,6.01127272727273,92.7,94.5,11.5318181818182,1297.23695655994,0.823458264615593,701.561,12.4399333137197,2022-06-05 11:58:57
"104",1,1,46950,2022-06-05 14:00:00,6.08436363636364,93,94.7727272727273,11.5490909090909,1300.49737761704,0.823940604015781,1558.494,12.4183773216031,2022-06-05 12:13:57
"105",1,1,46951,2022-06-05 14:15:00,6.15245454545455,93,94.8,11.5345454545455,1295.61385022607,0.823218145894173,1514.164,12.4027370478984,2022-06-05 12:28:57
"106",1,1,46952,2022-06-05 14:30:00,6.22054545454545,93.1,94.9,11.5254545454545,1298.51963912568,0.823648021806015,1407.927,12.3796504247632,2022-06-05 12:43:57
"107",1,1,46953,2022-06-05 14:45:00,6.27886363636363,93.2,95,11.52,1295.07520209891,0.823138459494773,1257.267,12.3605150214592,2022-06-05 12:58:57
"108",1,1,46954,2022-06-05 15:00:00,6.33718181818182,93.2,95,11.5,1293.70611404332,0.822935919669403,1447.514,12.3390557939914,2022-06-05 13:13:57
"109",1,1,46955,2022-06-05 15:15:00,6.39163636363636,93.3,95.1,11.5,1292.23005876369,0.82271755535211,1421.629,12.3258306538049,2022-06-05 13:28:57
"110",1,1,46956,2022-06-05 15:30:00,6.44136363636364,93.4,95.2,11.49,1294.34040888919,0.823029755830482,1389.234,12.3019271948608,2022-06-05 13:43:57
"111",1,1,46957,2022-06-05 15:45:00,6.47727272727273,93.3,95.1,11.47,1293.23989404734,0.822866948125766,1351.6,12.2936763129689,2022-06-05 13:58:57
"112",1,1,46958,2022-06-05 16:00:00,6.51559090909091,93.3909090909091,95.1818181818182,11.47,1291.78220571007,0.822651300972853,1313.253,12.2817093351504,2022-06-05 14:13:57
"113",1,1,46959,2022-06-05 16:15:00,6.55390909090909,93.1181818181818,94.9,11.43,1294.00564537374,0.822980231664609,1272.922,12.274724201894,2022-06-05 14:28:57
"114",1,1,46960,2022-06-05 16:30:00,6.58454545454545,93.2545454545455,95,11.44,1289.50470485757,0.822314372589713,1227.662,12.2674985377266,2022-06-05 14:43:57
"115",1,1,46961,2022-06-05 16:45:00,6.60763636363636,93.2,95,11.43,1294.67794477329,0.823079690134373,1186.029,12.2639484978541,2022-06-05 14:58:57
"116",1,1,46962,2022-06-05 17:00:00,6.61709090909091,93.2,95,11.42,1285.24807932937,0.821684656927797,1147.775,12.2532188841202,2022-06-05 15:13:57
"117",1,1,46963,2022-06-05 17:15:00,6.61957575757576,93.1,94.9,11.41,1287.66431413013,0.822042109301003,1102.732,12.2556390977444,2022-06-05 15:28:57
"118",1,1,46964,2022-06-05 17:30:00,6.6220606060606,93.0545454545454,94.8272727272727,11.4,1288.49764194257,0.822165389954076,1053.535,12.2508792497069,2022-06-05 15:43:57
"119",1,1,46965,2022-06-05 17:45:00,6.62454545454545,92.8,94.6,11.37,1289.05165361271,0.822247349201668,1000.773,12.2521551724138,2022-06-05 15:58:57
"120",1,1,46966,2022-06-05 18:00:00,6.62863636363636,92.9,94.7,11.38,1289.6388181914,0.822334213016414,950.46,12.2497308934338,2022-06-05 16:13:57
"121",1,1,46967,2022-06-05 18:15:00,6.62424242424242,92.6090909090909,94.4,11.3490909090909,1288.88704422365,0.822222997256752,853.585,12.2548345931089,2022-06-05 16:28:57
"122",1,1,46968,2022-06-05 18:30:00,6.61984848484849,92.5,94.3,11.33,1287.94975258654,0.822084336427943,835.574,12.2486486486486,2022-06-05 16:43:57
"123",1,1,46969,2022-06-05 18:45:00,6.61545454545455,92.5,94.3,11.3390909090909,1284.24517496736,0.82153628949919,791.554,12.2584766584766,2022-06-05 16:58:57
"124",1,1,46970,2022-06-05 19:00:00,6.59645454545455,92.3,94.1,11.3190909090909,1285.25558782782,0.821685767718267,688.076,12.2633704323845,2022-06-05 17:13:57
"125",1,1,46971,2022-06-05 19:15:00,6.57745454545455,92.2,94,11.31,1286.78131471258,0.821911480341746,428.792,12.2668112798265,2022-06-05 17:28:57
"126",1,1,46972,2022-06-05 19:30:00,6.572,92.1,93.9,11.3,1283.59378384811,0.821439924153658,247.318,12.2692725298589,2022-06-05 17:43:57
"127",1,1,46973,2022-06-05 19:45:00,6.56609090909091,92,93.8,11.29,1281.57214951966,0.821140848091914,254.975,12.2717391304348,2022-06-05 17:58:57
"128",1,1,46974,2022-06-05 20:00:00,6.563,91.9,93.6,11.27,1282.05234687429,0.821211887414734,121.706,12.2633297062024,2022-06-05 18:13:57
"129",1,1,46975,2022-06-05 20:15:00,6.56927272727273,91.8,93.5,11.26,1280.49901181831,0.820982090500141,121.799,12.2657952069717,2022-06-05 18:28:57
"130",1,1,46976,2022-06-05 20:30:00,6.56809090909091,91.7,93.4,11.2490909090909,1274.72197311196,0.820127448312619,99.913,12.2672747100228,2022-06-05 18:43:57
"131",1,1,46977,2022-06-05 20:45:00,6.57436363636364,91.5909090909091,93.3,11.23,1275.71852412913,0.820274875841597,99.975,12.2610421836228,2022-06-05 18:58:57
"132",1,1,46978,2022-06-05 21:00:00,6.583,91.4272727272727,93.2,11.2172727272727,1272.4240260406,0.819787495161583,92.69,12.2690663219648,2022-06-05 19:13:57
"133",1,1,46979,2022-06-05 21:15:00,6.588,91.3,93.1,11.2,1268.78298186983,0.819248847229113,88.443,12.2672508214677,2022-06-05 19:28:57
"134",1,1,46980,2022-06-05 21:30:00,6.59381818181818,91.2545454545455,93,11.19,1265.4749684841,0.818759467126254,85.188,12.2624028690974,2022-06-05 19:43:57
"135",3,1,47133,2022-06-07 11:45:00,6.10054545454545,93,94.8,11.5409090909091,1194.95411141658,0.808326769231409,252.836,12.4095796676442,2022-06-07 09:58:57
"136",3,1,47134,2022-06-07 12:00:00,6.15227272727273,93.1,94.9,11.54,1194.6023671431,0.808274732970166,1072.476,12.3952738990333,2022-06-07 10:13:57
"137",3,1,47135,2022-06-07 12:15:00,6.21545454545455,93.2090909090909,95,11.54,1187.92384656147,0.807286727569921,946.771,12.3807666048961,2022-06-07 10:28:57
"138",3,1,47136,2022-06-07 12:30:00,6.27818181818182,93.4818181818182,95.2818181818182,11.55,1186.28965075297,0.807044968296423,1505.143,12.355343771273,2022-06-07 10:43:57
"139",3,1,47137,2022-06-07 12:45:00,6.341,93.6,95.4,11.55,1191.95902914311,0.807883683457517,1521.728,12.3397435897436,2022-06-07 10:58:57
"140",3,1,47138,2022-06-07 13:00:00,6.408,93.7818181818182,95.6,11.55,1200.26585424984,0.809112576587968,1532.051,12.3158200853044,2022-06-07 11:13:57
"141",3,1,47139,2022-06-07 13:15:00,6.47109090909091,93.9,95.7,11.55,1187.51677043019,0.807226505637368,968.316,12.3003194888179,2022-06-07 11:28:57
"142",3,1,47140,2022-06-07 13:30:00,6.54572727272727,94,95.8,11.54,1184.64193964727,0.80680120960008,427.707,12.2765957446809,2022-06-07 11:43:57
"143",3,1,47141,2022-06-07 13:45:00,6.61945454545455,94.1,95.9,11.53,1185.23545757079,0.806889013314452,574.926,12.2529224229543,2022-06-07 11:58:57
"144",3,1,47142,2022-06-07 14:00:00,6.697,94.2,96,11.52,1189.07657434637,0.807457259540673,1516.272,12.2292993630573,2022-06-07 12:13:57
"145",3,1,47143,2022-06-07 14:15:00,6.76863636363636,94.3,96.1,11.51,1190.35856381995,0.807646914196592,1557.595,12.2057264050901,2022-06-07 12:28:57
"146",3,1,47144,2022-06-07 14:30:00,6.83845454545455,94.3,96.1363636363636,11.4954545454545,1188.52148453286,0.807375140794962,1540.979,12.1903017449146,2022-06-07 12:43:57
"147",3,1,47145,2022-06-07 14:45:00,6.90881818181818,94.4,96.2,11.48,1190.44090254939,0.807659095204098,1384.429,12.1610169491525,2022-06-07 12:58:57
"148",3,1,47146,2022-06-07 15:00:00,6.979,94.4,96.2272727272727,11.4681818181818,1191.95915781478,0.807883702492916,1508.708,12.1484976887519,2022-06-07 13:13:57
"149",3,1,47147,2022-06-07 15:15:00,7.03936363636364,94.4,96.2454545454545,11.45,1185.44226857165,0.806919608471446,1488.744,12.1292372881356,2022-06-07 13:28:57
"150",3,1,47148,2022-06-07 15:30:00,7.093,94.4181818181818,96.3,11.4381818181818,1178.85623728885,0.805945285731244,1462.549,12.1143847487002,2022-06-07 13:43:57
"151",3,1,47149,2022-06-07 15:45:00,7.136,94.4,96.2454545454545,11.42,1189.06352111061,0.807455328474164,1414.22,12.0974576271186,2022-06-07 13:58:57
"152",3,1,47150,2022-06-07 16:00:00,7.17390909090909,94.4,96.2,11.41,1181.64154366721,0.806357337728317,1353.77,12.0868644067797,2022-06-07 14:13:57
"153",3,1,47151,2022-06-07 16:15:00,7.211,94.4,96.2,11.4,1183.612697783,0.806648945860285,1338.549,12.0762711864407,2022-06-07 14:28:57
"154",3,1,47152,2022-06-07 16:30:00,7.23745454545455,94.4,96.2,11.39,1183.64123007711,0.806653166864071,1306.619,12.0656779661017,2022-06-07 14:43:57
"155",3,1,47153,2022-06-07 16:45:00,7.252,94.3,96.1,11.38,1182.04665603735,0.806417269146438,1262.754,12.067868504772,2022-06-07 14:58:57
"156",3,1,47154,2022-06-07 17:00:00,7.259,94.2,96.0909090909091,11.3663636363636,1187.94198247311,0.807289410556133,1224.593,12.0662034356301,2022-06-07 15:13:57
"157",3,1,47155,2022-06-07 17:15:00,7.264,94.2,96,11.3572727272727,1182.34641839849,0.806461615319812,1218.176,12.0565527890368,2022-06-07 15:28:57
"158",3,1,47156,2022-06-07 17:30:00,7.261,94.1,95.9,11.35,1177.77408938937,0.805785195190909,1170.343,12.0616365568544,2022-06-07 15:43:57
"159",3,1,47157,2022-06-07 17:45:00,7.253,94,95.8,11.34,1181.78154828443,0.806378049698309,1117.86,12.063829787234,2022-06-07 15:58:57
"160",3,1,47158,2022-06-07 18:00:00,7.24,93.9,95.7,11.33,1181.79067399793,0.806379399735957,1054.527,12.0660276890309,2022-06-07 16:13:57
"161",3,1,47159,2022-06-07 18:15:00,7.226,93.8,95.6,11.32,1180.01982351767,0.806117424075907,1004.524,12.0682302771855,2022-06-07 16:28:57
"162",3,1,47160,2022-06-07 18:30:00,7.20872727272727,93.7,95.5,11.31,1185.28859463673,0.806896874293162,958.117,12.0704375667022,2022-06-07 16:43:57
"163",3,1,47161,2022-06-07 18:45:00,7.187,93.5363636363636,95.3909090909091,11.3,1172.71636483439,0.805036966730399,909.075,12.0808630576344,2022-06-07 16:58:57
"164",3,1,47162,2022-06-07 19:00:00,7.15954545454545,93.4,95.2,11.2936363636364,1170.25889104985,0.804673413554152,769.823,12.0916877554994,2022-06-07 17:13:57
