"","new","X","datetimeAK","temp.water","ODO.Psat","ODO.Ploc","DO.obs","discharge","depth","light","DO.sat.EXO","solar.time"
"5237",23,37903,2021-07-29 07:15:00,5.69790909090909,94.8363636363636,95.1363636363636,11.6427272727273,594.033232005915,0.419902897143203,34.93,12.2766487730062,2021-07-29 05:28:57
"5238",23,37904,2021-07-29 07:30:00,5.677,94.9,95.2,11.6572727272727,596.585799263703,0.420906513768827,38.85,12.2837436536066,2021-07-29 05:43:57
"5239",23,37905,2021-07-29 07:45:00,5.661,94.9727272727273,95.2727272727273,11.67,598.497554572212,0.421658176396281,61.705,12.2877381066335,2021-07-29 05:58:57
"5240",23,37906,2021-07-29 08:00:00,5.652,95.1,95.4,11.6863636363636,596.903535103464,0.42103144092613,70.42,12.2885001433897,2021-07-29 06:13:57
"5241",23,37907,2021-07-29 08:15:00,5.651,95.2,95.5,11.7045454545455,586.073815201768,0.416773419159603,89.355,12.2946906035142,2021-07-29 06:28:57
"5242",23,37908,2021-07-29 08:30:00,5.64954545454545,95.3,95.6,11.7154545454545,585.117937547533,0.416397587845883,92.68,12.2932366688924,2021-07-29 06:43:57
"5243",23,37909,2021-07-29 08:45:00,5.65181818181818,95.4,95.7,11.73,584.800201707723,0.416272660688561,117.46,12.2955974842767,2021-07-29 06:58:57
"5244",23,37910,2021-07-29 09:00:00,5.66,95.5,95.8545454545455,11.74,582.888446399214,0.415520998061106,128.1,12.2931937172775,2021-07-29 07:13:57
"5245",23,37911,2021-07-29 09:15:00,5.67709090909091,95.6636363636364,95.9909090909091,11.75,585.758749496783,0.416649541844041,205.03,12.2826190249929,2021-07-29 07:28:57
"5246",23,37912,2021-07-29 09:30:00,5.74972727272727,95.9363636363636,96.3,11.7672727272727,583.526588213659,0.415771902217511,533.365,12.2657064341893,2021-07-29 07:43:57
"5247",23,37913,2021-07-29 09:45:00,5.84327272727273,96.3,96.6,11.78,581.93790901462,0.415147266430904,533.96,12.2326064382139,2021-07-29 07:58:57
"5248",23,37914,2021-07-29 10:00:00,5.94881818181818,96.5727272727273,96.9,11.78,580.028823840956,0.414396653645217,857.815,12.1980608114469,2021-07-29 08:13:57
"5249",23,37915,2021-07-29 10:15:00,6.05209090909091,96.8,97.1,11.78,578.114398397651,0.413643941176014,603.855,12.1694214876033,2021-07-29 08:28:57
"5250",23,37916,2021-07-29 10:30:00,6.09563636363636,96.8,97.1,11.7690909090909,580.658955250935,0.414644408276345,450.905,12.1581517655898,2021-07-29 08:43:57
"5251",23,37917,2021-07-29 10:45:00,6.12536363636364,96.8,97.1,11.76,577.153180473756,0.41326601017877,614.635,12.1487603305785,2021-07-29 08:58:57
"5252",23,37918,2021-07-29 11:00:00,6.23409090909091,96.9909090909091,97.3,11.75,576.840784903606,0.413143182704972,766.395,12.1145374449339,2021-07-29 09:13:57
"5253",23,37919,2021-07-29 11:15:00,6.32363636363636,97,97.4,11.73,577.155850608581,0.41326706002053,410.025,12.0927835051546,2021-07-29 09:28:57
"5254",23,37920,2021-07-29 11:30:00,6.42781818181818,97.1,97.5,11.71,573.652745966256,0.411889711764727,737.24,12.0597322348095,2021-07-29 09:43:57
"5255",23,37921,2021-07-29 11:45:00,6.61445454545455,97.4636363636364,97.8272727272727,11.6972727272727,576.840784903616,0.413143182704976,1150.135,12.0016789478593,2021-07-29 09:58:57
"5256",23,37922,2021-07-29 12:00:00,6.80518181818182,97.7,98.1,11.67,572.064066767198,0.411265075978112,1020.74,11.9447287615148,2021-07-29 10:13:57
"5257",23,37923,2021-07-29 12:15:00,6.93090909090909,97.7363636363636,98.1,11.64,572.064066767198,0.411265075978112,875.7,11.9095898055995,2021-07-29 10:28:57
"5258",23,37924,2021-07-29 12:30:00,6.984,97.6,97.9818181818182,11.6072727272727,573.019944421462,0.411640907291843,611.135,11.8926974664679,2021-07-29 10:43:57
"5259",23,37925,2021-07-29 12:45:00,6.99772727272727,97.4,97.8,11.58,567.284678495945,0.409385919409483,463.89,11.8891170431211,2021-07-29 10:58:57
"5260",23,37926,2021-07-29 13:00:00,7.12536363636364,97.6,98,11.5681818181818,567.607754605395,0.409512946250322,990.01,11.8526453055141,2021-07-29 11:13:57
"5261",23,37927,2021-07-29 13:15:00,7.24790909090909,97.7,98.1,11.54,570.470047298499,0.41063834050798,710.64,11.8116683725691,2021-07-29 11:28:57
"5262",23,37928,2021-07-29 13:30:00,7.37027272727273,97.8,98.1,11.52,571.110859247759,0.410890294506141,856.66,11.7791411042945,2021-07-29 11:43:57
"5263",23,37929,2021-07-29 13:45:00,7.50072727272727,97.9,98.2,11.49,567.92816058004,0.409638923249409,1191.855,11.7364657814096,2021-07-29 11:58:57
"5264",23,37930,2021-07-29 14:00:00,7.679,98,98.4,11.46,565.060527617286,0.408511429308231,1202.285,11.6938775510204,2021-07-29 12:13:57
"5265",23,37931,2021-07-29 14:15:00,7.79254545454545,98.1,98.4,11.43,564.737451507817,0.408384402467384,1023.365,11.651376146789,2021-07-29 12:28:57
"5266",23,37932,2021-07-29 14:30:00,7.88118181818182,98.1,98.4545454545455,11.41,568.24589641985,0.409763850406731,1265.565,11.6309887869521,2021-07-29 12:43:57
"5267",23,37933,2021-07-29 14:45:00,8.14372727272727,98.4272727272727,98.8,11.38,565.060527617277,0.408511429308227,1747.585,11.5618361503648,2021-07-29 12:58:57
