"","new","X","datetimeAK","temp.water","ODO.Psat","ODO.Ploc","DO.obs","discharge","depth","light","solar.time","DO.sat.EXO"
"1",1,2727,2019-06-08 01:45:00,3.46290909090909,95.2,95.2,12.65,690.129875639274,0.941728088866822,1.984,2019-06-07 23:58:57,13.2878151260504
"2",1,2728,2019-06-08 02:00:00,3.45,95.2,95.2,12.6572727272727,675.190037539845,0.932053860239271,1.984,2019-06-08 00:13:57,13.2954545454545
"3",1,2729,2019-06-08 02:15:00,3.42772727272727,95.2636363636364,95.2636363636364,12.6690909090909,675.190037539845,0.932053860239271,2.144,2019-06-08 00:28:57,13.2989789102013
"4",1,2730,2019-06-08 02:30:00,3.4,95.2636363636364,95.2636363636364,12.6781818181818,660.415441631636,0.922486633489929,2.432,2019-06-08 00:43:57,13.3085218055158
"5",1,2731,2019-06-08 02:45:00,3.362,95.3,95.3,12.6927272727273,650.65751224351,0.916167927811596,2.976,2019-06-08 00:58:57,13.3187064771535
"6",1,2732,2019-06-08 03:00:00,3.32263636363636,95.3,95.3,12.7054545454545,645.806087914651,0.913026408618798,3.968,2019-06-08 01:13:57,13.3320614327959
"7",1,2733,2019-06-08 03:15:00,3.276,95.2909090909091,95.2909090909091,12.7218181818182,626.583993033905,0.900579222823397,5.248,2019-06-08 01:28:57,13.3505056286968
"8",1,2734,2019-06-08 03:30:00,3.22918181818182,95.3,95.3,12.74,626.583993033905,0.900579222823397,6.88,2019-06-08 01:43:57,13.3683105981112
"9",1,2735,2019-06-08 03:45:00,3.18772727272727,95.3,95.3,12.7527272727273,626.583993033905,0.900579222823397,9.056,2019-06-08 01:58:57,13.3816655537537
"10",1,2736,2019-06-08 04:00:00,3.145,95.3,95.3,12.7681818181818,621.824369922391,0.897497149118493,11.776,2019-06-08 02:13:57,13.3978822856052
"11",1,2737,2019-06-08 04:15:00,3.09936363636364,95.3636363636364,95.3636363636364,12.7954545454545,631.361976388887,0.903673185625878,15.296,2019-06-08 02:28:57,13.4175405147759
"12",1,2738,2019-06-08 04:30:00,3.051,95.4,95.4,12.8163636363636,607.655662048667,0.888322262589259,19.232,2019-06-08 02:43:57,13.4343434343434
"13",1,2739,2019-06-08 04:45:00,3.006,95.4,95.4,12.83,602.96947991103,0.885287745274672,24.736,2019-06-08 02:58:57,13.4486373165618
"14",1,2740,2019-06-08 05:00:00,2.96136363636364,95.4,95.4,12.85,602.96947991103,0.885287745274672,29.536,2019-06-08 03:13:57,13.4696016771488
"15",1,2741,2019-06-08 05:15:00,2.92645454545455,95.4545454545455,95.4545454545455,12.8654545454545,589.021094958935,0.876255527916385,32.608,2019-06-08 03:28:57,13.4780952380952
"16",1,2742,2019-06-08 05:30:00,2.892,95.4,95.4,12.87,579.813972874884,0.870293495165422,38.528,2019-06-08 03:43:57,13.4905660377358
"17",1,2743,2019-06-08 05:45:00,2.85745454545455,95.5,95.5,12.8945454545455,584.408353795175,0.873268566992114,60.704,2019-06-08 03:58:57,13.5021418372204
"18",1,2744,2019-06-08 06:00:00,2.81781818181818,95.5,95.5,12.91,570.680291764709,0.864379018804774,74.304,2019-06-08 04:13:57,13.5183246073298
"19",1,2745,2019-06-08 06:15:00,2.779,95.5272727272727,95.5272727272727,12.9263636363636,561.620051628412,0.858512098834443,63.072,2019-06-08 04:28:57,13.5315949752569
"20",1,2746,2019-06-08 06:30:00,2.747,95.5545454545454,95.5545454545454,12.9418181818182,566.140991574826,0.861439614270819,55.36,2019-06-08 04:43:57,13.5439063837884
"21",1,2747,2019-06-08 06:45:00,2.717,95.6,95.6,12.9581818181818,561.620051628412,0.858512098834443,60.992,2019-06-08 04:58:57,13.554583491822
"22",1,2748,2019-06-08 07:00:00,2.68990909090909,95.6,95.6,12.9627272727273,552.633252465991,0.852692735254427,81.728,2019-06-08 05:13:57,13.5593381513884
"23",1,2749,2019-06-08 07:15:00,2.665,95.6,95.6,12.98,548.167393249983,0.849800887110787,85.568,2019-06-08 05:28:57,13.5774058577406
"24",1,2750,2019-06-08 07:30:00,2.64190909090909,95.6090909090909,95.6090909090909,12.99,548.167393249983,0.849800887110787,95.616,2019-06-08 05:43:57,13.5865741180945
"25",1,2751,2019-06-08 07:45:00,2.618,95.7,95.7,13.01,543.719894277446,0.846920928064727,114.848,2019-06-08 05:58:57,13.594566353187
"26",1,2752,2019-06-08 08:00:00,2.602,95.8,95.8,13.0245454545455,548.167393249983,0.849800887110787,152.672,2019-06-08 06:13:57,13.5955589295882
"27",1,2753,2019-06-08 08:15:00,2.58190909090909,95.8,95.8,13.0327272727273,534.879977062778,0.841196677265343,152.288,2019-06-08 06:28:57,13.604099449611
"28",1,2754,2019-06-08 08:30:00,2.565,95.9,95.9,13.0509090909091,534.879977062778,0.841196677265343,164.512,2019-06-08 06:43:57,13.6088728789459
"29",1,2755,2019-06-08 08:45:00,2.552,95.9,95.9,13.06,539.290755548379,0.844052858116247,212.128,2019-06-08 06:58:57,13.6183524504692
"30",1,2756,2019-06-08 09:00:00,2.54190909090909,96,96,13.0727272727273,534.879977062778,0.841196677265343,267.776,2019-06-08 07:13:57,13.6174242424243
"31",1,2757,2019-06-08 09:15:00,2.53136363636364,96.0181818181818,96.0181818181818,13.0827272727273,530.487558820649,0.83835238551202,285.12,2019-06-08 07:28:57,13.6252603673547
"32",1,2758,2019-06-08 09:30:00,2.527,96.0636363636364,96.0636363636364,13.0872727272727,521.757803066796,0.83269946929811,294.048,2019-06-08 07:43:57,13.6235449985805
"33",1,2759,2019-06-08 09:45:00,2.522,96.1272727272727,96.1272727272727,13.1,534.879977062778,0.841196677265343,278.08,2019-06-08 07:58:57,13.6277662190278
"34",1,2760,2019-06-08 10:00:00,2.52545454545455,96.1727272727273,96.1727272727273,13.1045454545455,526.113500821988,0.835519982856276,298.464,2019-06-08 08:13:57,13.6260516116836
"35",1,2761,2019-06-08 10:15:00,2.53781818181818,96.2636363636364,96.2636363636364,13.1136363636364,530.487558820649,0.83835238551202,390.752,2019-06-08 08:28:57,13.6226272546983
"36",1,2762,2019-06-08 10:30:00,2.56090909090909,96.3363636363636,96.3363636363636,13.1136363636364,521.757803066796,0.83269946929811,526.784,2019-06-08 08:43:57,13.6123431159763
"37",1,2763,2019-06-08 10:45:00,2.58027272727273,96.4090909090909,96.4090909090909,13.12,530.487558820649,0.83835238551202,681.888,2019-06-08 08:58:57,13.6086751532296
"38",1,2764,2019-06-08 11:00:00,2.60045454545455,96.5,96.5,13.12,513.10148828682,0.827094109474516,544.288,2019-06-08 09:13:57,13.5958549222798
"39",1,2765,2019-06-08 11:15:00,2.635,96.6,96.6,13.1209090909091,513.10148828682,0.827094109474516,464.672,2019-06-08 09:28:57,13.5827216261999
"40",1,2766,2019-06-08 11:30:00,2.688,96.6727272727273,96.6727272727273,13.1127272727273,517.420465555073,0.829890844837523,216.064,2019-06-08 09:43:57,13.5640398721084
"41",1,2767,2019-06-08 11:45:00,2.723,96.8090909090909,96.8090909090909,13.1218181818182,513.10148828682,0.827094109474516,186.016,2019-06-08 09:58:57,13.5543243497042
"42",1,2768,2019-06-08 12:00:00,2.781,96.9,96.9,13.1127272727273,500.254717942875,0.818775237970968,348.736,2019-06-08 10:13:57,13.5322262876443
"43",1,2769,2019-06-08 12:15:00,2.85327272727273,96.9,96.9,13.09,513.10148828682,0.827094109474516,1303.936,2019-06-08 10:28:57,13.5087719298246
"44",1,2770,2019-06-08 12:30:00,2.92818181818182,97,97,13.08,475.056903828653,0.802458500598503,1353.504,2019-06-08 10:43:57,13.4845360824742
"45",1,2771,2019-06-08 12:45:00,3.01372727272727,97.1,97.1,13.06,500.254717942875,0.818775237970968,1012.064,2019-06-08 10:58:57,13.4500514933059
"46",1,2772,2019-06-08 13:00:00,3.10363636363636,97.2545454545455,97.2545454545455,13.0463636363636,496.009181648498,0.816026058998276,180.96,2019-06-08 11:13:57,13.4146569452234
"47",1,2773,2019-06-08 13:15:00,3.20536363636364,97.3090909090909,97.3090909090909,13.02,496.009181648498,0.816026058998276,214.56,2019-06-08 11:28:57,13.3800448430493
"48",1,2774,2019-06-08 13:30:00,3.30954545454545,97.4,97.4,12.9909090909091,479.210638905683,0.805148234083299,1059.936,2019-06-08 11:43:57,13.3376890050401
"49",1,2775,2019-06-08 13:45:00,3.40390909090909,97.4909090909091,97.4909090909091,12.97,458.62556595522,0.791818457635105,1294.944,2019-06-08 11:58:57,13.3038045505408
"50",1,2776,2019-06-08 14:00:00,3.51554545454545,97.5,97.5,12.94,462.705860058375,0.794460634729587,1446.016,2019-06-08 12:13:57,13.2717948717949
"51",1,2777,2019-06-08 14:15:00,3.59681818181818,97.5,97.5,12.91,475.056903828653,0.802458500598503,949.952,2019-06-08 12:28:57,13.2410256410256
"52",1,2778,2019-06-08 14:30:00,3.60672727272727,97.4,97.4,12.89,491.78200559759,0.813288769123163,226.976,2019-06-08 12:43:57,13.2340862422998
"53",1,2779,2019-06-08 14:45:00,3.69181818181818,97.3545454545455,97.3545454545455,12.8581818181818,496.009181648498,0.816026058998276,235.264,2019-06-08 12:58:57,13.2075824073209
"54",1,2780,2019-06-08 15:00:00,3.74,97.2454545454545,97.2454545454545,12.8254545454545,491.78200559759,0.813288769123163,174.272,2019-06-08 13:13:57,13.1887445078059
"55",1,2781,2019-06-08 15:15:00,3.771,97.1272727272727,97.1272727272727,12.8009090909091,483.382734226183,0.807849856665675,256.32,2019-06-08 13:28:57,13.1795207787346
"56",1,2782,2019-06-08 15:30:00,3.80572727272727,96.9363636363636,96.9363636363636,12.7645454545455,487.573189790152,0.81056336834563,275.84,2019-06-08 13:43:57,13.1679639876208
"57",1,2783,2019-06-08 15:45:00,3.841,96.7727272727273,96.7727272727273,12.7318181818182,491.78200559759,0.813288769123163,426.016,2019-06-08 13:58:57,13.1564114607797
"58",1,2784,2019-06-08 16:00:00,3.92590909090909,96.6727272727273,96.6727272727273,12.6890909090909,458.62556595522,0.791818457635105,1059.904,2019-06-08 14:13:57,13.1258228324243
"59",1,2785,2019-06-08 16:15:00,3.98081818181818,96.5272727272727,96.5272727272727,12.6527272727273,434.529366449148,0.77621506611738,1131.808,2019-06-08 14:28:57,13.1079299303071
"60",1,2786,2019-06-08 16:30:00,4.02754545454545,96.4636363636364,96.4636363636364,12.6272727272727,442.487991977295,0.781368640232972,972.96,2019-06-08 14:43:57,13.0901894260673
"61",1,2787,2019-06-08 16:45:00,4.07654545454545,96.3636363636364,96.3636363636364,12.5981818181818,458.62556595522,0.791818457635105,483.936,2019-06-08 14:58:57,13.0735849056604
"62",1,2788,2019-06-08 17:00:00,4.123,96.2,96.2,12.5618181818182,462.705860058375,0.794460634729587,286.016,2019-06-08 15:13:57,13.0580230580231
"63",1,2789,2019-06-08 17:15:00,4.178,96.1,96.1,12.53,462.705860058375,0.794460634729587,327.616,2019-06-08 15:28:57,13.0385015608741
"64",1,2790,2019-06-08 17:30:00,4.25181818181818,95.9272727272727,95.9272727272727,12.4881818181818,462.705860058375,0.794460634729587,412.032,2019-06-08 15:43:57,13.0183851402578
"65",1,2791,2019-06-08 17:45:00,4.32081818181818,95.8,95.8,12.4472727272727,454.563632095535,0.789188169638204,347.136,2019-06-08 15:58:57,12.9929777946479
"66",1,2792,2019-06-08 18:00:00,4.399,95.6818181818182,95.6818181818182,12.4054545454545,458.62556595522,0.791818457635105,436.384,2019-06-08 16:13:57,12.9653206650831
"67",1,2793,2019-06-08 18:15:00,4.46836363636364,95.5,95.5,12.3563636363636,450.520058479319,0.786569770738881,426.72,2019-06-08 16:28:57,12.9386006663493
"68",1,2794,2019-06-08 18:30:00,4.52627272727273,95.4,95.4,12.33,442.487991977295,0.781368640232972,616.8,2019-06-08 16:43:57,12.9245283018868
"69",1,2795,2019-06-08 18:45:00,4.58390909090909,95.3272727272727,95.3272727272727,12.3,446.494845106572,0.783963260937137,713.696,2019-06-08 16:58:57,12.9029181766164
"70",1,2796,2019-06-08 19:00:00,4.62590909090909,95.3,95.3,12.28,434.529366449148,0.77621506611738,541.792,2019-06-08 17:13:57,12.8856243441763
"71",1,2797,2019-06-08 19:15:00,4.67845454545455,95.3090909090909,95.3090909090909,12.27,434.529366449148,0.77621506611738,750.08,2019-06-08 17:28:57,12.8739030904235
"72",1,2798,2019-06-08 19:30:00,4.73136363636364,95.3636363636364,95.3636363636364,12.2536363636364,422.729129982945,0.768573873175833,797.696,2019-06-08 17:43:57,12.8493803622498
"73",1,2799,2019-06-08 19:45:00,4.754,95.3,95.3,12.24,422.729129982945,0.768573873175833,610.656,2019-06-08 17:58:57,12.8436516264428
"74",1,2800,2019-06-08 20:00:00,4.76863636363636,95.2,95.2,12.2281818181818,422.729129982945,0.768573873175833,473.888,2019-06-08 18:13:57,12.8447288006111
"75",1,2801,2019-06-08 20:15:00,4.792,95.2,95.2,12.2154545454545,411.094135707965,0.761039682112497,284,2019-06-08 18:28:57,12.8313598166539
"76",1,2802,2019-06-08 20:30:00,4.81,95.1,95.1,12.2,411.094135707965,0.761039682112497,264.32,2019-06-08 18:43:57,12.8286014721346
"77",1,2803,2019-06-08 20:45:00,4.82845454545455,95.1,95.1,12.1927272727273,403.429274075324,0.756076333558167,166.72,2019-06-08 18:58:57,12.8209540196922
"78",1,2804,2019-06-08 21:00:00,4.841,95.1,95.1,12.1809090909091,399.624383624207,0.753612492927371,121.344,2019-06-08 19:13:57,12.8085269094733
"79",1,2805,2019-06-08 21:15:00,4.847,95,95,12.18,399.624383624207,0.753612492927371,127.488,2019-06-08 19:28:57,12.8210526315789
"80",1,2806,2019-06-08 21:30:00,4.85363636363636,95,95,12.17,392.069683452381,0.748720478958516,81.6,2019-06-08 19:43:57,12.8105263157895
"81",1,2807,2019-06-08 21:45:00,4.859,94.9,94.9,12.16,384.588424254433,0.743876021379977,66.144,2019-06-08 19:58:57,12.813487881981
"82",1,2808,2019-06-08 22:00:00,4.86590909090909,94.9,94.9,12.15,380.875335020662,0.741471626237076,53.76,2019-06-08 20:13:57,12.8029504741833
"83",1,2809,2019-06-08 22:15:00,4.865,94.9,94.9,12.15,369.846228780164,0.734329775393845,42.976,2019-06-08 20:28:57,12.8029504741833
"84",1,2810,2019-06-08 22:30:00,4.862,94.8818181818182,94.8818181818182,12.15,362.585292503844,0.729627986986253,35.904,2019-06-08 20:43:57,12.8054038516815
"85",1,2811,2019-06-08 22:45:00,4.858,94.8,94.8,12.1463636363636,358.982364730889,0.727294926428826,29.152,2019-06-08 20:58:57,12.8126198695819
"86",1,2812,2019-06-08 23:00:00,4.853,94.7,94.7,12.1390909090909,344.754256073757,0.718081575174907,24.576,2019-06-08 21:13:57,12.8184698089661
"87",1,2813,2019-06-08 23:15:00,4.85318181818182,94.7,94.7,12.13,348.283742872837,0.720367079342018,20.576,2019-06-08 21:28:57,12.8088701161563
"88",1,2814,2019-06-08 23:30:00,4.851,94.6,94.6,12.12,327.3822257304,0.706832390803035,17.12,2019-06-08 21:43:57,12.8118393234672
"89",1,2815,2019-06-08 23:45:00,4.848,94.6,94.6,12.12,327.3822257304,0.706832390803035,14.08,2019-06-08 21:58:57,12.8118393234672
"90",1,2816,2019-06-09 00:00:00,4.842,94.6,94.6,12.12,323.962900392135,0.704618221221397,10.976,2019-06-08 22:13:57,12.8118393234672
"91",1,2817,2019-06-09 00:15:00,4.82818181818182,94.6,94.6,12.12,320.56193529734,0.702415940737338,8.544,2019-06-08 22:28:57,12.8118393234672
"92",1,2818,2019-06-09 00:30:00,4.807,94.5,94.5,12.1290909090909,317.179330446014,0.700225549350858,6.432,2019-06-08 22:43:57,12.8350168350168
"93",1,2819,2019-06-09 00:45:00,4.781,94.5818181818182,94.5818181818182,12.14,307.141677352852,0.693725709776893,4.832,2019-06-08 22:58:57,12.8354479046521
"94",1,2820,2019-06-09 01:00:00,4.747,94.5,94.5,12.14,310.46920147377,0.695880433870636,3.712,2019-06-08 23:13:57,12.8465608465608
"95",1,2821,2019-06-09 01:15:00,4.709,94.5,94.5,12.15,303.832513475403,0.69158287478073,3.008,2019-06-08 23:28:57,12.8571428571429
"96",1,2822,2019-06-09 01:30:00,4.66727272727273,94.5,94.5,12.1654545454545,294.015183303871,0.685225704377713,2.528,2019-06-08 23:43:57,12.8734968734968
"97",1,2823,2019-06-09 01:45:00,4.62072727272727,94.5272727272727,94.5272727272727,12.1836363636364,290.779460400298,0.683130425771864,2.304,2019-06-08 23:58:57,12.8890171186767
"98",1,2824,2019-06-09 02:00:00,4.573,94.5272727272727,94.5272727272727,12.2,287.562097740195,0.681047036263596,2.272,2019-06-09 00:13:57,12.9063281400269
"99",1,2825,2019-06-09 02:15:00,4.52118181818182,94.5,94.5,12.2145454545455,290.779460400298,0.683130425771864,2.368,2019-06-09 00:28:57,12.925444925445
"100",1,2826,2019-06-09 02:30:00,4.46754545454545,94.5636363636364,94.5636363636364,12.2354545454545,287.562097740195,0.681047036263596,2.752,2019-06-09 00:43:57,12.93885791194
"101",1,2827,2019-06-09 02:45:00,4.416,94.5818181818182,94.5818181818182,12.2554545454545,290.779460400298,0.683130425771864,3.392,2019-06-09 00:58:57,12.9575163398692
"102",1,2828,2019-06-09 03:00:00,4.36418181818182,94.6,94.6,12.2736363636364,287.562097740195,0.681047036263596,4.448,2019-06-09 01:13:57,12.9742456275226
"103",1,2829,2019-06-09 03:15:00,4.313,94.6,94.6,12.29,284.363095323561,0.678975535852906,6.048,2019-06-09 01:28:57,12.9915433403805
"104",1,2830,2019-06-09 03:30:00,4.262,94.6,94.6,12.31,274.876249534474,0.672832369206311,8.64,2019-06-09 01:43:57,13.0126849894292
"105",1,2831,2019-06-09 03:45:00,4.20963636363636,94.6,94.6,12.33,287.562097740195,0.681047036263596,11.712,2019-06-09 01:58:57,13.0338266384778
"106",1,2832,2019-06-09 04:00:00,4.15818181818182,94.6181818181818,94.6181818181818,12.35,278.020171220701,0.674868202324264,14.88,2019-06-09 02:13:57,13.0524596464258
"107",1,2833,2019-06-09 04:15:00,4.10690909090909,94.7,94.7,12.37,278.020171220701,0.674868202324264,19.456,2019-06-09 02:28:57,13.0623020063358
"108",1,2834,2019-06-09 04:30:00,4.049,94.7,94.7,12.3918181818182,271.750688091717,0.670808425185937,25.024,2019-06-09 02:43:57,13.0853412690794
"109",1,2835,2019-06-09 04:45:00,3.99,94.8,94.8,12.4209090909091,268.643486892428,0.668796370263141,31.232,2019-06-09 02:58:57,13.10222477944
"110",1,2836,2019-06-09 05:00:00,3.93081818181818,94.8,94.8,12.4409090909091,262.484165224259,0.664807927710289,37.728,2019-06-09 03:13:57,13.1233218258535
"111",1,2837,2019-06-09 05:15:00,3.864,94.8,94.8,12.4654545454545,278.020171220701,0.674868202324264,43.584,2019-06-09 03:28:57,13.1492136555427
"112",1,2838,2019-06-09 05:30:00,3.80027272727273,94.8636363636364,94.8636363636364,12.4927272727273,268.643486892428,0.668796370263141,49.312,2019-06-09 03:43:57,13.1691423095352
"113",1,2839,2019-06-09 05:45:00,3.74145454545455,94.9272727272727,94.9272727272727,12.5209090909091,268.643486892428,0.668796370263141,75.552,2019-06-09 03:58:57,13.1900019153419
"114",1,2840,2019-06-09 06:00:00,3.69109090909091,95,95,12.5454545454545,274.876249534474,0.672832369206311,60.928,2019-06-09 04:13:57,13.2057416267942
"115",1,2841,2019-06-09 06:15:00,3.646,95.1,95.1,12.5754545454545,268.643486892428,0.668796370263141,68,2019-06-09 04:28:57,13.2234012044737
"116",1,2842,2019-06-09 06:30:00,3.60309090909091,95.1636363636364,95.1636363636364,12.5963636363636,247.407165314547,0.655044880535788,72.576,2019-06-09 04:43:57,13.2365303782957
"117",1,2843,2019-06-09 06:45:00,3.564,95.2,95.2,12.62,259.432044755378,0.66283154008023,120.128,2019-06-09 04:58:57,13.2563025210084
"118",1,2844,2019-06-09 07:00:00,3.529,95.3,95.3,12.64,262.484165224259,0.664807927710289,78.72,2019-06-09 05:13:57,13.2633788037775
"119",1,2845,2019-06-09 07:15:00,3.497,95.3,95.3,12.65,256.398284529967,0.660867041547752,78.336,2019-06-09 05:28:57,13.2738719832109
"120",1,2846,2019-06-09 07:30:00,3.467,95.3363636363636,95.3363636363636,12.6672727272727,256.398284529967,0.660867041547752,112.288,2019-06-09 05:43:57,13.2869266711166
"121",1,2847,2019-06-09 07:45:00,3.442,95.4090909090909,95.4090909090909,12.6863636363636,268.643486892428,0.668796370263141,216.352,2019-06-09 05:58:57,13.2968080038113
"122",1,2848,2019-06-09 08:00:00,3.419,95.4727272727273,95.4727272727273,12.6990909090909,274.876249534474,0.672832369206311,594.816,2019-06-09 06:13:57,13.3012759474386
"123",1,2849,2019-06-09 08:15:00,3.397,95.5454545454545,95.5454545454545,12.7181818181818,268.643486892428,0.668796370263141,506.272,2019-06-09 06:28:57,13.3111322549952
"124",1,2850,2019-06-09 08:30:00,3.379,95.6363636363636,95.6363636363636,12.7354545454545,262.484165224259,0.664807927710289,158.464,2019-06-09 06:43:57,13.3165399239543
"125",1,2851,2019-06-09 08:45:00,3.36381818181818,95.7,95.7,12.75,268.643486892428,0.668796370263141,101.088,2019-06-09 06:58:57,13.3228840125392
"126",1,2852,2019-06-09 09:00:00,3.35772727272727,95.8,95.8,12.77,271.750688091717,0.670808425185937,119.104,2019-06-09 07:13:57,13.3298538622129
"127",1,2853,2019-06-09 09:15:00,3.355,95.9,95.9,12.78,281.182453150396,0.676915924539795,127.552,2019-06-09 07:28:57,13.3263816475495
"128",1,2854,2019-06-09 09:30:00,3.35636363636364,96.0181818181818,96.0181818181818,12.7936363636364,256.398284529967,0.660867041547752,101.088,2019-06-09 07:43:57,13.3241810263208
"129",1,2855,2019-06-09 09:45:00,3.36190909090909,96.1454545454545,96.1454545454545,12.8072727272727,259.432044755378,0.66283154008023,387.072,2019-06-09 07:58:57,13.3207261724659
"130",1,2856,2019-06-09 10:00:00,3.378,96.2363636363636,96.2363636363636,12.8172727272727,259.432044755378,0.66283154008023,302.528,2019-06-09 08:13:57,13.3185339127149
"131",1,2857,2019-06-09 10:15:00,3.40063636363636,96.4,96.4,12.8272727272727,265.554645936609,0.666796204437926,985.024,2019-06-09 08:28:57,13.306299509619
"132",1,2858,2019-06-09 10:30:00,3.42627272727273,96.5545454545454,96.5545454545454,12.84,259.432044755378,0.66283154008023,440.544,2019-06-09 08:43:57,13.2981828453065
"133",1,2859,2019-06-09 10:45:00,3.447,96.6,96.6,12.84,262.484165224259,0.664807927710289,919.328,2019-06-09 08:58:57,13.2919254658385
"134",1,2860,2019-06-09 11:00:00,3.47981818181818,96.7454545454545,96.7454545454545,12.85,232.789171491565,0.645579060800763,998.528,2019-06-09 09:13:57,13.282277767337
"135",1,2861,2019-06-09 11:15:00,3.51363636363636,96.9,96.9,12.86,241.504887054946,0.651222885349041,258.4,2019-06-09 09:28:57,13.2714138286894
"136",1,2862,2019-06-09 11:30:00,3.55545454545455,97.1,97.1,12.87,253.382884548025,0.658914432112852,170.368,2019-06-09 09:43:57,13.254376930999
"137",1,2863,2019-06-09 11:45:00,3.60609090909091,97.2,97.2,12.87,265.554645936609,0.666796204437926,200.992,2019-06-09 09:58:57,13.2407407407407
"138",1,2864,2019-06-09 12:00:00,3.67090909090909,97.3636363636364,97.3636363636364,12.86,256.398284529967,0.660867041547752,423.84,2019-06-09 10:13:57,13.2082166199813
"139",1,2865,2019-06-09 12:15:00,3.75990909090909,97.4,97.4,12.8418181818182,241.504887054946,0.651222885349041,1401.216,2019-06-09 10:28:57,13.1846182564869
"140",1,2866,2019-06-09 12:30:00,3.84909090909091,97.5363636363636,97.5363636363636,12.8272727272727,218.630183755311,0.636410468505211,1266.528,2019-06-09 10:43:57,13.1512722527728
"141",1,2867,2019-06-09 12:45:00,3.94609090909091,97.7,97.7,12.8127272727273,244.446846063012,0.653127938393625,1056.64,2019-06-09 10:58:57,13.1143574951149
"142",1,2868,2019-06-09 13:00:00,4.06336363636364,97.9,97.9,12.8,238.581288290349,0.649329721402035,348,2019-06-09 11:13:57,13.0745658835546
"143",1,2869,2019-06-09 13:15:00,4.11563636363636,97.9,97.9,12.7872727272727,235.676049769223,0.64744844655261,388.416,2019-06-09 11:28:57,13.0615656049772
"144",1,2870,2019-06-09 13:30:00,4.22718181818182,98.0727272727273,98.0727272727273,12.77,227.070495666655,0.641875956589805,975.104,2019-06-09 11:43:57,13.0209492028179
"145",1,2871,2019-06-09 13:45:00,4.27581818181818,98,98,12.7490909090909,241.504887054946,0.651222885349041,466.688,2019-06-09 11:58:57,13.0092764378479
"146",1,2872,2019-06-09 14:00:00,4.32,97.9636363636364,97.9636363636364,12.7227272727273,244.446846063012,0.653127938393625,538.4,2019-06-09 12:13:57,12.9871937639198
"147",1,2873,2019-06-09 14:15:00,4.43581818181818,98.0363636363636,98.0363636363636,12.6954545454545,244.446846063012,0.653127938393625,1050.912,2019-06-09 12:28:57,12.949740356083
"148",1,2874,2019-06-09 14:30:00,4.60227272727273,98.2181818181818,98.2181818181818,12.6627272727273,241.504887054946,0.651222885349041,714.912,2019-06-09 12:43:57,12.8924472417623
"149",1,2875,2019-06-09 14:45:00,4.66645454545455,98.2454545454545,98.2454545454545,12.6463636363636,241.504887054946,0.651222885349041,614.144,2019-06-09 12:58:57,12.8722124548903
"150",1,2876,2019-06-09 15:00:00,4.68009090909091,98.1454545454545,98.1454545454545,12.63,235.676049769223,0.64744844655261,721.472,2019-06-09 13:13:57,12.8686550574287
"151",1,2877,2019-06-09 15:15:00,4.732,98.1,98.1,12.6063636363636,247.407165314547,0.655044880535788,465.792,2019-06-09 13:28:57,12.8505235844685
"152",1,2878,2019-06-09 15:30:00,4.79036363636364,98.1,98.1,12.5836363636364,241.504887054946,0.651222885349041,213.12,2019-06-09 13:43:57,12.8273561301085
"153",1,2879,2019-06-09 15:45:00,4.83481818181818,98,98,12.56,238.581288290349,0.649329721402035,87.744,2019-06-09 13:58:57,12.8163265306122
"154",1,2880,2019-06-09 16:00:00,4.88609090909091,97.9,97.9,12.53,235.676049769223,0.64744844655261,78.4,2019-06-09 14:13:57,12.7987742594484
"155",1,2881,2019-06-09 16:15:00,4.924,97.8,97.8,12.5,235.676049769223,0.64744844655261,81.088,2019-06-09 14:28:57,12.7811860940695
"156",1,2882,2019-06-09 16:30:00,4.94672727272727,97.6090909090909,97.6090909090909,12.4790909090909,238.581288290349,0.649329721402035,107.008,2019-06-09 14:43:57,12.784762969172
"157",1,2883,2019-06-09 16:45:00,4.973,97.5090909090909,97.5090909090909,12.4527272727273,244.446846063012,0.653127938393625,159.008,2019-06-09 14:58:57,12.770837217975
"158",1,2884,2019-06-09 17:00:00,5.01554545454545,97.4,97.4,12.4254545454545,238.581288290349,0.649329721402035,357.28,2019-06-09 15:13:57,12.757140190405
"159",1,2885,2019-06-09 17:15:00,5.03390909090909,97.2909090909091,97.2909090909091,12.4036363636364,238.581288290349,0.649329721402035,359.008,2019-06-09 15:28:57,12.7490188749767
"160",1,2886,2019-06-09 17:30:00,5.03818181818182,97.1272727272727,97.1272727272727,12.3836363636364,235.676049769223,0.64744844655261,254.944,2019-06-09 15:43:57,12.7499064020966
"161",1,2887,2019-06-09 17:45:00,5.06063636363636,97.0454545454545,97.0454545454545,12.3645454545455,238.581288290349,0.649329721402035,301.984,2019-06-09 15:58:57,12.7409836065574
"162",1,2888,2019-06-09 18:00:00,5.10427272727273,96.8909090909091,96.8909090909091,12.3318181818182,232.789171491565,0.645579060800763,255.52,2019-06-09 16:13:57,12.7275286170013
"163",1,2889,2019-06-09 18:15:00,5.15090909090909,96.8,96.8,12.3027272727273,229.920653457375,0.643721564146494,238.496,2019-06-09 16:28:57,12.7094290007513
"164",1,2890,2019-06-09 18:30:00,5.18754545454545,96.6272727272727,96.6272727272727,12.2718181818182,235.676049769223,0.64744844655261,294.432,2019-06-09 16:43:57,12.7001599397874
