Site Name ,AZ1
Site Number ,123
Logger ,Integrating Light Sensor
Logger Serial Number ,6365


Scan No ,Date and Time,       Integrating Light,        ,
108,28/05/2022 , 17:30:00,1735,1735
109,28/05/2022 , 17:45:00,1790,1790
110,28/05/2022 , 18:00:00,2165,2165
111,28/05/2022 , 18:15:00,1297,1297
112,28/05/2022 , 18:30:00,1321,1321
113,28/05/2022 , 18:45:00,1574,1574
114,28/05/2022 , 19:00:00,1347,1347
115,28/05/2022 , 19:15:00,995,995
116,28/05/2022 , 19:30:00,1160,1160
117,28/05/2022 , 19:45:00,769,769
118,28/05/2022 , 20:00:00,752,752
119,28/05/2022 , 20:15:00,2527,2527
120,28/05/2022 , 20:30:00,1783,1783
121,28/05/2022 , 20:45:00,451,451
122,28/05/2022 , 21:00:00,574,574
123,28/05/2022 , 21:15:00,361,361
124,28/05/2022 , 21:30:00,319,319
125,28/05/2022 , 21:45:00,364,364
126,28/05/2022 , 22:00:00,392,392
127,28/05/2022 , 22:15:00,248,248
128,28/05/2022 , 22:30:00,192,192
129,28/05/2022 , 22:45:00,157,157
130,28/05/2022 , 23:00:00,128,128
131,28/05/2022 , 23:15:00,94,94
132,28/05/2022 , 23:30:00,69,69
133,28/05/2022 , 23:45:00,50,50
134,28/05/2022 , 24:00:00,33,33
135,29/05/2022 , 00:15:00,21,21
136,29/05/2022 , 00:30:00,14,14
137,29/05/2022 , 00:45:00,10,10
138,29/05/2022 , 01:00:00,7,7
139,29/05/2022 , 01:15:00,5,5
140,29/05/2022 , 01:30:00,5,5
141,29/05/2022 , 01:45:00,4,4
142,29/05/2022 , 02:00:00,4,4
143,29/05/2022 , 02:15:00,5,5
144,29/05/2022 , 02:30:00,6,6
145,29/05/2022 , 02:45:00,8,8
146,29/05/2022 , 03:00:00,11,11
147,29/05/2022 , 03:15:00,15,15
148,29/05/2022 , 03:30:00,28,28
149,29/05/2022 , 03:45:00,45,45
150,29/05/2022 , 04:00:00,91,91
151,29/05/2022 , 04:15:00,145,145
152,29/05/2022 , 04:30:00,122,122
153,29/05/2022 , 04:45:00,179,179
154,29/05/2022 , 05:00:00,242,242
155,29/05/2022 , 05:15:00,478,478
156,29/05/2022 , 05:30:00,499,499
157,29/05/2022 , 05:45:00,185,185
158,29/05/2022 , 06:00:00,243,243
159,29/05/2022 , 06:15:00,550,550
160,29/05/2022 , 06:30:00,755,755
161,29/05/2022 , 06:45:00,209,209
162,29/05/2022 , 07:00:00,460,460
163,29/05/2022 , 07:15:00,765,765
164,29/05/2022 , 07:30:00,1212,1212
165,29/05/2022 , 07:45:00,1483,1483
166,29/05/2022 , 08:00:00,2697,2697
167,29/05/2022 , 08:15:00,5148,5148
168,29/05/2022 , 08:30:00,5458,5458
169,29/05/2022 , 08:45:00,4864,4864
170,29/05/2022 , 09:00:00,10960,10960
171,29/05/2022 , 09:15:00,5833,5833
172,29/05/2022 , 09:30:00,9209,9209
173,29/05/2022 , 09:45:00,11237,11237
174,29/05/2022 , 10:00:00,14190,14190
175,29/05/2022 , 10:15:00,4442,4442
176,29/05/2022 , 10:30:00,10035,10035
177,29/05/2022 , 10:45:00,11547,11547
178,29/05/2022 , 11:00:00,9490,9490
179,29/05/2022 , 11:15:00,3952,3952
180,29/05/2022 , 11:30:00,3224,3224
181,29/05/2022 , 11:45:00,2782,2782
182,29/05/2022 , 12:00:00,2031,2031
183,29/05/2022 , 12:15:00,4044,4044
184,29/05/2022 , 12:30:00,2556,2556
185,29/05/2022 , 12:45:00,1757,1757
186,29/05/2022 , 13:00:00,2359,2359
187,29/05/2022 , 13:15:00,2785,2785
188,29/05/2022 , 13:30:00,7732,7732
189,29/05/2022 , 13:45:00,4504,4504
190,29/05/2022 , 14:00:00,2022,2022
191,29/05/2022 , 14:15:00,2417,2417
192,29/05/2022 , 14:30:00,1967,1967
193,29/05/2022 , 14:45:00,7217,7217
194,29/05/2022 , 15:00:00,21728,21728
195,29/05/2022 , 15:15:00,26763,26763
196,29/05/2022 , 15:30:00,24214,24214
197,29/05/2022 , 15:45:00,3120,3120
198,29/05/2022 , 16:00:00,1975,1975
199,29/05/2022 , 16:15:00,2788,2788
200,29/05/2022 , 16:30:00,1936,1936
201,29/05/2022 , 16:45:00,2058,2058
202,29/05/2022 , 17:00:00,2309,2309
203,29/05/2022 , 17:15:00,2181,2181
204,29/05/2022 , 17:30:00,1754,1754
205,29/05/2022 , 17:45:00,1411,1411
206,29/05/2022 , 18:00:00,2515,2515
207,29/05/2022 , 18:15:00,1556,1556
208,29/05/2022 , 18:30:00,943,943
209,29/05/2022 , 18:45:00,1089,1089
210,29/05/2022 , 19:00:00,1390,1390
211,29/05/2022 , 19:15:00,1244,1244
212,29/05/2022 , 19:30:00,1080,1080
213,29/05/2022 , 19:45:00,1299,1299
214,29/05/2022 , 20:00:00,1307,1307
215,29/05/2022 , 20:15:00,3352,3352
216,29/05/2022 , 20:30:00,2150,2150
217,29/05/2022 , 20:45:00,561,561
218,29/05/2022 , 21:00:00,524,524
219,29/05/2022 , 21:15:00,400,400
220,29/05/2022 , 21:30:00,353,353
221,29/05/2022 , 21:45:00,313,313
222,29/05/2022 , 22:00:00,277,277
223,29/05/2022 , 22:15:00,243,243
224,29/05/2022 , 22:30:00,208,208
225,29/05/2022 , 22:45:00,167,167
226,29/05/2022 , 23:00:00,135,135
227,29/05/2022 , 23:15:00,105,105
228,29/05/2022 , 23:30:00,78,78
229,29/05/2022 , 23:45:00,57,57
230,29/05/2022 , 24:00:00,41,41
231,30/05/2022 , 00:15:00,27,27
232,30/05/2022 , 00:30:00,19,19
233,30/05/2022 , 00:45:00,12,12
234,30/05/2022 , 01:00:00,9,9
235,30/05/2022 , 01:15:00,7,7
236,30/05/2022 , 01:30:00,6,6
237,30/05/2022 , 01:45:00,5,5
238,30/05/2022 , 02:00:00,6,6
239,30/05/2022 , 02:15:00,6,6
240,30/05/2022 , 02:30:00,9,9
241,30/05/2022 , 02:45:00,11,11
242,30/05/2022 , 03:00:00,16,16
243,30/05/2022 , 03:15:00,24,24
244,30/05/2022 , 03:30:00,36,36
245,30/05/2022 , 03:45:00,54,54
246,30/05/2022 , 04:00:00,76,76
247,30/05/2022 , 04:15:00,106,106
248,30/05/2022 , 04:30:00,151,151
249,30/05/2022 , 04:45:00,243,243
250,30/05/2022 , 05:00:00,312,312
251,30/05/2022 , 05:15:00,390,390
252,30/05/2022 , 05:30:00,477,477
253,30/05/2022 , 05:45:00,569,569
254,30/05/2022 , 06:00:00,669,669
255,30/05/2022 , 06:15:00,774,774
256,30/05/2022 , 06:30:00,877,877
257,30/05/2022 , 06:45:00,1128,1128
258,30/05/2022 , 07:00:00,1304,1304
259,30/05/2022 , 07:15:00,5300,5300
260,30/05/2022 , 07:30:00,5493,5493
261,30/05/2022 , 07:45:00,2114,2114
262,30/05/2022 , 08:00:00,4359,4359
263,30/05/2022 , 08:15:00,5407,5407
264,30/05/2022 , 08:30:00,9900,9900
265,30/05/2022 , 08:45:00,5501,5501
266,30/05/2022 , 09:00:00,12860,12860
267,30/05/2022 , 09:15:00,5226,5226
268,30/05/2022 , 09:30:00,8880,8880
269,30/05/2022 , 09:45:00,13065,13065
270,30/05/2022 , 10:00:00,14053,14053
271,30/05/2022 , 10:15:00,4419,4419
272,30/05/2022 , 10:30:00,9279,9279
273,30/05/2022 , 10:45:00,12510,12510
274,30/05/2022 , 11:00:00,7600,7600
275,30/05/2022 , 11:15:00,2982,2982
276,30/05/2022 , 11:30:00,3028,3028
277,30/05/2022 , 11:45:00,2503,2503
278,30/05/2022 , 12:00:00,1900,1900
279,30/05/2022 , 12:15:00,3587,3587
280,30/05/2022 , 12:30:00,2487,2487
281,30/05/2022 , 12:45:00,1694,1694
282,30/05/2022 , 13:00:00,2248,2248
283,30/05/2022 , 13:15:00,2670,2670
284,30/05/2022 , 13:30:00,8121,8121
285,30/05/2022 , 13:45:00,3899,3899
286,30/05/2022 , 14:00:00,2123,2123
287,30/05/2022 , 14:15:00,2177,2177
288,30/05/2022 , 14:30:00,1648,1648
289,30/05/2022 , 14:45:00,10841,10841
290,30/05/2022 , 15:00:00,24564,24564
291,30/05/2022 , 15:15:00,27728,27728
292,30/05/2022 , 15:30:00,26324,26324
293,30/05/2022 , 15:45:00,2538,2538
294,30/05/2022 , 16:00:00,1586,1586
295,30/05/2022 , 16:15:00,3704,3704
296,30/05/2022 , 16:30:00,1762,1762
297,30/05/2022 , 16:45:00,1236,1236
298,30/05/2022 , 17:00:00,1131,1131
299,30/05/2022 , 17:15:00,1102,1102
300,30/05/2022 , 17:30:00,1166,1166
301,30/05/2022 , 17:45:00,2320,2320
302,30/05/2022 , 18:00:00,4054,4054
303,30/05/2022 , 18:15:00,1265,1265
304,30/05/2022 , 18:30:00,935,935
305,30/05/2022 , 18:45:00,1809,1809
306,30/05/2022 , 19:00:00,1375,1375
307,30/05/2022 , 19:15:00,1308,1308
308,30/05/2022 , 19:30:00,1527,1527
309,30/05/2022 , 19:45:00,1202,1202
310,30/05/2022 , 20:00:00,1188,1188
311,30/05/2022 , 20:15:00,4199,4199
312,30/05/2022 , 20:30:00,2145,2145
313,30/05/2022 , 20:45:00,532,532
314,30/05/2022 , 21:00:00,500,500
315,30/05/2022 , 21:15:00,397,397
316,30/05/2022 , 21:30:00,339,339
317,30/05/2022 , 21:45:00,311,311
318,30/05/2022 , 22:00:00,286,286
319,30/05/2022 , 22:15:00,252,252
320,30/05/2022 , 22:30:00,219,219
321,30/05/2022 , 22:45:00,183,183
322,30/05/2022 , 23:00:00,142,142
323,30/05/2022 , 23:15:00,114,114
324,30/05/2022 , 23:30:00,85,85
325,30/05/2022 , 23:45:00,61,61
326,30/05/2022 , 24:00:00,44,44
327,31/05/2022 , 00:15:00,32,32
328,31/05/2022 , 00:30:00,24,24
329,31/05/2022 , 00:45:00,17,17
330,31/05/2022 , 01:00:00,13,13
331,31/05/2022 , 01:15:00,10,10
332,31/05/2022 , 01:30:00,10,10
333,31/05/2022 , 01:45:00,8,8
334,31/05/2022 , 02:00:00,8,8
335,31/05/2022 , 02:15:00,9,9
336,31/05/2022 , 02:30:00,11,11
337,31/05/2022 , 02:45:00,17,17
338,31/05/2022 , 03:00:00,26,26
339,31/05/2022 , 03:15:00,33,33
340,31/05/2022 , 03:30:00,36,36
341,31/05/2022 , 03:45:00,50,50
342,31/05/2022 , 04:00:00,70,70
343,31/05/2022 , 04:15:00,104,104
344,31/05/2022 , 04:30:00,157,157
345,31/05/2022 , 04:45:00,223,223
346,31/05/2022 , 05:00:00,302,302
347,31/05/2022 , 05:15:00,382,382
348,31/05/2022 , 05:30:00,497,497
349,31/05/2022 , 05:45:00,581,581
350,31/05/2022 , 06:00:00,663,663
351,31/05/2022 , 06:15:00,843,843
352,31/05/2022 , 06:30:00,998,998
353,31/05/2022 , 06:45:00,1299,1299
354,31/05/2022 , 07:00:00,1647,1647
355,31/05/2022 , 07:15:00,3039,3039
356,31/05/2022 , 07:30:00,2632,2632
357,31/05/2022 , 07:45:00,1485,1485
358,31/05/2022 , 08:00:00,2102,2102
359,31/05/2022 , 08:15:00,3840,3840
360,31/05/2022 , 08:30:00,6090,6090
361,31/05/2022 , 08:45:00,3814,3814
362,31/05/2022 , 09:00:00,7770,7770
363,31/05/2022 , 09:15:00,4037,4037
364,31/05/2022 , 09:30:00,5617,5617
365,31/05/2022 , 09:45:00,8724,8724
366,31/05/2022 , 10:00:00,9790,9790
367,31/05/2022 , 10:15:00,4102,4102
368,31/05/2022 , 10:30:00,6522,6522
369,31/05/2022 , 10:45:00,8071,8071
370,31/05/2022 , 11:00:00,6462,6462
371,31/05/2022 , 11:15:00,2733,2733
372,31/05/2022 , 11:30:00,2771,2771
373,31/05/2022 , 11:45:00,2577,2577
374,31/05/2022 , 12:00:00,2653,2653
375,31/05/2022 , 12:15:00,4042,4042
376,31/05/2022 , 12:30:00,3471,3471
377,31/05/2022 , 12:45:00,2672,2672
378,31/05/2022 , 13:00:00,3044,3044
379,31/05/2022 , 13:15:00,3147,3147
380,31/05/2022 , 13:30:00,7318,7318
381,31/05/2022 , 13:45:00,4277,4277
382,31/05/2022 , 14:00:00,2842,2842
383,31/05/2022 , 14:15:00,3028,3028
384,31/05/2022 , 14:30:00,2818,2818
385,31/05/2022 , 14:45:00,8689,8689
386,31/05/2022 , 15:00:00,19958,19958
387,31/05/2022 , 15:15:00,21456,21456
388,31/05/2022 , 15:30:00,19876,19876
389,31/05/2022 , 15:45:00,4639,4639
390,31/05/2022 , 16:00:00,2520,2520
391,31/05/2022 , 16:15:00,4172,4172
392,31/05/2022 , 16:30:00,2396,2396
393,31/05/2022 , 16:45:00,1947,1947
394,31/05/2022 , 17:00:00,1863,1863
395,31/05/2022 , 17:15:00,1926,1926
396,31/05/2022 , 17:30:00,2165,2165
397,31/05/2022 , 17:45:00,3056,3056
398,31/05/2022 , 18:00:00,3089,3089
399,31/05/2022 , 18:15:00,1797,1797
400,31/05/2022 , 18:30:00,1334,1334
401,31/05/2022 , 18:45:00,1155,1155
402,31/05/2022 , 19:00:00,916,916
403,31/05/2022 , 19:15:00,721,721
404,31/05/2022 , 19:30:00,841,841
405,31/05/2022 , 19:45:00,1055,1055
406,31/05/2022 , 20:00:00,1350,1350
407,31/05/2022 , 20:15:00,3498,3498
408,31/05/2022 , 20:30:00,1879,1879
409,31/05/2022 , 20:45:00,589,589
410,31/05/2022 , 21:00:00,597,597
411,31/05/2022 , 21:15:00,468,468
412,31/05/2022 , 21:30:00,425,425
413,31/05/2022 , 21:45:00,374,374
414,31/05/2022 , 22:00:00,331,331
415,31/05/2022 , 22:15:00,305,305
416,31/05/2022 , 22:30:00,282,282
417,31/05/2022 , 22:45:00,242,242
418,31/05/2022 , 23:00:00,178,178
419,31/05/2022 , 23:15:00,114,114
420,31/05/2022 , 23:30:00,70,70
421,31/05/2022 , 23:45:00,45,45
422,31/05/2022 , 24:00:00,30,30
423,01/06/2022 , 00:15:00,20,20
424,01/06/2022 , 00:30:00,14,14
425,01/06/2022 , 00:45:00,11,11
426,01/06/2022 , 01:00:00,7,7
427,01/06/2022 , 01:15:00,6,6
428,01/06/2022 , 01:30:00,6,6
429,01/06/2022 , 01:45:00,4,4
430,01/06/2022 , 02:00:00,5,5
431,01/06/2022 , 02:15:00,6,6
432,01/06/2022 , 02:30:00,6,6
433,01/06/2022 , 02:45:00,8,8
434,01/06/2022 , 03:00:00,12,12
435,01/06/2022 , 03:15:00,17,17
436,01/06/2022 , 03:30:00,24,24
437,01/06/2022 , 03:45:00,39,39
438,01/06/2022 , 04:00:00,66,66
439,01/06/2022 , 04:15:00,99,99
440,01/06/2022 , 04:30:00,120,120
441,01/06/2022 , 04:45:00,147,147
442,01/06/2022 , 05:00:00,224,224
443,01/06/2022 , 05:15:00,337,337
444,01/06/2022 , 05:30:00,450,450
445,01/06/2022 , 05:45:00,569,569
446,01/06/2022 , 06:00:00,665,665
447,01/06/2022 , 06:15:00,742,742
448,01/06/2022 , 06:30:00,935,935
449,01/06/2022 , 06:45:00,1054,1054
450,01/06/2022 , 07:00:00,1158,1158
451,01/06/2022 , 07:15:00,4178,4178
452,01/06/2022 , 07:30:00,4500,4500
453,01/06/2022 , 07:45:00,1783,1783
454,01/06/2022 , 08:00:00,4093,4093
455,01/06/2022 , 08:15:00,4221,4221
456,01/06/2022 , 08:30:00,9063,9063
457,01/06/2022 , 08:45:00,4528,4528
458,01/06/2022 , 09:00:00,10931,10931
459,01/06/2022 , 09:15:00,4439,4439
460,01/06/2022 , 09:30:00,6701,6701
461,01/06/2022 , 09:45:00,7714,7714
462,01/06/2022 , 10:00:00,10185,10185
463,01/06/2022 , 10:15:00,3845,3845
464,01/06/2022 , 10:30:00,6413,6413
465,01/06/2022 , 10:45:00,8491,8491
466,01/06/2022 , 11:00:00,6768,6768
467,01/06/2022 , 11:15:00,2831,2831
468,01/06/2022 , 11:30:00,2599,2599
469,01/06/2022 , 11:45:00,2419,2419
470,01/06/2022 , 12:00:00,2388,2388
471,01/06/2022 , 12:15:00,4174,4174
472,01/06/2022 , 12:30:00,3577,3577
473,01/06/2022 , 12:45:00,2812,2812
474,01/06/2022 , 13:00:00,2939,2939
475,01/06/2022 , 13:15:00,3462,3462
476,01/06/2022 , 13:30:00,6986,6986
477,01/06/2022 , 13:45:00,4560,4560
478,01/06/2022 , 14:00:00,3154,3154
479,01/06/2022 , 14:15:00,3016,3016
480,01/06/2022 , 14:30:00,2559,2559
481,01/06/2022 , 14:45:00,7766,7766
482,01/06/2022 , 15:00:00,21929,21929
483,01/06/2022 , 15:15:00,24566,24566
484,01/06/2022 , 15:30:00,23257,23257
485,01/06/2022 , 15:45:00,4620,4620
486,01/06/2022 , 16:00:00,3036,3036
487,01/06/2022 , 16:15:00,4088,4088
488,01/06/2022 , 16:30:00,2986,2986
489,01/06/2022 , 16:45:00,2593,2593
490,01/06/2022 , 17:00:00,2699,2699
491,01/06/2022 , 17:15:00,2297,2297
492,01/06/2022 , 17:30:00,2140,2140
493,01/06/2022 , 17:45:00,2587,2587
494,01/06/2022 , 18:00:00,2017,2017
495,01/06/2022 , 18:15:00,2059,2059
496,01/06/2022 , 18:30:00,2028,2028
497,01/06/2022 , 18:45:00,1878,1878
498,01/06/2022 , 19:00:00,1853,1853
499,01/06/2022 , 19:15:00,1728,1728
500,01/06/2022 , 19:30:00,1610,1610
501,01/06/2022 , 19:45:00,1429,1429
502,01/06/2022 , 20:00:00,1411,1411
503,01/06/2022 , 20:15:00,2143,2143
504,01/06/2022 , 20:30:00,1624,1624
505,01/06/2022 , 20:45:00,1023,1023
506,01/06/2022 , 21:00:00,945,945
507,01/06/2022 , 21:15:00,892,892
508,01/06/2022 , 21:30:00,797,797
509,01/06/2022 , 21:45:00,583,583
510,01/06/2022 , 22:00:00,441,441
511,01/06/2022 , 22:15:00,384,384
512,01/06/2022 , 22:30:00,359,359
513,01/06/2022 , 22:45:00,303,303
514,01/06/2022 , 23:00:00,222,222
515,01/06/2022 , 23:15:00,158,158
516,01/06/2022 , 23:30:00,111,111
517,01/06/2022 , 23:45:00,80,80
518,01/06/2022 , 24:00:00,57,57
519,02/06/2022 , 00:15:00,43,43
520,02/06/2022 , 00:30:00,36,36
521,02/06/2022 , 00:45:00,30,30
522,02/06/2022 , 01:00:00,22,22
523,02/06/2022 , 01:15:00,15,15
524,02/06/2022 , 01:30:00,11,11
525,02/06/2022 , 01:45:00,10,10
526,02/06/2022 , 02:00:00,11,11
527,02/06/2022 , 02:15:00,13,13
528,02/06/2022 , 02:30:00,13,13
529,02/06/2022 , 02:45:00,17,17
530,02/06/2022 , 03:00:00,20,20
531,02/06/2022 , 03:15:00,24,24
532,02/06/2022 , 03:30:00,32,32
533,02/06/2022 , 03:45:00,44,44
534,02/06/2022 , 04:00:00,65,65
535,02/06/2022 , 04:15:00,87,87
536,02/06/2022 , 04:30:00,143,143
537,02/06/2022 , 04:45:00,206,206
538,02/06/2022 , 05:00:00,272,272
539,02/06/2022 , 05:15:00,394,394
540,02/06/2022 , 05:30:00,511,511
541,02/06/2022 , 05:45:00,618,618
542,02/06/2022 , 06:00:00,796,796
543,02/06/2022 , 06:15:00,967,967
544,02/06/2022 , 06:30:00,1040,1040
545,02/06/2022 , 06:45:00,1226,1226
546,02/06/2022 , 07:00:00,1350,1350
547,02/06/2022 , 07:15:00,2130,2130
548,02/06/2022 , 07:30:00,3057,3057
549,02/06/2022 , 07:45:00,2001,2001
550,02/06/2022 , 08:00:00,3477,3477
551,02/06/2022 , 08:15:00,3511,3511
552,02/06/2022 , 08:30:00,6945,6945
553,02/06/2022 , 08:45:00,4049,4049
554,02/06/2022 , 09:00:00,9496,9496
555,02/06/2022 , 09:15:00,4090,4090
556,02/06/2022 , 09:30:00,4029,4029
557,02/06/2022 , 09:45:00,9618,9618
558,02/06/2022 , 10:00:00,14061,14061
559,02/06/2022 , 10:15:00,4648,4648
560,02/06/2022 , 10:30:00,8747,8747
561,02/06/2022 , 10:45:00,6578,6578
562,02/06/2022 , 11:00:00,9034,9034
563,02/06/2022 , 11:15:00,4004,4004
564,02/06/2022 , 11:30:00,2442,2442
565,02/06/2022 , 11:45:00,2994,2994
566,02/06/2022 , 12:00:00,2305,2305
567,02/06/2022 , 12:15:00,3975,3975
568,02/06/2022 , 12:30:00,3635,3635
569,02/06/2022 , 12:45:00,2076,2076
570,02/06/2022 , 13:00:00,1899,1899
571,02/06/2022 , 13:15:00,2644,2644
572,02/06/2022 , 13:30:00,5669,5669
573,02/06/2022 , 13:45:00,2802,2802
574,02/06/2022 , 14:00:00,2311,2311
575,02/06/2022 , 14:15:00,3295,3295
576,02/06/2022 , 14:30:00,3563,3563
577,02/06/2022 , 14:45:00,4737,4737
578,02/06/2022 , 15:00:00,10439,10439
579,02/06/2022 , 15:15:00,17504,17504
580,02/06/2022 , 15:30:00,19693,19693
581,02/06/2022 , 15:45:00,3811,3811
582,02/06/2022 , 16:00:00,2173,2173
583,02/06/2022 , 16:15:00,2468,2468
584,02/06/2022 , 16:30:00,2403,2403
585,02/06/2022 , 16:45:00,2578,2578
586,02/06/2022 , 17:00:00,2249,2249
587,02/06/2022 , 17:15:00,1886,1886
588,02/06/2022 , 17:30:00,1924,1924
589,02/06/2022 , 17:45:00,3700,3700
590,02/06/2022 , 18:00:00,3909,3909
591,02/06/2022 , 18:15:00,1563,1563
592,02/06/2022 , 18:30:00,1219,1219
593,02/06/2022 , 18:45:00,1000,1000
594,02/06/2022 , 19:00:00,781,781
595,02/06/2022 , 19:15:00,786,786
596,02/06/2022 , 19:30:00,764,764
597,02/06/2022 , 19:45:00,539,539
598,02/06/2022 , 20:00:00,724,724
599,02/06/2022 , 20:15:00,4058,4058
600,02/06/2022 , 20:30:00,2337,2337
601,02/06/2022 , 20:45:00,495,495
602,02/06/2022 , 21:00:00,457,457
603,02/06/2022 , 21:15:00,389,389
604,02/06/2022 , 21:30:00,347,347
605,02/06/2022 , 21:45:00,313,313
606,02/06/2022 , 22:00:00,277,277
607,02/06/2022 , 22:15:00,244,244
608,02/06/2022 , 22:30:00,210,210
609,02/06/2022 , 22:45:00,172,172
610,02/06/2022 , 23:00:00,136,136
611,02/06/2022 , 23:15:00,109,109
612,02/06/2022 , 23:30:00,83,83
613,02/06/2022 , 23:45:00,64,64
614,02/06/2022 , 24:00:00,46,46
615,03/06/2022 , 00:15:00,32,32
616,03/06/2022 , 00:30:00,22,22
617,03/06/2022 , 00:45:00,14,14
618,03/06/2022 , 01:00:00,11,11
619,03/06/2022 , 01:15:00,9,9
620,03/06/2022 , 01:30:00,9,9
621,03/06/2022 , 01:45:00,8,8
622,03/06/2022 , 02:00:00,9,9
623,03/06/2022 , 02:15:00,10,10
624,03/06/2022 , 02:30:00,12,12
625,03/06/2022 , 02:45:00,15,15
626,03/06/2022 , 03:00:00,19,19
