Site Name ,FRCH
Site Number ,125
Logger ,Integrating Light Sensor
Logger Serial Number ,11615


Scan No ,Date and Time,       Integrating Light,        ,
        ,        ,RAW VALUE ,CALIBRATED VALUE,

139,03/08/2022 , 23:30:00,26,26
140,03/08/2022 , 23:45:00,9,9
141,03/08/2022 , 24:00:00,2,2
142,04/08/2022 , 00:15:00,1,1
143,04/08/2022 , 00:30:00,0,0
144,04/08/2022 , 00:45:00,0,0
145,04/08/2022 , 01:00:00,0,0
146,04/08/2022 , 01:15:00,0,0
147,04/08/2022 , 01:30:00,0,0
148,04/08/2022 , 01:45:00,0,0
149,04/08/2022 , 02:00:00,0,0
150,04/08/2022 , 02:15:00,0,0
151,04/08/2022 , 02:30:00,0,0
152,04/08/2022 , 02:45:00,0,0
153,04/08/2022 , 03:00:00,0,0
154,04/08/2022 , 03:15:00,0,0
155,04/08/2022 , 03:30:00,0,0
156,04/08/2022 , 03:45:00,0,0
157,04/08/2022 , 04:00:00,2,2
158,04/08/2022 , 04:15:00,9,9
159,04/08/2022 , 04:30:00,26,26
160,04/08/2022 , 04:45:00,62,62
161,04/08/2022 , 05:00:00,132,132
162,04/08/2022 , 05:15:00,241,241
163,04/08/2022 , 05:30:00,382,382
164,04/08/2022 , 05:45:00,543,543
165,04/08/2022 , 06:00:00,730,730
166,04/08/2022 , 06:15:00,906,906
167,04/08/2022 , 06:30:00,1074,1074
168,04/08/2022 , 06:45:00,1235,1235
169,04/08/2022 , 07:00:00,1360,1360
170,04/08/2022 , 07:15:00,1495,1495
171,04/08/2022 , 07:30:00,1585,1585
172,04/08/2022 , 07:45:00,1699,1699
173,04/08/2022 , 08:00:00,1737,1737
174,04/08/2022 , 08:15:00,1828,1828
175,04/08/2022 , 08:30:00,2075,2075
176,04/08/2022 , 08:45:00,2661,2661
177,04/08/2022 , 09:00:00,2176,2176
178,04/08/2022 , 09:15:00,2106,2106
179,04/08/2022 , 09:30:00,2602,2602
180,04/08/2022 , 09:45:00,2899,2899
181,04/08/2022 , 10:00:00,3832,3832
182,04/08/2022 , 10:15:00,3201,3201
183,04/08/2022 , 10:30:00,4681,4681
184,04/08/2022 , 10:45:00,7805,7805
185,04/08/2022 , 11:00:00,6419,6419
186,04/08/2022 , 11:15:00,4650,4650
187,04/08/2022 , 11:30:00,14008,14008
188,04/08/2022 , 11:45:00,5172,5172
189,04/08/2022 , 12:00:00,20832,20832
190,04/08/2022 , 12:15:00,4101,4101
191,04/08/2022 , 12:30:00,10442,10442
192,04/08/2022 , 12:45:00,29918,29918
193,04/08/2022 , 13:00:00,39973,39973
194,04/08/2022 , 13:15:00,34651,34651
195,04/08/2022 , 13:30:00,5348,5348
196,04/08/2022 , 13:45:00,13297,13297
197,04/08/2022 , 14:00:00,22361,22361
198,04/08/2022 , 14:15:00,40050,40050
199,04/08/2022 , 14:30:00,38762,38762
200,04/08/2022 , 14:45:00,19824,19824
201,04/08/2022 , 15:00:00,19169,19169
202,04/08/2022 , 15:15:00,21207,21207
203,04/08/2022 , 15:30:00,34287,34287
204,04/08/2022 , 15:45:00,6454,6454
205,04/08/2022 , 16:00:00,8201,8201
206,04/08/2022 , 16:15:00,6985,6985
207,04/08/2022 , 16:30:00,8433,8433
208,04/08/2022 , 16:45:00,2482,2482
209,04/08/2022 , 17:00:00,3065,3065
210,04/08/2022 , 17:15:00,5269,5269
211,04/08/2022 , 17:30:00,9007,9007
212,04/08/2022 , 17:45:00,8105,8105
213,04/08/2022 , 18:00:00,6338,6338
214,04/08/2022 , 18:15:00,6296,6296
215,04/08/2022 , 18:30:00,6176,6176
216,04/08/2022 , 18:45:00,6518,6518
217,04/08/2022 , 19:00:00,7244,7244
218,04/08/2022 , 19:15:00,4800,4800
219,04/08/2022 , 19:30:00,4819,4819
220,04/08/2022 , 19:45:00,3220,3220
221,04/08/2022 , 20:00:00,3727,3727
222,04/08/2022 , 20:15:00,3197,3197
223,04/08/2022 , 20:30:00,3221,3221
224,04/08/2022 , 20:45:00,2957,2957
225,04/08/2022 , 21:00:00,2315,2315
226,04/08/2022 , 21:15:00,1123,1123
227,04/08/2022 , 21:30:00,886,886
228,04/08/2022 , 21:45:00,494,494
229,04/08/2022 , 22:00:00,292,292
230,04/08/2022 , 22:15:00,166,166
231,04/08/2022 , 22:30:00,99,99
232,04/08/2022 , 22:45:00,87,87
233,04/08/2022 , 23:00:00,54,54
234,04/08/2022 , 23:15:00,23,23
235,04/08/2022 , 23:30:00,8,8
236,04/08/2022 , 23:45:00,1,1
237,04/08/2022 , 24:00:00,0,0
238,05/08/2022 , 00:15:00,0,0
239,05/08/2022 , 00:30:00,0,0
240,05/08/2022 , 00:45:00,0,0
241,05/08/2022 , 01:00:00,0,0
242,05/08/2022 , 01:15:00,0,0
243,05/08/2022 , 01:30:00,0,0
244,05/08/2022 , 01:45:00,0,0
245,05/08/2022 , 02:00:00,0,0
246,05/08/2022 , 02:15:00,0,0
247,05/08/2022 , 02:30:00,0,0
248,05/08/2022 , 02:45:00,0,0
249,05/08/2022 , 03:00:00,0,0
250,05/08/2022 , 03:15:00,0,0
251,05/08/2022 , 03:30:00,0,0
252,05/08/2022 , 03:45:00,0,0
253,05/08/2022 , 04:00:00,0,0
254,05/08/2022 , 04:15:00,0,0
255,05/08/2022 , 04:30:00,6,6
256,05/08/2022 , 04:45:00,16,16
257,05/08/2022 , 05:00:00,27,27
258,05/08/2022 , 05:15:00,55,55
259,05/08/2022 , 05:30:00,105,105
260,05/08/2022 , 05:45:00,153,153
261,05/08/2022 , 06:00:00,253,253
262,05/08/2022 , 06:15:00,382,382
263,05/08/2022 , 06:30:00,395,395
264,05/08/2022 , 06:45:00,423,423
265,05/08/2022 , 07:00:00,732,732
266,05/08/2022 , 07:15:00,1274,1274
267,05/08/2022 , 07:30:00,1675,1675
268,05/08/2022 , 07:45:00,2092,2092
269,05/08/2022 , 08:00:00,1674,1674
270,05/08/2022 , 08:15:00,1768,1768
271,05/08/2022 , 08:30:00,1559,1559
272,05/08/2022 , 08:45:00,1443,1443
273,05/08/2022 , 09:00:00,1169,1169
274,05/08/2022 , 09:15:00,1575,1575
275,05/08/2022 , 09:30:00,1890,1890
276,05/08/2022 , 09:45:00,2672,2672
277,05/08/2022 , 10:00:00,2177,2177
278,05/08/2022 , 10:15:00,2250,2250
279,05/08/2022 , 10:30:00,2518,2518
280,05/08/2022 , 10:45:00,2915,2915
281,05/08/2022 , 11:00:00,3171,3171
282,05/08/2022 , 11:15:00,4537,4537
283,05/08/2022 , 11:30:00,4146,4146
284,05/08/2022 , 11:45:00,3738,3738
285,05/08/2022 , 12:00:00,3708,3708
286,05/08/2022 , 12:15:00,3222,3222
287,05/08/2022 , 12:30:00,2862,2862
288,05/08/2022 , 12:45:00,2847,2847
289,05/08/2022 , 13:00:00,1786,1786
290,05/08/2022 , 13:15:00,1937,1937
291,05/08/2022 , 13:30:00,3686,3686
292,05/08/2022 , 13:45:00,3228,3228
293,05/08/2022 , 14:00:00,4140,4140
294,05/08/2022 , 14:15:00,4536,4536
295,05/08/2022 , 14:30:00,3044,3044
296,05/08/2022 , 14:45:00,3570,3570
297,05/08/2022 , 15:00:00,2786,2786
298,05/08/2022 , 15:15:00,2801,2801
299,05/08/2022 , 15:30:00,2687,2687
300,05/08/2022 , 15:45:00,3264,3264
301,05/08/2022 , 16:00:00,3590,3590
302,05/08/2022 , 16:15:00,7730,7730
303,05/08/2022 , 16:30:00,7681,7681
304,05/08/2022 , 16:45:00,9759,9759
305,05/08/2022 , 17:00:00,6394,6394
306,05/08/2022 , 17:15:00,8860,8860
307,05/08/2022 , 17:30:00,11484,11484
308,05/08/2022 , 17:45:00,9178,9178
309,05/08/2022 , 18:00:00,5698,5698
310,05/08/2022 , 18:15:00,7394,7394
311,05/08/2022 , 18:30:00,7366,7366
312,05/08/2022 , 18:45:00,6886,6886
313,05/08/2022 , 19:00:00,5436,5436
314,05/08/2022 , 19:15:00,2119,2119
315,05/08/2022 , 19:30:00,5574,5574
316,05/08/2022 , 19:45:00,4861,4861
317,05/08/2022 , 20:00:00,6021,6021
318,05/08/2022 , 20:15:00,3259,3259
319,05/08/2022 , 20:30:00,2941,2941
320,05/08/2022 , 20:45:00,2584,2584
321,05/08/2022 , 21:00:00,2236,2236
322,05/08/2022 , 21:15:00,1388,1388
323,05/08/2022 , 21:30:00,624,624
324,05/08/2022 , 21:45:00,497,497
325,05/08/2022 , 22:00:00,545,545
326,05/08/2022 , 22:15:00,233,233
327,05/08/2022 , 22:30:00,107,107
328,05/08/2022 , 22:45:00,54,54
329,05/08/2022 , 23:00:00,45,45
330,05/08/2022 , 23:15:00,27,27
331,05/08/2022 , 23:30:00,9,9
332,05/08/2022 , 23:45:00,2,2
333,05/08/2022 , 24:00:00,0,0
334,06/08/2022 , 00:15:00,0,0
335,06/08/2022 , 00:30:00,0,0
336,06/08/2022 , 00:45:00,0,0
337,06/08/2022 , 01:00:00,0,0
338,06/08/2022 , 01:15:00,0,0
339,06/08/2022 , 01:30:00,0,0
340,06/08/2022 , 01:45:00,0,0
341,06/08/2022 , 02:00:00,0,0
342,06/08/2022 , 02:15:00,0,0
343,06/08/2022 , 02:30:00,0,0
344,06/08/2022 , 02:45:00,0,0
345,06/08/2022 , 03:00:00,0,0
346,06/08/2022 , 03:15:00,0,0
347,06/08/2022 , 03:30:00,0,0
