Site Name ,VAUL11616
Site Number ,1
Logger ,Integrating Light Sensor
Logger Serial Number ,11616


Scan No ,Date and Time,       Integrating Light,        ,
        ,        ,RAW VALUE ,CALIBRATED VALUE,

139,12/05/2019 , 02:45:00,0,0
140,12/05/2019 , 03:00:00,0,0
141,12/05/2019 , 03:15:00,0,0
142,12/05/2019 , 03:30:00,1,1
143,12/05/2019 , 03:45:00,5,5
144,12/05/2019 , 04:00:00,12,12
145,12/05/2019 , 04:15:00,31,31
146,12/05/2019 , 04:30:00,55,55
147,12/05/2019 , 04:45:00,98,98
148,12/05/2019 , 05:00:00,133,133
149,12/05/2019 , 05:15:00,239,239
150,12/05/2019 , 05:30:00,445,445
151,12/05/2019 , 05:45:00,947,947
152,12/05/2019 , 06:00:00,1387,1387
153,12/05/2019 , 06:15:00,1688,1688
154,12/05/2019 , 06:30:00,1656,1656
155,12/05/2019 , 06:45:00,2114,2114
156,12/05/2019 , 07:00:00,2466,2466
157,12/05/2019 , 07:15:00,3128,3128
158,12/05/2019 , 07:30:00,4177,4177
159,12/05/2019 , 07:45:00,3666,3666
160,12/05/2019 , 08:00:00,5840,5840
161,12/05/2019 , 08:15:00,5950,5950
162,12/05/2019 , 08:30:00,7394,7394
163,12/05/2019 , 08:45:00,7986,7986
164,12/05/2019 , 09:00:00,9134,9134
165,12/05/2019 , 09:15:00,8647,8647
166,12/05/2019 , 09:30:00,9855,9855
167,12/05/2019 , 09:45:00,10826,10826
168,12/05/2019 , 10:00:00,14190,14190
169,12/05/2019 , 10:15:00,13478,13478
170,12/05/2019 , 10:30:00,30322,30322
171,12/05/2019 , 10:45:00,30537,30537
172,12/05/2019 , 11:00:00,9782,9782
173,12/05/2019 , 11:15:00,17182,17182
174,12/05/2019 , 11:30:00,6976,6976
175,12/05/2019 , 11:45:00,7000,7000
176,12/05/2019 , 12:00:00,38595,38595
177,12/05/2019 , 12:15:00,41358,41358
178,12/05/2019 , 12:30:00,24852,24852
179,12/05/2019 , 12:45:00,9982,9982
180,12/05/2019 , 13:00:00,13800,13800
181,12/05/2019 , 13:15:00,19261,19261
182,12/05/2019 , 13:30:00,10438,10438
183,12/05/2019 , 13:45:00,16579,16579
184,12/05/2019 , 14:00:00,27205,27205
185,12/05/2019 , 14:15:00,15102,15102
186,12/05/2019 , 14:30:00,13423,13423
187,12/05/2019 , 14:45:00,13483,13483
188,12/05/2019 , 15:00:00,9762,9762
189,12/05/2019 , 15:15:00,21366,21366
190,12/05/2019 , 15:30:00,10624,10624
191,12/05/2019 , 15:45:00,30330,30330
192,12/05/2019 , 16:00:00,16146,16146
193,12/05/2019 , 16:15:00,35569,35569
194,12/05/2019 , 16:30:00,7504,7504
195,12/05/2019 , 16:45:00,12921,12921
196,12/05/2019 , 17:00:00,9539,9539
197,12/05/2019 , 17:15:00,15617,15617
198,12/05/2019 , 17:30:00,28490,28490
199,12/05/2019 , 17:45:00,11396,11396
200,12/05/2019 , 18:00:00,25480,25480
201,12/05/2019 , 18:15:00,24668,24668
202,12/05/2019 , 18:30:00,8661,8661
203,12/05/2019 , 18:45:00,13919,13919
204,12/05/2019 , 19:00:00,10470,10470
205,12/05/2019 , 19:15:00,10076,10076
206,12/05/2019 , 19:30:00,15628,15628
207,12/05/2019 , 19:45:00,14279,14279
208,12/05/2019 , 20:00:00,11677,11677
209,12/05/2019 , 20:15:00,8071,8071
210,12/05/2019 , 20:30:00,3804,3804
211,12/05/2019 , 20:45:00,4669,4669
212,12/05/2019 , 21:00:00,2652,2652
213,12/05/2019 , 21:15:00,2678,2678
214,12/05/2019 , 21:30:00,2654,2654
215,12/05/2019 , 21:45:00,1887,1887
216,12/05/2019 , 22:00:00,1330,1330
