"","solar.time","DO.obs","DO.sat","light","discharge","depth","temp.water"
"8077",2019-08-03 13:58:57,11.4975,11.953216374269,1468.09663262954,1.80233298051971,1.81015258630603,7.61925
"8078",2019-08-03 14:13:57,11.48875,11.9441195581546,1437.54087009822,1.83054412172398,1.83687570883716,7.652125
"8079",2019-08-03 14:28:57,11.485,11.926272066459,1403.60767520623,1.85773202669101,1.86262956652544,7.71333333333333
"8080",2019-08-03 14:43:57,11.47875,11.9089612242251,1366.44236962832,1.88245093486467,1.88604465658427,7.77725
"8081",2019-08-03 14:58:57,11.4642857142857,11.8924125666864,1326.20411691852,1.90324681704884,1.90574364372296,7.81814285714286
"8082",2019-08-03 15:13:57,11.46,11.8756476683938,1283.06524090671,1.91560420397567,1.91744923062635,7.87371428571429
"8083",2019-08-03 15:28:57,11.4585714285714,11.8636296405857,1237.21048774819,1.93331797448813,1.93422867448029,7.92328571428571
"8084",2019-08-03 15:43:57,11.4457142857143,11.8520710059172,1188.83623466648,1.94135048270657,1.9418375017801,7.96342857142857
"8085",2019-08-03 15:58:57,11.4442857142857,11.8435836782969,1138.14964901201,1.95782148618236,1.95743972931521,7.99714285714286
"8086",2019-08-03 16:13:57,11.44,11.8338998078912,1085.36780098597,1.9654438730419,1.96466006742746,8.019
"8087",2019-08-03 16:28:57,11.4428571428571,11.8333579553848,1030.71673409962,1.99015864689556,1.98807124123423,8.023
"8088",2019-08-03 16:43:57,11.4471428571429,11.8377899246566,974.430497069392,1.98438800763105,1.98260497884407,8.013
"8089",2019-08-03 16:58:57,11.45,11.8407445708376,916.750141511498,2.00519215845521,2.00231179848687,8.00614285714286
"8090",2019-08-03 17:13:57,11.4514285714286,11.8404726735599,857.922689553133,2.0099230242025,2.00679313102594,8.01014285714286
"8091",2019-08-03 17:28:57,11.45,11.8389955686854,798.200076044068,2.03155568638445,2.02728476154798,8.015
"8092",2019-08-03 17:43:57,11.4514285714286,11.8404726735599,737.838069495941,2.03711092916953,2.03254698871422,7.99928571428571
"8093",2019-08-03 17:58:57,11.4442857142857,11.8470866607512,677.095176852962,2.05090994233249,2.04561816215213,7.97714285714286
"8094",2019-08-03 18:13:57,11.4414285714286,11.8564026646929,616.231536297171,2.06347032277878,2.05751603552328,7.93671428571429
"8095",2019-08-03 18:28:57,11.41,11.8695199881112,555.507803241119,2.0883839558319,2.08111557954574,7.89842857142857
"8096",2019-08-03 18:43:57,11.3885714285714,11.8878616164628,495.18403402688,2.09456471645531,2.08697033112346,7.84985714285714
"8097",2019-08-03 18:58:57,11.38,11.9037656903766,435.518572203476,2.12319011333848,2.11408585909421,7.797
"8098",2019-08-03 19:13:57,11.3885714285714,11.925205684368,376.76694212518,2.11495874592058,2.10628866157872,7.72671428571429
"8099",2019-08-03 19:28:57,11.4,11.9389587073609,319.180754699085,2.11660336567616,2.10784653458099,7.64971428571429
"8100",2019-08-03 19:43:57,11.43,11.9685863874346,263.006629751526,2.09292009669973,2.08541245812119,7.56157142857143
"8101",2019-08-03 19:58:57,11.4614285714286,12.0014958863127,208.48513985006,2.0766479524234,2.06999860080177,7.45557142857143
"8102",2019-08-03 20:13:57,11.4857142857143,12.0269259536275,155.849780093692,2.05605506375868,2.05049190013083,7.36342857142857
"8103",2019-08-03 20:28:57,11.5142857142857,12.0568436798803,105.325968079235,2.02948027367,2.02531881809786,7.27042857142857
"8104",2019-08-03 20:43:57,11.54,12.0837696335079,57.13007853351,2.021659027611,2.01791010976992,7.182
"8105",2019-08-03 20:58:57,11.5585714285714,12.105026929982,11.4685166584306,2.00393698845856,2.00112283341186,7.09371428571429
"8106",2019-08-03 21:13:57,11.5685714285714,12.1282012880036,0,1.96563446360137,1.96484060513903,7.00985714285714
"8107",2019-08-03 21:28:57,11.5828571428571,12.1559220389805,0,1.95492583075012,1.95469680748998,6.93257142857143
"8108",2019-08-03 21:43:57,11.6014285714286,12.1845461365342,0,1.92693008602527,1.92817772018276,6.85714285714286
"8109",2019-08-03 21:58:57,11.6228571428571,12.1979010494752,0,1.89541316802986,1.89832318663885,6.78957142857143
"8110",2019-08-03 22:13:57,11.6414285714286,12.2228888555573,0,1.8680140009034,1.87236920997872,6.71842857142857
"8111",2019-08-03 22:28:57,11.68,12.2431865828092,0,1.84021298105802,1.84603457663513,6.63971428571429
"8112",2019-08-03 22:43:57,11.7,12.2659877190355,0,1.80005870860581,1.80799827264023,6.55871428571429
"8113",2019-08-03 22:58:57,11.7242857142857,12.2988161246815,0,1.76772981653259,1.77737459322531,6.48057142857143
"8114",2019-08-03 23:13:57,11.7385714285714,12.319340329835,0,1.73909201668944,1.75024731649839,6.40414285714286
"8115",2019-08-03 23:28:57,11.7685714285714,12.3434222355409,0,1.71067788196572,1.72333190749951,6.32971428571429
"8116",2019-08-03 23:43:57,11.78,12.3609653725079,0,1.68637736379094,1.70031313913234,6.25842857142857
"8117",2019-08-03 23:58:57,11.81,12.392444910808,0,1.65300042956052,1.66869669736224,6.18342857142857
"8118",2019-08-04 00:13:57,11.8471428571429,12.4128124532256,0,1.62912243570462,1.6460781669388,6.11342857142857
"8119",2019-08-04 00:28:57,11.8714285714286,12.4308152580404,0,1.60831001624048,1.62636351479189,6.04242857142857
"8120",2019-08-04 00:43:57,11.91,12.4581589958159,0,1.57207463545775,1.59203939746506,5.96871428571429
"8121",2019-08-04 00:58:57,11.94,12.4764890282132,0,1.55352821926752,1.57447122647984,5.89857142857143
"8122",2019-08-04 01:13:57,11.97,12.5078369905956,0,1.52263681911044,1.5452092173474,5.82614285714286
"8123",2019-08-04 01:28:57,11.99,12.5287356321839,0,1.50389567804074,1.52745659239854,5.75557142857143
"8124",2019-08-04 01:43:57,12.02,12.5469728601253,0,1.48206415665934,1.50677659166082,5.68571428571429
"8125",2019-08-04 01:58:57,12.0514285714286,12.5666617011768,0,1.45755651064512,1.48356162057385,5.61871428571429
"8126",2019-08-04 02:13:57,12.07,12.5860271115746,0,1.42769661536527,1.45527670878838,5.55771428571429
"8127",2019-08-04 02:28:57,12.1,12.6041666666667,0,1.41142860540894,1.43986676772102,5.50171428571429
"8128",2019-08-04 02:43:57,12.12,12.625,0,1.38774533643251,1.41743269126122,5.44871428571429
"8129",2019-08-04 02:58:57,12.1414285714286,12.6341608443586,0,1.36118294930381,1.39227135798442,5.39514285714286
"8130",2019-08-04 03:13:57,12.1657142857143,12.6594321391408,4.69335968806671,1.34738807046084,1.37920410079856,5.34728571428571
"8131",2019-08-04 03:28:57,12.19,12.6715176715177,50.6226863257058,1.33255341810065,1.36515191376161,5.30085714285714
"8132",2019-08-04 03:43:57,12.2085714285714,12.6795252225519,99.0747108295164,1.30599103097195,1.33999058048481,5.25785714285714
"8133",2019-08-04 03:58:57,12.2285714285714,12.6984126984127,149.841931278647,1.30125189658467,1.33550141544162,5.22028571428571
"8134",2019-08-04 04:13:57,12.23,12.7055506084892,202.706930523558,1.27962750304272,1.31501761742371,5.18885714285714
"8135",2019-08-04 04:28:57,12.2585714285714,12.7182451459908,257.443307344971,1.26458985716308,1.30077314391902,5.16185714285714
"8136",2019-08-04 04:43:57,12.2685714285714,12.7229629629629,313.816645959679,1.24317259146056,1.2804855486209,5.139
"8137",2019-08-04 04:58:57,12.28,12.7253886010363,371.585519974953,1.2227785619953,1.26116721816566,5.122
"8138",2019-08-04 05:13:57,12.2985714285714,12.733323472859,430.502526375043,1.21969645032358,1.25824767488091,5.106
"8139",2019-08-04 05:28:57,12.31,12.7432712215321,490.315344965473,1.20445581092449,1.24381091490847,5.096
"8140",2019-08-04 05:43:57,12.3214285714286,12.7419116560792,550.767819027306,1.19250441103656,1.23248990094058,5.087
"8141",2019-08-04 05:58:57,12.34,12.7385341395074,611.601052329131,1.17664238811913,1.21746453280871,5.07685714285714
"8142",2019-08-04 06:13:57,12.34,12.740412979351,672.554517868516,1.16799263070235,1.20927101360155,5.078
"8143",2019-08-04 06:28:57,12.34,12.7366558537305,733.367173681341,1.16058564032224,1.20225471071322,5.08014285714286
"8144",2019-08-04 06:43:57,12.34,12.7479338842975,793.778580694046,1.14678249283928,1.18917962102325,5.08914285714286
"8145",2019-08-04 06:58:57,12.3385714285714,12.7351813624299,853.530018157578,1.13977735517808,1.18254397481836,5.10657142857143
"8146",2019-08-04 07:13:57,12.34,12.7235233465901,912.365591640687,1.12268910250395,1.16635705537589,5.12514285714286
"8147",2019-08-04 07:28:57,12.3471428571429,12.7290132547865,970.033328937464,1.1138446202077,1.15797908220508,5.13614285714286
"8148",2019-08-04 07:43:57,12.3485714285714,12.7192466156562,1026.28625917794,1.10375323655479,1.14841997646339,5.15014285714286
"8149",2019-08-04 07:58:57,12.35,12.7076289872115,1080.88347051963,1.08912984635404,1.13456790839831,5.17814285714286
"8150",2019-08-04 08:13:57,12.3514285714286,12.6960352422908,1133.59114189182,1.08027709541781,1.1261821027234,5.20928571428571
"8151",2019-08-04 08:28:57,12.35,12.681531465454,1184.18354437301,1.06997858392545,1.1164267942619,5.25428571428571
"8152",2019-08-04 08:43:57,12.35,12.6778119958938,1232.44400792561,1.06009432811198,1.10706389124001,5.29928571428571
"8153",2019-08-04 08:58:57,12.3485714285714,12.6522248243559,1278.16584927294,1.05473794452636,1.10199003428946,5.36128571428571
"8154",2019-08-04 09:13:57,12.34,12.6305015353122,1321.15325713274,1.04485368871289,1.09262713126757,5.42957142857143
"8155",2019-08-04 09:28:57,12.3257142857143,12.6085050416484,1361.22213076372,1.03578967561721,1.08404120662079,5.49328571428571
"8156",2019-08-04 09:43:57,12.3157142857143,12.5927548933684,1398.20086843328,1.03064868851102,1.07917138489415,5.53957142857143
"8157",2019-08-04 09:58:57,12.3,12.5766871165644,1431.93110229679,1.01499379343304,1.0643422194821,5.58871428571429
"8158",2019-08-04 10:13:57,12.2914285714286,12.5587505473654,1462.26837669796,1.01602529831027,1.06531931682907,5.63771428571429
"8159",2019-08-04 10:28:57,12.2642857142857,12.5273602801693,1489.08276679659,0.998928776996157,1.04912456488249,5.75657142857143
"8160",2019-08-04 10:43:57,12.2585714285714,12.5014568764569,1512.25943498253,0.995018153966656,1.04542021071852,5.81628571428571
"8161",2019-08-04 10:58:57,12.24,12.4643584521385,1531.6991227361,0.993783655569971,1.0442508269038,5.94057142857143
"8162",2019-08-04 11:13:57,12.22,12.4259151656014,1547.31857570068,0.980809019444797,1.03196054809305,6.066
"8163",2019-08-04 11:28:57,12.2,12.4272409778813,1559.05090023349,0.972159262028014,1.02376702888588,6.06271428571429
"8164",2019-08-04 11:43:57,12.17,12.3930753564155,1566.84584992291,0.967424261960725,1.01928178009475,6.17042857142857
"8165",2019-08-04 11:58:57,12.1385714285714,12.3484958581601,1570.67004076146,0.959395888062278,1.011676869047,6.32428571428571
"8166",2019-08-04 12:13:57,12.1185714285714,12.2906403940886,1570.50709414094,0.95198062904218,1.00465273365455,6.50457142857143
"8167",2019-08-04 12:28:57,12.07,12.2289766970618,1566.3577070007,0.938802999397554,0.992170168376057,6.70614285714286
"8168",2019-08-04 12:43:57,12.02,12.165991902834,1558.23964885219,0.934063865010272,0.987681003332862,6.90371428571429
"8169",2019-08-04 12:58:57,11.9985714285714,12.1215182566027,1546.18768569175,0.925418241913482,0.979491400377753,7.04771428571429
"8170",2019-08-04 13:13:57,11.9685714285714,12.0894660894661,1530.25343110439,0.923355232159016,0.977537205683808,7.17614285714286
"8171",2019-08-04 13:28:57,11.94,12.0728008088979,1510.50512524821,0.920890369685638,0.97520235430642,7.23242857142857
"8172",2019-08-04 13:43:57,11.9214285714286,12.0714595689281,1487.02734260202,0.915326858260569,0.96993229463606,7.21171428571429
"8173",2019-08-04 13:58:57,11.92,12.0892494929006,1459.92062977236,0.90358672053208,0.958811399640033,7.17785714285714
"8174",2019-08-04 14:13:57,11.91,12.0668693009119,1429.30107490321,0.900293346700921,0.955691737383422,7.21814285714286
"8175",2019-08-04 14:28:57,11.9,12.0567375886525,1395.29981048456,0.893085215520269,0.948863804710785,7.27685714285714
"8176",2019-08-04 14:43:57,11.8757142857143,12.0321320017369,1358.06245181186,0.892675094161371,0.948475315523229,7.34828571428571
"8177",2019-08-04 14:58:57,11.85,12.0182555780933,1317.74847334071,0.887940094094082,0.943990066732091,7.39933333333333
