Site Name ,MOOS
Site Number ,125
Logger ,Integrating Light Sensor
Logger Serial Number ,11617


Scan No ,Date and Time,       Integrating Light,        ,
107,08/06/2022 , 17:45:00,1401,1401
108,08/06/2022 , 18:00:00,1318,1318
109,08/06/2022 , 18:15:00,1243,1243
110,08/06/2022 , 18:30:00,1195,1195
111,08/06/2022 , 18:45:00,1421,1421
112,08/06/2022 , 19:00:00,1103,1103
113,08/06/2022 , 19:15:00,1050,1050
114,08/06/2022 , 19:30:00,1156,1156
115,08/06/2022 , 19:45:00,959,959
116,08/06/2022 , 20:00:00,920,920
117,08/06/2022 , 20:15:00,863,863
118,08/06/2022 , 20:30:00,817,817
119,08/06/2022 , 20:45:00,764,764
120,08/06/2022 , 21:00:00,710,710
121,08/06/2022 , 21:15:00,655,655
122,08/06/2022 , 21:30:00,600,600
123,08/06/2022 , 21:45:00,552,552
124,08/06/2022 , 22:00:00,498,498
125,08/06/2022 , 22:15:00,442,442
126,08/06/2022 , 22:30:00,390,390
127,08/06/2022 , 22:45:00,339,339
128,08/06/2022 , 23:00:00,283,283
129,08/06/2022 , 23:15:00,234,234
130,08/06/2022 , 23:30:00,179,179
131,08/06/2022 , 23:45:00,139,139
132,08/06/2022 , 24:00:00,100,100
133,09/06/2022 , 00:15:00,72,72
134,09/06/2022 , 00:30:00,54,54
135,09/06/2022 , 00:45:00,39,39
136,09/06/2022 , 01:00:00,30,30
137,09/06/2022 , 01:15:00,24,24
138,09/06/2022 , 01:30:00,20,20
139,09/06/2022 , 01:45:00,20,20
140,09/06/2022 , 02:00:00,19,19
141,09/06/2022 , 02:15:00,22,22
142,09/06/2022 , 02:30:00,25,25
143,09/06/2022 , 02:45:00,30,30
144,09/06/2022 , 03:00:00,41,41
145,09/06/2022 , 03:15:00,53,53
146,09/06/2022 , 03:30:00,73,73
147,09/06/2022 , 03:45:00,98,98
148,09/06/2022 , 04:00:00,130,130
149,09/06/2022 , 04:15:00,168,168
150,09/06/2022 , 04:30:00,214,214
151,09/06/2022 , 04:45:00,262,262
152,09/06/2022 , 05:00:00,311,311
153,09/06/2022 , 05:15:00,362,362
154,09/06/2022 , 05:30:00,425,425
155,09/06/2022 , 05:45:00,478,478
156,09/06/2022 , 06:00:00,531,531
157,09/06/2022 , 06:15:00,726,726
158,09/06/2022 , 06:30:00,653,653
159,09/06/2022 , 06:45:00,729,729
160,09/06/2022 , 07:00:00,843,843
161,09/06/2022 , 07:15:00,844,844
162,09/06/2022 , 07:30:00,927,927
163,09/06/2022 , 07:45:00,1006,1006
164,09/06/2022 , 08:00:00,1114,1114
165,09/06/2022 , 08:15:00,1329,1329
166,09/06/2022 , 08:30:00,1346,1346
167,09/06/2022 , 08:45:00,1552,1552
168,09/06/2022 , 09:00:00,2322,2322
169,09/06/2022 , 09:15:00,1738,1738
170,09/06/2022 , 09:30:00,3365,3365
171,09/06/2022 , 09:45:00,3151,3151
172,09/06/2022 , 10:00:00,3569,3569
173,09/06/2022 , 10:15:00,8679,8679
174,09/06/2022 , 10:30:00,16416,16416
175,09/06/2022 , 10:45:00,12929,12929
176,09/06/2022 , 11:00:00,16734,16734
177,09/06/2022 , 11:15:00,8524,8524
178,09/06/2022 , 11:30:00,12413,12413
179,09/06/2022 , 11:45:00,7645,7645
180,09/06/2022 , 12:00:00,9416,9416
181,09/06/2022 , 12:15:00,11689,11689
182,09/06/2022 , 12:30:00,6138,6138
183,09/06/2022 , 12:45:00,5638,5638
184,09/06/2022 , 13:00:00,6059,6059
185,09/06/2022 , 13:15:00,9923,9923
186,09/06/2022 , 13:30:00,10680,10680
187,09/06/2022 , 13:45:00,9647,9647
188,09/06/2022 , 14:00:00,6326,6326
189,09/06/2022 , 14:15:00,9851,9851
190,09/06/2022 , 14:30:00,6799,6799
191,09/06/2022 , 14:45:00,6884,6884
192,09/06/2022 , 15:00:00,5733,5733
193,09/06/2022 , 15:15:00,5614,5614
194,09/06/2022 , 15:30:00,6148,6148
195,09/06/2022 , 15:45:00,6659,6659
196,09/06/2022 , 16:00:00,4687,4687
197,09/06/2022 , 16:15:00,6275,6275
198,09/06/2022 , 16:30:00,4720,4720
199,09/06/2022 , 16:45:00,4267,4267
200,09/06/2022 , 17:00:00,4728,4728
201,09/06/2022 , 17:15:00,5207,5207
202,09/06/2022 , 17:30:00,4708,4708
203,09/06/2022 , 17:45:00,4527,4527
204,09/06/2022 , 18:00:00,3558,3558
205,09/06/2022 , 18:15:00,2471,2471
206,09/06/2022 , 18:30:00,1672,1672
207,09/06/2022 , 18:45:00,2618,2618
208,09/06/2022 , 19:00:00,2619,2619
209,09/06/2022 , 19:15:00,2270,2270
210,09/06/2022 , 19:30:00,2281,2281
211,09/06/2022 , 19:45:00,2309,2309
212,09/06/2022 , 20:00:00,2142,2142
213,09/06/2022 , 20:15:00,1899,1899
214,09/06/2022 , 20:30:00,1321,1321
215,09/06/2022 , 20:45:00,890,890
216,09/06/2022 , 21:00:00,1026,1026
217,09/06/2022 , 21:15:00,1293,1293
218,09/06/2022 , 21:30:00,1199,1199
219,09/06/2022 , 21:45:00,606,606
220,09/06/2022 , 22:00:00,530,530
221,09/06/2022 , 22:15:00,664,664
222,09/06/2022 , 22:30:00,543,543
223,09/06/2022 , 22:45:00,437,437
224,09/06/2022 , 23:00:00,392,392
225,09/06/2022 , 23:15:00,374,374
226,09/06/2022 , 23:30:00,315,315
227,09/06/2022 , 23:45:00,222,222
228,09/06/2022 , 24:00:00,174,174
229,10/06/2022 , 00:15:00,153,153
230,10/06/2022 , 00:30:00,126,126
231,10/06/2022 , 00:45:00,70,70
232,10/06/2022 , 01:00:00,43,43
233,10/06/2022 , 01:15:00,43,43
234,10/06/2022 , 01:30:00,39,39
235,10/06/2022 , 01:45:00,29,29
236,10/06/2022 , 02:00:00,27,27
237,10/06/2022 , 02:15:00,31,31
238,10/06/2022 , 02:30:00,37,37
239,10/06/2022 , 02:45:00,50,50
240,10/06/2022 , 03:00:00,66,66
241,10/06/2022 , 03:15:00,98,98
242,10/06/2022 , 03:30:00,111,111
243,10/06/2022 , 03:45:00,105,105
244,10/06/2022 , 04:00:00,117,117
245,10/06/2022 , 04:15:00,138,138
246,10/06/2022 , 04:30:00,181,181
247,10/06/2022 , 04:45:00,198,198
248,10/06/2022 , 05:00:00,251,251
249,10/06/2022 , 05:15:00,395,395
250,10/06/2022 , 05:30:00,575,575
251,10/06/2022 , 05:45:00,655,655
252,10/06/2022 , 06:00:00,663,663
253,10/06/2022 , 06:15:00,1016,1016
254,10/06/2022 , 06:30:00,843,843
255,10/06/2022 , 06:45:00,1365,1365
256,10/06/2022 , 07:00:00,2019,2019
257,10/06/2022 , 07:15:00,1907,1907
258,10/06/2022 , 07:30:00,2449,2449
259,10/06/2022 , 07:45:00,2523,2523
260,10/06/2022 , 08:00:00,1565,1565
261,10/06/2022 , 08:15:00,1139,1139
262,10/06/2022 , 08:30:00,1299,1299
263,10/06/2022 , 08:45:00,1658,1658
264,10/06/2022 , 09:00:00,1467,1467
265,10/06/2022 , 09:15:00,1637,1637
266,10/06/2022 , 09:30:00,1546,1546
267,10/06/2022 , 09:45:00,1914,1914
268,10/06/2022 , 10:00:00,2334,2334
269,10/06/2022 , 10:15:00,2940,2940
270,10/06/2022 , 10:30:00,7296,7296
271,10/06/2022 , 10:45:00,7461,7461
272,10/06/2022 , 11:00:00,5958,5958
273,10/06/2022 , 11:15:00,7658,7658
274,10/06/2022 , 11:30:00,10839,10839
275,10/06/2022 , 11:45:00,10658,10658
276,10/06/2022 , 12:00:00,16287,16287
277,10/06/2022 , 12:15:00,11422,11422
278,10/06/2022 , 12:30:00,7493,7493
279,10/06/2022 , 12:45:00,5302,5302
280,10/06/2022 , 13:00:00,4721,4721
281,10/06/2022 , 13:15:00,4378,4378
282,10/06/2022 , 13:30:00,4024,4024
283,10/06/2022 , 13:45:00,3768,3768
284,10/06/2022 , 14:00:00,5491,5491
285,10/06/2022 , 14:15:00,6810,6810
286,10/06/2022 , 14:30:00,6494,6494
287,10/06/2022 , 14:45:00,6157,6157
288,10/06/2022 , 15:00:00,6205,6205
289,10/06/2022 , 15:15:00,5885,5885
290,10/06/2022 , 15:30:00,5596,5596
291,10/06/2022 , 15:45:00,4265,4265
292,10/06/2022 , 16:00:00,6362,6362
293,10/06/2022 , 16:15:00,4833,4833
294,10/06/2022 , 16:30:00,3523,3523
295,10/06/2022 , 16:45:00,3235,3235
296,10/06/2022 , 17:00:00,2966,2966
297,10/06/2022 , 17:15:00,3460,3460
298,10/06/2022 , 17:30:00,3634,3634
299,10/06/2022 , 17:45:00,4266,4266
300,10/06/2022 , 18:00:00,4231,4231
301,10/06/2022 , 18:15:00,3297,3297
302,10/06/2022 , 18:30:00,2927,2927
303,10/06/2022 , 18:45:00,2640,2640
304,10/06/2022 , 19:00:00,2286,2286
305,10/06/2022 , 19:15:00,1912,1912
306,10/06/2022 , 19:30:00,2205,2205
307,10/06/2022 , 19:45:00,1791,1791
308,10/06/2022 , 20:00:00,1256,1256
309,10/06/2022 , 20:15:00,1229,1229
310,10/06/2022 , 20:30:00,1435,1435
311,10/06/2022 , 20:45:00,1511,1511
312,10/06/2022 , 21:00:00,1040,1040
313,10/06/2022 , 21:15:00,1036,1036
314,10/06/2022 , 21:30:00,1536,1536
315,10/06/2022 , 21:45:00,1134,1134
316,10/06/2022 , 22:00:00,936,936
317,10/06/2022 , 22:15:00,763,763
318,10/06/2022 , 22:30:00,490,490
319,10/06/2022 , 22:45:00,271,271
320,10/06/2022 , 23:00:00,286,286
321,10/06/2022 , 23:15:00,245,245
322,10/06/2022 , 23:30:00,168,168
323,10/06/2022 , 23:45:00,92,92
324,10/06/2022 , 24:00:00,57,57
325,11/06/2022 , 00:15:00,37,37
326,11/06/2022 , 00:30:00,50,50
327,11/06/2022 , 00:45:00,54,54
328,11/06/2022 , 01:00:00,45,45
329,11/06/2022 , 01:15:00,30,30
330,11/06/2022 , 01:30:00,22,22
331,11/06/2022 , 01:45:00,21,21
332,11/06/2022 , 02:00:00,23,23
333,11/06/2022 , 02:15:00,27,27
334,11/06/2022 , 02:30:00,35,35
335,11/06/2022 , 02:45:00,41,41
336,11/06/2022 , 03:00:00,49,49
337,11/06/2022 , 03:15:00,45,45
338,11/06/2022 , 03:30:00,66,66
339,11/06/2022 , 03:45:00,107,107
340,11/06/2022 , 04:00:00,170,170
341,11/06/2022 , 04:15:00,239,239
342,11/06/2022 , 04:30:00,286,286
343,11/06/2022 , 04:45:00,376,376
344,11/06/2022 , 05:00:00,479,479
345,11/06/2022 , 05:15:00,636,636
346,11/06/2022 , 05:30:00,695,695
347,11/06/2022 , 05:45:00,1091,1091
348,11/06/2022 , 06:00:00,1487,1487
349,11/06/2022 , 06:15:00,1488,1488
350,11/06/2022 , 06:30:00,1303,1303
351,11/06/2022 , 06:45:00,1411,1411
352,11/06/2022 , 07:00:00,1651,1651
353,11/06/2022 , 07:15:00,1698,1698
354,11/06/2022 , 07:30:00,1661,1661
355,11/06/2022 , 07:45:00,1679,1679
356,11/06/2022 , 08:00:00,1434,1434
357,11/06/2022 , 08:15:00,1620,1620
358,11/06/2022 , 08:30:00,1646,1646
359,11/06/2022 , 08:45:00,1702,1702
360,11/06/2022 , 09:00:00,2135,2135
361,11/06/2022 , 09:15:00,1887,1887
362,11/06/2022 , 09:30:00,2103,2103
363,11/06/2022 , 09:45:00,3837,3837
364,11/06/2022 , 10:00:00,2770,2770
365,11/06/2022 , 10:15:00,5839,5839
366,11/06/2022 , 10:30:00,14445,14445
367,11/06/2022 , 10:45:00,16242,16242
368,11/06/2022 , 11:00:00,19170,19170
369,11/06/2022 , 11:15:00,7756,7756
370,11/06/2022 , 11:30:00,21727,21727
371,11/06/2022 , 11:45:00,4807,4807
372,11/06/2022 , 12:00:00,28696,28696
373,11/06/2022 , 12:15:00,35332,35332
374,11/06/2022 , 12:30:00,35415,35415
375,11/06/2022 , 12:45:00,34944,34944
376,11/06/2022 , 13:00:00,35310,35310
377,11/06/2022 , 13:15:00,35650,35650
378,11/06/2022 , 13:30:00,35657,35657
379,11/06/2022 , 13:45:00,35417,35417
380,11/06/2022 , 14:00:00,35241,35241
381,11/06/2022 , 14:15:00,20841,20841
382,11/06/2022 , 14:30:00,12356,12356
383,11/06/2022 , 14:45:00,3367,3367
384,11/06/2022 , 15:00:00,3225,3225
385,11/06/2022 , 15:15:00,3962,3962
386,11/06/2022 , 15:30:00,3439,3439
387,11/06/2022 , 15:45:00,2579,2579
388,11/06/2022 , 16:00:00,2192,2192
389,11/06/2022 , 16:15:00,2423,2423
390,11/06/2022 , 16:30:00,2586,2586
391,11/06/2022 , 16:45:00,2500,2500
392,11/06/2022 , 17:00:00,2378,2378
393,11/06/2022 , 17:15:00,2374,2374
394,11/06/2022 , 17:30:00,3263,3263
395,11/06/2022 , 17:45:00,2350,2350
396,11/06/2022 , 18:00:00,2368,2368
397,11/06/2022 , 18:15:00,1994,1994
398,11/06/2022 , 18:30:00,1850,1850
399,11/06/2022 , 18:45:00,1946,1946
400,11/06/2022 , 19:00:00,1737,1737
401,11/06/2022 , 19:15:00,1595,1595
402,11/06/2022 , 19:30:00,1460,1460
403,11/06/2022 , 19:45:00,1505,1505
404,11/06/2022 , 20:00:00,1571,1571
405,11/06/2022 , 20:15:00,1066,1066
406,11/06/2022 , 20:30:00,1442,1442
407,11/06/2022 , 20:45:00,1615,1615
408,11/06/2022 , 21:00:00,1030,1030
409,11/06/2022 , 21:15:00,1240,1240
410,11/06/2022 , 21:30:00,1432,1432
411,11/06/2022 , 21:45:00,836,836
412,11/06/2022 , 22:00:00,604,604
413,11/06/2022 , 22:15:00,534,534
414,11/06/2022 , 22:30:00,484,484
415,11/06/2022 , 22:45:00,421,421
416,11/06/2022 , 23:00:00,331,331
417,11/06/2022 , 23:15:00,257,257
418,11/06/2022 , 23:30:00,205,205
419,11/06/2022 , 23:45:00,159,159
420,11/06/2022 , 24:00:00,113,113
421,12/06/2022 , 00:15:00,83,83
422,12/06/2022 , 00:30:00,57,57
423,12/06/2022 , 00:45:00,44,44
424,12/06/2022 , 01:00:00,34,34
425,12/06/2022 , 01:15:00,28,28
426,12/06/2022 , 01:30:00,24,24
427,12/06/2022 , 01:45:00,23,23
428,12/06/2022 , 02:00:00,23,23
429,12/06/2022 , 02:15:00,24,24
430,12/06/2022 , 02:30:00,28,28
431,12/06/2022 , 02:45:00,35,35
432,12/06/2022 , 03:00:00,43,43
433,12/06/2022 , 03:15:00,56,56
434,12/06/2022 , 03:30:00,72,72
435,12/06/2022 , 03:45:00,97,97
436,12/06/2022 , 04:00:00,139,139
437,12/06/2022 , 04:15:00,192,192
438,12/06/2022 , 04:30:00,219,219
439,12/06/2022 , 04:45:00,288,288
440,12/06/2022 , 05:00:00,383,383
441,12/06/2022 , 05:15:00,483,483
442,12/06/2022 , 05:30:00,642,642
443,12/06/2022 , 05:45:00,775,775
444,12/06/2022 , 06:00:00,884,884
445,12/06/2022 , 06:15:00,991,991
446,12/06/2022 , 06:30:00,1158,1158
447,12/06/2022 , 06:45:00,1423,1423
448,12/06/2022 , 07:00:00,1710,1710
449,12/06/2022 , 07:15:00,1828,1828
450,12/06/2022 , 07:30:00,2094,2094
451,12/06/2022 , 07:45:00,2347,2347
452,12/06/2022 , 08:00:00,2460,2460
453,12/06/2022 , 08:15:00,2791,2791
454,12/06/2022 , 08:30:00,3072,3072
455,12/06/2022 , 08:45:00,3517,3517
456,12/06/2022 , 09:00:00,3973,3973
457,12/06/2022 , 09:15:00,4721,4721
458,12/06/2022 , 09:30:00,5220,5220
459,12/06/2022 , 09:45:00,4847,4847
460,12/06/2022 , 10:00:00,5263,5263
461,12/06/2022 , 10:15:00,5985,5985
462,12/06/2022 , 10:30:00,7390,7390
463,12/06/2022 , 10:45:00,8147,8147
464,12/06/2022 , 11:00:00,9237,9237
465,12/06/2022 , 11:15:00,9324,9324
466,12/06/2022 , 11:30:00,10708,10708
467,12/06/2022 , 11:45:00,8202,8202
468,12/06/2022 , 12:00:00,10222,10222
469,12/06/2022 , 12:15:00,11941,11941
470,12/06/2022 , 12:30:00,14278,14278
471,12/06/2022 , 12:45:00,15043,15043
472,12/06/2022 , 13:00:00,15362,15362
473,12/06/2022 , 13:15:00,15418,15418
474,12/06/2022 , 13:30:00,14895,14895
475,12/06/2022 , 13:45:00,14853,14853
476,12/06/2022 , 14:00:00,14965,14965
477,12/06/2022 , 14:15:00,12023,12023
478,12/06/2022 , 14:30:00,10343,10343
479,12/06/2022 , 14:45:00,7568,7568
480,12/06/2022 , 15:00:00,7103,7103
481,12/06/2022 , 15:15:00,6950,6950
482,12/06/2022 , 15:30:00,6754,6754
483,12/06/2022 , 15:45:00,6380,6380
484,12/06/2022 , 16:00:00,5940,5940
485,12/06/2022 , 16:15:00,5559,5559
486,12/06/2022 , 16:30:00,5179,5179
487,12/06/2022 , 16:45:00,4915,4915
488,12/06/2022 , 17:00:00,4608,4608
489,12/06/2022 , 17:15:00,4316,4316
490,12/06/2022 , 17:30:00,4458,4458
491,12/06/2022 , 17:45:00,3974,3974
492,12/06/2022 , 18:00:00,3788,3788
493,12/06/2022 , 18:15:00,3511,3511
494,12/06/2022 , 18:30:00,3175,3175
495,12/06/2022 , 18:45:00,2601,2601
496,12/06/2022 , 19:00:00,2640,2640
497,12/06/2022 , 19:15:00,2381,2381
498,12/06/2022 , 19:30:00,2204,2204
499,12/06/2022 , 19:45:00,2137,2137
500,12/06/2022 , 20:00:00,1959,1959
501,12/06/2022 , 20:15:00,1742,1742
502,12/06/2022 , 20:30:00,1513,1513
503,12/06/2022 , 20:45:00,1343,1343
504,12/06/2022 , 21:00:00,1039,1039
505,12/06/2022 , 21:15:00,877,877
506,12/06/2022 , 21:30:00,783,783
507,12/06/2022 , 21:45:00,800,800
508,12/06/2022 , 22:00:00,822,822
509,12/06/2022 , 22:15:00,597,597
510,12/06/2022 , 22:30:00,470,470
511,12/06/2022 , 22:45:00,379,379
512,12/06/2022 , 23:00:00,309,309
513,12/06/2022 , 23:15:00,245,245
514,12/06/2022 , 23:30:00,186,186
515,12/06/2022 , 23:45:00,140,140
516,12/06/2022 , 24:00:00,102,102
517,13/06/2022 , 00:15:00,77,77
518,13/06/2022 , 00:30:00,59,59
519,13/06/2022 , 00:45:00,45,45
520,13/06/2022 , 01:00:00,36,36
521,13/06/2022 , 01:15:00,29,29
522,13/06/2022 , 01:30:00,24,24
523,13/06/2022 , 01:45:00,24,24
524,13/06/2022 , 02:00:00,23,23
525,13/06/2022 , 02:15:00,24,24
526,13/06/2022 , 02:30:00,27,27
527,13/06/2022 , 02:45:00,30,30
528,13/06/2022 , 03:00:00,41,41
529,13/06/2022 , 03:15:00,52,52
530,13/06/2022 , 03:30:00,72,72
531,13/06/2022 , 03:45:00,100,100
532,13/06/2022 , 04:00:00,137,137
533,13/06/2022 , 04:15:00,188,188
534,13/06/2022 , 04:30:00,257,257
535,13/06/2022 , 04:45:00,349,349
536,13/06/2022 , 05:00:00,461,461
537,13/06/2022 , 05:15:00,608,608
538,13/06/2022 , 05:30:00,757,757
539,13/06/2022 , 05:45:00,930,930
540,13/06/2022 , 06:00:00,1102,1102
541,13/06/2022 , 06:15:00,1293,1293
542,13/06/2022 , 06:30:00,1407,1407
543,13/06/2022 , 06:45:00,1593,1593
544,13/06/2022 , 07:00:00,1859,1859
545,13/06/2022 , 07:15:00,2511,2511
546,13/06/2022 , 07:30:00,2626,2626
547,13/06/2022 , 07:45:00,2930,2930
548,13/06/2022 , 08:00:00,3208,3208
549,13/06/2022 , 08:15:00,3682,3682
550,13/06/2022 , 08:30:00,4076,4076
551,13/06/2022 , 08:45:00,4210,4210
552,13/06/2022 , 09:00:00,4439,4439
553,13/06/2022 , 09:15:00,5107,5107
554,13/06/2022 , 09:30:00,5560,5560
555,13/06/2022 , 09:45:00,6567,6567
556,13/06/2022 , 10:00:00,6532,6532
557,13/06/2022 , 10:15:00,7231,7231
558,13/06/2022 , 10:30:00,11718,11718
559,13/06/2022 , 10:45:00,12123,12123
560,13/06/2022 , 11:00:00,13711,13711
561,13/06/2022 , 11:15:00,11556,11556
562,13/06/2022 , 11:30:00,15766,15766
563,13/06/2022 , 11:45:00,8615,8615
564,13/06/2022 , 12:00:00,18221,18221
565,13/06/2022 , 12:15:00,22493,22493
566,13/06/2022 , 12:30:00,23493,23493
567,13/06/2022 , 12:45:00,24510,24510
568,13/06/2022 , 13:00:00,25163,25163
569,13/06/2022 , 13:15:00,25140,25140
570,13/06/2022 , 13:30:00,25071,25071
571,13/06/2022 , 13:45:00,22989,22989
572,13/06/2022 , 14:00:00,24820,24820
573,13/06/2022 , 14:15:00,16753,16753
574,13/06/2022 , 14:30:00,13956,13956
575,13/06/2022 , 14:45:00,6032,6032
576,13/06/2022 , 15:00:00,6633,6633
577,13/06/2022 , 15:15:00,6825,6825
578,13/06/2022 , 15:30:00,6776,6776
579,13/06/2022 , 15:45:00,6657,6657
580,13/06/2022 , 16:00:00,6343,6343
581,13/06/2022 , 16:15:00,5238,5238
582,13/06/2022 , 16:30:00,5042,5042
583,13/06/2022 , 16:45:00,4258,4258
584,13/06/2022 , 17:00:00,3767,3767
585,13/06/2022 , 17:15:00,3252,3252
586,13/06/2022 , 17:30:00,3497,3497
587,13/06/2022 , 17:45:00,3054,3054
588,13/06/2022 , 18:00:00,2778,2778
589,13/06/2022 , 18:15:00,2572,2572
590,13/06/2022 , 18:30:00,2408,2408
591,13/06/2022 , 18:45:00,2426,2426
592,13/06/2022 , 19:00:00,2141,2141
593,13/06/2022 , 19:15:00,2021,2021
594,13/06/2022 , 19:30:00,1979,1979
595,13/06/2022 , 19:45:00,1823,1823
596,13/06/2022 , 20:00:00,1717,1717
597,13/06/2022 , 20:15:00,1578,1578
598,13/06/2022 , 20:30:00,1415,1415
599,13/06/2022 , 20:45:00,1160,1160
600,13/06/2022 , 21:00:00,918,918
601,13/06/2022 , 21:15:00,909,909
602,13/06/2022 , 21:30:00,937,937
603,13/06/2022 , 21:45:00,836,836
604,13/06/2022 , 22:00:00,741,741
605,13/06/2022 , 22:15:00,634,634
606,13/06/2022 , 22:30:00,518,518
607,13/06/2022 , 22:45:00,430,430
608,13/06/2022 , 23:00:00,346,346
609,13/06/2022 , 23:15:00,271,271
610,13/06/2022 , 23:30:00,211,211
611,13/06/2022 , 23:45:00,162,162
612,13/06/2022 , 24:00:00,119,119
613,14/06/2022 , 00:15:00,90,90
614,14/06/2022 , 00:30:00,71,71
615,14/06/2022 , 00:45:00,55,55
616,14/06/2022 , 01:00:00,42,42
617,14/06/2022 , 01:15:00,33,33
618,14/06/2022 , 01:30:00,28,28
619,14/06/2022 , 01:45:00,25,25
620,14/06/2022 , 02:00:00,24,24
621,14/06/2022 , 02:15:00,24,24
622,14/06/2022 , 02:30:00,27,27
623,14/06/2022 , 02:45:00,33,33
