Site Name ,VAUL
Site Number ,125
Logger ,Integrating Light Sensor
Logger Serial Number ,11616


Scan No ,Date and Time,       Integrating Light,        ,
        ,        ,RAW VALUE ,CALIBRATED VALUE,

139,02/08/2022 , 22:30:00,285,285
140,02/08/2022 , 22:45:00,215,215
141,02/08/2022 , 23:00:00,151,151
142,02/08/2022 , 23:15:00,87,87
143,02/08/2022 , 23:30:00,31,31
144,02/08/2022 , 23:45:00,12,12
145,02/08/2022 , 24:00:00,2,2
146,03/08/2022 , 00:15:00,1,1
147,03/08/2022 , 00:30:00,0,0
148,03/08/2022 , 00:45:00,0,0
149,03/08/2022 , 01:00:00,0,0
150,03/08/2022 , 01:15:00,0,0
151,03/08/2022 , 01:30:00,0,0
152,03/08/2022 , 01:45:00,0,0
153,03/08/2022 , 02:00:00,0,0
154,03/08/2022 , 02:15:00,0,0
155,03/08/2022 , 02:30:00,0,0
156,03/08/2022 , 02:45:00,0,0
157,03/08/2022 , 03:00:00,0,0
158,03/08/2022 , 03:15:00,0,0
159,03/08/2022 , 03:30:00,0,0
160,03/08/2022 , 03:45:00,0,0
161,03/08/2022 , 04:00:00,1,1
162,03/08/2022 , 04:15:00,5,5
163,03/08/2022 , 04:30:00,16,16
164,03/08/2022 , 04:45:00,40,40
165,03/08/2022 , 05:00:00,88,88
166,03/08/2022 , 05:15:00,155,155
167,03/08/2022 , 05:30:00,241,241
168,03/08/2022 , 05:45:00,345,345
169,03/08/2022 , 06:00:00,512,512
170,03/08/2022 , 06:15:00,752,752
171,03/08/2022 , 06:30:00,751,751
172,03/08/2022 , 06:45:00,1335,1335
173,03/08/2022 , 07:00:00,1595,1595
174,03/08/2022 , 07:15:00,1365,1365
175,03/08/2022 , 07:30:00,1513,1513
176,03/08/2022 , 07:45:00,1636,1636
177,03/08/2022 , 08:00:00,1929,1929
178,03/08/2022 , 08:15:00,12786,12786
179,03/08/2022 , 08:30:00,8975,8975
180,03/08/2022 , 08:45:00,3627,3627
181,03/08/2022 , 09:00:00,4171,4171
182,03/08/2022 , 09:15:00,4299,4299
183,03/08/2022 , 09:30:00,12360,12360
184,03/08/2022 , 09:45:00,23324,23324
