Site Name ,VAUL
Site Number ,125
Logger ,Integrating Light Sensor
Logger Serial Number ,11616


Scan No ,Date and Time,       Integrating Light,        ,
106,07/06/2022 , 15:30:00,43317,43317
107,07/06/2022 , 15:45:00,36641,36641
108,07/06/2022 , 16:00:00,21966,21966
109,07/06/2022 , 16:15:00,15589,15589
110,07/06/2022 , 16:30:00,12135,12135
111,07/06/2022 , 16:45:00,3405,3405
112,07/06/2022 , 17:00:00,3273,3273
113,07/06/2022 , 17:15:00,11993,11993
114,07/06/2022 , 17:30:00,16775,16775
115,07/06/2022 , 17:45:00,11453,11453
116,07/06/2022 , 18:00:00,6833,6833
117,07/06/2022 , 18:15:00,13957,13957
118,07/06/2022 , 18:30:00,7132,7132
119,07/06/2022 , 18:45:00,3104,3104
120,07/06/2022 , 19:00:00,2354,2354
121,07/06/2022 , 19:15:00,2229,2229
122,07/06/2022 , 19:30:00,2130,2130
123,07/06/2022 , 19:45:00,2062,2062
124,07/06/2022 , 20:00:00,2005,2005
125,07/06/2022 , 20:15:00,1940,1940
126,07/06/2022 , 20:30:00,1865,1865
127,07/06/2022 , 20:45:00,1776,1776
128,07/06/2022 , 21:00:00,1696,1696
129,07/06/2022 , 21:15:00,1613,1613
130,07/06/2022 , 21:30:00,1524,1524
131,07/06/2022 , 21:45:00,1421,1421
132,07/06/2022 , 22:00:00,1320,1320
133,07/06/2022 , 22:15:00,1205,1205
134,07/06/2022 , 22:30:00,1034,1034
135,07/06/2022 , 22:45:00,877,877
136,07/06/2022 , 23:00:00,762,762
137,07/06/2022 , 23:15:00,652,652
138,07/06/2022 , 23:30:00,540,540
139,07/06/2022 , 23:45:00,436,436
140,07/06/2022 , 24:00:00,343,343
141,08/06/2022 , 00:15:00,262,262
142,08/06/2022 , 00:30:00,196,196
143,08/06/2022 , 00:45:00,148,148
144,08/06/2022 , 01:00:00,114,114
145,08/06/2022 , 01:15:00,92,92
146,08/06/2022 , 01:30:00,79,79
147,08/06/2022 , 01:45:00,73,73
148,08/06/2022 , 02:00:00,71,71
149,08/06/2022 , 02:15:00,75,75
150,08/06/2022 , 02:30:00,86,86
151,08/06/2022 , 02:45:00,103,103
152,08/06/2022 , 03:00:00,129,129
153,08/06/2022 , 03:15:00,168,168
154,08/06/2022 , 03:30:00,219,219
155,08/06/2022 , 03:45:00,289,289
156,08/06/2022 , 04:00:00,372,372
157,08/06/2022 , 04:15:00,468,468
158,08/06/2022 , 04:30:00,575,575
159,08/06/2022 , 04:45:00,705,705
160,08/06/2022 , 05:00:00,869,869
161,08/06/2022 , 05:15:00,1008,1008
162,08/06/2022 , 05:30:00,1158,1158
163,08/06/2022 , 05:45:00,1293,1293
164,08/06/2022 , 06:00:00,1381,1381
165,08/06/2022 , 06:15:00,1532,1532
166,08/06/2022 , 06:30:00,1633,1633
167,08/06/2022 , 06:45:00,1726,1726
168,08/06/2022 , 07:00:00,2116,2116
169,08/06/2022 , 07:15:00,1923,1923
170,08/06/2022 , 07:30:00,2072,2072
171,08/06/2022 , 07:45:00,2236,2236
172,08/06/2022 , 08:00:00,3937,3937
173,08/06/2022 , 08:15:00,23276,23276
174,08/06/2022 , 08:30:00,7973,7973
175,08/06/2022 , 08:45:00,5626,5626
176,08/06/2022 , 09:00:00,7573,7573
177,08/06/2022 , 09:15:00,7973,7973
178,08/06/2022 , 09:30:00,20511,20511
179,08/06/2022 , 09:45:00,34598,34598
180,08/06/2022 , 10:00:00,35954,35954
181,08/06/2022 , 10:15:00,37416,37416
182,08/06/2022 , 10:30:00,38920,38920
183,08/06/2022 , 10:45:00,40273,40273
184,08/06/2022 , 11:00:00,41575,41575
185,08/06/2022 , 11:15:00,42821,42821
186,08/06/2022 , 11:30:00,43866,43866
187,08/06/2022 , 11:45:00,44786,44786
188,08/06/2022 , 12:00:00,45580,45580
189,08/06/2022 , 12:15:00,46353,46353
190,08/06/2022 , 12:30:00,47125,47125
191,08/06/2022 , 12:45:00,47671,47671
192,08/06/2022 , 13:00:00,47998,47998
193,08/06/2022 , 13:15:00,48165,48165
194,08/06/2022 , 13:30:00,44299,44299
195,08/06/2022 , 13:45:00,11188,11188
196,08/06/2022 , 14:00:00,10719,10719
197,08/06/2022 , 14:15:00,45090,45090
198,08/06/2022 , 14:30:00,48005,48005
199,08/06/2022 , 14:45:00,47330,47330
200,08/06/2022 , 15:00:00,46584,46584
201,08/06/2022 , 15:15:00,45756,45756
202,08/06/2022 , 15:30:00,45014,45014
203,08/06/2022 , 15:45:00,39323,39323
204,08/06/2022 , 16:00:00,21265,21265
205,08/06/2022 , 16:15:00,15180,15180
206,08/06/2022 , 16:30:00,10718,10718
207,08/06/2022 , 16:45:00,3129,3129
208,08/06/2022 , 17:00:00,3100,3100
209,08/06/2022 , 17:15:00,11890,11890
210,08/06/2022 , 17:30:00,15711,15711
211,08/06/2022 , 17:45:00,12394,12394
212,08/06/2022 , 18:00:00,6233,6233
213,08/06/2022 , 18:15:00,14313,14313
214,08/06/2022 , 18:30:00,5899,5899
215,08/06/2022 , 18:45:00,2965,2965
216,08/06/2022 , 19:00:00,2239,2239
217,08/06/2022 , 19:15:00,2141,2141
218,08/06/2022 , 19:30:00,2059,2059
219,08/06/2022 , 19:45:00,1999,1999
220,08/06/2022 , 20:00:00,1948,1948
221,08/06/2022 , 20:15:00,1889,1889
222,08/06/2022 , 20:30:00,1818,1818
223,08/06/2022 , 20:45:00,1730,1730
224,08/06/2022 , 21:00:00,1650,1650
225,08/06/2022 , 21:15:00,1568,1568
226,08/06/2022 , 21:30:00,1485,1485
227,08/06/2022 , 21:45:00,1385,1385
228,08/06/2022 , 22:00:00,1288,1288
229,08/06/2022 , 22:15:00,1176,1176
230,08/06/2022 , 22:30:00,990,990
231,08/06/2022 , 22:45:00,845,845
232,08/06/2022 , 23:00:00,732,732
233,08/06/2022 , 23:15:00,622,622
234,08/06/2022 , 23:30:00,513,513
235,08/06/2022 , 23:45:00,411,411
236,08/06/2022 , 24:00:00,318,318
237,09/06/2022 , 00:15:00,249,249
238,09/06/2022 , 00:30:00,189,189
239,09/06/2022 , 00:45:00,145,145
240,09/06/2022 , 01:00:00,113,113
241,09/06/2022 , 01:15:00,90,90
242,09/06/2022 , 01:30:00,79,79
243,09/06/2022 , 01:45:00,72,72
244,09/06/2022 , 02:00:00,72,72
245,09/06/2022 , 02:15:00,75,75
246,09/06/2022 , 02:30:00,84,84
247,09/06/2022 , 02:45:00,101,101
248,09/06/2022 , 03:00:00,127,127
249,09/06/2022 , 03:15:00,165,165
250,09/06/2022 , 03:30:00,217,217
251,09/06/2022 , 03:45:00,283,283
252,09/06/2022 , 04:00:00,367,367
253,09/06/2022 , 04:15:00,464,464
254,09/06/2022 , 04:30:00,573,573
255,09/06/2022 , 04:45:00,706,706
256,09/06/2022 , 05:00:00,871,871
257,09/06/2022 , 05:15:00,1015,1015
258,09/06/2022 , 05:30:00,1166,1166
259,09/06/2022 , 05:45:00,1309,1309
260,09/06/2022 , 06:00:00,1394,1394
261,09/06/2022 , 06:15:00,1548,1548
262,09/06/2022 , 06:30:00,1664,1664
263,09/06/2022 , 06:45:00,1771,1771
264,09/06/2022 , 07:00:00,2141,2141
265,09/06/2022 , 07:15:00,1967,1967
266,09/06/2022 , 07:30:00,2123,2123
267,09/06/2022 , 07:45:00,2313,2313
268,09/06/2022 , 08:00:00,3959,3959
269,09/06/2022 , 08:15:00,23036,23036
270,09/06/2022 , 08:30:00,7439,7439
271,09/06/2022 , 08:45:00,6066,6066
272,09/06/2022 , 09:00:00,7977,7977
273,09/06/2022 , 09:15:00,8930,8930
274,09/06/2022 , 09:30:00,20476,20476
275,09/06/2022 , 09:45:00,23569,23569
276,09/06/2022 , 10:00:00,18808,18808
277,09/06/2022 , 10:15:00,21718,21718
278,09/06/2022 , 10:30:00,15625,15625
279,09/06/2022 , 10:45:00,13835,13835
280,09/06/2022 , 11:00:00,13599,13599
281,09/06/2022 , 11:15:00,13003,13003
282,09/06/2022 , 11:30:00,15926,15926
283,09/06/2022 , 11:45:00,17309,17309
284,09/06/2022 , 12:00:00,26752,26752
285,09/06/2022 , 12:15:00,25315,25315
286,09/06/2022 , 12:30:00,18207,18207
287,09/06/2022 , 12:45:00,26385,26385
288,09/06/2022 , 13:00:00,16547,16547
289,09/06/2022 , 13:15:00,16919,16919
290,09/06/2022 , 13:30:00,16271,16271
291,09/06/2022 , 13:45:00,14079,14079
292,09/06/2022 , 14:00:00,16764,16764
293,09/06/2022 , 14:15:00,42572,42572
294,09/06/2022 , 14:30:00,24409,24409
295,09/06/2022 , 14:45:00,18657,18657
296,09/06/2022 , 15:00:00,16117,16117
297,09/06/2022 , 15:15:00,21768,21768
298,09/06/2022 , 15:30:00,19786,19786
299,09/06/2022 , 15:45:00,42330,42330
300,09/06/2022 , 16:00:00,28194,28194
301,09/06/2022 , 16:15:00,15115,15115
302,09/06/2022 , 16:30:00,13422,13422
303,09/06/2022 , 16:45:00,11879,11879
304,09/06/2022 , 17:00:00,8940,8940
305,09/06/2022 , 17:15:00,9959,9959
306,09/06/2022 , 17:30:00,15408,15408
307,09/06/2022 , 17:45:00,9165,9165
308,09/06/2022 , 18:00:00,9643,9643
309,09/06/2022 , 18:15:00,8211,8211
310,09/06/2022 , 18:30:00,10873,10873
311,09/06/2022 , 18:45:00,9714,9714
312,09/06/2022 , 19:00:00,8047,8047
313,09/06/2022 , 19:15:00,6446,6446
314,09/06/2022 , 19:30:00,4703,4703
315,09/06/2022 , 19:45:00,3361,3361
316,09/06/2022 , 20:00:00,2333,2333
317,09/06/2022 , 20:15:00,3268,3268
318,09/06/2022 , 20:30:00,3536,3536
319,09/06/2022 , 20:45:00,5054,5054
320,09/06/2022 , 21:00:00,3666,3666
321,09/06/2022 , 21:15:00,3091,3091
322,09/06/2022 , 21:30:00,3178,3178
323,09/06/2022 , 21:45:00,2640,2640
324,09/06/2022 , 22:00:00,2770,2770
325,09/06/2022 , 22:15:00,2542,2542
326,09/06/2022 , 22:30:00,1927,1927
327,09/06/2022 , 22:45:00,1178,1178
328,09/06/2022 , 23:00:00,791,791
329,09/06/2022 , 23:15:00,632,632
330,09/06/2022 , 23:30:00,521,521
331,09/06/2022 , 23:45:00,424,424
332,09/06/2022 , 24:00:00,353,353
333,10/06/2022 , 00:15:00,305,305
334,10/06/2022 , 00:30:00,219,219
335,10/06/2022 , 00:45:00,164,164
336,10/06/2022 , 01:00:00,129,129
337,10/06/2022 , 01:15:00,113,113
338,10/06/2022 , 01:30:00,95,95
339,10/06/2022 , 01:45:00,95,95
340,10/06/2022 , 02:00:00,100,100
341,10/06/2022 , 02:15:00,100,100
342,10/06/2022 , 02:30:00,103,103
343,10/06/2022 , 02:45:00,130,130
344,10/06/2022 , 03:00:00,173,173
345,10/06/2022 , 03:15:00,201,201
346,10/06/2022 , 03:30:00,233,233
347,10/06/2022 , 03:45:00,277,277
348,10/06/2022 , 04:00:00,317,317
349,10/06/2022 , 04:15:00,407,407
350,10/06/2022 , 04:30:00,563,563
351,10/06/2022 , 04:45:00,776,776
352,10/06/2022 , 05:00:00,1035,1035
353,10/06/2022 , 05:15:00,1257,1257
354,10/06/2022 , 05:30:00,1403,1403
355,10/06/2022 , 05:45:00,1377,1377
356,10/06/2022 , 06:00:00,1436,1436
357,10/06/2022 , 06:15:00,1513,1513
358,10/06/2022 , 06:30:00,1771,1771
359,10/06/2022 , 06:45:00,2034,2034
360,10/06/2022 , 07:00:00,4127,4127
361,10/06/2022 , 07:15:00,5583,5583
362,10/06/2022 , 07:30:00,4873,4873
363,10/06/2022 , 07:45:00,3872,3872
364,10/06/2022 , 08:00:00,3492,3492
365,10/06/2022 , 08:15:00,2899,2899
366,10/06/2022 , 08:30:00,2927,2927
367,10/06/2022 , 08:45:00,3229,3229
368,10/06/2022 , 09:00:00,2695,2695
369,10/06/2022 , 09:15:00,2877,2877
370,10/06/2022 , 09:30:00,3562,3562
371,10/06/2022 , 09:45:00,4354,4354
372,10/06/2022 , 10:00:00,3881,3881
373,10/06/2022 , 10:15:00,3596,3596
374,10/06/2022 , 10:30:00,3871,3871
375,10/06/2022 , 10:45:00,3762,3762
376,10/06/2022 , 11:00:00,3957,3957
377,10/06/2022 , 11:15:00,4603,4603
378,10/06/2022 , 11:30:00,5731,5731
379,10/06/2022 , 11:45:00,7709,7709
380,10/06/2022 , 12:00:00,9412,9412
381,10/06/2022 , 12:15:00,11144,11144
382,10/06/2022 , 12:30:00,14044,14044
383,10/06/2022 , 12:45:00,15657,15657
384,10/06/2022 , 13:00:00,11786,11786
385,10/06/2022 , 13:15:00,8766,8766
386,10/06/2022 , 13:30:00,10653,10653
387,10/06/2022 , 13:45:00,13402,13402
388,10/06/2022 , 14:00:00,12671,12671
389,10/06/2022 , 14:15:00,10861,10861
390,10/06/2022 , 14:30:00,11451,11451
391,10/06/2022 , 14:45:00,9494,9494
392,10/06/2022 , 15:00:00,8394,8394
393,10/06/2022 , 15:15:00,9452,9452
394,10/06/2022 , 15:30:00,9932,9932
395,10/06/2022 , 15:45:00,9726,9726
396,10/06/2022 , 16:00:00,9780,9780
397,10/06/2022 , 16:15:00,9351,9351
398,10/06/2022 , 16:30:00,9309,9309
399,10/06/2022 , 16:45:00,13211,13211
400,10/06/2022 , 17:00:00,11856,11856
401,10/06/2022 , 17:15:00,11133,11133
402,10/06/2022 , 17:30:00,9299,9299
403,10/06/2022 , 17:45:00,9050,9050
404,10/06/2022 , 18:00:00,10524,10524
405,10/06/2022 , 18:15:00,9551,9551
406,10/06/2022 , 18:30:00,9009,9009
407,10/06/2022 , 18:45:00,8744,8744
408,10/06/2022 , 19:00:00,7872,7872
409,10/06/2022 , 19:15:00,6670,6670
410,10/06/2022 , 19:30:00,5780,5780
411,10/06/2022 , 19:45:00,5498,5498
412,10/06/2022 , 20:00:00,5596,5596
413,10/06/2022 , 20:15:00,4096,4096
414,10/06/2022 , 20:30:00,3128,3128
415,10/06/2022 , 20:45:00,2316,2316
416,10/06/2022 , 21:00:00,1297,1297
417,10/06/2022 , 21:15:00,1363,1363
418,10/06/2022 , 21:30:00,1175,1175
419,10/06/2022 , 21:45:00,1392,1392
420,10/06/2022 , 22:00:00,957,957
421,10/06/2022 , 22:15:00,1103,1103
422,10/06/2022 , 22:30:00,689,689
423,10/06/2022 , 22:45:00,427,427
424,10/06/2022 , 23:00:00,302,302
425,10/06/2022 , 23:15:00,557,557
426,10/06/2022 , 23:30:00,502,502
427,10/06/2022 , 23:45:00,412,412
428,10/06/2022 , 24:00:00,332,332
429,11/06/2022 , 00:15:00,228,228
430,11/06/2022 , 00:30:00,182,182
431,11/06/2022 , 00:45:00,140,140
432,11/06/2022 , 01:00:00,114,114
433,11/06/2022 , 01:15:00,101,101
434,11/06/2022 , 01:30:00,77,77
435,11/06/2022 , 01:45:00,66,66
436,11/06/2022 , 02:00:00,65,65
437,11/06/2022 , 02:15:00,70,70
438,11/06/2022 , 02:30:00,79,79
439,11/06/2022 , 02:45:00,98,98
440,11/06/2022 , 03:00:00,123,123
441,11/06/2022 , 03:15:00,150,150
442,11/06/2022 , 03:30:00,188,188
443,11/06/2022 , 03:45:00,270,270
444,11/06/2022 , 04:00:00,374,374
445,11/06/2022 , 04:15:00,461,461
446,11/06/2022 , 04:30:00,531,531
447,11/06/2022 , 04:45:00,635,635
448,11/06/2022 , 05:00:00,1053,1053
449,11/06/2022 , 05:15:00,1354,1354
450,11/06/2022 , 05:30:00,1750,1750
451,11/06/2022 , 05:45:00,1977,1977
452,11/06/2022 , 06:00:00,2325,2325
453,11/06/2022 , 06:15:00,2685,2685
454,11/06/2022 , 06:30:00,2834,2834
455,11/06/2022 , 06:45:00,3024,3024
456,11/06/2022 , 07:00:00,3294,3294
457,11/06/2022 , 07:15:00,3012,3012
458,11/06/2022 , 07:30:00,3044,3044
459,11/06/2022 , 07:45:00,2821,2821
460,11/06/2022 , 08:00:00,3601,3601
461,11/06/2022 , 08:15:00,16660,16660
462,11/06/2022 , 08:30:00,6205,6205
463,11/06/2022 , 08:45:00,4924,4924
464,11/06/2022 , 09:00:00,7504,7504
465,11/06/2022 , 09:15:00,8667,8667
466,11/06/2022 , 09:30:00,16273,16273
467,11/06/2022 , 09:45:00,30242,30242
468,11/06/2022 , 10:00:00,31764,31764
469,11/06/2022 , 10:15:00,34320,34320
470,11/06/2022 , 10:30:00,35948,35948
471,11/06/2022 , 10:45:00,37814,37814
472,11/06/2022 , 11:00:00,39704,39704
473,11/06/2022 , 11:15:00,40950,40950
474,11/06/2022 , 11:30:00,42377,42377
475,11/06/2022 , 11:45:00,43455,43455
476,11/06/2022 , 12:00:00,44208,44208
477,11/06/2022 , 12:15:00,45066,45066
478,11/06/2022 , 12:30:00,45806,45806
479,11/06/2022 , 12:45:00,46039,46039
480,11/06/2022 , 13:00:00,46403,46403
481,11/06/2022 , 13:15:00,46922,46922
482,11/06/2022 , 13:30:00,41686,41686
483,11/06/2022 , 13:45:00,13424,13424
484,11/06/2022 , 14:00:00,10179,10179
485,11/06/2022 , 14:15:00,47473,47473
486,11/06/2022 , 14:30:00,30310,30310
487,11/06/2022 , 14:45:00,46496,46496
488,11/06/2022 , 15:00:00,40790,40790
489,11/06/2022 , 15:15:00,9616,9616
490,11/06/2022 , 15:30:00,7108,7108
491,11/06/2022 , 15:45:00,14208,14208
492,11/06/2022 , 16:00:00,18020,18020
493,11/06/2022 , 16:15:00,17291,17291
494,11/06/2022 , 16:30:00,18259,18259
495,11/06/2022 , 16:45:00,12252,12252
496,11/06/2022 , 17:00:00,12109,12109
497,11/06/2022 , 17:15:00,14736,14736
498,11/06/2022 , 17:30:00,11036,11036
499,11/06/2022 , 17:45:00,9880,9880
500,11/06/2022 , 18:00:00,10141,10141
501,11/06/2022 , 18:15:00,9487,9487
502,11/06/2022 , 18:30:00,7806,7806
503,11/06/2022 , 18:45:00,8168,8168
504,11/06/2022 , 19:00:00,6628,6628
505,11/06/2022 , 19:15:00,6835,6835
506,11/06/2022 , 19:30:00,6920,6920
507,11/06/2022 , 19:45:00,6981,6981
508,11/06/2022 , 20:00:00,5318,5318
509,11/06/2022 , 20:15:00,3403,3403
510,11/06/2022 , 20:30:00,2162,2162
511,11/06/2022 , 20:45:00,1920,1920
512,11/06/2022 , 21:00:00,1528,1528
513,11/06/2022 , 21:15:00,2343,2343
514,11/06/2022 , 21:30:00,1895,1895
515,11/06/2022 , 21:45:00,1151,1151
516,11/06/2022 , 22:00:00,914,914
517,11/06/2022 , 22:15:00,606,606
518,11/06/2022 , 22:30:00,724,724
519,11/06/2022 , 22:45:00,666,666
520,11/06/2022 , 23:00:00,307,307
521,11/06/2022 , 23:15:00,579,579
522,11/06/2022 , 23:30:00,632,632
523,11/06/2022 , 23:45:00,360,360
524,11/06/2022 , 24:00:00,253,253
525,12/06/2022 , 00:15:00,181,181
526,12/06/2022 , 00:30:00,139,139
527,12/06/2022 , 00:45:00,109,109
528,12/06/2022 , 01:00:00,87,87
529,12/06/2022 , 01:15:00,70,70
530,12/06/2022 , 01:30:00,60,60
531,12/06/2022 , 01:45:00,54,54
532,12/06/2022 , 02:00:00,50,50
533,12/06/2022 , 02:15:00,47,47
534,12/06/2022 , 02:30:00,49,49
535,12/06/2022 , 02:45:00,57,57
536,12/06/2022 , 03:00:00,58,58
537,12/06/2022 , 03:15:00,68,68
538,12/06/2022 , 03:30:00,99,99
539,12/06/2022 , 03:45:00,166,166
540,12/06/2022 , 04:00:00,202,202
541,12/06/2022 , 04:15:00,218,218
542,12/06/2022 , 04:30:00,276,276
543,12/06/2022 , 04:45:00,346,346
544,12/06/2022 , 05:00:00,407,407
545,12/06/2022 , 05:15:00,475,475
546,12/06/2022 , 05:30:00,603,603
547,12/06/2022 , 05:45:00,730,730
548,12/06/2022 , 06:00:00,707,707
549,12/06/2022 , 06:15:00,676,676
550,12/06/2022 , 06:30:00,796,796
551,12/06/2022 , 06:45:00,1591,1591
552,12/06/2022 , 07:00:00,2828,2828
553,12/06/2022 , 07:15:00,3853,3853
554,12/06/2022 , 07:30:00,3165,3165
555,12/06/2022 , 07:45:00,2631,2631
556,12/06/2022 , 08:00:00,2748,2748
557,12/06/2022 , 08:15:00,3043,3043
558,12/06/2022 , 08:30:00,3542,3542
559,12/06/2022 , 08:45:00,5133,5133
560,12/06/2022 , 09:00:00,5861,5861
561,12/06/2022 , 09:15:00,6379,6379
562,12/06/2022 , 09:30:00,7546,7546
563,12/06/2022 , 09:45:00,8560,8560
564,12/06/2022 , 10:00:00,8860,8860
565,12/06/2022 , 10:15:00,9781,9781
566,12/06/2022 , 10:30:00,11357,11357
567,12/06/2022 , 10:45:00,12022,12022
568,12/06/2022 , 11:00:00,12633,12633
569,12/06/2022 , 11:15:00,12636,12636
570,12/06/2022 , 11:30:00,12286,12286
571,12/06/2022 , 11:45:00,10138,10138
572,12/06/2022 , 12:00:00,13522,13522
573,12/06/2022 , 12:15:00,17433,17433
574,12/06/2022 , 12:30:00,17448,17448
575,12/06/2022 , 12:45:00,18266,18266
576,12/06/2022 , 13:00:00,17800,17800
577,12/06/2022 , 13:15:00,17932,17932
578,12/06/2022 , 13:30:00,17260,17260
579,12/06/2022 , 13:45:00,16696,16696
580,12/06/2022 , 14:00:00,16485,16485
581,12/06/2022 , 14:15:00,19152,19152
582,12/06/2022 , 14:30:00,19180,19180
583,12/06/2022 , 14:45:00,19509,19509
584,12/06/2022 , 15:00:00,19165,19165
585,12/06/2022 , 15:15:00,19267,19267
586,12/06/2022 , 15:30:00,19490,19490
587,12/06/2022 , 15:45:00,19338,19338
588,12/06/2022 , 16:00:00,16482,16482
589,12/06/2022 , 16:15:00,14910,14910
590,12/06/2022 , 16:30:00,14422,14422
591,12/06/2022 , 16:45:00,11984,11984
592,12/06/2022 , 17:00:00,10190,10190
593,12/06/2022 , 17:15:00,11811,11811
594,12/06/2022 , 17:30:00,11788,11788
595,12/06/2022 , 17:45:00,11110,11110
596,12/06/2022 , 18:00:00,10533,10533
597,12/06/2022 , 18:15:00,9675,9675
598,12/06/2022 , 18:30:00,8967,8967
599,12/06/2022 , 18:45:00,7828,7828
600,12/06/2022 , 19:00:00,6681,6681
601,12/06/2022 , 19:15:00,5352,5352
602,12/06/2022 , 19:30:00,5398,5398
603,12/06/2022 , 19:45:00,5519,5519
604,12/06/2022 , 20:00:00,5284,5284
605,12/06/2022 , 20:15:00,4873,4873
606,12/06/2022 , 20:30:00,4296,4296
607,12/06/2022 , 20:45:00,3710,3710
608,12/06/2022 , 21:00:00,3326,3326
609,12/06/2022 , 21:15:00,2957,2957
610,12/06/2022 , 21:30:00,2643,2643
611,12/06/2022 , 21:45:00,2288,2288
612,12/06/2022 , 22:00:00,1989,1989
613,12/06/2022 , 22:15:00,1707,1707
614,12/06/2022 , 22:30:00,1433,1433
615,12/06/2022 , 22:45:00,1241,1241
