Site Name ,MOOS
Site Number ,125
Logger ,Integrating Light Sensor
Logger Serial Number ,11617


Scan No ,Date and Time,       Integrating Light,        ,
        ,        ,RAW VALUE ,CALIBRATED VALUE,

396,06/08/2022 , 19:15:00,525,525
397,06/08/2022 , 19:30:00,323,323
398,06/08/2022 , 19:45:00,1301,1301
399,06/08/2022 , 20:00:00,3410,3410
400,06/08/2022 , 20:15:00,1849,1849
401,06/08/2022 , 20:30:00,902,902
402,06/08/2022 , 20:45:00,566,566
403,06/08/2022 , 21:00:00,543,543
404,06/08/2022 , 21:15:00,300,300
405,06/08/2022 , 21:30:00,306,306
406,06/08/2022 , 21:45:00,219,219
407,06/08/2022 , 22:00:00,140,140
408,06/08/2022 , 22:15:00,81,81
409,06/08/2022 , 22:30:00,66,66
410,06/08/2022 , 22:45:00,35,35
411,06/08/2022 , 23:00:00,15,15
412,06/08/2022 , 23:15:00,7,7
413,06/08/2022 , 23:30:00,2,2
414,06/08/2022 , 23:45:00,0,0
415,06/08/2022 , 24:00:00,0,0
416,07/08/2022 , 00:15:00,0,0
417,07/08/2022 , 00:30:00,0,0
418,07/08/2022 , 00:45:00,0,0
419,07/08/2022 , 01:00:00,0,0
420,07/08/2022 , 01:15:00,0,0
421,07/08/2022 , 01:30:00,0,0
422,07/08/2022 , 01:45:00,0,0
423,07/08/2022 , 02:00:00,0,0
424,07/08/2022 , 02:15:00,0,0
425,07/08/2022 , 02:30:00,0,0
426,07/08/2022 , 02:45:00,0,0
427,07/08/2022 , 03:00:00,0,0
428,07/08/2022 , 03:15:00,0,0
429,07/08/2022 , 03:30:00,0,0
430,07/08/2022 , 03:45:00,0,0
431,07/08/2022 , 04:00:00,0,0
432,07/08/2022 , 04:15:00,0,0
433,07/08/2022 , 04:30:00,1,1
434,07/08/2022 , 04:45:00,5,5
435,07/08/2022 , 05:00:00,12,12
436,07/08/2022 , 05:15:00,32,32
437,07/08/2022 , 05:30:00,40,40
438,07/08/2022 , 05:45:00,54,54
439,07/08/2022 , 06:00:00,76,76
440,07/08/2022 , 06:15:00,157,157
441,07/08/2022 , 06:30:00,205,205
442,07/08/2022 , 06:45:00,227,227
443,07/08/2022 , 07:00:00,261,261
444,07/08/2022 , 07:15:00,473,473
445,07/08/2022 , 07:30:00,531,531
446,07/08/2022 , 07:45:00,1129,1129
447,07/08/2022 , 08:00:00,1365,1365
448,07/08/2022 , 08:15:00,2490,2490
449,07/08/2022 , 08:30:00,1767,1767
450,07/08/2022 , 08:45:00,901,901
451,07/08/2022 , 09:00:00,1057,1057
452,07/08/2022 , 09:15:00,1571,1571
453,07/08/2022 , 09:30:00,1311,1311
454,07/08/2022 , 09:45:00,1599,1599
455,07/08/2022 , 10:00:00,2179,2179
456,07/08/2022 , 10:15:00,4342,4342
457,07/08/2022 , 10:30:00,3979,3979
458,07/08/2022 , 10:45:00,3013,3013
459,07/08/2022 , 11:00:00,13320,13320
460,07/08/2022 , 11:15:00,15516,15516
461,07/08/2022 , 11:30:00,7738,7738
462,07/08/2022 , 11:45:00,7122,7122
463,07/08/2022 , 12:00:00,8458,8458
464,07/08/2022 , 12:15:00,17867,17867
465,07/08/2022 , 12:30:00,30678,30678
466,07/08/2022 , 12:45:00,32167,32167
467,07/08/2022 , 13:00:00,20594,20594
468,07/08/2022 , 13:15:00,10296,10296
469,07/08/2022 , 13:30:00,13066,13066
470,07/08/2022 , 13:45:00,8914,8914
471,07/08/2022 , 14:00:00,6958,6958
472,07/08/2022 , 14:15:00,6640,6640
473,07/08/2022 , 14:30:00,7463,7463
474,07/08/2022 , 14:45:00,4088,4088
475,07/08/2022 , 15:00:00,4453,4453
476,07/08/2022 , 15:15:00,6074,6074
477,07/08/2022 , 15:30:00,5240,5240
478,07/08/2022 , 15:45:00,4577,4577
479,07/08/2022 , 16:00:00,4590,4590
480,07/08/2022 , 16:15:00,4312,4312
481,07/08/2022 , 16:30:00,4699,4699
482,07/08/2022 , 16:45:00,3894,3894
483,07/08/2022 , 17:00:00,3688,3688
484,07/08/2022 , 17:15:00,3723,3723
485,07/08/2022 , 17:30:00,3590,3590
486,07/08/2022 , 17:45:00,3296,3296
487,07/08/2022 , 18:00:00,2458,2458
488,07/08/2022 , 18:15:00,2424,2424
489,07/08/2022 , 18:30:00,1997,1997
490,07/08/2022 , 18:45:00,1476,1476
491,07/08/2022 , 19:00:00,1134,1134
492,07/08/2022 , 19:15:00,1243,1243
493,07/08/2022 , 19:30:00,1234,1234
494,07/08/2022 , 19:45:00,648,648
495,07/08/2022 , 20:00:00,472,472
496,07/08/2022 , 20:15:00,509,509
497,07/08/2022 , 20:30:00,674,674
498,07/08/2022 , 20:45:00,526,526
499,07/08/2022 , 21:00:00,438,438
500,07/08/2022 , 21:15:00,435,435
501,07/08/2022 , 21:30:00,292,292
502,07/08/2022 , 21:45:00,245,245
503,07/08/2022 , 22:00:00,253,253
504,07/08/2022 , 22:15:00,96,96
505,07/08/2022 , 22:30:00,40,40
506,07/08/2022 , 22:45:00,16,16
507,07/08/2022 , 23:00:00,10,10
508,07/08/2022 , 23:15:00,3,3
509,07/08/2022 , 23:30:00,2,2
510,07/08/2022 , 23:45:00,0,0
511,07/08/2022 , 24:00:00,0,0
512,08/08/2022 , 00:15:00,0,0
513,08/08/2022 , 00:30:00,0,0
514,08/08/2022 , 00:45:00,0,0
515,08/08/2022 , 01:00:00,0,0
516,08/08/2022 , 01:15:00,0,0
