Site Name ,EXTRA11618
Site Number ,1
Logger ,Integrating Light Sensor
Logger Serial Number ,11618


Scan No ,Date and Time,       Integrating Light,        ,
        ,        ,RAW VALUE ,CALIBRATED VALUE,

138,27/06/2019 , 18:30:00,7805,7805
139,27/06/2019 , 18:45:00,7815,7815
140,27/06/2019 , 19:00:00,7497,7497
141,27/06/2019 , 19:15:00,6924,6924
142,27/06/2019 , 19:30:00,5803,5803
143,27/06/2019 , 19:45:00,4116,4116
144,27/06/2019 , 20:00:00,3666,3666
145,27/06/2019 , 20:15:00,3326,3326
146,27/06/2019 , 20:30:00,3330,3330
147,27/06/2019 , 20:45:00,3987,3987
148,27/06/2019 , 21:00:00,3832,3832
149,27/06/2019 , 21:15:00,3261,3261
150,27/06/2019 , 21:30:00,2245,2245
151,27/06/2019 , 21:45:00,2323,2323
152,27/06/2019 , 22:00:00,2284,2284
153,27/06/2019 , 22:15:00,2079,2079
154,27/06/2019 , 22:30:00,1854,1854
155,27/06/2019 , 22:45:00,1462,1462
156,27/06/2019 , 23:00:00,1152,1152
157,27/06/2019 , 23:15:00,855,855
158,27/06/2019 , 23:30:00,660,660
159,27/06/2019 , 23:45:00,543,543
160,27/06/2019 , 24:00:00,375,375
161,28/06/2019 , 00:15:00,272,272
162,28/06/2019 , 00:30:00,195,195
163,28/06/2019 , 00:45:00,152,152
164,28/06/2019 , 01:00:00,113,113
165,28/06/2019 , 01:15:00,89,89
166,28/06/2019 , 01:30:00,77,77
167,28/06/2019 , 01:45:00,66,66
168,28/06/2019 , 02:00:00,66,66
169,28/06/2019 , 02:15:00,73,73
170,28/06/2019 , 02:30:00,81,81
171,28/06/2019 , 02:45:00,101,101
172,28/06/2019 , 03:00:00,128,128
173,28/06/2019 , 03:15:00,165,165
174,28/06/2019 , 03:30:00,216,216
175,28/06/2019 , 03:45:00,307,307
176,28/06/2019 , 04:00:00,419,419
177,28/06/2019 , 04:15:00,526,526
178,28/06/2019 , 04:30:00,677,677
179,28/06/2019 , 04:45:00,831,831
180,28/06/2019 , 05:00:00,1072,1072
181,28/06/2019 , 05:15:00,1876,1876
182,28/06/2019 , 05:30:00,2093,2093
183,28/06/2019 , 05:45:00,1646,1646
184,28/06/2019 , 06:00:00,1444,1444
185,28/06/2019 , 06:15:00,3035,3035
186,28/06/2019 , 06:30:00,3515,3515
187,28/06/2019 , 06:45:00,3980,3980
188,28/06/2019 , 07:00:00,4567,4567
189,28/06/2019 , 07:15:00,5380,5380
190,28/06/2019 , 07:30:00,8764,8764
191,28/06/2019 , 07:45:00,7206,7206
192,28/06/2019 , 08:00:00,5766,5766
193,28/06/2019 , 08:15:00,7193,7193
194,28/06/2019 , 08:30:00,6589,6589
195,28/06/2019 , 08:45:00,7867,7867
196,28/06/2019 , 09:00:00,9681,9681
197,28/06/2019 , 09:15:00,18710,18710
