Site Name ,STRT
Site Number ,125
Logger ,Integrating Light Sensor
Logger Serial Number ,11618


Scan No ,Date and Time,       Integrating Light,        ,
        ,        ,RAW VALUE ,CALIBRATED VALUE,

148,07/05/2022 , 03:57:10,0,0
149,07/05/2022 , 04:12:10,0,0
150,07/05/2022 , 04:27:10,0,0
151,07/05/2022 , 04:42:10,0,0
152,07/05/2022 , 04:57:10,0,0
153,07/05/2022 , 05:12:10,0,0
154,07/05/2022 , 05:27:10,0,0
155,07/05/2022 , 05:42:10,0,0
156,07/05/2022 , 05:57:10,0,0
157,07/05/2022 , 06:12:10,0,0
158,07/05/2022 , 06:27:10,0,0
159,07/05/2022 , 06:42:10,0,0
160,07/05/2022 , 06:57:10,0,0
161,07/05/2022 , 07:12:10,0,0
162,07/05/2022 , 07:27:10,0,0
163,07/05/2022 , 07:42:10,0,0
164,07/05/2022 , 07:57:10,0,0
165,07/05/2022 , 08:12:10,0,0
166,07/05/2022 , 08:27:10,0,0
167,07/05/2022 , 08:42:10,0,0
168,07/05/2022 , 08:57:10,0,0
169,07/05/2022 , 09:12:10,0,0
170,07/05/2022 , 09:27:10,0,0
171,07/05/2022 , 09:42:10,0,0
172,07/05/2022 , 09:57:10,0,0
173,07/05/2022 , 10:12:10,0,0
174,07/05/2022 , 10:27:10,0,0
175,07/05/2022 , 10:42:10,0,0
176,07/05/2022 , 10:57:10,0,0
177,07/05/2022 , 11:12:10,0,0
178,07/05/2022 , 11:27:10,0,0
179,07/05/2022 , 11:42:10,0,0
180,07/05/2022 , 11:57:10,0,0
181,07/05/2022 , 12:12:10,0,0
182,07/05/2022 , 12:27:10,0,0
183,07/05/2022 , 12:42:10,0,0
184,07/05/2022 , 12:57:10,0,0
185,07/05/2022 , 13:12:10,0,0
186,07/05/2022 , 13:27:10,0,0
187,07/05/2022 , 13:42:10,0,0
188,07/05/2022 , 13:57:10,0,0
189,07/05/2022 , 14:12:10,0,0
190,07/05/2022 , 14:27:10,0,0
191,07/05/2022 , 14:42:10,0,0
192,07/05/2022 , 14:57:10,0,0
193,07/05/2022 , 15:12:10,0,0
194,07/05/2022 , 15:27:10,0,0
195,07/05/2022 , 15:42:10,0,0
196,07/05/2022 , 15:57:10,0,0
197,07/05/2022 , 16:12:10,0,0
198,07/05/2022 , 16:27:10,0,0
199,07/05/2022 , 16:42:10,0,0
200,07/05/2022 , 16:57:10,0,0
201,07/05/2022 , 17:12:10,0,0
202,07/05/2022 , 17:27:10,0,0
203,07/05/2022 , 17:42:10,0,0
204,07/05/2022 , 17:57:10,0,0
205,07/05/2022 , 18:12:10,0,0
206,07/05/2022 , 18:27:10,0,0
207,07/05/2022 , 18:42:10,0,0
208,07/05/2022 , 18:57:10,0,0
209,07/05/2022 , 19:12:10,0,0
210,07/05/2022 , 19:27:10,0,0
211,07/05/2022 , 19:42:10,0,0
212,07/05/2022 , 19:57:10,0,0
213,07/05/2022 , 20:12:10,0,0
214,07/05/2022 , 20:27:10,0,0
215,07/05/2022 , 20:42:10,0,0
216,07/05/2022 , 20:57:10,0,0
217,07/05/2022 , 21:12:10,0,0
218,07/05/2022 , 21:27:10,0,0
219,07/05/2022 , 21:42:10,0,0
220,07/05/2022 , 21:57:10,0,0
221,07/05/2022 , 22:12:10,0,0
222,07/05/2022 , 22:27:10,0,0
223,07/05/2022 , 22:42:10,0,0
224,07/05/2022 , 22:57:10,0,0
225,07/05/2022 , 23:12:10,0,0
226,07/05/2022 , 23:27:10,0,0
227,07/05/2022 , 23:42:10,0,0
228,07/05/2022 , 23:57:10,0,0
229,08/05/2022 , 00:12:10,0,0
230,08/05/2022 , 00:27:10,0,0
231,08/05/2022 , 00:42:10,0,0
232,08/05/2022 , 00:57:10,0,0
233,08/05/2022 , 01:12:10,0,0
234,08/05/2022 , 01:27:10,0,0
235,08/05/2022 , 01:42:10,0,0
236,08/05/2022 , 01:57:10,0,0
237,08/05/2022 , 02:12:10,0,0
238,08/05/2022 , 02:27:10,0,0
239,08/05/2022 , 02:42:10,0,0
240,08/05/2022 , 02:57:10,0,0
241,08/05/2022 , 03:12:10,0,0
242,08/05/2022 , 03:27:10,0,0
243,08/05/2022 , 03:42:10,0,0
244,08/05/2022 , 03:57:10,0,0
245,08/05/2022 , 04:12:10,0,0
246,08/05/2022 , 04:27:10,0,0
247,08/05/2022 , 04:42:10,0,0
248,08/05/2022 , 04:57:10,0,0
249,08/05/2022 , 05:12:10,0,0
250,08/05/2022 , 05:27:10,0,0
251,08/05/2022 , 05:42:10,0,0
252,08/05/2022 , 05:57:10,0,0
253,08/05/2022 , 06:12:10,0,0
254,08/05/2022 , 06:27:10,0,0
255,08/05/2022 , 06:42:10,0,0
256,08/05/2022 , 06:57:10,0,0
257,08/05/2022 , 07:12:10,0,0
258,08/05/2022 , 07:27:10,0,0
259,08/05/2022 , 07:42:10,0,0
260,08/05/2022 , 07:57:10,0,0
261,08/05/2022 , 08:12:10,0,0
262,08/05/2022 , 08:27:10,0,0
263,08/05/2022 , 08:42:10,0,0
264,08/05/2022 , 08:57:10,0,0
265,08/05/2022 , 09:12:10,0,0
266,08/05/2022 , 09:27:10,0,0
267,08/05/2022 , 09:42:10,0,0
268,08/05/2022 , 09:57:10,0,0
269,08/05/2022 , 10:12:10,0,0
270,08/05/2022 , 10:27:10,0,0
271,08/05/2022 , 10:42:10,0,0
272,08/05/2022 , 10:57:10,0,0
273,08/05/2022 , 11:12:10,0,0
274,08/05/2022 , 11:27:10,0,0
275,08/05/2022 , 11:42:10,0,0
276,08/05/2022 , 11:57:10,0,0
277,08/05/2022 , 12:12:10,0,0
278,08/05/2022 , 12:27:10,0,0
279,08/05/2022 , 12:42:10,0,0
280,08/05/2022 , 12:57:10,0,0
281,08/05/2022 , 13:12:10,0,0
282,08/05/2022 , 13:27:10,0,0
283,08/05/2022 , 13:42:10,0,0
284,08/05/2022 , 13:57:10,0,0
285,08/05/2022 , 14:12:10,0,0
286,08/05/2022 , 14:27:10,0,0
287,08/05/2022 , 14:42:10,0,0
288,08/05/2022 , 14:57:10,0,0
289,08/05/2022 , 15:12:10,0,0
290,08/05/2022 , 15:27:10,0,0
291,08/05/2022 , 15:42:10,0,0
292,08/05/2022 , 15:57:10,0,0
293,08/05/2022 , 16:12:10,0,0
294,08/05/2022 , 16:27:10,0,0
295,08/05/2022 , 16:42:10,0,0
296,08/05/2022 , 16:57:10,0,0
297,08/05/2022 , 17:12:10,0,0
298,08/05/2022 , 17:27:10,0,0
299,08/05/2022 , 17:42:10,0,0
300,08/05/2022 , 17:57:10,0,0
301,08/05/2022 , 18:12:10,0,0
302,08/05/2022 , 18:27:10,0,0
303,08/05/2022 , 18:42:10,0,0
304,08/05/2022 , 18:57:10,0,0
305,08/05/2022 , 19:12:10,0,0
306,08/05/2022 , 19:27:10,0,0
307,08/05/2022 , 19:42:10,0,0
308,08/05/2022 , 19:57:10,0,0
309,08/05/2022 , 20:12:10,0,0
310,08/05/2022 , 20:27:10,0,0
311,08/05/2022 , 20:42:10,0,0
312,08/05/2022 , 20:57:10,0,0
313,08/05/2022 , 21:12:10,0,0
314,08/05/2022 , 21:27:10,0,0
315,08/05/2022 , 21:42:10,0,0
316,08/05/2022 , 21:57:10,0,0
317,08/05/2022 , 22:12:10,0,0
318,08/05/2022 , 22:27:10,0,0
319,08/05/2022 , 22:42:10,0,0
320,08/05/2022 , 22:57:10,0,0
321,08/05/2022 , 23:12:10,0,0
322,08/05/2022 , 23:27:10,0,0
323,08/05/2022 , 23:42:10,0,0
324,08/05/2022 , 23:57:10,0,0
325,09/05/2022 , 00:12:10,0,0
326,09/05/2022 , 00:27:10,0,0
327,09/05/2022 , 00:42:10,0,0
328,09/05/2022 , 00:57:10,0,0
329,09/05/2022 , 01:12:10,0,0
330,09/05/2022 , 01:27:10,0,0
331,09/05/2022 , 01:42:10,0,0
332,09/05/2022 , 01:57:10,0,0
333,09/05/2022 , 02:12:10,0,0
334,09/05/2022 , 02:27:10,0,0
335,09/05/2022 , 02:42:10,0,0
336,09/05/2022 , 02:57:10,0,0
337,09/05/2022 , 03:12:10,0,0
338,09/05/2022 , 03:27:10,0,0
339,09/05/2022 , 03:42:10,0,0
340,09/05/2022 , 03:57:10,0,0
341,09/05/2022 , 04:12:10,0,0
342,09/05/2022 , 04:27:10,0,0
343,09/05/2022 , 04:42:10,0,0
344,09/05/2022 , 04:57:10,0,0
345,09/05/2022 , 05:12:10,0,0
346,09/05/2022 , 05:27:10,0,0
347,09/05/2022 , 05:42:10,0,0
348,09/05/2022 , 05:57:10,0,0
349,09/05/2022 , 06:12:10,0,0
350,09/05/2022 , 06:27:10,0,0
351,09/05/2022 , 06:42:10,0,0
352,09/05/2022 , 06:57:10,0,0
353,09/05/2022 , 07:12:10,0,0
354,09/05/2022 , 07:27:10,0,0
355,09/05/2022 , 07:42:10,0,0
356,09/05/2022 , 07:57:10,0,0
357,09/05/2022 , 08:12:10,0,0
358,09/05/2022 , 08:27:10,0,0
359,09/05/2022 , 08:42:10,0,0
360,09/05/2022 , 08:57:10,0,0
361,09/05/2022 , 09:12:10,0,0
362,09/05/2022 , 09:27:10,0,0
363,09/05/2022 , 09:42:10,0,0
364,09/05/2022 , 09:57:10,0,0
365,09/05/2022 , 10:12:10,0,0
366,09/05/2022 , 10:27:10,0,0
367,09/05/2022 , 10:42:10,0,0
368,09/05/2022 , 10:57:10,0,0
369,09/05/2022 , 11:12:10,0,0
370,09/05/2022 , 11:27:10,0,0
371,09/05/2022 , 11:42:10,0,0
372,09/05/2022 , 11:57:10,0,0
373,09/05/2022 , 12:12:10,0,0
374,09/05/2022 , 12:27:10,0,0
375,09/05/2022 , 12:42:10,0,0
376,09/05/2022 , 12:57:10,0,0
377,09/05/2022 , 13:12:10,0,0
378,09/05/2022 , 13:27:10,0,0
379,09/05/2022 , 13:42:10,0,0
380,09/05/2022 , 13:57:10,0,0
381,09/05/2022 , 14:12:10,0,0
382,09/05/2022 , 14:27:10,0,0
383,09/05/2022 , 14:42:10,0,0
384,09/05/2022 , 14:57:10,0,0
385,09/05/2022 , 15:12:10,0,0
386,09/05/2022 , 15:27:10,0,0
387,09/05/2022 , 15:42:10,0,0
388,09/05/2022 , 15:57:10,0,0
389,09/05/2022 , 16:12:10,0,0
390,09/05/2022 , 16:27:10,0,0
391,09/05/2022 , 16:42:10,0,0
392,09/05/2022 , 16:57:10,0,0
393,09/05/2022 , 17:12:10,0,0
394,09/05/2022 , 17:27:10,0,0
395,09/05/2022 , 17:42:10,0,0
396,09/05/2022 , 17:57:10,0,0
397,09/05/2022 , 18:12:10,0,0
398,09/05/2022 , 18:27:10,0,0
399,09/05/2022 , 18:42:10,0,0
400,09/05/2022 , 18:57:10,0,0
401,09/05/2022 , 19:12:10,0,0
402,09/05/2022 , 19:27:10,0,0
403,09/05/2022 , 19:42:10,0,0
404,09/05/2022 , 19:57:10,0,0
405,09/05/2022 , 20:12:10,0,0
406,09/05/2022 , 20:27:10,0,0
407,09/05/2022 , 20:42:10,0,0
408,09/05/2022 , 20:57:10,0,0
409,09/05/2022 , 21:12:10,0,0
410,09/05/2022 , 21:27:10,0,0
411,09/05/2022 , 21:42:10,0,0
412,09/05/2022 , 21:57:10,0,0
413,09/05/2022 , 22:12:10,0,0
414,09/05/2022 , 22:27:10,0,0
415,09/05/2022 , 22:42:10,0,0
416,09/05/2022 , 22:57:10,0,0
417,09/05/2022 , 23:12:10,0,0
418,09/05/2022 , 23:27:10,0,0
419,09/05/2022 , 23:42:10,0,0
420,09/05/2022 , 23:57:10,0,0
421,10/05/2022 , 00:12:10,0,0
422,10/05/2022 , 00:27:10,0,0
423,10/05/2022 , 00:42:10,0,0
424,10/05/2022 , 00:57:10,0,0
425,10/05/2022 , 01:12:10,0,0
426,10/05/2022 , 01:27:10,0,0
427,10/05/2022 , 01:42:10,0,0
428,10/05/2022 , 01:57:10,0,0
429,10/05/2022 , 02:12:10,0,0
430,10/05/2022 , 02:27:10,0,0
431,10/05/2022 , 02:42:10,0,0
432,10/05/2022 , 02:57:10,0,0
433,10/05/2022 , 03:12:10,0,0
434,10/05/2022 , 03:27:10,0,0
435,10/05/2022 , 03:42:10,0,0
436,10/05/2022 , 03:57:10,0,0
437,10/05/2022 , 04:12:10,0,0
438,10/05/2022 , 04:27:10,0,0
439,10/05/2022 , 04:42:10,0,0
440,10/05/2022 , 04:57:10,0,0
441,10/05/2022 , 05:12:10,0,0
442,10/05/2022 , 05:27:10,0,0
443,10/05/2022 , 05:42:10,0,0
444,10/05/2022 , 05:57:10,0,0
445,10/05/2022 , 06:12:10,0,0
446,10/05/2022 , 06:27:10,0,0
447,10/05/2022 , 06:42:10,0,0
448,10/05/2022 , 06:57:10,0,0
449,10/05/2022 , 07:12:10,0,0
450,10/05/2022 , 07:27:10,0,0
451,10/05/2022 , 07:42:10,0,0
452,10/05/2022 , 07:57:10,60,60
453,10/05/2022 , 08:12:10,253,253
454,10/05/2022 , 08:27:10,73,73
455,10/05/2022 , 08:42:10,105,105
456,10/05/2022 , 08:57:10,115,115
457,10/05/2022 , 09:12:10,156,156
458,10/05/2022 , 09:27:10,85,85
459,10/05/2022 , 09:42:10,60,60
460,10/05/2022 , 09:57:10,74,74
461,10/05/2022 , 10:12:10,86,86
462,10/05/2022 , 10:27:10,128,128
463,10/05/2022 , 10:42:10,31,31
464,10/05/2022 , 10:57:10,21,21
465,10/05/2022 , 11:12:10,23,23
466,10/05/2022 , 11:27:10,34,34
467,10/05/2022 , 11:42:10,31,31
468,10/05/2022 , 11:57:10,31,31
469,10/05/2022 , 12:12:10,36,36
470,10/05/2022 , 12:27:10,54,54
471,10/05/2022 , 12:42:10,108,108
472,10/05/2022 , 12:57:10,120,120
473,10/05/2022 , 13:12:10,141,141
474,10/05/2022 , 13:27:10,63,63
475,10/05/2022 , 13:42:10,0,0
476,10/05/2022 , 13:57:10,0,0
477,10/05/2022 , 14:12:10,0,0
478,10/05/2022 , 14:27:10,62,62
479,10/05/2022 , 14:42:10,0,0
480,10/05/2022 , 14:57:10,0,0
481,10/05/2022 , 15:12:10,0,0
482,10/05/2022 , 15:27:10,0,0
483,10/05/2022 , 15:42:10,0,0
484,10/05/2022 , 15:57:10,0,0
485,10/05/2022 , 16:12:10,0,0
486,10/05/2022 , 16:27:10,0,0
487,10/05/2022 , 16:42:10,0,0
488,10/05/2022 , 16:57:10,0,0
489,10/05/2022 , 17:12:10,0,0
490,10/05/2022 , 17:27:10,0,0
491,10/05/2022 , 17:42:10,0,0
492,10/05/2022 , 17:57:10,0,0
493,10/05/2022 , 18:12:10,0,0
494,10/05/2022 , 18:27:10,0,0
