"Plot Title: 20005936_POKE_atmo"
"#","Date Time, GMT-08:00","Abs Pres, kPa (LGR S/N: 20005936, SEN S/N: 20005936, LBL: P)","Temp, °C (LGR S/N: 20005936, SEN S/N: 20005936, LBL: T)","Coupler Detached (LGR S/N: 20005936)","Coupler Attached (LGR S/N: 20005936)","Host Connected (LGR S/N: 20005936)","Stopped (LGR S/N: 20005936)","End Of File (LGR S/N: 20005936)"
1,05/10/19 12:29:25 PM,97.308,16.713,,,,,
2,05/10/19 12:29:50 PM,,,Logged,,,,
3,05/10/19 12:44:25 PM,97.229,15.855,,,,,
4,05/10/19 12:59:25 PM,97.261,15.378,,,,,
5,05/10/19 01:14:25 PM,97.250,15.282,,,,,
6,05/10/19 01:29:25 PM,97.228,15.091,,,,,
7,05/10/19 01:44:25 PM,97.192,15.855,,,,,
8,05/10/19 01:59:25 PM,97.167,16.141,,,,,
9,05/10/19 02:14:25 PM,97.133,16.427,,,,,
10,05/10/19 02:29:25 PM,97.116,17.189,,,,,
11,05/10/19 02:44:25 PM,97.122,17.665,,,,,
12,05/10/19 02:59:25 PM,97.110,17.475,,,,,
13,05/10/19 03:14:25 PM,97.093,16.903,,,,,
14,05/10/19 03:29:25 PM,97.074,16.903,,,,,
15,05/10/19 03:44:25 PM,97.030,17.855,,,,,
16,05/10/19 03:59:25 PM,96.995,18.711,,,,,
17,05/10/19 04:14:25 PM,96.995,18.711,,,,,
18,05/10/19 04:29:25 PM,97.012,19.948,,,,,
19,05/10/19 04:44:25 PM,96.994,19.282,,,,,
20,05/10/19 04:59:25 PM,97.016,17.475,,,,,
21,05/10/19 05:14:25 PM,97.066,16.999,,,,,
22,05/10/19 05:29:25 PM,97.099,17.379,,,,,
23,05/10/19 05:44:25 PM,97.108,17.284,,,,,
24,05/10/19 05:59:25 PM,97.110,17.475,,,,,
25,05/10/19 06:14:25 PM,97.121,16.903,,,,,
26,05/10/19 06:29:25 PM,97.120,16.141,,,,,
27,05/10/19 06:44:25 PM,97.142,16.332,,,,,
28,05/10/19 06:59:25 PM,97.150,16.237,,,,,
29,05/10/19 07:14:25 PM,97.175,15.378,,,,,
30,05/10/19 07:29:25 PM,97.198,14.996,,,,,
31,05/10/19 07:44:25 PM,97.232,14.709,,,,,
32,05/10/19 07:59:25 PM,97.248,13.846,,,,,
33,05/10/19 08:14:25 PM,97.323,13.076,,,,,
34,05/10/19 08:29:25 PM,97.310,12.207,,,,,
35,05/10/19 08:44:25 PM,97.297,11.916,,,,,
36,05/10/19 08:59:25 PM,97.306,11.916,,,,,
37,05/10/19 09:14:25 PM,97.298,12.013,,,,,
38,05/10/19 09:29:25 PM,97.346,12.013,,,,,
39,05/10/19 09:44:25 PM,97.393,12.013,,,,,
40,05/10/19 09:59:25 PM,97.336,12.013,,,,,
41,05/10/19 10:14:25 PM,97.379,11.722,,,,,
42,05/10/19 10:29:25 PM,97.394,10.748,,,,,
43,05/10/19 10:44:25 PM,97.411,9.275,,,,,
44,05/10/19 10:59:25 PM,97.439,7.280,,,,,
45,05/10/19 11:14:25 PM,97.481,5.552,,,,,
46,05/10/19 11:29:25 PM,97.433,5.450,,,,,
47,05/10/19 11:44:25 PM,97.498,4.727,,,,,
48,05/10/19 11:59:25 PM,97.516,3.367,,,,,
49,05/11/19 12:14:25 AM,97.525,1.980,,,,,
50,05/11/19 12:29:25 AM,97.522,1.112,,,,,
51,05/11/19 12:44:25 AM,97.549,0.343,,,,,
52,05/11/19 12:59:25 AM,97.573,0.010,,,,,
53,05/11/19 01:14:25 AM,97.574,-0.549,,,,,
54,05/11/19 01:29:25 AM,97.599,-0.774,,,,,
55,05/11/19 01:44:25 AM,97.612,-1.228,,,,,
56,05/11/19 01:59:25 AM,97.618,-1.456,,,,,
57,05/11/19 02:14:25 AM,97.612,-1.228,,,,,
58,05/11/19 02:29:25 AM,97.648,-1.341,,,,,
59,05/11/19 02:44:25 AM,97.647,-2.030,,,,,
60,05/11/19 02:59:25 AM,97.657,-2.030,,,,,
61,05/11/19 03:14:25 AM,97.691,-2.261,,,,,
62,05/11/19 03:29:25 AM,97.699,-2.377,,,,,
63,05/11/19 03:44:25 AM,97.705,-2.610,,,,,
64,05/11/19 03:59:25 AM,97.714,-2.610,,,,,
65,05/11/19 04:14:25 AM,97.733,-2.610,,,,,
66,05/11/19 04:29:25 AM,97.750,-2.727,,,,,
67,05/11/19 04:44:25 AM,97.757,-2.962,,,,,
68,05/11/19 04:59:25 AM,97.713,-2.727,,,,,
69,05/11/19 05:14:25 AM,97.718,-1.684,,,,,
70,05/11/19 05:29:25 AM,97.732,-1.341,,,,,
71,05/11/19 05:44:25 AM,97.761,-1.341,,,,,
72,05/11/19 05:59:25 AM,97.723,-0.662,,,,,
73,05/11/19 06:14:25 AM,97.726,0.232,,,,,
74,05/11/19 06:29:25 AM,97.748,1.112,,,,,
75,05/11/19 06:44:25 AM,97.756,1.656,,,,,
76,05/11/19 06:59:25 AM,97.770,1.980,,,,,
77,05/11/19 07:14:25 AM,97.773,2.837,,,,,
78,05/11/19 07:29:25 AM,97.767,3.788,,,,,
79,05/11/19 07:44:25 AM,97.796,4.519,,,,,
80,05/11/19 07:59:25 AM,97.802,4.934,,,,,
81,05/11/19 08:14:25 AM,97.799,5.347,,,,,
82,05/11/19 08:29:25 AM,97.807,6.573,,,,,
83,05/11/19 08:44:25 AM,97.828,9.373,,,,,
84,05/11/19 08:59:25 AM,97.849,8.879,,,,,
85,05/11/19 09:14:25 AM,97.858,8.879,,,,,
86,05/11/19 09:29:25 AM,97.881,10.455,,,,,
87,05/11/19 09:44:25 AM,97.876,11.431,,,,,
88,05/11/19 09:59:25 AM,97.884,11.334,,,,,
89,05/11/19 10:14:25 AM,97.884,12.690,,,,,
90,05/11/19 10:29:25 AM,97.891,12.497,,,,,
91,05/11/19 10:44:25 AM,97.895,12.787,,,,,
92,05/11/19 10:59:25 AM,97.903,12.690,,,,,
93,05/11/19 11:14:25 AM,97.922,12.690,,,,,
94,05/11/19 11:29:25 AM,97.928,12.401,,,,,
95,05/11/19 11:44:25 AM,97.948,12.497,,,,,
96,05/11/19 11:59:25 AM,97.967,12.497,,,,,
97,05/11/19 12:14:25 PM,97.975,12.401,,,,,
98,05/11/19 12:29:25 PM,97.992,12.304,,,,,
99,05/11/19 12:44:25 PM,97.998,12.690,,,,,
100,05/11/19 12:59:25 PM,98.017,12.690,,,,,
101,05/11/19 01:14:25 PM,98.021,12.980,,,,,
102,05/11/19 01:29:25 PM,98.045,13.365,,,,,
103,05/11/19 01:44:25 PM,98.040,13.654,,,,,
104,05/11/19 01:59:25 PM,98.022,13.750,,,,,
105,05/11/19 02:14:25 PM,98.021,14.325,,,,,
106,05/11/19 02:29:25 PM,98.012,14.325,,,,,
107,05/11/19 02:44:25 PM,98.019,14.134,,,,,
108,05/11/19 02:59:25 PM,98.013,14.421,,,,,
109,05/11/19 03:14:25 PM,98.012,14.325,,,,,
110,05/11/19 03:29:25 PM,98.024,14.517,,,,,
111,05/11/19 03:44:25 PM,98.035,14.613,,,,,
112,05/11/19 03:59:25 PM,98.031,14.996,,,,,
113,05/11/19 04:14:25 PM,98.040,14.996,,,,,
114,05/11/19 04:29:25 PM,98.013,14.421,,,,,
115,05/11/19 04:44:25 PM,98.028,14.804,,,,,
116,05/11/19 04:59:25 PM,98.043,15.187,,,,,
117,05/11/19 05:14:25 PM,98.043,15.187,,,,,
118,05/11/19 05:29:25 PM,98.032,15.091,,,,,
119,05/11/19 05:44:25 PM,98.054,15.282,,,,,
120,05/11/19 05:59:25 PM,98.085,15.473,,,,,
121,05/11/19 06:14:25 PM,98.111,15.282,,,,,
122,05/11/19 06:29:25 PM,98.117,15.091,,,,,
123,05/11/19 06:44:25 PM,98.124,14.900,,,,,
124,05/11/19 06:59:25 PM,98.138,14.517,,,,,
125,05/11/19 07:14:25 PM,98.165,14.421,,,,,
126,05/11/19 07:29:25 PM,98.174,14.421,,,,,
127,05/11/19 07:44:25 PM,98.219,14.230,,,,,
128,05/11/19 07:59:25 PM,98.286,12.980,,,,,
129,05/11/19 08:14:25 PM,98.303,12.207,,,,,
130,05/11/19 08:29:25 PM,98.313,11.625,,,,,
131,05/11/19 08:44:25 PM,98.317,11.236,,,,,
132,05/11/19 08:59:25 PM,98.352,11.041,,,,,
133,05/11/19 09:14:25 PM,98.367,10.748,,,,,
134,05/11/19 09:29:25 PM,98.408,10.357,,,,,
135,05/11/19 09:44:25 PM,98.433,10.063,,,,,
136,05/11/19 09:59:25 PM,98.473,9.571,,,,,
137,05/11/19 10:14:25 PM,98.503,9.077,,,,,
138,05/11/19 10:29:25 PM,98.524,8.581,,,,,
139,05/11/19 10:44:25 PM,98.539,8.282,,,,,
140,05/11/19 10:59:25 PM,98.563,7.983,,,,,
141,05/11/19 11:14:25 PM,98.565,7.481,,,,,
142,05/11/19 11:29:25 PM,98.581,7.280,,,,,
143,05/11/19 11:44:25 PM,98.632,6.877,,,,,
144,05/11/19 11:59:25 PM,98.639,6.064,,,,,
145,05/12/19 12:14:25 AM,98.663,5.757,,,,,
146,05/12/19 12:29:25 AM,98.702,5.860,,,,,
147,05/12/19 12:44:25 AM,98.726,5.552,,,,,
148,05/12/19 12:59:25 AM,98.739,5.141,,,,,
149,05/12/19 01:14:25 AM,98.764,4.934,,,,,
150,05/12/19 01:29:25 AM,98.770,4.727,,,,,
151,05/12/19 01:44:25 AM,98.794,4.415,,,,,
152,05/12/19 01:59:25 AM,98.816,3.998,,,,,
153,05/12/19 02:14:25 AM,98.839,3.578,,,,,
154,05/12/19 02:29:25 AM,98.845,3.367,,,,,
155,05/12/19 02:44:25 AM,98.870,3.155,,,,,
156,05/12/19 02:59:25 AM,98.883,2.730,,,,,
157,05/12/19 03:14:25 AM,98.908,2.517,,,,,
158,05/12/19 03:29:25 AM,98.922,2.195,,,,,
159,05/12/19 03:44:25 AM,98.957,1.980,,,,,
160,05/12/19 03:59:25 AM,98.985,1.330,,,,,
161,05/12/19 04:14:25 AM,98.990,1.003,,,,,
162,05/12/19 04:29:25 AM,99.001,1.112,,,,,
163,05/12/19 04:44:25 AM,98.993,1.221,,,,,
164,05/12/19 04:59:25 AM,98.988,1.548,,,,,
165,05/12/19 05:14:25 AM,99.001,1.764,,,,,
166,05/12/19 05:29:25 AM,99.038,1.764,,,,,
167,05/12/19 05:44:25 AM,99.026,1.548,,,,,
168,05/12/19 05:59:25 AM,99.029,1.764,,,,,
169,05/12/19 06:14:25 AM,99.024,2.088,,,,,
170,05/12/19 06:29:25 AM,99.018,2.303,,,,,
171,05/12/19 06:44:25 AM,99.027,2.943,,,,,
172,05/12/19 06:59:25 AM,99.037,3.578,,,,,
173,05/12/19 07:14:25 AM,99.037,3.578,,,,,
174,05/12/19 07:29:25 AM,99.057,6.877,,,,,
175,05/12/19 07:44:25 AM,99.054,7.983,,,,,
176,05/12/19 07:59:25 AM,99.074,8.680,,,,,
177,05/12/19 08:14:25 AM,99.087,8.282,,,,,
178,05/12/19 08:29:25 AM,99.090,9.176,,,,,
179,05/12/19 08:44:25 AM,99.092,9.275,,,,,
180,05/12/19 08:59:25 AM,99.095,9.472,,,,,
181,05/12/19 09:14:25 AM,99.112,9.373,,,,,
182,05/12/19 09:29:25 AM,99.104,9.472,,,,,
183,05/12/19 09:44:25 AM,99.114,9.472,,,,,
184,05/12/19 09:59:25 AM,99.118,9.768,,,,,
185,05/12/19 10:14:25 AM,99.120,10.553,,,,,
186,05/12/19 10:29:25 AM,99.115,12.110,,,,,
187,05/12/19 10:44:25 AM,99.107,13.558,,,,,
188,05/12/19 10:59:25 AM,99.112,13.846,,,,,
189,05/12/19 11:14:25 AM,99.094,13.269,,,,,
190,05/12/19 11:29:25 AM,99.097,13.461,,,,,
191,05/12/19 11:44:25 AM,99.097,14.804,,,,,
192,05/12/19 11:59:25 AM,99.106,17.284,,,,,
193,05/12/19 12:14:25 PM,99.079,17.379,,,,,
194,05/12/19 12:29:25 PM,99.092,17.665,,,,,
195,05/12/19 12:44:25 PM,99.054,16.999,,,,,
196,05/12/19 12:59:25 PM,99.043,16.237,,,,,
197,05/12/19 01:14:25 PM,99.036,16.427,,,,,
198,05/12/19 01:29:25 PM,99.035,16.332,,,,,
199,05/12/19 01:44:25 PM,99.033,15.569,,,,,
200,05/12/19 01:59:25 PM,99.022,14.804,,,,,
201,05/12/19 02:14:25 PM,99.009,13.942,,,,,
202,05/12/19 02:29:25 PM,99.001,14.709,,,,,
203,05/12/19 02:44:25 PM,99.008,14.517,,,,,
204,05/12/19 02:59:25 PM,98.990,14.613,,,,,
205,05/12/19 03:14:25 PM,98.988,15.091,,,,,
206,05/12/19 03:29:25 PM,98.981,14.613,,,,,
207,05/12/19 03:44:25 PM,98.969,14.421,,,,,
208,05/12/19 03:59:25 PM,98.943,14.613,,,,,
209,05/12/19 04:14:25 PM,98.935,14.709,,,,,
210,05/12/19 04:29:25 PM,98.923,14.517,,,,,
211,05/12/19 04:44:25 PM,98.903,14.421,,,,,
212,05/12/19 04:59:25 PM,98.894,13.846,,,,,
213,05/12/19 05:14:25 PM,98.898,13.461,,,,,
214,05/12/19 05:29:25 PM,98.886,13.269,,,,,
215,05/12/19 05:44:25 PM,98.882,13.654,,,,,
216,05/12/19 05:59:25 PM,98.875,13.846,,,,,
217,05/12/19 06:14:25 PM,98.876,14.517,,,,,
218,05/12/19 06:29:25 PM,98.874,14.421,,,,,
219,05/12/19 06:44:25 PM,98.878,14.038,,,,,
220,05/12/19 06:59:25 PM,98.858,13.942,,,,,
221,05/12/19 07:14:25 PM,98.863,13.654,,,,,
222,05/12/19 07:29:25 PM,98.833,13.558,,,,,
223,05/12/19 07:44:25 PM,98.835,13.654,,,,,
224,05/12/19 07:59:25 PM,98.836,13.076,,,,,
225,05/12/19 08:14:25 PM,98.837,13.846,,,,,
226,05/12/19 08:29:25 PM,98.826,13.750,,,,,
227,05/12/19 08:44:25 PM,98.835,13.654,,,,,
228,05/12/19 08:59:25 PM,98.839,13.942,,,,,
229,05/12/19 09:14:25 PM,98.844,13.654,,,,,
230,05/12/19 09:29:25 PM,98.837,13.173,,,,,
231,05/12/19 09:44:25 PM,98.848,12.013,,,,,
232,05/12/19 09:59:25 PM,98.855,10.553,,,,,
233,05/12/19 10:14:25 PM,98.854,9.176,,,,,
234,05/12/19 10:29:25 PM,98.881,7.782,,,,,
235,05/12/19 10:44:25 PM,98.868,6.877,,,,,
236,05/12/19 10:59:25 PM,98.871,6.471,,,,,
237,05/12/19 11:14:25 PM,98.881,5.860,,,,,
238,05/12/19 11:29:25 PM,98.898,5.037,,,,,
239,05/12/19 11:44:25 PM,98.899,4.519,,,,,
240,05/12/19 11:59:25 PM,98.901,3.998,,,,,
241,05/13/19 12:14:25 AM,98.908,3.155,,,,,
242,05/13/19 12:29:25 AM,98.909,3.261,,,,,
243,05/13/19 12:44:25 AM,98.910,2.624,,,,,
244,05/13/19 12:59:25 AM,98.936,2.517,,,,,
245,05/13/19 01:14:25 AM,98.914,2.303,,,,,
246,05/13/19 01:29:25 AM,98.932,2.195,,,,,
247,05/13/19 01:44:25 AM,98.917,1.872,,,,,
248,05/13/19 01:59:25 AM,98.933,1.656,,,,,
249,05/13/19 02:14:25 AM,98.908,1.872,,,,,
250,05/13/19 02:29:25 AM,98.907,1.764,,,,,
251,05/13/19 02:44:25 AM,98.924,1.656,,,,,
252,05/13/19 02:59:25 AM,98.941,0.893,,,,,
253,05/13/19 03:14:25 AM,98.942,0.343,,,,,
254,05/13/19 03:29:25 AM,98.947,0.010,,,,,
255,05/13/19 03:44:25 AM,98.951,-0.325,,,,,
256,05/13/19 03:59:25 AM,98.958,-0.549,,,,,
257,05/13/19 04:14:25 AM,98.948,-0.549,,,,,
258,05/13/19 04:29:25 AM,98.920,-0.549,,,,,
259,05/13/19 04:44:25 AM,98.926,-0.102,,,,,
260,05/13/19 04:59:25 AM,98.942,-0.325,,,,,
261,05/13/19 05:14:25 AM,98.923,-0.325,,,,,
262,05/13/19 05:29:25 AM,98.908,-0.102,,,,,
263,05/13/19 05:44:25 AM,98.892,0.121,,,,,
264,05/13/19 05:59:25 AM,98.886,0.343,,,,,
265,05/13/19 06:14:25 AM,98.867,1.003,,,,,
266,05/13/19 06:29:25 AM,98.855,1.439,,,,,
267,05/13/19 06:44:25 AM,98.858,2.303,,,,,
268,05/13/19 06:59:25 AM,98.843,3.893,,,,,
269,05/13/19 07:14:25 AM,98.841,5.037,,,,,
270,05/13/19 07:29:25 AM,98.837,6.064,,,,,
271,05/13/19 07:44:25 AM,98.830,6.877,,,,,
272,05/13/19 07:59:25 AM,98.818,7.983,,,,,
273,05/13/19 08:14:25 AM,98.809,8.680,,,,,
274,05/13/19 08:29:25 AM,98.806,11.041,,,,,
275,05/13/19 08:44:25 AM,98.796,12.304,,,,,
276,05/13/19 08:59:25 AM,98.776,12.207,,,,,
277,05/13/19 09:14:25 AM,98.776,12.883,,,,,
278,05/13/19 09:29:25 AM,98.764,12.690,,,,,
279,05/13/19 09:44:25 AM,98.763,13.269,,,,,
280,05/13/19 09:59:25 AM,98.748,12.883,,,,,
281,05/13/19 10:14:25 AM,98.734,12.594,,,,,
282,05/13/19 10:29:25 AM,98.727,12.787,,,,,
283,05/13/19 10:44:25 AM,98.718,13.461,,,,,
284,05/13/19 10:59:25 AM,98.728,14.134,,,,,
285,05/13/19 11:14:25 AM,98.708,14.709,,,,,
286,05/13/19 11:29:25 AM,98.699,15.378,,,,,
287,05/13/19 11:44:25 AM,98.705,16.427,,,,,
288,05/13/19 11:59:25 AM,98.675,16.999,,,,,
289,05/13/19 12:14:25 PM,98.685,17.665,,,,,
290,05/13/19 12:29:25 PM,98.665,18.901,,,,,
291,05/13/19 12:44:25 PM,98.631,18.521,,,,,
292,05/13/19 12:59:25 PM,98.600,17.665,,,,,
293,05/13/19 01:14:25 PM,98.593,17.855,,,,,
294,05/13/19 01:29:25 PM,98.582,18.426,,,,,
295,05/13/19 01:44:25 PM,98.581,18.996,,,,,
296,05/13/19 01:59:25 PM,98.543,18.331,,,,,
297,05/13/19 02:14:25 PM,98.513,18.236,,,,,
298,05/13/19 02:29:25 PM,98.501,18.711,,,,,
299,05/13/19 02:44:25 PM,98.496,18.996,,,,,
300,05/13/19 02:59:25 PM,98.484,18.806,,,,,
301,05/13/19 03:14:25 PM,98.474,18.806,,,,,
302,05/13/19 03:29:25 PM,98.444,18.711,,,,,
303,05/13/19 03:44:25 PM,98.454,19.377,,,,,
304,05/13/19 03:59:25 PM,98.439,19.662,,,,,
305,05/13/19 04:14:25 PM,98.450,19.092,,,,,
306,05/13/19 04:29:25 PM,98.436,18.806,,,,,
307,05/13/19 04:44:25 PM,98.435,18.711,,,,,
308,05/13/19 04:59:25 PM,98.424,18.616,,,,,
309,05/13/19 05:14:25 PM,98.393,18.426,,,,,
310,05/13/19 05:29:25 PM,98.391,18.331,,,,,
311,05/13/19 05:44:25 PM,98.401,18.331,,,,,
312,05/13/19 05:59:25 PM,98.400,18.236,,,,,
313,05/13/19 06:14:25 PM,98.397,18.045,,,,,
314,05/13/19 06:29:25 PM,98.375,17.855,,,,,
315,05/13/19 06:44:25 PM,98.388,17.475,,,,,
316,05/13/19 06:59:25 PM,98.384,17.189,,,,,
317,05/13/19 07:14:25 PM,98.369,16.808,,,,,
318,05/13/19 07:29:25 PM,98.346,17.189,,,,,
319,05/13/19 07:44:25 PM,98.344,17.665,,,,,
320,05/13/19 07:59:25 PM,98.326,17.760,,,,,
321,05/13/19 08:14:25 PM,98.330,17.379,,,,,
322,05/13/19 08:29:25 PM,98.322,16.808,,,,,
323,05/13/19 08:44:25 PM,98.319,16.618,,,,,
324,05/13/19 08:59:25 PM,98.326,16.427,,,,,
325,05/13/19 09:14:25 PM,98.320,16.046,,,,,
326,05/13/19 09:29:25 PM,98.331,15.473,,,,,
327,05/13/19 09:44:25 PM,98.312,14.804,,,,,
328,05/13/19 09:59:25 PM,98.313,13.558,,,,,
329,05/13/19 10:14:25 PM,98.312,12.207,,,,,
330,05/13/19 10:29:25 PM,98.320,10.748,,,,,
331,05/13/19 10:44:25 PM,98.315,9.768,,,,,
332,05/13/19 10:59:25 PM,98.330,9.472,,,,,
333,05/13/19 11:14:25 PM,98.338,8.082,,,,,
334,05/13/19 11:29:25 PM,98.339,6.877,,,,,
335,05/13/19 11:44:25 PM,98.355,5.962,,,,,
336,05/13/19 11:59:25 PM,98.362,5.141,,,,,
337,05/14/19 12:14:25 AM,98.384,4.727,,,,,
338,05/14/19 12:29:25 AM,98.391,3.893,,,,,
339,05/14/19 12:44:25 AM,98.416,3.049,,,,,
340,05/14/19 12:59:25 AM,98.431,2.088,,,,,
341,05/14/19 01:14:25 AM,98.434,1.656,,,,,
342,05/14/19 01:29:25 AM,98.443,1.656,,,,,
343,05/14/19 01:44:25 AM,98.448,1.980,,,,,
344,05/14/19 01:59:25 AM,98.472,1.656,,,,,
345,05/14/19 02:14:25 AM,98.489,0.893,,,,,
346,05/14/19 02:29:25 AM,98.508,0.893,,,,,
347,05/14/19 02:44:25 AM,98.530,0.453,,,,,
348,05/14/19 02:59:25 AM,98.520,0.453,,,,,
349,05/14/19 03:14:25 AM,98.530,0.453,,,,,
350,05/14/19 03:29:25 AM,98.539,0.453,,,,,
351,05/14/19 03:44:25 AM,98.550,-0.102,,,,,
352,05/14/19 03:59:25 AM,98.550,-0.102,,,,,
353,05/14/19 04:14:25 AM,98.556,-0.325,,,,,
354,05/14/19 04:29:25 AM,98.570,-0.662,,,,,
355,05/14/19 04:44:25 AM,98.568,-0.774,,,,,
356,05/14/19 04:59:25 AM,98.576,-0.887,,,,,
357,05/14/19 05:14:25 AM,98.570,-0.662,,,,,
358,05/14/19 05:29:25 AM,98.568,-0.774,,,,,
359,05/14/19 05:44:25 AM,98.543,-0.549,,,,,
360,05/14/19 05:59:25 AM,98.537,-0.325,,,,,
361,05/14/19 06:14:25 AM,98.500,0.343,,,,,
362,05/14/19 06:29:25 AM,98.494,1.872,,,,,
363,05/14/19 06:44:25 AM,98.494,1.872,,,,,
364,05/14/19 06:59:25 AM,98.481,2.303,,,,,
365,05/14/19 07:14:25 AM,98.479,2.837,,,,,
366,05/14/19 07:29:25 AM,98.487,3.367,,,,,
367,05/14/19 07:44:25 AM,98.487,3.998,,,,,
368,05/14/19 07:59:25 AM,98.508,4.831,,,,,
369,05/14/19 08:14:25 AM,98.507,5.450,,,,,
370,05/14/19 08:29:25 AM,98.508,8.082,,,,,
371,05/14/19 08:44:25 AM,98.508,8.082,,,,,
372,05/14/19 08:59:25 AM,98.500,8.182,,,,,
373,05/14/19 09:14:25 AM,98.491,8.879,,,,,
374,05/14/19 09:29:25 AM,98.484,9.669,,,,,
375,05/14/19 09:44:25 AM,98.473,10.259,,,,,
376,05/14/19 09:59:25 AM,98.480,10.748,,,,,
377,05/14/19 10:14:25 AM,98.456,11.041,,,,,
378,05/14/19 10:29:25 AM,98.472,12.110,,,,,
379,05/14/19 10:44:25 AM,98.472,12.787,,,,,
380,05/14/19 10:59:25 AM,98.459,13.846,,,,,
381,05/14/19 11:14:25 AM,98.446,14.230,,,,,
382,05/14/19 11:29:25 AM,98.441,15.187,,,,,
383,05/14/19 11:44:25 AM,98.437,16.903,,,,,
384,05/14/19 11:59:25 AM,98.424,18.616,,,,,
385,05/14/19 12:14:25 PM,98.426,20.710,,,,,
386,05/14/19 12:29:25 PM,98.412,19.092,,,,,
387,05/14/19 12:44:25 PM,98.399,20.138,,,,,
388,05/14/19 12:59:25 PM,98.384,19.758,,,,,
389,05/14/19 01:14:25 PM,98.389,20.138,,,,,
390,05/14/19 01:29:25 PM,98.385,20.519,,,,,
391,05/14/19 01:44:25 PM,98.374,19.758,,,,,
392,05/14/19 01:59:25 PM,98.365,19.092,,,,,
393,05/14/19 02:14:25 PM,98.381,18.901,,,,,
394,05/14/19 02:29:25 PM,98.378,18.711,,,,,
395,05/14/19 02:44:25 PM,98.396,18.616,,,,,
396,05/14/19 02:59:25 PM,98.379,18.806,,,,,
397,05/14/19 03:14:25 PM,98.347,19.187,,,,,
398,05/14/19 03:29:25 PM,98.334,19.567,,,,,
399,05/14/19 03:44:25 PM,98.339,19.948,,,,,
400,05/14/19 03:59:25 PM,98.338,19.853,,,,,
401,05/14/19 04:14:25 PM,98.334,19.567,,,,,
402,05/14/19 04:29:25 PM,98.328,19.853,,,,,
403,05/14/19 04:44:25 PM,98.328,20.519,,,,,
404,05/14/19 04:59:25 PM,98.323,20.138,,,,,
405,05/14/19 05:14:25 PM,98.331,20.043,,,,,
406,05/14/19 05:29:25 PM,98.323,20.138,,,,,
407,05/14/19 05:44:25 PM,98.320,19.948,,,,,
408,05/14/19 05:59:25 PM,98.304,19.472,,,,,
409,05/14/19 06:14:25 PM,98.305,19.567,,,,,
410,05/14/19 06:29:25 PM,98.297,19.662,,,,,
411,05/14/19 06:44:25 PM,98.308,19.758,,,,,
412,05/14/19 06:59:25 PM,98.296,20.234,,,,,
413,05/14/19 07:14:25 PM,98.281,19.853,,,,,
414,05/14/19 07:29:25 PM,98.292,19.282,,,,,
415,05/14/19 07:44:25 PM,98.290,19.187,,,,,
416,05/14/19 07:59:25 PM,98.278,18.996,,,,,
417,05/14/19 08:14:25 PM,98.282,18.616,,,,,
418,05/14/19 08:29:25 PM,98.275,18.140,,,,,
419,05/14/19 08:44:25 PM,98.288,17.760,,,,,
420,05/14/19 08:59:25 PM,98.299,17.189,,,,,
421,05/14/19 09:14:25 PM,98.289,16.523,,,,,
422,05/14/19 09:29:25 PM,98.288,15.760,,,,,
423,05/14/19 09:44:25 PM,98.300,14.613,,,,,
424,05/14/19 09:59:25 PM,98.288,13.173,,,,,
425,05/14/19 10:14:25 PM,98.300,12.013,,,,,
426,05/14/19 10:29:25 PM,98.307,11.819,,,,,
427,05/14/19 10:44:25 PM,98.329,11.431,,,,,
428,05/14/19 10:59:25 PM,98.328,10.651,,,,,
429,05/14/19 11:14:25 PM,98.281,10.063,,,,,
430,05/14/19 11:29:25 PM,98.302,10.161,,,,,
431,05/14/19 11:44:25 PM,98.328,9.373,,,,,
432,05/14/19 11:59:25 PM,98.320,8.182,,,,,
433,05/15/19 12:14:25 AM,98.333,7.079,,,,,
434,05/15/19 12:29:25 AM,98.355,5.962,,,,,
435,05/15/19 12:44:25 AM,98.363,5.244,,,,,
436,05/15/19 12:59:25 AM,98.362,4.519,,,,,
437,05/15/19 01:14:25 AM,98.398,4.415,,,,,
438,05/15/19 01:29:25 AM,98.391,3.893,,,,,
439,05/15/19 01:44:25 AM,98.406,4.311,,,,,
440,05/15/19 01:59:25 AM,98.421,3.367,,,,,
441,05/15/19 02:14:25 AM,98.440,2.730,,,,,
442,05/15/19 02:29:25 AM,98.446,1.872,,,,,
443,05/15/19 02:44:25 AM,98.424,2.303,,,,,
444,05/15/19 02:59:25 AM,98.423,2.195,,,,,
445,05/15/19 03:14:25 AM,98.438,2.624,,,,,
446,05/15/19 03:29:25 AM,98.445,2.410,,,,,
447,05/15/19 03:44:25 AM,98.456,1.872,,,,,
448,05/15/19 03:59:25 AM,98.467,1.330,,,,,
449,05/15/19 04:14:25 AM,98.462,1.003,,,,,
450,05/15/19 04:29:25 AM,98.461,0.893,,,,,
451,05/15/19 04:44:25 AM,98.476,0.674,,,,,
452,05/15/19 04:59:25 AM,98.459,0.784,,,,,
453,05/15/19 05:14:25 AM,98.448,1.330,,,,,
454,05/15/19 05:29:25 AM,98.439,1.330,,,,,
455,05/15/19 05:44:25 AM,98.425,1.656,,,,,
456,05/15/19 05:59:25 AM,98.406,2.303,,,,,
457,05/15/19 06:14:25 AM,98.405,2.943,,,,,
458,05/15/19 06:29:25 AM,98.392,4.623,,,,,
