"Site","DateTime","Q","day"
"FRCH",2019-04-29 14:30:00,134.698236394375,2019-04-29
"FRCH",2019-04-29 14:45:00,131.545282666243,2019-04-29
"FRCH",2019-04-29 15:00:00,132.426964337803,2019-04-29
"FRCH",2019-04-29 15:15:00,135.072009352482,2019-04-29
"FRCH",2019-04-29 15:30:00,135.579918065935,2019-04-29
"FRCH",2019-04-29 15:45:00,136.087826779389,2019-04-29
"FRCH",2019-04-29 16:00:00,135.579918065935,2019-04-29
"FRCH",2019-04-29 16:15:00,132.934873051256,2019-04-29
"FRCH",2019-04-29 16:30:00,139.614553465627,2019-04-29
"FRCH",2019-04-29 16:45:00,141.8858255222,2019-04-29
"FRCH",2019-04-29 17:00:00,141.766006920821,2019-04-29
"FRCH",2019-04-29 17:15:00,144.530870536879,2019-04-29
"FRCH",2019-04-29 17:30:00,143.155597305835,2019-04-29
"FRCH",2019-04-29 17:45:00,143.289733061182,2019-04-29
"FRCH",2019-04-29 18:00:00,136.72987124819,2019-04-29
"FRCH",2019-04-29 18:15:00,135.833872422662,2019-04-29
"FRCH",2019-04-29 18:30:00,140.496235137187,2019-04-29
"FRCH",2019-04-29 18:45:00,137.731371521129,2019-04-29
"FRCH",2019-04-29 19:00:00,138.478917437341,2019-04-29
"FRCH",2019-04-29 19:15:00,137.985325877856,2019-04-29
"FRCH",2019-04-29 19:30:00,136.341781136116,2019-04-29
"FRCH",2019-04-29 19:45:00,143.64918886532,2019-04-29
"FRCH",2019-04-29 20:00:00,149.581323363479,2019-04-29
"FRCH",2019-04-29 20:15:00,152.494639888853,2019-04-29
"FRCH",2019-04-29 20:30:00,149.595640517447,2019-04-29
"FRCH",2019-04-29 20:45:00,149.087731803994,2019-04-29
"FRCH",2019-04-29 21:00:00,152.614458490232,2019-04-29
"FRCH",2019-04-29 21:15:00,155.259503504911,2019-04-29
"FRCH",2019-04-29 21:30:00,157.037184001999,2019-04-29
"FRCH",2019-04-29 21:45:00,156.275320931819,2019-04-29
"FRCH",2019-04-29 22:00:00,153.63027591714,2019-04-29
"FRCH",2019-04-29 22:15:00,152.494639888853,2019-04-29
"FRCH",2019-04-29 22:30:00,148.967913202615,2019-04-29
"FRCH",2019-04-29 22:45:00,146.442686789315,2019-04-29
"FRCH",2019-04-29 23:00:00,143.289733061182,2019-04-29
"FRCH",2019-04-29 23:15:00,140.510552291156,2019-04-29
"FRCH",2019-04-29 23:30:00,143.409551662561,2019-04-29
"FRCH",2019-04-29 23:45:00,146.188732432588,2019-04-29
"FRCH",2019-04-30 00:00:00,145.561005117755,2019-04-30
"FRCH",2019-04-30 00:15:00,143.917460376015,2019-04-30
"FRCH",2019-04-30 00:30:00,145.426869362408,2019-04-30
"FRCH",2019-04-30 00:45:00,143.409551662561,2019-04-30
"FRCH",2019-04-30 01:00:00,142.273915634275,2019-04-30
"FRCH",2019-04-30 01:15:00,141.646188319442,2019-04-30
"FRCH",2019-04-30 01:30:00,140.510552291156,2019-04-30
"FRCH",2019-04-30 01:45:00,138.239280234583,2019-04-30
"FRCH",2019-04-30 02:00:00,136.849689849569,2019-04-30
"FRCH",2019-04-30 02:15:00,139.120961906142,2019-04-30
"FRCH",2019-04-30 02:30:00,138.239280234583,2019-04-30
"FRCH",2019-04-30 02:45:00,137.477417164402,2019-04-30
"FRCH",2019-04-30 03:00:00,135.460099464556,2019-04-30
"FRCH",2019-04-30 03:15:00,136.341781136116,2019-04-30
"FRCH",2019-04-30 03:30:00,135.96800817801,2019-04-30
"FRCH",2019-04-30 03:45:00,138.613053192689,2019-04-30
"FRCH",2019-04-30 04:00:00,135.460099464556,2019-04-30
"FRCH",2019-04-30 04:15:00,137.477417164402,2019-04-30
"FRCH",2019-04-30 04:30:00,140.510552291156,2019-04-30
"FRCH",2019-04-30 04:45:00,138.613053192689,2019-04-30
"FRCH",2019-04-30 05:00:00,137.731371521129,2019-04-30
"FRCH",2019-04-30 05:15:00,141.392233962715,2019-04-30
"FRCH",2019-04-30 05:30:00,142.273915634275,2019-04-30
"FRCH",2019-04-30 05:45:00,144.545187690848,2019-04-30
"FRCH",2019-04-30 06:00:00,145.680823719134,2019-04-30
"FRCH",2019-04-30 06:15:00,147.952095775707,2019-04-30
"FRCH",2019-04-30 06:30:00,146.696641146042,2019-04-30
"FRCH",2019-04-30 06:45:00,146.816459747421,2019-04-30
"FRCH",2019-04-30 07:00:00,147.324368460875,2019-04-30
"FRCH",2019-04-30 07:15:00,148.713958845888,2019-04-30
"FRCH",2019-04-30 07:30:00,149.341686160721,2019-04-30
"FRCH",2019-04-30 07:45:00,150.22336783228,2019-04-30
"FRCH",2019-04-30 08:00:00,149.849594874174,2019-04-30
"FRCH",2019-04-30 08:15:00,150.731276545734,2019-04-30
"FRCH",2019-04-30 08:30:00,150.22336783228,2019-04-30
"FRCH",2019-04-30 08:45:00,150.477322189007,2019-04-30
"FRCH",2019-04-30 09:00:00,153.63027591714,2019-04-30
"FRCH",2019-04-30 09:15:00,154.765911945426,2019-04-30
"FRCH",2019-04-30 09:30:00,152.628775644201,2019-04-30
"FRCH",2019-04-30 09:45:00,150.731276545734,2019-04-30
"FRCH",2019-04-30 10:00:00,151.10504950384,2019-04-30
"FRCH",2019-04-30 10:15:00,147.204549859495,2019-04-30
"FRCH",2019-04-30 10:30:00,149.969413475554,2019-04-30
"FRCH",2019-04-30 10:45:00,151.359003860567,2019-04-30
"FRCH",2019-04-30 11:00:00,150.985230902461,2019-04-30
"FRCH",2019-04-30 11:15:00,151.612958217294,2019-04-30
"FRCH",2019-04-30 11:30:00,147.458504216222,2019-04-30
"FRCH",2019-04-30 11:45:00,147.070414104148,2019-04-30
"FRCH",2019-04-30 12:00:00,144.425369089469,2019-04-30
"FRCH",2019-04-30 12:15:00,143.289733061182,2019-04-30
"FRCH",2019-04-30 12:30:00,143.663506019288,2019-04-30
"FRCH",2019-04-30 12:45:00,144.291233334121,2019-04-30
"FRCH",2019-04-30 13:00:00,142.781824347729,2019-04-30
"FRCH",2019-04-30 13:15:00,142.019961277548,2019-04-30
"FRCH",2019-04-30 13:30:00,144.291233334121,2019-04-30
"FRCH",2019-04-30 13:45:00,144.799142047575,2019-04-30
"FRCH",2019-04-30 14:00:00,144.545187690848,2019-04-30
"FRCH",2019-04-30 14:15:00,144.291233334121,2019-04-30
"FRCH",2019-04-30 14:30:00,145.934778075861,2019-04-30
"FRCH",2019-04-30 14:45:00,147.324368460875,2019-04-30
"FRCH",2019-04-30 15:00:00,146.696641146042,2019-04-30
"FRCH",2019-04-30 15:15:00,157.516458407516,2019-04-30
"FRCH",2019-04-30 15:30:00,151.10504950384,2019-04-30
"FRCH",2019-04-30 15:45:00,149.087731803994,2019-04-30
"FRCH",2019-04-30 16:00:00,164.584228933962,2019-04-30
"FRCH",2019-04-30 16:15:00,159.802047618057,2019-04-30
"FRCH",2019-04-30 16:30:00,161.191638003071,2019-04-30
"FRCH",2019-04-30 16:45:00,160.190137730132,2019-04-30
"FRCH",2019-04-30 17:30:00,192.558405221112,2019-04-30
"FRCH",2019-04-30 17:45:00,188.149996863314,2019-04-30
"FRCH",2019-04-30 18:00:00,177.852405469262,2019-04-30
"FRCH",2019-04-30 18:15:00,174.953406097856,2019-04-30
"FRCH",2019-04-30 18:30:00,164.986636200005,2019-04-30
"FRCH",2019-04-30 18:45:00,160.966317954281,2019-04-30
"FRCH",2019-04-30 19:00:00,170.41086198471,2019-04-30
"FRCH",2019-04-30 19:15:00,168.259408529516,2019-04-30
"FRCH",2019-04-30 19:30:00,163.716864416371,2019-04-30
"FRCH",2019-04-30 19:45:00,172.17422532783,2019-04-30
"FRCH",2019-04-30 20:00:00,172.040089572482,2019-04-30
"FRCH",2019-04-30 20:15:00,173.309861356116,2019-04-30
"FRCH",2019-04-30 20:30:00,169.289543110392,2019-04-30
"FRCH",2019-04-30 20:45:00,172.188542481798,2019-04-30
"FRCH",2019-04-30 21:00:00,170.544997740058,2019-04-30
"FRCH",2019-04-30 21:15:00,165.120771955352,2019-04-30
"FRCH",2019-04-30 21:30:00,167.138089655199,2019-04-30
"FRCH",2019-04-30 21:45:00,167.392044011925,2019-04-30
"FRCH",2019-04-30 22:00:00,166.884135298472,2019-04-30
"FRCH",2019-04-30 22:15:00,164.866817598626,2019-04-30
"FRCH",2019-04-30 22:30:00,167.257908256578,2019-04-30
"FRCH",2019-04-30 22:45:00,163.985135927066,2019-04-30
"FRCH",2019-04-30 23:00:00,162.595545542053,2019-04-30
"FRCH",2019-04-30 23:15:00,161.340090912387,2019-04-30
"FRCH",2019-04-30 23:30:00,159.696546170647,2019-04-30
"FRCH",2019-04-30 23:45:00,158.56091014236,2019-04-30
"FRCH",2019-05-01 00:00:00,158.934683100466,2019-05-01
"FRCH",2019-05-01 00:15:00,155.781729372334,2019-05-01
"FRCH",2019-05-01 00:30:00,155.781729372334,2019-05-01
"FRCH",2019-05-01 00:45:00,154.646093344047,2019-05-01
"FRCH",2019-05-01 01:00:00,154.138184630593,2019-05-01
"FRCH",2019-05-01 01:15:00,152.120866930747,2019-05-01
"FRCH",2019-05-01 01:30:00,153.256502959034,2019-05-01
"FRCH",2019-05-01 01:45:00,153.002548602307,2019-05-01
"FRCH",2019-05-01 02:00:00,152.120866930747,2019-05-01
"FRCH",2019-05-01 02:15:00,150.985230902461,2019-05-01
"FRCH",2019-05-01 02:30:00,151.10504950384,2019-05-01
"FRCH",2019-05-01 02:45:00,152.74859424558,2019-05-01
"FRCH",2019-05-01 03:00:00,152.494639888853,2019-05-01
"FRCH",2019-05-01 03:15:00,154.511957588699,2019-05-01
"FRCH",2019-05-01 03:30:00,153.002548602307,2019-05-01
"FRCH",2019-05-01 03:45:00,151.866912574021,2019-05-01
"FRCH",2019-05-01 04:00:00,155.27382065888,2019-05-01
"FRCH",2019-05-01 04:15:00,154.004048875246,2019-05-01
"FRCH",2019-05-01 04:30:00,156.529275288546,2019-05-01
"FRCH",2019-05-01 04:45:00,157.918865673559,2019-05-01
"FRCH",2019-05-01 05:00:00,159.682229016678,2019-05-01
"FRCH",2019-05-01 05:15:00,162.835182744811,2019-05-01
"FRCH",2019-05-01 05:30:00,165.106454801384,2019-05-01
"FRCH",2019-05-01 05:45:00,164.732681843278,2019-05-01
"FRCH",2019-05-01 06:00:00,166.122272228291,2019-05-01
"FRCH",2019-05-01 06:15:00,167.003953899851,2019-05-01
"FRCH",2019-05-01 06:30:00,164.612863241899,2019-05-01
"FRCH",2019-05-01 06:45:00,166.002453626912,2019-05-01
"FRCH",2019-05-01 07:00:00,165.240590556732,2019-05-01
"FRCH",2019-05-01 07:15:00,165.868317871564,2019-05-01
"FRCH",2019-05-01 07:30:00,165.120771955352,2019-05-01
"FRCH",2019-05-01 07:45:00,164.358908885172,2019-05-01
"FRCH",2019-05-01 08:00:00,166.630180941745,2019-05-01
"FRCH",2019-05-01 08:15:00,166.376226585018,2019-05-01
"FRCH",2019-05-01 08:30:00,165.240590556732,2019-05-01
"FRCH",2019-05-01 08:45:00,166.884135298472,2019-05-01
"FRCH",2019-05-01 09:00:00,169.529180313151,2019-05-01
"FRCH",2019-05-01 09:15:00,169.783134669877,2019-05-01
"FRCH",2019-05-01 09:30:00,165.748499270185,2019-05-01
"FRCH",2019-05-01 09:45:00,169.409361711771,2019-05-01
"FRCH",2019-05-01 10:00:00,168.019771326758,2019-05-01
"FRCH",2019-05-01 10:15:00,162.475726940673,2019-05-01
"FRCH",2019-05-01 10:30:00,163.477227213612,2019-05-01
"FRCH",2019-05-01 10:45:00,163.477227213612,2019-05-01
"FRCH",2019-05-01 11:00:00,161.205955157039,2019-05-01
"FRCH",2019-05-01 11:15:00,160.32427348548,2019-05-01
"FRCH",2019-05-01 11:30:00,160.578227842206,2019-05-01
"FRCH",2019-05-01 11:45:00,157.171319757347,2019-05-01
"FRCH",2019-05-01 12:00:00,156.91736540062,2019-05-01
"FRCH",2019-05-01 12:15:00,154.780229099395,2019-05-01
"FRCH",2019-05-01 12:30:00,147.846594328297,2019-05-01
"FRCH",2019-05-01 12:45:00,156.15550233044,2019-05-01
"FRCH",2019-05-01 13:00:00,153.002548602307,2019-05-01
"FRCH",2019-05-01 13:15:00,156.021366575092,2019-05-01
"FRCH",2019-05-01 13:30:00,158.546592988392,2019-05-01
"FRCH",2019-05-01 13:45:00,149.729776272795,2019-05-01
"FRCH",2019-05-01 14:00:00,162.207455429978,2019-05-01
"FRCH",2019-05-01 14:15:00,164.224773129824,2019-05-01
"FRCH",2019-05-01 14:30:00,162.715364143432,2019-05-01
"FRCH",2019-05-01 14:45:00,166.749999543124,2019-05-01
"FRCH",2019-05-01 15:00:00,166.376226585018,2019-05-01
"FRCH",2019-05-01 15:15:00,163.731181570339,2019-05-01
"FRCH",2019-05-01 15:30:00,163.357408612233,2019-05-01
"FRCH",2019-05-01 15:45:00,164.612863241899,2019-05-01
"FRCH",2019-05-01 16:00:00,163.477227213612,2019-05-01
"FRCH",2019-05-01 16:15:00,164.612863241899,2019-05-01
"FRCH",2019-05-01 16:30:00,166.749999543124,2019-05-01
"FRCH",2019-05-01 16:45:00,167.003953899851,2019-05-01
"FRCH",2019-05-01 17:00:00,167.003953899851,2019-05-01
"FRCH",2019-05-01 17:15:00,171.29254365627,2019-05-01
"FRCH",2019-05-01 17:30:00,171.800452369724,2019-05-01
"FRCH",2019-05-01 17:45:00,171.546498012997,2019-05-01
"FRCH",2019-05-01 18:00:00,174.953406097856,2019-05-01
"FRCH",2019-05-01 18:15:00,173.697951468191,2019-05-01
"FRCH",2019-05-01 18:30:00,170.425179138679,2019-05-01
"FRCH",2019-05-01 18:45:00,170.171224781952,2019-05-01
"FRCH",2019-05-01 19:00:00,172.682134041283,2019-05-01
"FRCH",2019-05-01 19:15:00,174.699451741129,2019-05-01
"FRCH",2019-05-01 19:30:00,172.93608839801,2019-05-01
"FRCH",2019-05-01 19:45:00,172.562315439904,2019-05-01
"FRCH",2019-05-01 20:00:00,171.934588125071,2019-05-01
"FRCH",2019-05-01 20:15:00,174.325678783023,2019-05-01
"FRCH",2019-05-01 20:30:00,169.663316068498,2019-05-01
"FRCH",2019-05-01 20:45:00,168.66181579556,2019-05-01
"FRCH",2019-05-01 21:00:00,165.508862067427,2019-05-01
"FRCH",2019-05-01 21:15:00,166.510362340366,2019-05-01
"FRCH",2019-05-01 21:30:00,169.021271599697,2019-05-01
"FRCH",2019-05-01 21:45:00,170.276726229363,2019-05-01
"FRCH",2019-05-01 22:00:00,167.257908256578,2019-05-01
"FRCH",2019-05-01 22:15:00,168.273725683485,2019-05-01
"FRCH",2019-05-01 22:30:00,170.037089026604,2019-05-01
"FRCH",2019-05-01 22:45:00,173.055906999389,2019-05-01
"FRCH",2019-05-01 23:00:00,171.800452369724,2019-05-01
"FRCH",2019-05-01 23:15:00,173.190042754737,2019-05-01
"FRCH",2019-05-01 23:30:00,171.052906453512,2019-05-01
"FRCH",2019-05-01 23:45:00,169.035588753666,2019-05-01
"FRCH",2019-05-02 00:00:00,163.745498724308,2019-05-02
"FRCH",2019-05-02 00:15:00,160.712363597554,2019-05-02
"FRCH",2019-05-02 00:30:00,161.96781822722,2019-05-02
"FRCH",2019-05-02 00:45:00,160.444092086859,2019-05-02
"FRCH",2019-05-02 01:00:00,162.207455429978,2019-05-02
"FRCH",2019-05-02 01:15:00,163.089137101538,2019-05-02
"FRCH",2019-05-02 01:30:00,163.851000171718,2019-05-02
"FRCH",2019-05-02 01:45:00,165.494544913458,2019-05-02
"FRCH",2019-05-02 02:00:00,163.731181570339,2019-05-02
"FRCH",2019-05-02 02:15:00,164.358908885172,2019-05-02
"FRCH",2019-05-02 02:30:00,163.477227213612,2019-05-02
"FRCH",2019-05-02 02:45:00,162.715364143432,2019-05-02
"FRCH",2019-05-02 03:00:00,161.459909513766,2019-05-02
"FRCH",2019-05-02 03:15:00,161.205955157039,2019-05-02
"FRCH",2019-05-02 03:30:00,164.986636200005,2019-05-02
"FRCH",2019-05-02 03:45:00,164.986636200005,2019-05-02
"FRCH",2019-05-02 04:00:00,167.377726857957,2019-05-02
"FRCH",2019-05-02 04:15:00,171.29254365627,2019-05-02
"FRCH",2019-05-02 04:30:00,172.547998285936,2019-05-02
"FRCH",2019-05-02 04:45:00,174.445497384403,2019-05-02
"FRCH",2019-05-02 05:00:00,172.93608839801,2019-05-02
"FRCH",2019-05-02 05:15:00,175.46131481131,2019-05-02
"FRCH",2019-05-02 05:30:00,176.850905196323,2019-05-02
"FRCH",2019-05-02 05:45:00,174.325678783023,2019-05-02
"FRCH",2019-05-02 06:00:00,177.10485955305,2019-05-02
"FRCH",2019-05-02 06:15:00,173.443997111464,2019-05-02
"FRCH",2019-05-02 06:30:00,173.070224153358,2019-05-02
"FRCH",2019-05-02 06:45:00,175.087541853204,2019-05-02
"FRCH",2019-05-02 07:00:00,173.443997111464,2019-05-02
"FRCH",2019-05-02 07:15:00,173.697951468191,2019-05-02
"FRCH",2019-05-02 07:30:00,171.680633768344,2019-05-02
"FRCH",2019-05-02 07:45:00,173.697951468191,2019-05-02
"FRCH",2019-05-02 08:00:00,174.325678783023,2019-05-02
"FRCH",2019-05-02 08:15:00,173.697951468191,2019-05-02
"FRCH",2019-05-02 08:30:00,172.816269796631,2019-05-02
"FRCH",2019-05-02 08:45:00,172.816269796631,2019-05-02
"FRCH",2019-05-02 09:00:00,175.207360454583,2019-05-02
"FRCH",2019-05-02 09:15:00,173.443997111464,2019-05-02
"FRCH",2019-05-02 09:30:00,171.680633768344,2019-05-02
"FRCH",2019-05-02 09:45:00,172.188542481798,2019-05-02
"FRCH",2019-05-02 10:00:00,171.680633768344,2019-05-02
"FRCH",2019-05-02 10:15:00,168.781634396939,2019-05-02
"FRCH",2019-05-02 10:30:00,168.781634396939,2019-05-02
"FRCH",2019-05-02 10:45:00,169.409361711771,2019-05-02
"FRCH",2019-05-02 11:00:00,167.765816970031,2019-05-02
"FRCH",2019-05-02 11:15:00,166.884135298472,2019-05-02
"FRCH",2019-05-02 11:30:00,165.120771955352,2019-05-02
"FRCH",2019-05-02 11:45:00,163.731181570339,2019-05-02
"FRCH",2019-05-02 12:00:00,163.103454255506,2019-05-02
"FRCH",2019-05-02 12:15:00,164.358908885172,2019-05-02
"FRCH",2019-05-02 12:30:00,162.595545542053,2019-05-02
"FRCH",2019-05-02 12:45:00,162.341591185326,2019-05-02
"FRCH",2019-05-02 13:00:00,164.104954528445,2019-05-02
"FRCH",2019-05-02 13:15:00,162.969318500159,2019-05-02
"FRCH",2019-05-02 13:30:00,162.969318500159,2019-05-02
"FRCH",2019-05-02 13:45:00,166.376226585018,2019-05-02
"FRCH",2019-05-02 14:00:00,164.358908885172,2019-05-02
"FRCH",2019-05-02 14:15:00,163.477227213612,2019-05-02
"FRCH",2019-05-02 14:30:00,160.966317954281,2019-05-02
"FRCH",2019-05-02 14:45:00,160.578227842206,2019-05-02
"FRCH",2019-05-02 15:00:00,167.377726857957,2019-05-02
"FRCH",2019-05-02 15:15:00,166.361909431049,2019-05-02
"FRCH",2019-05-02 15:30:00,166.376226585018,2019-05-02
"FRCH",2019-05-02 15:45:00,164.49304464052,2019-05-02
"FRCH",2019-05-02 16:00:00,169.529180313151,2019-05-02
"FRCH",2019-05-02 16:15:00,170.784634942816,2019-05-02
"FRCH",2019-05-02 16:30:00,170.904453544195,2019-05-02
"FRCH",2019-05-02 16:45:00,172.682134041283,2019-05-02
"FRCH",2019-05-02 17:00:00,169.663316068498,2019-05-02
"FRCH",2019-05-02 17:15:00,171.426679411618,2019-05-02
"FRCH",2019-05-02 17:30:00,171.560815166965,2019-05-02
"FRCH",2019-05-02 17:45:00,170.918770698164,2019-05-02
"FRCH",2019-05-02 18:00:00,173.81777006957,2019-05-02
"FRCH",2019-05-02 18:15:00,171.412362257649,2019-05-02
"FRCH",2019-05-02 18:30:00,173.070224153358,2019-05-02
"FRCH",2019-05-02 18:45:00,169.289543110392,2019-05-02
"FRCH",2019-05-02 19:00:00,169.289543110392,2019-05-02
"FRCH",2019-05-02 19:15:00,171.426679411618,2019-05-02
"FRCH",2019-05-02 19:30:00,169.529180313151,2019-05-02
"FRCH",2019-05-02 19:45:00,169.409361711771,2019-05-02
"FRCH",2019-05-02 20:00:00,165.628680668806,2019-05-02
"FRCH",2019-05-02 20:15:00,167.138089655199,2019-05-02
"FRCH",2019-05-02 20:30:00,167.138089655199,2019-05-02
"FRCH",2019-05-02 20:45:00,165.374726312079,2019-05-02
"FRCH",2019-05-02 21:00:00,164.612863241899,2019-05-02
"FRCH",2019-05-02 21:15:00,164.612863241899,2019-05-02
"FRCH",2019-05-02 21:30:00,163.597045814991,2019-05-02
"FRCH",2019-05-02 21:45:00,162.969318500159,2019-05-02
"FRCH",2019-05-02 22:00:00,164.358908885172,2019-05-02
"FRCH",2019-05-02 22:15:00,164.612863241899,2019-05-02
"FRCH",2019-05-02 22:30:00,162.447092632736,2019-05-02
"FRCH",2019-05-02 22:45:00,161.325773758418,2019-05-02
"FRCH",2019-05-02 23:00:00,159.322773212541,2019-05-02
"FRCH",2019-05-02 23:15:00,161.459909513766,2019-05-02
"FRCH",2019-05-02 23:30:00,160.444092086859,2019-05-02
"FRCH",2019-05-02 23:45:00,159.308456058572,2019-05-02
"FRCH",2019-05-03 00:00:00,159.308456058572,2019-05-03
"FRCH",2019-05-03 00:15:00,161.579728115145,2019-05-03
"FRCH",2019-05-03 00:30:00,160.698046443586,2019-05-03
"FRCH",2019-05-03 00:45:00,157.918865673559,2019-05-03
"FRCH",2019-05-03 01:00:00,159.816364772026,2019-05-03
"FRCH",2019-05-03 01:15:00,157.291138358726,2019-05-03
"FRCH",2019-05-03 01:30:00,159.054501701845,2019-05-03
"FRCH",2019-05-03 01:45:00,159.308456058572,2019-05-03
"FRCH",2019-05-03 02:00:00,160.070319128753,2019-05-03
"FRCH",2019-05-03 02:15:00,160.698046443586,2019-05-03
"FRCH",2019-05-03 02:30:00,161.071819401692,2019-05-03
"FRCH",2019-05-03 02:45:00,161.325773758418,2019-05-03
"FRCH",2019-05-03 03:00:00,161.579728115145,2019-05-03
"FRCH",2019-05-03 03:15:00,161.833682471872,2019-05-03
"FRCH",2019-05-03 03:30:00,161.205955157039,2019-05-03
"FRCH",2019-05-03 03:45:00,162.207455429978,2019-05-03
"FRCH",2019-05-03 04:00:00,162.715364143432,2019-05-03
"FRCH",2019-05-03 04:15:00,163.851000171718,2019-05-03
"FRCH",2019-05-03 04:30:00,164.224773129824,2019-05-03
"FRCH",2019-05-03 04:45:00,166.496045186397,2019-05-03
"FRCH",2019-05-03 05:00:00,166.376226585018,2019-05-03
"FRCH",2019-05-03 05:15:00,166.630180941745,2019-05-03
"FRCH",2019-05-03 05:30:00,165.748499270185,2019-05-03
"FRCH",2019-05-03 05:45:00,168.139589928137,2019-05-03
"FRCH",2019-05-03 06:00:00,169.64899891453,2019-05-03
"FRCH",2019-05-03 06:15:00,167.511862613305,2019-05-03
"FRCH",2019-05-03 06:30:00,172.17422532783,2019-05-03
"FRCH",2019-05-03 06:45:00,172.93608839801,2019-05-03
"FRCH",2019-05-03 07:00:00,172.428179684556,2019-05-03
"FRCH",2019-05-03 07:15:00,175.46131481131,2019-05-03
"FRCH",2019-05-03 07:30:00,176.089042126143,2019-05-03
"FRCH",2019-05-03 07:45:00,176.34299648287,2019-05-03
"FRCH",2019-05-03 08:00:00,175.849404923384,2019-05-03
"FRCH",2019-05-03 08:15:00,172.442496838525,2019-05-03
"FRCH",2019-05-03 08:30:00,171.560815166965,2019-05-03
"FRCH",2019-05-03 08:45:00,173.070224153358,2019-05-03
"FRCH",2019-05-03 09:00:00,170.918770698164,2019-05-03
"FRCH",2019-05-03 09:15:00,172.05440672645,2019-05-03
"FRCH",2019-05-03 09:30:00,170.544997740058,2019-05-03
"FRCH",2019-05-03 09:45:00,170.798952096785,2019-05-03
"FRCH",2019-05-03 10:00:00,169.663316068498,2019-05-03
"FRCH",2019-05-03 10:15:00,168.901452998318,2019-05-03
"FRCH",2019-05-03 10:30:00,169.409361711771,2019-05-03
"FRCH",2019-05-03 10:45:00,168.273725683485,2019-05-03
"FRCH",2019-05-03 11:00:00,167.645998368652,2019-05-03
"FRCH",2019-05-03 11:15:00,167.392044011925,2019-05-03
"FRCH",2019-05-03 11:30:00,167.138089655199,2019-05-03
"FRCH",2019-05-03 11:45:00,164.866817598626,2019-05-03
"FRCH",2019-05-03 12:00:00,164.866817598626,2019-05-03
"FRCH",2019-05-03 12:15:00,165.748499270185,2019-05-03
"FRCH",2019-05-03 12:30:00,164.612863241899,2019-05-03
"FRCH",2019-05-03 12:45:00,163.223272856885,2019-05-03
"FRCH",2019-05-03 13:00:00,162.849499898779,2019-05-03
"FRCH",2019-05-03 13:15:00,163.477227213612,2019-05-03
"FRCH",2019-05-03 13:30:00,164.104954528445,2019-05-03
"FRCH",2019-05-03 13:45:00,164.104954528445,2019-05-03
"FRCH",2019-05-03 14:00:00,162.849499898779,2019-05-03
"FRCH",2019-05-03 14:15:00,165.748499270185,2019-05-03
"FRCH",2019-05-03 14:30:00,169.275225956424,2019-05-03
"FRCH",2019-05-03 14:45:00,169.902953271257,2019-05-03
"FRCH",2019-05-03 15:00:00,164.239090283793,2019-05-03
"FRCH",2019-05-03 15:15:00,175.581133412689,2019-05-03
"FRCH",2019-05-03 15:45:00,171.800452369724,2019-05-03
"FRCH",2019-05-03 16:00:00,184.397950128286,2019-05-03
"FRCH",2019-05-03 16:15:00,182.514768183787,2019-05-03
"FRCH",2019-05-03 16:30:00,167.095138193293,2019-05-03
"FRCH",2019-05-03 16:45:00,178.360314182716,2019-05-03
"FRCH",2019-05-03 17:00:00,178.134994133926,2019-05-03
"FRCH",2019-05-03 17:15:00,175.983540678732,2019-05-03
"FRCH",2019-05-03 17:30:00,173.697951468191,2019-05-03
"FRCH",2019-05-03 17:45:00,182.275130981029,2019-05-03
"FRCH",2019-05-03 18:00:00,181.005359197395,2019-05-03
"FRCH",2019-05-03 18:15:00,180.497450483941,2019-05-03
"FRCH",2019-05-03 18:30:00,183.516268456726,2019-05-03
"FRCH",2019-05-03 18:45:00,183.79885712139,2019-05-03
"FRCH",2019-05-03 19:00:00,185.054311751055,2019-05-03
"FRCH",2019-05-03 19:15:00,185.562220464509,2019-05-03
"FRCH",2019-05-03 19:30:00,192.24190087888,2019-05-03
"FRCH",2019-05-03 19:45:00,188.07312972384,2019-05-03
"FRCH",2019-05-03 20:00:00,188.207265479188,2019-05-03
"FRCH",2019-05-03 20:15:00,187.833492521082,2019-05-03
"FRCH",2019-05-03 20:30:00,186.32408353469,2019-05-03
"FRCH",2019-05-03 20:45:00,187.459719562976,2019-05-03
"FRCH",2019-05-03 21:00:00,187.205765206249,2019-05-03
"FRCH",2019-05-03 21:15:00,184.426584436223,2019-05-03
"FRCH",2019-05-03 21:30:00,184.172630079496,2019-05-03
"FRCH",2019-05-03 21:45:00,182.289448134997,2019-05-03
"FRCH",2019-05-03 22:00:00,180.899857749984,2019-05-03
"FRCH",2019-05-03 22:15:00,183.036994051209,2019-05-03
"FRCH",2019-05-03 22:30:00,181.781539421544,2019-05-03
"FRCH",2019-05-03 22:45:00,181.393449309469,2019-05-03
"FRCH",2019-05-03 23:00:00,185.054311751055,2019-05-03
"FRCH",2019-05-03 23:15:00,183.156812652588,2019-05-03
"FRCH",2019-05-03 23:30:00,184.038494324148,2019-05-03
"FRCH",2019-05-03 23:45:00,183.156812652588,2019-05-03
"FRCH",2019-05-04 00:00:00,182.409266736376,2019-05-04
"FRCH",2019-05-04 00:15:00,183.290948407936,2019-05-04
"FRCH",2019-05-04 00:30:00,179.884040323077,2019-05-04
"FRCH",2019-05-04 00:45:00,179.256313008244,2019-05-04
