Site Name ,STRT11620
Site Number ,1
Logger ,Integrating Light Sensor
Logger Serial Number ,11620


Scan No ,Date and Time,       Integrating Light,        ,
        ,        ,RAW VALUE ,CALIBRATED VALUE,

1,21/05/2019 , 12:45:00,16409,16409
2,21/05/2019 , 13:00:00,15244,15244
3,21/05/2019 , 13:15:00,21466,21466
4,21/05/2019 , 13:30:00,32300,32300
5,21/05/2019 , 13:45:00,28473,28473
6,21/05/2019 , 14:00:00,25002,25002
7,21/05/2019 , 14:15:00,30567,30567
8,21/05/2019 , 14:30:00,28707,28707
9,21/05/2019 , 14:45:00,21276,21276
10,21/05/2019 , 15:00:00,34256,34256
11,21/05/2019 , 15:15:00,42017,42017
12,21/05/2019 , 15:30:00,37935,37935
13,21/05/2019 , 15:45:00,38042,38042
14,21/05/2019 , 16:00:00,25573,25573
15,21/05/2019 , 16:15:00,39632,39632
16,21/05/2019 , 16:30:00,38041,38041
17,21/05/2019 , 16:45:00,36082,36082
18,21/05/2019 , 17:00:00,32915,32915
19,21/05/2019 , 17:15:00,30630,30630
20,21/05/2019 , 17:30:00,28987,28987
21,21/05/2019 , 17:45:00,21999,21999
22,21/05/2019 , 18:00:00,20410,20410
23,21/05/2019 , 18:15:00,20302,20302
24,21/05/2019 , 18:30:00,13850,13850
25,21/05/2019 , 18:45:00,6214,6214
26,21/05/2019 , 19:00:00,4971,4971
27,21/05/2019 , 19:15:00,4270,4270
28,21/05/2019 , 19:30:00,4455,4455
29,21/05/2019 , 19:45:00,3746,3746
30,21/05/2019 , 20:00:00,2903,2903
31,21/05/2019 , 20:15:00,3240,3240
32,21/05/2019 , 20:30:00,3681,3681
33,21/05/2019 , 20:45:00,3533,3533
34,21/05/2019 , 21:00:00,3057,3057
35,21/05/2019 , 21:15:00,2765,2765
36,21/05/2019 , 21:30:00,2891,2891
37,21/05/2019 , 21:45:00,2262,2262
38,21/05/2019 , 22:00:00,1598,1598
39,21/05/2019 , 22:15:00,1150,1150
40,21/05/2019 , 22:30:00,808,808
41,21/05/2019 , 22:45:00,559,559
42,21/05/2019 , 23:00:00,385,385
43,21/05/2019 , 23:15:00,281,281
44,21/05/2019 , 23:30:00,175,175
45,21/05/2019 , 23:45:00,110,110
46,21/05/2019 , 24:00:00,55,55
47,22/05/2019 , 00:15:00,28,28
48,22/05/2019 , 00:30:00,15,15
49,22/05/2019 , 00:45:00,9,9
50,22/05/2019 , 01:00:00,5,5
51,22/05/2019 , 01:15:00,4,4
52,22/05/2019 , 01:30:00,3,3
53,22/05/2019 , 01:45:00,3,3
54,22/05/2019 , 02:00:00,3,3
55,22/05/2019 , 02:15:00,3,3
56,22/05/2019 , 02:30:00,5,5
57,22/05/2019 , 02:45:00,7,7
58,22/05/2019 , 03:00:00,12,12
59,22/05/2019 , 03:15:00,20,20
60,22/05/2019 , 03:30:00,35,35
61,22/05/2019 , 03:45:00,64,64
62,22/05/2019 , 04:00:00,131,131
63,22/05/2019 , 04:15:00,234,234
64,22/05/2019 , 04:30:00,380,380
65,22/05/2019 , 04:45:00,552,552
66,22/05/2019 , 05:00:00,727,727
67,22/05/2019 , 05:15:00,911,911
68,22/05/2019 , 05:30:00,1089,1089
69,22/05/2019 , 05:45:00,1532,1532
70,22/05/2019 , 06:00:00,2528,2528
71,22/05/2019 , 06:15:00,2816,2816
72,22/05/2019 , 06:30:00,3277,3277
73,22/05/2019 , 06:45:00,3264,3264
74,22/05/2019 , 07:00:00,3098,3098
75,22/05/2019 , 07:15:00,3752,3752
76,22/05/2019 , 07:30:00,4242,4242
77,22/05/2019 , 07:45:00,4250,4250
78,22/05/2019 , 08:00:00,5296,5296
79,22/05/2019 , 08:15:00,5684,5684
80,22/05/2019 , 08:30:00,5664,5664
81,22/05/2019 , 08:45:00,4896,4896
82,22/05/2019 , 09:00:00,4684,4684
83,22/05/2019 , 09:15:00,4865,4865
84,22/05/2019 , 09:30:00,5063,5063
85,22/05/2019 , 09:45:00,6917,6917
86,22/05/2019 , 10:00:00,9370,9370
87,22/05/2019 , 10:15:00,7396,7396
88,22/05/2019 , 10:30:00,4587,4587
89,22/05/2019 , 10:45:00,3792,3792
90,22/05/2019 , 11:00:00,4675,4675
91,22/05/2019 , 11:15:00,19699,19699
92,22/05/2019 , 11:30:00,12884,12884
93,22/05/2019 , 11:45:00,7171,7171
94,22/05/2019 , 12:00:00,15138,15138
95,22/05/2019 , 12:15:00,22112,22112
96,22/05/2019 , 12:30:00,34681,34681
97,22/05/2019 , 12:45:00,32760,32760
98,22/05/2019 , 13:00:00,28858,28858
99,22/05/2019 , 13:15:00,15175,15175
100,22/05/2019 , 13:30:00,19733,19733
101,22/05/2019 , 13:45:00,18012,18012
102,22/05/2019 , 14:00:00,26425,26425
103,22/05/2019 , 14:15:00,42367,42367
104,22/05/2019 , 14:30:00,41603,41603
105,22/05/2019 , 14:45:00,39620,39620
106,22/05/2019 , 15:00:00,39138,39138
107,22/05/2019 , 15:15:00,38377,38377
108,22/05/2019 , 15:30:00,38449,38449
109,22/05/2019 , 15:45:00,38549,38549
110,22/05/2019 , 16:00:00,36293,36293
111,22/05/2019 , 16:15:00,41882,41882
112,22/05/2019 , 16:30:00,39350,39350
113,22/05/2019 , 16:45:00,25913,25913
114,22/05/2019 , 17:00:00,31216,31216
115,22/05/2019 , 17:15:00,29716,29716
116,22/05/2019 , 17:30:00,31280,31280
117,22/05/2019 , 17:45:00,21299,21299
118,22/05/2019 , 18:00:00,20720,20720
119,22/05/2019 , 18:15:00,22607,22607
120,22/05/2019 , 18:30:00,12936,12936
121,22/05/2019 , 18:45:00,4021,4021
122,22/05/2019 , 19:00:00,3962,3962
123,22/05/2019 , 19:15:00,4851,4851
124,22/05/2019 , 19:30:00,14597,14597
125,22/05/2019 , 19:45:00,4779,4779
126,22/05/2019 , 20:00:00,4854,4854
127,22/05/2019 , 20:15:00,4418,4418
128,22/05/2019 , 20:30:00,4185,4185
129,22/05/2019 , 20:45:00,2821,2821
130,22/05/2019 , 21:00:00,2249,2249
131,22/05/2019 , 21:15:00,1903,1903
132,22/05/2019 , 21:30:00,1627,1627
133,22/05/2019 , 21:45:00,1474,1474
134,22/05/2019 , 22:00:00,1211,1211
135,22/05/2019 , 22:15:00,939,939
136,22/05/2019 , 22:30:00,731,731
137,22/05/2019 , 22:45:00,565,565
138,22/05/2019 , 23:00:00,431,431
139,22/05/2019 , 23:15:00,300,300
140,22/05/2019 , 23:30:00,178,178
141,22/05/2019 , 23:45:00,107,107
142,22/05/2019 , 24:00:00,60,60
143,23/05/2019 , 00:15:00,35,35
144,23/05/2019 , 00:30:00,20,20
145,23/05/2019 , 00:45:00,12,12
146,23/05/2019 , 01:00:00,8,8
147,23/05/2019 , 01:15:00,5,5
148,23/05/2019 , 01:30:00,4,4
149,23/05/2019 , 01:45:00,4,4
150,23/05/2019 , 02:00:00,5,5
151,23/05/2019 , 02:15:00,5,5
152,23/05/2019 , 02:30:00,6,6
153,23/05/2019 , 02:45:00,10,10
154,23/05/2019 , 03:00:00,16,16
155,23/05/2019 , 03:15:00,28,28
156,23/05/2019 , 03:30:00,49,49
157,23/05/2019 , 03:45:00,88,88
158,23/05/2019 , 04:00:00,125,125
159,23/05/2019 , 04:15:00,182,182
160,23/05/2019 , 04:30:00,292,292
161,23/05/2019 , 04:45:00,467,467
162,23/05/2019 , 05:00:00,786,786
163,23/05/2019 , 05:15:00,1199,1199
164,23/05/2019 , 05:30:00,1297,1297
165,23/05/2019 , 05:45:00,1579,1579
166,23/05/2019 , 06:00:00,1701,1701
167,23/05/2019 , 06:15:00,1916,1916
168,23/05/2019 , 06:30:00,2039,2039
169,23/05/2019 , 06:45:00,2535,2535
170,23/05/2019 , 07:00:00,2679,2679
171,23/05/2019 , 07:15:00,2795,2795
172,23/05/2019 , 07:30:00,1902,1902
173,23/05/2019 , 07:45:00,931,931
174,23/05/2019 , 08:00:00,2804,2804
175,23/05/2019 , 08:15:00,3234,3234
176,23/05/2019 , 08:30:00,2958,2958
177,23/05/2019 , 08:45:00,7633,7633
178,23/05/2019 , 09:00:00,4567,4567
179,23/05/2019 , 09:15:00,5475,5475
180,23/05/2019 , 09:30:00,12103,12103
181,23/05/2019 , 09:45:00,15011,15011
182,23/05/2019 , 10:00:00,15260,15260
183,23/05/2019 , 10:15:00,27743,27743
184,23/05/2019 , 10:30:00,26440,26440
185,23/05/2019 , 10:45:00,22717,22717
186,23/05/2019 , 11:00:00,28252,28252
187,23/05/2019 , 11:15:00,32355,32355
188,23/05/2019 , 11:30:00,31084,31084
189,23/05/2019 , 11:45:00,18774,18774
190,23/05/2019 , 12:00:00,15551,15551
191,23/05/2019 , 12:15:00,12268,12268
192,23/05/2019 , 12:30:00,10265,10265
193,23/05/2019 , 12:45:00,9526,9526
194,23/05/2019 , 13:00:00,7938,7938
195,23/05/2019 , 13:15:00,12333,12333
196,23/05/2019 , 13:30:00,26464,26464
197,23/05/2019 , 13:45:00,35597,35597
198,23/05/2019 , 14:00:00,33522,33522
199,23/05/2019 , 14:15:00,34284,34284
200,23/05/2019 , 14:30:00,34619,34619
201,23/05/2019 , 14:45:00,34216,34216
202,23/05/2019 , 15:00:00,32953,32953
203,23/05/2019 , 15:15:00,32192,32192
204,23/05/2019 , 15:30:00,32132,32132
205,23/05/2019 , 15:45:00,28036,28036
206,23/05/2019 , 16:00:00,33231,33231
207,23/05/2019 , 16:15:00,27369,27369
208,23/05/2019 , 16:30:00,30537,30537
209,23/05/2019 , 16:45:00,19546,19546
210,23/05/2019 , 17:00:00,15195,15195
211,23/05/2019 , 17:15:00,19516,19516
212,23/05/2019 , 17:30:00,12258,12258
213,23/05/2019 , 17:45:00,12178,12178
214,23/05/2019 , 18:00:00,11583,11583
215,23/05/2019 , 18:15:00,16471,16471
216,23/05/2019 , 18:30:00,14953,14953
217,23/05/2019 , 18:45:00,10011,10011
218,23/05/2019 , 19:00:00,10678,10678
219,23/05/2019 , 19:15:00,8943,8943
220,23/05/2019 , 19:30:00,8076,8076
221,23/05/2019 , 19:45:00,6305,6305
222,23/05/2019 , 20:00:00,6686,6686
223,23/05/2019 , 20:15:00,5703,5703
224,23/05/2019 , 20:30:00,3461,3461
225,23/05/2019 , 20:45:00,2919,2919
226,23/05/2019 , 21:00:00,2547,2547
227,23/05/2019 , 21:15:00,2163,2163
228,23/05/2019 , 21:30:00,1777,1777
229,23/05/2019 , 21:45:00,1595,1595
230,23/05/2019 , 22:00:00,1284,1284
231,23/05/2019 , 22:15:00,1172,1172
232,23/05/2019 , 22:30:00,1137,1137
233,23/05/2019 , 22:45:00,1022,1022
234,23/05/2019 , 23:00:00,597,597
235,23/05/2019 , 23:15:00,234,234
236,23/05/2019 , 23:30:00,72,72
237,23/05/2019 , 23:45:00,42,42
238,23/05/2019 , 24:00:00,23,23
239,24/05/2019 , 00:15:00,15,15
240,24/05/2019 , 00:30:00,4,4
241,24/05/2019 , 00:45:00,2,2
242,24/05/2019 , 01:00:00,0,0
243,24/05/2019 , 01:15:00,0,0
244,24/05/2019 , 01:30:00,0,0
245,24/05/2019 , 01:45:00,0,0
246,24/05/2019 , 02:00:00,0,0
247,24/05/2019 , 02:15:00,0,0
248,24/05/2019 , 02:30:00,0,0
249,24/05/2019 , 02:45:00,0,0
250,24/05/2019 , 03:00:00,3,3
251,24/05/2019 , 03:15:00,5,5
252,24/05/2019 , 03:30:00,10,10
253,24/05/2019 , 03:45:00,18,18
254,24/05/2019 , 04:00:00,31,31
255,24/05/2019 , 04:15:00,37,37
256,24/05/2019 , 04:30:00,42,42
257,24/05/2019 , 04:45:00,82,82
258,24/05/2019 , 05:00:00,134,134
259,24/05/2019 , 05:15:00,246,246
260,24/05/2019 , 05:30:00,329,329
261,24/05/2019 , 05:45:00,393,393
262,24/05/2019 , 06:00:00,405,405
263,24/05/2019 , 06:15:00,339,339
264,24/05/2019 , 06:30:00,389,389
265,24/05/2019 , 06:45:00,418,418
266,24/05/2019 , 07:00:00,387,387
267,24/05/2019 , 07:15:00,416,416
268,24/05/2019 , 07:30:00,436,436
269,24/05/2019 , 07:45:00,551,551
270,24/05/2019 , 08:00:00,757,757
271,24/05/2019 , 08:15:00,1178,1178
272,24/05/2019 , 08:30:00,1340,1340
273,24/05/2019 , 08:45:00,1098,1098
274,24/05/2019 , 09:00:00,1203,1203
275,24/05/2019 , 09:15:00,1201,1201
276,24/05/2019 , 09:30:00,1443,1443
277,24/05/2019 , 09:45:00,1527,1527
278,24/05/2019 , 10:00:00,1471,1471
279,24/05/2019 , 10:15:00,1748,1748
280,24/05/2019 , 10:30:00,1862,1862
281,24/05/2019 , 10:45:00,1969,1969
282,24/05/2019 , 11:00:00,2541,2541
283,24/05/2019 , 11:15:00,2608,2608
284,24/05/2019 , 11:30:00,3563,3563
285,24/05/2019 , 11:45:00,3224,3224
286,24/05/2019 , 12:00:00,3077,3077
287,24/05/2019 , 12:15:00,3281,3281
288,24/05/2019 , 12:30:00,3287,3287
289,24/05/2019 , 12:45:00,4553,4553
290,24/05/2019 , 13:00:00,6706,6706
291,24/05/2019 , 13:15:00,11324,11324
292,24/05/2019 , 13:30:00,15660,15660
293,24/05/2019 , 13:45:00,20182,20182
294,24/05/2019 , 14:00:00,19800,19800
295,24/05/2019 , 14:15:00,15872,15872
296,24/05/2019 , 14:30:00,16326,16326
297,24/05/2019 , 14:45:00,15498,15498
298,24/05/2019 , 15:00:00,21391,21391
299,24/05/2019 , 15:15:00,22762,22762
300,24/05/2019 , 15:30:00,15699,15699
301,24/05/2019 , 15:45:00,13877,13877
302,24/05/2019 , 16:00:00,10915,10915
303,24/05/2019 , 16:15:00,24681,24681
304,24/05/2019 , 16:30:00,13357,13357
305,24/05/2019 , 16:45:00,14362,14362
306,24/05/2019 , 17:00:00,11511,11511
307,24/05/2019 , 17:15:00,16741,16741
308,24/05/2019 , 17:30:00,13340,13340
309,24/05/2019 , 17:45:00,12750,12750
310,24/05/2019 , 18:00:00,8610,8610
311,24/05/2019 , 18:15:00,18785,18785
312,24/05/2019 , 18:30:00,10034,10034
313,24/05/2019 , 18:45:00,8343,8343
314,24/05/2019 , 19:00:00,7336,7336
315,24/05/2019 , 19:15:00,7660,7660
316,24/05/2019 , 19:30:00,5692,5692
317,24/05/2019 , 19:45:00,4399,4399
318,24/05/2019 , 20:00:00,3209,3209
319,24/05/2019 , 20:15:00,1991,1991
320,24/05/2019 , 20:30:00,1828,1828
321,24/05/2019 , 20:45:00,1920,1920
322,24/05/2019 , 21:00:00,1951,1951
323,24/05/2019 , 21:15:00,1883,1883
324,24/05/2019 , 21:30:00,1262,1262
325,24/05/2019 , 21:45:00,1098,1098
326,24/05/2019 , 22:00:00,1298,1298
327,24/05/2019 , 22:15:00,1151,1151
328,24/05/2019 , 22:30:00,751,751
329,24/05/2019 , 22:45:00,611,611
330,24/05/2019 , 23:00:00,482,482
331,24/05/2019 , 23:15:00,332,332
332,24/05/2019 , 23:30:00,221,221
333,24/05/2019 , 23:45:00,130,130
334,24/05/2019 , 24:00:00,74,74
335,25/05/2019 , 00:15:00,39,39
336,25/05/2019 , 00:30:00,21,21
337,25/05/2019 , 00:45:00,14,14
338,25/05/2019 , 01:00:00,10,10
339,25/05/2019 , 01:15:00,8,8
340,25/05/2019 , 01:30:00,6,6
341,25/05/2019 , 01:45:00,6,6
342,25/05/2019 , 02:00:00,6,6
343,25/05/2019 , 02:15:00,6,6
344,25/05/2019 , 02:30:00,7,7
345,25/05/2019 , 02:45:00,11,11
346,25/05/2019 , 03:00:00,17,17
347,25/05/2019 , 03:15:00,25,25
348,25/05/2019 , 03:30:00,44,44
349,25/05/2019 , 03:45:00,79,79
350,25/05/2019 , 04:00:00,136,136
351,25/05/2019 , 04:15:00,229,229
352,25/05/2019 , 04:30:00,382,382
353,25/05/2019 , 04:45:00,613,613
354,25/05/2019 , 05:00:00,769,769
355,25/05/2019 , 05:15:00,962,962
356,25/05/2019 , 05:30:00,1175,1175
357,25/05/2019 , 05:45:00,1413,1413
358,25/05/2019 , 06:00:00,2262,2262
359,25/05/2019 , 06:15:00,1981,1981
360,25/05/2019 , 06:30:00,1928,1928
361,25/05/2019 , 06:45:00,2038,2038
362,25/05/2019 , 07:00:00,2154,2154
363,25/05/2019 , 07:15:00,2249,2249
364,25/05/2019 , 07:30:00,2349,2349
365,25/05/2019 , 07:45:00,2445,2445
366,25/05/2019 , 08:00:00,2622,2622
367,25/05/2019 , 08:15:00,3069,3069
368,25/05/2019 , 08:30:00,4367,4367
369,25/05/2019 , 08:45:00,3498,3498
370,25/05/2019 , 09:00:00,3293,3293
371,25/05/2019 , 09:15:00,4958,4958
372,25/05/2019 , 09:30:00,18017,18017
373,25/05/2019 , 09:45:00,28101,28101
374,25/05/2019 , 10:00:00,29413,29413
375,25/05/2019 , 10:15:00,30812,30812
376,25/05/2019 , 10:30:00,32258,32258
377,25/05/2019 , 10:45:00,33483,33483
378,25/05/2019 , 11:00:00,34382,34382
379,25/05/2019 , 11:15:00,35553,35553
380,25/05/2019 , 11:30:00,36788,36788
381,25/05/2019 , 11:45:00,36189,36189
382,25/05/2019 , 12:00:00,38018,38018
383,25/05/2019 , 12:15:00,38820,38820
384,25/05/2019 , 12:30:00,34865,34865
385,25/05/2019 , 12:45:00,41885,41885
386,25/05/2019 , 13:00:00,42549,42549
387,25/05/2019 , 13:15:00,37617,37617
388,25/05/2019 , 13:30:00,40321,40321
389,25/05/2019 , 13:45:00,43365,43365
390,25/05/2019 , 14:00:00,41582,41582
391,25/05/2019 , 14:15:00,40793,40793
392,25/05/2019 , 14:30:00,41433,41433
393,25/05/2019 , 14:45:00,41436,41436
394,25/05/2019 , 15:00:00,38771,38771
395,25/05/2019 , 15:15:00,35980,35980
396,25/05/2019 , 15:30:00,39139,39139
397,25/05/2019 , 15:45:00,36005,36005
398,25/05/2019 , 16:00:00,37107,37107
399,25/05/2019 , 16:15:00,35770,35770
400,25/05/2019 , 16:30:00,34645,34645
401,25/05/2019 , 16:45:00,32470,32470
402,25/05/2019 , 17:00:00,29364,29364
403,25/05/2019 , 17:15:00,25390,25390
404,25/05/2019 , 17:30:00,23423,23423
405,25/05/2019 , 17:45:00,15273,15273
406,25/05/2019 , 18:00:00,15199,15199
407,25/05/2019 , 18:15:00,16140,16140
408,25/05/2019 , 18:30:00,12320,12320
409,25/05/2019 , 18:45:00,6731,6731
410,25/05/2019 , 19:00:00,7378,7378
411,25/05/2019 , 19:15:00,7714,7714
412,25/05/2019 , 19:30:00,7688,7688
413,25/05/2019 , 19:45:00,6741,6741
414,25/05/2019 , 20:00:00,5693,5693
415,25/05/2019 , 20:15:00,4934,4934
416,25/05/2019 , 20:30:00,4455,4455
417,25/05/2019 , 20:45:00,3504,3504
418,25/05/2019 , 21:00:00,2765,2765
419,25/05/2019 , 21:15:00,2492,2492
420,25/05/2019 , 21:30:00,2246,2246
421,25/05/2019 , 21:45:00,1776,1776
422,25/05/2019 , 22:00:00,1295,1295
423,25/05/2019 , 22:15:00,971,971
424,25/05/2019 , 22:30:00,671,671
425,25/05/2019 , 22:45:00,402,402
426,25/05/2019 , 23:00:00,274,274
427,25/05/2019 , 23:15:00,240,240
428,25/05/2019 , 23:30:00,156,156
429,25/05/2019 , 23:45:00,97,97
430,25/05/2019 , 24:00:00,60,60
431,26/05/2019 , 00:15:00,32,32
432,26/05/2019 , 00:30:00,24,24
433,26/05/2019 , 00:45:00,16,16
434,26/05/2019 , 01:00:00,10,10
435,26/05/2019 , 01:15:00,7,7
436,26/05/2019 , 01:30:00,5,5
437,26/05/2019 , 01:45:00,4,4
438,26/05/2019 , 02:00:00,4,4
439,26/05/2019 , 02:15:00,5,5
440,26/05/2019 , 02:30:00,5,5
441,26/05/2019 , 02:45:00,7,7
442,26/05/2019 , 03:00:00,10,10
443,26/05/2019 , 03:15:00,21,21
444,26/05/2019 , 03:30:00,32,32
445,26/05/2019 , 03:45:00,57,57
446,26/05/2019 , 04:00:00,95,95
447,26/05/2019 , 04:15:00,184,184
448,26/05/2019 , 04:30:00,304,304
449,26/05/2019 , 04:45:00,595,595
450,26/05/2019 , 05:00:00,742,742
451,26/05/2019 , 05:15:00,936,936
452,26/05/2019 , 05:30:00,1235,1235
453,26/05/2019 , 05:45:00,1610,1610
454,26/05/2019 , 06:00:00,2219,2219
455,26/05/2019 , 06:15:00,2865,2865
456,26/05/2019 , 06:30:00,3183,3183
457,26/05/2019 , 06:45:00,3729,3729
458,26/05/2019 , 07:00:00,4010,4010
459,26/05/2019 , 07:15:00,4636,4636
460,26/05/2019 , 07:30:00,4286,4286
461,26/05/2019 , 07:45:00,3555,3555
462,26/05/2019 , 08:00:00,4810,4810
463,26/05/2019 , 08:15:00,5942,5942
464,26/05/2019 , 08:30:00,6957,6957
465,26/05/2019 , 08:45:00,6153,6153
466,26/05/2019 , 09:00:00,5758,5758
467,26/05/2019 , 09:15:00,7861,7861
468,26/05/2019 , 09:30:00,14854,14854
469,26/05/2019 , 09:45:00,23050,23050
470,26/05/2019 , 10:00:00,24417,24417
471,26/05/2019 , 10:15:00,23809,23809
472,26/05/2019 , 10:30:00,18560,18560
473,26/05/2019 , 10:45:00,20491,20491
474,26/05/2019 , 11:00:00,28339,28339
475,26/05/2019 , 11:15:00,33790,33790
476,26/05/2019 , 11:30:00,32820,32820
477,26/05/2019 , 11:45:00,34474,34474
478,26/05/2019 , 12:00:00,36467,36467
479,26/05/2019 , 12:15:00,38622,38622
480,26/05/2019 , 12:30:00,39784,39784
481,26/05/2019 , 12:45:00,40452,40452
482,26/05/2019 , 13:00:00,40783,40783
483,26/05/2019 , 13:15:00,43157,43157
484,26/05/2019 , 13:30:00,41698,41698
485,26/05/2019 , 13:45:00,41892,41892
486,26/05/2019 , 14:00:00,40528,40528
487,26/05/2019 , 14:15:00,37489,37489
488,26/05/2019 , 14:30:00,29256,29256
489,26/05/2019 , 14:45:00,16893,16893
490,26/05/2019 , 15:00:00,15696,15696
491,26/05/2019 , 15:15:00,14871,14871
492,26/05/2019 , 15:30:00,31103,31103
493,26/05/2019 , 15:45:00,29144,29144
494,26/05/2019 , 16:00:00,23948,23948
495,26/05/2019 , 16:15:00,16027,16027
496,26/05/2019 , 16:30:00,14440,14440
497,26/05/2019 , 16:45:00,12430,12430
498,26/05/2019 , 17:00:00,16249,16249
499,26/05/2019 , 17:15:00,20146,20146
500,26/05/2019 , 17:30:00,18804,18804
501,26/05/2019 , 17:45:00,18316,18316
502,26/05/2019 , 18:00:00,16939,16939
503,26/05/2019 , 18:15:00,11483,11483
504,26/05/2019 , 18:30:00,10072,10072
505,26/05/2019 , 18:45:00,10294,10294
506,26/05/2019 , 19:00:00,8933,8933
507,26/05/2019 , 19:15:00,7882,7882
508,26/05/2019 , 19:30:00,6661,6661
509,26/05/2019 , 19:45:00,5574,5574
510,26/05/2019 , 20:00:00,5614,5614
511,26/05/2019 , 20:15:00,4715,4715
512,26/05/2019 , 20:30:00,4997,4997
513,26/05/2019 , 20:45:00,3878,3878
514,26/05/2019 , 21:00:00,3378,3378
515,26/05/2019 , 21:15:00,2371,2371
516,26/05/2019 , 21:30:00,2268,2268
517,26/05/2019 , 21:45:00,1921,1921
518,26/05/2019 , 22:00:00,1434,1434
519,26/05/2019 , 22:15:00,979,979
520,26/05/2019 , 22:30:00,847,847
521,26/05/2019 , 22:45:00,798,798
522,26/05/2019 , 23:00:00,735,735
523,26/05/2019 , 23:15:00,374,374
524,26/05/2019 , 23:30:00,216,216
525,26/05/2019 , 23:45:00,123,123
526,26/05/2019 , 24:00:00,79,79
527,27/05/2019 , 00:15:00,51,51
528,27/05/2019 , 00:30:00,32,32
529,27/05/2019 , 00:45:00,22,22
530,27/05/2019 , 01:00:00,13,13
531,27/05/2019 , 01:15:00,9,9
532,27/05/2019 , 01:30:00,7,7
533,27/05/2019 , 01:45:00,6,6
534,27/05/2019 , 02:00:00,5,5
535,27/05/2019 , 02:15:00,8,8
536,27/05/2019 , 02:30:00,11,11
537,27/05/2019 , 02:45:00,15,15
538,27/05/2019 , 03:00:00,23,23
539,27/05/2019 , 03:15:00,39,39
540,27/05/2019 , 03:30:00,65,65
541,27/05/2019 , 03:45:00,125,125
542,27/05/2019 , 04:00:00,306,306
543,27/05/2019 , 04:15:00,481,481
544,27/05/2019 , 04:30:00,744,744
545,27/05/2019 , 04:45:00,901,901
546,27/05/2019 , 05:00:00,960,960
547,27/05/2019 , 05:15:00,1150,1150
548,27/05/2019 , 05:30:00,1409,1409
549,27/05/2019 , 05:45:00,2110,2110
550,27/05/2019 , 06:00:00,2359,2359
551,27/05/2019 , 06:15:00,2258,2258
552,27/05/2019 , 06:30:00,1379,1379
553,27/05/2019 , 06:45:00,2655,2655
554,27/05/2019 , 07:00:00,4955,4955
555,27/05/2019 , 07:15:00,4744,4744
556,27/05/2019 , 07:30:00,5775,5775
557,27/05/2019 , 07:45:00,6977,6977
558,27/05/2019 , 08:00:00,5930,5930
559,27/05/2019 , 08:15:00,4710,4710
560,27/05/2019 , 08:30:00,4989,4989
561,27/05/2019 , 08:45:00,4520,4520
562,27/05/2019 , 09:00:00,3729,3729
563,27/05/2019 , 09:15:00,2907,2907
564,27/05/2019 , 09:30:00,2685,2685
565,27/05/2019 , 09:45:00,2512,2512
566,27/05/2019 , 10:00:00,1937,1937
567,27/05/2019 , 10:15:00,1485,1485
568,27/05/2019 , 10:30:00,1233,1233
569,27/05/2019 , 10:45:00,1523,1523
570,27/05/2019 , 11:00:00,1498,1498
571,27/05/2019 , 11:15:00,1232,1232
572,27/05/2019 , 11:30:00,2299,2299
573,27/05/2019 , 11:45:00,4575,4575
574,27/05/2019 , 12:00:00,4546,4546
575,27/05/2019 , 12:15:00,6025,6025
576,27/05/2019 , 12:30:00,10250,10250
577,27/05/2019 , 12:45:00,11392,11392
578,27/05/2019 , 13:00:00,7806,7806
579,27/05/2019 , 13:15:00,9504,9504
580,27/05/2019 , 13:30:00,21208,21208
581,27/05/2019 , 13:45:00,27267,27267
582,27/05/2019 , 14:00:00,22984,22984
583,27/05/2019 , 14:15:00,11610,11610
584,27/05/2019 , 14:30:00,25123,25123
585,27/05/2019 , 14:45:00,43721,43721
586,27/05/2019 , 15:00:00,32087,32087
587,27/05/2019 , 15:15:00,15908,15908
588,27/05/2019 , 15:30:00,9273,9273
589,27/05/2019 , 15:45:00,5361,5361
590,27/05/2019 , 16:00:00,10131,10131
591,27/05/2019 , 16:15:00,25654,25654
592,27/05/2019 , 16:30:00,32449,32449
593,27/05/2019 , 16:45:00,28361,28361
594,27/05/2019 , 17:00:00,33043,33043
595,27/05/2019 , 17:15:00,27802,27802
596,27/05/2019 , 17:30:00,13706,13706
597,27/05/2019 , 17:45:00,15153,15153
598,27/05/2019 , 18:00:00,26536,26536
599,27/05/2019 , 18:15:00,24334,24334
600,27/05/2019 , 18:30:00,11526,11526
601,27/05/2019 , 18:45:00,7914,7914
602,27/05/2019 , 19:00:00,7945,7945
603,27/05/2019 , 19:15:00,8688,8688
604,27/05/2019 , 19:30:00,6870,6870
605,27/05/2019 , 19:45:00,7223,7223
606,27/05/2019 , 20:00:00,5988,5988
607,27/05/2019 , 20:15:00,5767,5767
608,27/05/2019 , 20:30:00,5467,5467
609,27/05/2019 , 20:45:00,4039,4039
610,27/05/2019 , 21:00:00,3545,3545
611,27/05/2019 , 21:15:00,2630,2630
612,27/05/2019 , 21:30:00,2875,2875
613,27/05/2019 , 21:45:00,2725,2725
614,27/05/2019 , 22:00:00,2218,2218
615,27/05/2019 , 22:15:00,1786,1786
616,27/05/2019 , 22:30:00,1163,1163
617,27/05/2019 , 22:45:00,701,701
618,27/05/2019 , 23:00:00,543,543
619,27/05/2019 , 23:15:00,425,425
620,27/05/2019 , 23:30:00,331,331
