Site Name ,POKE11619
Site Number ,1
Logger ,Integrating Light Sensor
Logger Serial Number ,11619


Scan No ,Date and Time,       Integrating Light,        ,
        ,        ,RAW VALUE ,CALIBRATED VALUE,

405,18/05/2019 , 16:45:00,3789,3789
406,18/05/2019 , 17:00:00,2929,2929
407,18/05/2019 , 17:15:00,3112,3112
408,18/05/2019 , 17:30:00,1359,1359
409,18/05/2019 , 17:45:00,1976,1976
410,18/05/2019 , 18:00:00,5215,5215
411,18/05/2019 , 18:15:00,4643,4643
412,18/05/2019 , 18:30:00,4007,4007
413,18/05/2019 , 18:45:00,3776,3776
414,18/05/2019 , 19:00:00,2429,2429
415,18/05/2019 , 19:15:00,1642,1642
416,18/05/2019 , 19:30:00,1490,1490
417,18/05/2019 , 19:45:00,1738,1738
418,18/05/2019 , 20:00:00,2863,2863
419,18/05/2019 , 20:15:00,2360,2360
420,18/05/2019 , 20:30:00,2082,2082
421,18/05/2019 , 20:45:00,2791,2791
422,18/05/2019 , 21:00:00,1597,1597
423,18/05/2019 , 21:15:00,1289,1289
424,18/05/2019 , 21:30:00,1426,1426
425,18/05/2019 , 21:45:00,1299,1299
426,18/05/2019 , 22:00:00,1193,1193
427,18/05/2019 , 22:15:00,838,838
428,18/05/2019 , 22:30:00,601,601
429,18/05/2019 , 22:45:00,251,251
430,18/05/2019 , 23:00:00,189,189
431,18/05/2019 , 23:15:00,126,126
432,18/05/2019 , 23:30:00,51,51
433,18/05/2019 , 23:45:00,39,39
434,18/05/2019 , 24:00:00,38,38
435,19/05/2019 , 00:15:00,19,19
436,19/05/2019 , 00:30:00,11,11
437,19/05/2019 , 00:45:00,6,6
438,19/05/2019 , 01:00:00,2,2
439,19/05/2019 , 01:15:00,2,2
440,19/05/2019 , 01:30:00,1,1
441,19/05/2019 , 01:45:00,1,1
442,19/05/2019 , 02:00:00,0,0
443,19/05/2019 , 02:15:00,1,1
444,19/05/2019 , 02:30:00,1,1
445,19/05/2019 , 02:45:00,2,2
446,19/05/2019 , 03:00:00,4,4
447,19/05/2019 , 03:15:00,6,6
448,19/05/2019 , 03:30:00,11,11
449,19/05/2019 , 03:45:00,28,28
450,19/05/2019 , 04:00:00,53,53
451,19/05/2019 , 04:15:00,104,104
452,19/05/2019 , 04:30:00,163,163
453,19/05/2019 , 04:45:00,314,314
