"Plot Title: 10710340_MOOS_ATM"
"#","Date Time, GMT-08:00","Abs Pres, kPa (LGR S/N: 10710340, SEN S/N: 10710340, LBL: P)","Temp, °C (LGR S/N: 10710340, SEN S/N: 10710340, LBL: T)","Coupler Detached (LGR S/N: 10710340)","Coupler Attached (LGR S/N: 10710340)","Host Connected (LGR S/N: 10710340)","Stopped (LGR S/N: 10710340)","End Of File (LGR S/N: 10710340)"
1,05/09/19 12:00:00 PM,100.364,19.377,Logged,,,,
2,05/09/19 12:15:00 PM,100.359,18.521,,,,,
3,05/09/19 12:30:00 PM,100.353,20.615,,,,,
4,05/09/19 12:45:00 PM,100.301,19.187,,,,,
5,05/09/19 01:00:00 PM,100.272,18.045,,,,,
6,05/09/19 01:15:00 PM,100.248,17.760,,,,,
7,05/09/19 01:30:00 PM,100.265,19.377,,,,,
8,05/09/19 01:45:00 PM,100.219,19.092,,,,,
9,05/09/19 02:00:00 PM,100.196,18.806,,,,,
10,05/09/19 02:15:00 PM,100.193,17.760,,,,,
11,05/09/19 02:30:00 PM,100.165,17.379,,,,,
12,05/09/19 02:45:00 PM,100.140,18.045,,,,,
13,05/09/19 03:00:00 PM,100.130,17.094,,,,,
14,05/09/19 03:15:00 PM,100.114,16.713,,,,,
15,05/09/19 03:30:00 PM,100.090,16.427,,,,,
16,05/09/19 03:45:00 PM,100.056,16.903,,,,,
17,05/09/19 04:00:00 PM,100.040,16.046,,,,,
18,05/09/19 04:15:00 PM,100.012,15.664,,,,,
19,05/09/19 04:30:00 PM,99.983,15.760,,,,,
20,05/09/19 04:45:00 PM,99.947,15.951,,,,,
21,05/09/19 05:00:00 PM,99.945,16.141,,,,,
22,05/09/19 05:15:00 PM,99.938,16.237,,,,,
23,05/09/19 05:30:00 PM,99.920,16.332,,,,,
24,05/09/19 05:45:00 PM,99.886,16.808,,,,,
25,05/09/19 06:00:00 PM,99.890,17.379,,,,,
26,05/09/19 06:15:00 PM,99.852,16.523,,,,,
27,05/09/19 06:30:00 PM,99.828,16.237,,,,,
28,05/09/19 06:45:00 PM,99.817,16.237,,,,,
29,05/09/19 07:00:00 PM,99.777,16.332,,,,,
30,05/09/19 07:15:00 PM,99.770,15.664,,,,,
31,05/09/19 07:30:00 PM,99.764,15.282,,,,,
32,05/09/19 07:45:00 PM,99.739,15.473,,,,,
33,05/09/19 08:00:00 PM,99.732,15.569,,,,,
34,05/09/19 08:15:00 PM,99.703,15.664,,,,,
35,05/09/19 08:30:00 PM,99.673,15.473,,,,,
36,05/09/19 08:45:00 PM,99.649,15.187,,,,,
37,05/09/19 09:00:00 PM,99.648,14.900,,,,,
38,05/09/19 09:15:00 PM,99.631,14.517,,,,,
39,05/09/19 09:30:00 PM,99.619,13.750,,,,,
40,05/09/19 09:45:00 PM,99.589,13.076,,,,,
41,05/09/19 10:00:00 PM,99.572,12.690,,,,,
42,05/09/19 10:15:00 PM,99.547,12.883,,,,,
43,05/09/19 10:30:00 PM,99.540,12.207,,,,,
44,05/09/19 10:45:00 PM,99.549,11.916,,,,,
45,05/09/19 11:00:00 PM,99.500,11.819,,,,,
46,05/09/19 11:15:00 PM,99.470,11.625,,,,,
47,05/09/19 11:30:00 PM,99.444,11.528,,,,,
48,05/09/19 11:45:00 PM,99.428,11.431,,,,,
49,05/10/19 12:00:00 AM,99.401,10.553,,,,,
50,05/10/19 12:15:00 AM,99.390,9.571,,,,,
51,05/10/19 12:30:00 AM,99.377,8.779,,,,,
52,05/10/19 12:45:00 AM,99.347,8.082,,,,,
53,05/10/19 01:00:00 AM,99.318,7.179,,,,,
54,05/10/19 01:15:00 AM,99.291,6.573,,,,,
55,05/10/19 01:30:00 AM,99.253,5.962,,,,,
56,05/10/19 01:45:00 AM,99.225,6.064,,,,,
57,05/10/19 02:00:00 AM,99.181,6.064,,,,,
58,05/10/19 02:15:00 AM,99.141,6.166,,,,,
59,05/10/19 02:30:00 AM,99.124,6.268,,,,,
60,05/10/19 02:45:00 AM,99.086,6.166,,,,,
61,05/10/19 03:00:00 AM,99.049,6.064,,,,,
62,05/10/19 03:15:00 AM,98.990,5.962,,,,,
63,05/10/19 03:30:00 AM,98.970,5.757,,,,,
64,05/10/19 03:45:00 AM,98.939,5.552,,,,,
65,05/10/19 04:00:00 AM,98.875,5.347,,,,,
66,05/10/19 04:15:00 AM,98.846,4.934,,,,,
67,05/10/19 04:30:00 AM,98.804,4.727,,,,,
68,05/10/19 04:45:00 AM,98.801,4.415,,,,,
69,05/10/19 05:00:00 AM,98.763,4.311,,,,,
70,05/10/19 05:15:00 AM,98.724,4.415,,,,,
71,05/10/19 05:30:00 AM,98.687,4.311,,,,,
72,05/10/19 05:45:00 AM,98.649,4.207,,,,,
73,05/10/19 06:00:00 AM,98.645,4.102,,,,,
74,05/10/19 06:15:00 AM,98.601,4.102,,,,,
75,05/10/19 06:30:00 AM,98.566,4.311,,,,,
76,05/10/19 06:45:00 AM,98.536,4.623,,,,,
77,05/10/19 07:00:00 AM,98.472,4.934,,,,,
78,05/10/19 07:15:00 AM,98.451,5.450,,,,,
79,05/10/19 07:30:00 AM,98.434,6.064,,,,,
80,05/10/19 07:45:00 AM,98.399,6.775,,,,,
81,05/10/19 08:00:00 AM,98.369,7.582,,,,,
82,05/10/19 08:15:00 AM,98.325,8.082,,,,,
83,05/10/19 08:30:00 AM,98.302,8.581,,,,,
84,05/10/19 08:45:00 AM,98.267,8.779,,,,,
85,05/10/19 09:00:00 AM,98.236,9.077,,,,,
86,05/10/19 09:15:00 AM,98.194,9.373,,,,,
87,05/10/19 09:30:00 AM,98.174,9.669,,,,,
88,05/10/19 09:45:00 AM,98.163,10.161,,,,,
89,05/10/19 10:00:00 AM,98.125,10.553,,,,,
90,05/10/19 10:15:00 AM,98.085,11.139,,,,,
91,05/10/19 10:30:00 AM,98.086,11.431,,,,,
92,05/10/19 10:45:00 AM,98.048,12.304,,,,,
93,05/10/19 11:00:00 AM,98.048,13.076,,,,,
94,05/10/19 11:15:00 AM,98.024,13.269,,,,,
95,05/10/19 11:30:00 AM,97.988,13.461,,,,,
96,05/10/19 11:45:00 AM,97.994,13.846,,,,,
97,05/10/19 12:00:00 PM,97.927,15.091,,,,,
98,05/10/19 12:15:00 PM,97.916,17.094,,,,,
99,05/10/19 12:30:00 PM,97.870,17.570,,,,,
100,05/10/19 12:45:00 PM,97.883,17.855,,,,,
101,05/10/19 01:00:00 PM,97.887,17.950,,,,,
102,05/10/19 01:15:00 PM,97.888,18.236,,,,,
103,05/10/19 01:30:00 PM,97.866,18.236,,,,,
104,05/10/19 01:45:00 PM,97.856,18.996,,,,,
105,05/10/19 02:00:00 PM,97.851,18.901,,,,,
106,05/10/19 02:15:00 PM,97.834,18.996,,,,,
107,05/10/19 02:30:00 PM,97.820,19.187,,,,,
108,05/10/19 02:45:00 PM,97.790,19.758,,,,,
109,05/10/19 03:00:00 PM,97.758,20.043,,,,,
110,05/10/19 03:15:00 PM,97.784,19.377,,,,,
111,05/10/19 03:30:00 PM,97.776,18.426,,,,,
112,05/10/19 03:45:00 PM,97.781,19.567,,,,,
113,05/10/19 04:00:00 PM,97.799,19.472,,,,,
114,05/10/19 04:15:00 PM,97.802,18.521,,,,,
115,05/10/19 04:30:00 PM,97.796,18.140,,,,,
116,05/10/19 04:45:00 PM,97.800,17.475,,,,,
117,05/10/19 05:00:00 PM,97.821,17.189,,,,,
118,05/10/19 05:15:00 PM,97.796,18.140,,,,,
119,05/10/19 05:30:00 PM,97.800,18.236,,,,,
120,05/10/19 05:45:00 PM,97.832,18.711,,,,,
121,05/10/19 06:00:00 PM,97.799,17.189,,,,,
122,05/10/19 06:15:00 PM,97.793,16.808,,,,,
123,05/10/19 06:30:00 PM,97.814,16.523,,,,,
124,05/10/19 06:45:00 PM,97.837,16.046,,,,,
125,05/10/19 07:00:00 PM,97.874,16.141,,,,,
126,05/10/19 07:15:00 PM,97.873,15.855,,,,,
127,05/10/19 07:30:00 PM,97.866,15.951,,,,,
128,05/10/19 07:45:00 PM,97.888,15.951,,,,,
129,05/10/19 08:00:00 PM,97.896,15.378,,,,,
130,05/10/19 08:15:00 PM,97.911,14.709,,,,,
131,05/10/19 08:30:00 PM,97.943,13.942,,,,,
132,05/10/19 08:45:00 PM,97.993,13.076,,,,,
133,05/10/19 09:00:00 PM,97.984,13.365,,,,,
134,05/10/19 09:15:00 PM,98.004,13.076,,,,,
135,05/10/19 09:30:00 PM,98.032,12.207,,,,,
136,05/10/19 09:45:00 PM,98.058,11.041,,,,,
137,05/10/19 10:00:00 PM,98.089,9.472,,,,,
138,05/10/19 10:15:00 PM,98.085,8.382,,,,,
139,05/10/19 10:30:00 PM,98.103,7.782,,,,,
140,05/10/19 10:45:00 PM,98.116,7.079,,,,,
141,05/10/19 11:00:00 PM,98.133,6.471,,,,,
142,05/10/19 11:15:00 PM,98.131,6.166,,,,,
143,05/10/19 11:30:00 PM,98.144,5.450,,,,,
144,05/10/19 11:45:00 PM,98.152,5.141,,,,,
145,05/11/19 12:00:00 AM,98.151,4.623,,,,,
146,05/11/19 12:15:00 AM,98.182,4.311,,,,,
147,05/11/19 12:30:00 AM,98.218,3.893,,,,,
148,05/11/19 12:45:00 AM,98.211,3.472,,,,,
149,05/11/19 01:00:00 AM,98.224,3.261,,,,,
150,05/11/19 01:15:00 AM,98.246,3.261,,,,,
151,05/11/19 01:30:00 AM,98.274,3.155,,,,,
152,05/11/19 01:45:00 AM,98.283,3.367,,,,,
153,05/11/19 02:00:00 AM,98.272,3.367,,,,,
154,05/11/19 02:15:00 AM,98.311,3.261,,,,,
155,05/11/19 02:30:00 AM,98.299,2.730,,,,,
156,05/11/19 02:45:00 AM,98.338,2.624,,,,,
157,05/11/19 03:00:00 AM,98.346,2.303,,,,,
158,05/11/19 03:15:00 AM,98.371,1.872,,,,,
159,05/11/19 03:30:00 AM,98.385,1.439,,,,,
160,05/11/19 03:45:00 AM,98.388,1.003,,,,,
161,05/11/19 04:00:00 AM,98.393,1.112,,,,,
162,05/11/19 04:15:00 AM,98.420,1.221,,,,,
163,05/11/19 04:30:00 AM,98.420,1.221,,,,,
164,05/11/19 04:45:00 AM,98.429,1.439,,,,,
165,05/11/19 05:00:00 AM,98.459,1.112,,,,,
166,05/11/19 05:15:00 AM,98.476,1.003,,,,,
167,05/11/19 05:30:00 AM,98.457,1.330,,,,,
168,05/11/19 05:45:00 AM,98.470,1.872,,,,,
169,05/11/19 06:00:00 AM,98.497,1.980,,,,,
170,05/11/19 06:15:00 AM,98.483,1.656,,,,,
171,05/11/19 06:30:00 AM,98.520,1.003,,,,,
172,05/11/19 06:45:00 AM,98.529,0.453,,,,,
173,05/11/19 07:00:00 AM,98.543,0.784,,,,,
174,05/11/19 07:15:00 AM,98.531,1.764,,,,,
175,05/11/19 07:30:00 AM,98.524,4.102,,,,,
176,05/11/19 07:45:00 AM,98.527,7.179,,,,,
177,05/11/19 08:00:00 AM,98.546,8.879,,,,,
178,05/11/19 08:15:00 AM,98.559,9.669,,,,,
179,05/11/19 08:30:00 AM,98.565,10.063,,,,,
180,05/11/19 08:45:00 AM,98.582,10.455,,,,,
181,05/11/19 09:00:00 AM,98.604,10.944,,,,,
182,05/11/19 09:15:00 AM,98.595,11.236,,,,,
183,05/11/19 09:30:00 AM,98.595,11.236,,,,,
184,05/11/19 09:45:00 AM,98.617,11.236,,,,,
185,05/11/19 10:00:00 AM,98.643,11.334,,,,,
186,05/11/19 10:15:00 AM,98.630,11.528,,,,,
187,05/11/19 10:30:00 AM,98.653,11.819,,,,,
188,05/11/19 10:45:00 AM,98.664,13.076,,,,,
189,05/11/19 11:00:00 AM,98.645,14.134,,,,,
190,05/11/19 11:15:00 AM,98.656,16.141,,,,,
191,05/11/19 11:30:00 AM,98.728,18.521,,,,,
192,05/11/19 11:45:00 AM,98.698,17.855,,,,,
193,05/11/19 12:00:00 PM,98.699,16.618,,,,,
194,05/11/19 12:15:00 PM,98.706,16.523,,,,,
195,05/11/19 12:30:00 PM,98.719,17.570,,,,,
196,05/11/19 12:45:00 PM,98.727,17.760,,,,,
197,05/11/19 01:00:00 PM,98.726,16.237,,,,,
198,05/11/19 01:15:00 PM,98.733,15.378,,,,,
199,05/11/19 01:30:00 PM,98.732,15.855,,,,,
200,05/11/19 01:45:00 PM,98.730,15.569,,,,,
201,05/11/19 02:00:00 PM,98.705,15.760,,,,,
202,05/11/19 02:15:00 PM,98.711,16.141,,,,,
203,05/11/19 02:30:00 PM,98.744,16.141,,,,,
204,05/11/19 02:45:00 PM,98.726,15.473,,,,,
205,05/11/19 03:00:00 PM,98.758,14.709,,,,,
206,05/11/19 03:15:00 PM,98.771,14.996,,,,,
207,05/11/19 03:30:00 PM,98.766,15.378,,,,,
208,05/11/19 03:45:00 PM,98.787,15.855,,,,,
209,05/11/19 04:00:00 PM,98.789,14.900,,,,,
210,05/11/19 04:15:00 PM,98.790,14.421,,,,,
211,05/11/19 04:30:00 PM,98.798,14.613,,,,,
212,05/11/19 04:45:00 PM,98.802,14.709,,,,,
213,05/11/19 05:00:00 PM,98.805,14.517,,,,,
214,05/11/19 05:15:00 PM,98.801,14.421,,,,,
215,05/11/19 05:30:00 PM,98.807,14.325,,,,,
216,05/11/19 05:45:00 PM,98.834,14.421,,,,,
217,05/11/19 06:00:00 PM,98.845,14.421,,,,,
218,05/11/19 06:15:00 PM,98.851,14.325,,,,,
219,05/11/19 06:30:00 PM,98.858,14.230,,,,,
220,05/11/19 06:45:00 PM,98.894,14.038,,,,,
221,05/11/19 07:00:00 PM,98.905,14.038,,,,,
222,05/11/19 07:15:00 PM,98.931,14.134,,,,,
223,05/11/19 07:30:00 PM,98.940,13.846,,,,,
224,05/11/19 07:45:00 PM,98.961,13.558,,,,,
225,05/11/19 08:00:00 PM,99.028,12.594,,,,,
226,05/11/19 08:15:00 PM,99.040,12.110,,,,,
227,05/11/19 08:30:00 PM,99.069,12.013,,,,,
228,05/11/19 08:45:00 PM,99.069,12.013,,,,,
229,05/11/19 09:00:00 PM,99.087,11.916,,,,,
230,05/11/19 09:15:00 PM,99.107,11.625,,,,,
231,05/11/19 09:30:00 PM,99.151,11.139,,,,,
232,05/11/19 09:45:00 PM,99.174,10.651,,,,,
233,05/11/19 10:00:00 PM,99.185,10.161,,,,,
234,05/11/19 10:15:00 PM,99.197,9.669,,,,,
235,05/11/19 10:30:00 PM,99.234,8.779,,,,,
236,05/11/19 10:45:00 PM,99.276,7.983,,,,,
237,05/11/19 11:00:00 PM,99.298,7.481,,,,,
238,05/11/19 11:15:00 PM,99.329,7.179,,,,,
239,05/11/19 11:30:00 PM,99.333,6.775,,,,,
240,05/11/19 11:45:00 PM,99.361,6.674,,,,,
241,05/12/19 12:00:00 AM,99.385,6.471,,,,,
242,05/12/19 12:15:00 AM,99.394,6.166,,,,,
243,05/12/19 12:30:00 AM,99.426,5.655,,,,,
244,05/12/19 12:45:00 AM,99.461,4.934,,,,,
245,05/12/19 01:00:00 AM,99.507,3.998,,,,,
246,05/12/19 01:15:00 AM,99.514,3.155,,,,,
247,05/12/19 01:30:00 AM,99.547,2.410,,,,,
248,05/12/19 01:45:00 AM,99.573,1.764,,,,,
249,05/12/19 02:00:00 AM,99.601,0.893,,,,,
250,05/12/19 02:15:00 AM,99.620,0.343,,,,,
251,05/12/19 02:30:00 AM,99.642,0.343,,,,,
252,05/12/19 02:45:00 AM,99.670,0.232,,,,,
253,05/12/19 03:00:00 AM,99.664,0.343,,,,,
254,05/12/19 03:15:00 AM,99.674,0.563,,,,,
255,05/12/19 03:30:00 AM,99.693,1.003,,,,,
256,05/12/19 03:45:00 AM,99.697,1.330,,,,,
257,05/12/19 04:00:00 AM,99.712,1.439,,,,,
258,05/12/19 04:15:00 AM,99.723,1.439,,,,,
259,05/12/19 04:30:00 AM,99.739,1.548,,,,,
260,05/12/19 04:45:00 AM,99.750,1.548,,,,,
261,05/12/19 05:00:00 AM,99.745,1.439,,,,,
262,05/12/19 05:15:00 AM,99.773,1.330,,,,,
263,05/12/19 05:30:00 AM,99.773,1.330,,,,,
264,05/12/19 05:45:00 AM,99.775,1.112,,,,,
265,05/12/19 06:00:00 AM,99.816,0.563,,,,,
266,05/12/19 06:15:00 AM,99.824,0.232,,,,,
267,05/12/19 06:30:00 AM,99.836,0.010,,,,,
268,05/12/19 06:45:00 AM,99.814,0.010,,,,,
269,05/12/19 07:00:00 AM,99.835,0.232,,,,,
270,05/12/19 07:15:00 AM,99.843,0.674,,,,,
271,05/12/19 07:30:00 AM,99.827,1.548,,,,,
272,05/12/19 07:45:00 AM,99.832,2.410,,,,,
273,05/12/19 08:00:00 AM,99.835,3.472,,,,,
274,05/12/19 08:15:00 AM,99.849,5.037,,,,,
275,05/12/19 08:30:00 AM,99.849,6.775,,,,,
276,05/12/19 08:45:00 AM,99.854,7.882,,,,,
277,05/12/19 09:00:00 AM,99.863,8.581,,,,,
278,05/12/19 09:15:00 AM,99.863,9.077,,,,,
279,05/12/19 09:30:00 AM,99.865,9.373,,,,,
280,05/12/19 09:45:00 AM,99.856,9.669,,,,,
281,05/12/19 10:00:00 AM,99.867,10.161,,,,,
282,05/12/19 10:15:00 AM,99.838,10.748,,,,,
283,05/12/19 10:30:00 AM,99.860,11.236,,,,,
284,05/12/19 10:45:00 AM,99.835,11.916,,,,,
285,05/12/19 11:00:00 AM,99.832,12.594,,,,,
286,05/12/19 11:15:00 AM,99.822,14.613,,,,,
287,05/12/19 11:30:00 AM,99.847,17.665,,,,,
288,05/12/19 11:45:00 AM,99.825,17.665,,,,,
289,05/12/19 12:00:00 PM,99.810,18.806,,,,,
290,05/12/19 12:15:00 PM,99.823,17.379,,,,,
291,05/12/19 12:30:00 PM,99.825,20.901,,,,,
292,05/12/19 12:45:00 PM,99.809,20.043,,,,,
293,05/12/19 01:00:00 PM,99.778,19.092,,,,,
294,05/12/19 01:15:00 PM,99.782,18.426,,,,,
295,05/12/19 01:30:00 PM,99.772,18.711,,,,,
296,05/12/19 01:45:00 PM,99.756,17.855,,,,,
297,05/12/19 02:00:00 PM,99.739,16.713,,,,,
298,05/12/19 02:15:00 PM,99.728,16.713,,,,,
299,05/12/19 02:30:00 PM,99.723,15.855,,,,,
300,05/12/19 02:45:00 PM,99.726,15.187,,,,,
301,05/12/19 03:00:00 PM,99.703,14.900,,,,,
302,05/12/19 03:15:00 PM,99.709,15.282,,,,,
303,05/12/19 03:30:00 PM,99.675,15.760,,,,,
304,05/12/19 03:45:00 PM,99.692,15.664,,,,,
305,05/12/19 04:00:00 PM,99.665,15.282,,,,,
306,05/12/19 04:15:00 PM,99.611,15.569,,,,,
307,05/12/19 04:30:00 PM,99.592,16.141,,,,,
308,05/12/19 04:45:00 PM,99.600,15.569,,,,,
309,05/12/19 05:00:00 PM,99.624,14.613,,,,,
310,05/12/19 05:15:00 PM,99.627,13.942,,,,,
311,05/12/19 05:30:00 PM,99.590,13.846,,,,,
312,05/12/19 05:45:00 PM,99.597,14.996,,,,,
313,05/12/19 06:00:00 PM,99.564,14.996,,,,,
314,05/12/19 06:15:00 PM,99.563,14.230,,,,,
315,05/12/19 06:30:00 PM,99.548,14.134,,,,,
316,05/12/19 06:45:00 PM,99.539,13.942,,,,,
317,05/12/19 07:00:00 PM,99.537,14.134,,,,,
318,05/12/19 07:15:00 PM,99.516,14.421,,,,,
319,05/12/19 07:30:00 PM,99.521,14.517,,,,,
320,05/12/19 07:45:00 PM,99.505,14.421,,,,,
321,05/12/19 08:00:00 PM,99.483,14.421,,,,,
322,05/12/19 08:15:00 PM,99.475,14.230,,,,,
323,05/12/19 08:30:00 PM,99.471,14.134,,,,,
324,05/12/19 08:45:00 PM,99.491,13.846,,,,,
325,05/12/19 09:00:00 PM,99.478,13.558,,,,,
326,05/12/19 09:15:00 PM,99.481,12.883,,,,,
327,05/12/19 09:30:00 PM,99.487,12.013,,,,,
328,05/12/19 09:45:00 PM,99.503,11.139,,,,,
329,05/12/19 10:00:00 PM,99.509,10.259,,,,,
330,05/12/19 10:15:00 PM,99.507,9.472,,,,,
331,05/12/19 10:30:00 PM,99.489,8.581,,,,,
332,05/12/19 10:45:00 PM,99.498,7.782,,,,,
333,05/12/19 11:00:00 PM,99.507,6.978,,,,,
334,05/12/19 11:15:00 PM,99.504,6.166,,,,,
335,05/12/19 11:30:00 PM,99.516,5.450,,,,,
336,05/12/19 11:45:00 PM,99.526,4.934,,,,,
337,05/13/19 12:00:00 AM,99.536,4.415,,,,,
338,05/13/19 12:15:00 AM,99.537,3.683,,,,,
339,05/13/19 12:30:00 AM,99.558,3.155,,,,,
340,05/13/19 12:45:00 AM,99.550,2.730,,,,,
341,05/13/19 01:00:00 AM,99.553,2.303,,,,,
342,05/13/19 01:15:00 AM,99.556,1.872,,,,,
343,05/13/19 01:30:00 AM,99.570,1.439,,,,,
344,05/13/19 01:45:00 AM,99.555,1.112,,,,,
345,05/13/19 02:00:00 AM,99.552,0.784,,,,,
346,05/13/19 02:15:00 AM,99.553,0.563,,,,,
347,05/13/19 02:30:00 AM,99.575,0.563,,,,,
348,05/13/19 02:45:00 AM,99.591,0.674,,,,,
349,05/13/19 03:00:00 AM,99.590,0.893,,,,,
350,05/13/19 03:15:00 AM,99.574,0.784,,,,,
351,05/13/19 03:30:00 AM,99.569,0.674,,,,,
352,05/13/19 03:45:00 AM,99.559,0.453,,,,,
353,05/13/19 04:00:00 AM,99.593,0.232,,,,,
354,05/13/19 04:15:00 AM,99.596,-0.213,,,,,
355,05/13/19 04:30:00 AM,99.608,-0.437,,,,,
356,05/13/19 04:45:00 AM,99.604,-0.774,,,,,
357,05/13/19 05:00:00 AM,99.605,-1.001,,,,,
358,05/13/19 05:15:00 AM,99.605,-1.001,,,,,
359,05/13/19 05:30:00 AM,99.599,-0.887,,,,,
360,05/13/19 05:45:00 AM,99.598,-0.662,,,,,
361,05/13/19 06:00:00 AM,99.592,-0.549,,,,,
362,05/13/19 06:15:00 AM,99.586,-0.437,,,,,
363,05/13/19 06:30:00 AM,99.591,-0.325,,,,,
364,05/13/19 06:45:00 AM,99.567,0.121,,,,,
365,05/13/19 07:00:00 AM,99.564,0.563,,,,,
366,05/13/19 07:15:00 AM,99.554,1.330,,,,,
367,05/13/19 07:30:00 AM,99.544,2.088,,,,,
368,05/13/19 07:45:00 AM,99.537,2.943,,,,,
369,05/13/19 08:00:00 AM,99.531,3.788,,,,,
370,05/13/19 08:15:00 AM,99.514,4.415,,,,,
371,05/13/19 08:30:00 AM,99.503,5.141,,,,,
372,05/13/19 08:45:00 AM,99.495,5.962,,,,,
373,05/13/19 09:00:00 AM,99.465,6.775,,,,,
374,05/13/19 09:15:00 AM,99.489,7.582,,,,,
375,05/13/19 09:30:00 AM,99.463,7.983,,,,,
376,05/13/19 09:45:00 AM,99.452,8.481,,,,,
377,05/13/19 10:00:00 AM,99.454,9.275,,,,,
378,05/13/19 10:15:00 AM,99.445,10.063,,,,,
379,05/13/19 10:30:00 AM,99.417,11.431,,,,,
380,05/13/19 10:45:00 AM,99.402,13.076,,,,,
381,05/13/19 11:00:00 AM,99.391,14.325,,,,,
382,05/13/19 11:15:00 AM,99.379,16.046,,,,,
383,05/13/19 11:30:00 AM,99.425,19.092,,,,,
384,05/13/19 11:45:00 AM,99.393,19.853,,,,,
385,05/13/19 12:00:00 PM,99.371,19.853,,,,,
386,05/13/19 12:15:00 PM,99.390,20.043,,,,,
387,05/13/19 12:30:00 PM,99.356,21.760,,,,,
388,05/13/19 12:45:00 PM,99.339,21.378,,,,,
389,05/13/19 01:00:00 PM,99.322,20.996,,,,,
390,05/13/19 01:15:00 PM,99.287,19.948,,,,,
391,05/13/19 01:30:00 PM,99.274,20.901,,,,,
392,05/13/19 01:45:00 PM,99.255,19.472,,,,,
393,05/13/19 02:00:00 PM,99.226,18.331,,,,,
394,05/13/19 02:15:00 PM,99.205,17.855,,,,,
395,05/13/19 02:30:00 PM,99.206,17.379,,,,,
396,05/13/19 02:45:00 PM,99.204,17.570,,,,,
397,05/13/19 03:00:00 PM,99.177,17.475,,,,,
398,05/13/19 03:15:00 PM,99.177,17.475,,,,,
399,05/13/19 03:30:00 PM,99.161,17.855,,,,,
400,05/13/19 03:45:00 PM,99.159,18.045,,,,,
401,05/13/19 04:00:00 PM,99.124,17.760,,,,,
402,05/13/19 04:15:00 PM,99.109,17.665,,,,,
403,05/13/19 04:30:00 PM,99.093,17.570,,,,,
404,05/13/19 04:45:00 PM,99.100,17.475,,,,,
405,05/13/19 05:00:00 PM,99.103,17.284,,,,,
406,05/13/19 05:15:00 PM,99.074,17.379,,,,,
407,05/13/19 05:30:00 PM,99.074,17.379,,,,,
408,05/13/19 05:45:00 PM,99.070,17.284,,,,,
409,05/13/19 06:00:00 PM,99.059,17.284,,,,,
410,05/13/19 06:15:00 PM,99.045,17.475,,,,,
411,05/13/19 06:30:00 PM,99.027,17.570,,,,,
412,05/13/19 06:45:00 PM,99.004,17.284,,,,,
413,05/13/19 07:00:00 PM,99.002,16.999,,,,,
414,05/13/19 07:15:00 PM,99.005,16.808,,,,,
415,05/13/19 07:30:00 PM,98.981,16.523,,,,,
416,05/13/19 07:45:00 PM,98.986,16.141,,,,,
417,05/13/19 08:00:00 PM,98.994,15.569,,,,,
418,05/13/19 08:15:00 PM,98.987,14.900,,,,,
419,05/13/19 08:30:00 PM,98.997,14.134,,,,,
420,05/13/19 08:45:00 PM,98.983,13.558,,,,,
421,05/13/19 09:00:00 PM,98.990,12.980,,,,,
422,05/13/19 09:15:00 PM,98.989,12.207,,,,,
423,05/13/19 09:30:00 PM,99.002,11.236,,,,,
424,05/13/19 09:45:00 PM,99.007,10.357,,,,,
425,05/13/19 10:00:00 PM,98.992,9.768,,,,,
426,05/13/19 10:15:00 PM,99.001,8.978,,,,,
427,05/13/19 10:30:00 PM,99.010,8.182,,,,,
428,05/13/19 10:45:00 PM,99.006,7.582,,,,,
429,05/13/19 11:00:00 PM,99.032,6.674,,,,,
430,05/13/19 11:15:00 PM,99.042,5.655,,,,,
431,05/13/19 11:30:00 PM,99.050,4.831,,,,,
432,05/13/19 11:45:00 PM,99.079,3.998,,,,,
433,05/14/19 12:00:00 AM,99.086,3.155,,,,,
434,05/14/19 12:15:00 AM,99.100,2.730,,,,,
435,05/14/19 12:30:00 AM,99.120,2.195,,,,,
436,05/14/19 12:45:00 AM,99.125,1.548,,,,,
437,05/14/19 01:00:00 AM,99.150,1.112,,,,,
438,05/14/19 01:15:00 AM,99.151,0.893,,,,,
439,05/14/19 01:30:00 AM,99.135,0.784,,,,,
440,05/14/19 01:45:00 AM,99.154,0.453,,,,,
441,05/14/19 02:00:00 AM,99.166,0.232,,,,,
442,05/14/19 02:15:00 AM,99.179,-0.213,,,,,
443,05/14/19 02:30:00 AM,99.192,-0.662,,,,,
444,05/14/19 02:45:00 AM,99.204,-0.887,,,,,
445,05/14/19 03:00:00 AM,99.227,-1.114,,,,,
446,05/14/19 03:15:00 AM,99.234,-1.456,,,,,
447,05/14/19 03:30:00 AM,99.229,-1.570,,,,,
448,05/14/19 03:45:00 AM,99.229,-1.570,,,,,
449,05/14/19 04:00:00 AM,99.251,-1.570,,,,,
450,05/14/19 04:15:00 AM,99.255,-1.228,,,,,
451,05/14/19 04:30:00 AM,99.249,-1.114,,,,,
452,05/14/19 04:45:00 AM,99.232,-1.001,,,,,
453,05/14/19 05:00:00 AM,99.242,-0.774,,,,,
454,05/14/19 05:15:00 AM,99.242,-0.774,,,,,
455,05/14/19 05:30:00 AM,99.246,-0.437,,,,,
456,05/14/19 05:45:00 AM,99.234,-0.213,,,,,
457,05/14/19 06:00:00 AM,99.238,0.121,,,,,
458,05/14/19 06:15:00 AM,99.235,0.563,,,,,
