Site Name ,AZ1
Site Number ,123
Logger ,Integrating Light Sensor
Logger Serial Number ,6365


Scan No ,Date and Time,       Integrating Light,        ,
        ,        ,RAW VALUE ,CALIBRATED VALUE,

141,15/06/2022 , 01:45:00,7,7
142,15/06/2022 , 02:00:00,7,7
143,15/06/2022 , 02:15:00,8,8
144,15/06/2022 , 02:30:00,9,9
145,15/06/2022 , 02:45:00,11,11
146,15/06/2022 , 03:00:00,14,14
147,15/06/2022 , 03:15:00,17,17
148,15/06/2022 , 03:30:00,23,23
149,15/06/2022 , 03:45:00,31,31
150,15/06/2022 , 04:00:00,40,40
151,15/06/2022 , 04:15:00,53,53
152,15/06/2022 , 04:30:00,70,70
153,15/06/2022 , 04:45:00,96,96
154,15/06/2022 , 05:00:00,128,128
155,15/06/2022 , 05:15:00,157,157
156,15/06/2022 , 05:30:00,216,216
157,15/06/2022 , 05:45:00,282,282
158,15/06/2022 , 06:00:00,345,345
159,15/06/2022 , 06:15:00,416,416
160,15/06/2022 , 06:30:00,440,440
161,15/06/2022 , 06:45:00,437,437
162,15/06/2022 , 07:00:00,543,543
163,15/06/2022 , 07:15:00,857,857
164,15/06/2022 , 07:30:00,1770,1770
165,15/06/2022 , 07:45:00,1468,1468
166,15/06/2022 , 08:00:00,2302,2302
167,15/06/2022 , 08:15:00,1317,1317
168,15/06/2022 , 08:30:00,2062,2062
169,15/06/2022 , 08:45:00,1573,1573
170,15/06/2022 , 09:00:00,5487,5487
171,15/06/2022 , 09:15:00,1869,1869
172,15/06/2022 , 09:30:00,1600,1600
173,15/06/2022 , 09:45:00,1450,1450
174,15/06/2022 , 10:00:00,1342,1342
175,15/06/2022 , 10:15:00,1313,1313
176,15/06/2022 , 10:30:00,1764,1764
177,15/06/2022 , 10:45:00,2196,2196
178,15/06/2022 , 11:00:00,3468,3468
179,15/06/2022 , 11:15:00,6800,6800
180,15/06/2022 , 11:30:00,4197,4197
181,15/06/2022 , 11:45:00,3037,3037
182,15/06/2022 , 12:00:00,3131,3131
183,15/06/2022 , 12:15:00,3502,3502
184,15/06/2022 , 12:30:00,3510,3510
185,15/06/2022 , 12:45:00,3099,3099
186,15/06/2022 , 13:00:00,2415,2415
187,15/06/2022 , 13:15:00,3021,3021
188,15/06/2022 , 13:30:00,3975,3975
189,15/06/2022 , 13:45:00,3709,3709
190,15/06/2022 , 14:00:00,2988,2988
191,15/06/2022 , 14:15:00,2857,2857
192,15/06/2022 , 14:30:00,2894,2894
193,15/06/2022 , 14:45:00,6034,6034
194,15/06/2022 , 15:00:00,16066,16066
195,15/06/2022 , 15:15:00,22126,22126
196,15/06/2022 , 15:30:00,20858,20858
197,15/06/2022 , 15:45:00,5886,5886
198,15/06/2022 , 16:00:00,3681,3681
199,15/06/2022 , 16:15:00,2732,2732
200,15/06/2022 , 16:30:00,2636,2636
201,15/06/2022 , 16:45:00,2438,2438
202,15/06/2022 , 17:00:00,2134,2134
203,15/06/2022 , 17:15:00,2541,2541
204,15/06/2022 , 17:30:00,1824,1824
205,15/06/2022 , 17:45:00,1539,1539
206,15/06/2022 , 18:00:00,1250,1250
207,15/06/2022 , 18:15:00,1951,1951
208,15/06/2022 , 18:30:00,2410,2410
209,15/06/2022 , 18:45:00,2517,2517
210,15/06/2022 , 19:00:00,2556,2556
211,15/06/2022 , 19:15:00,2408,2408
212,15/06/2022 , 19:30:00,2057,2057
213,15/06/2022 , 19:45:00,1697,1697
214,15/06/2022 , 20:00:00,1565,1565
215,15/06/2022 , 20:15:00,3242,3242
216,15/06/2022 , 20:30:00,2238,2238
217,15/06/2022 , 20:45:00,863,863
218,15/06/2022 , 21:00:00,719,719
219,15/06/2022 , 21:15:00,508,508
220,15/06/2022 , 21:30:00,425,425
221,15/06/2022 , 21:45:00,387,387
222,15/06/2022 , 22:00:00,321,321
223,15/06/2022 , 22:15:00,264,264
224,15/06/2022 , 22:30:00,221,221
225,15/06/2022 , 22:45:00,202,202
226,15/06/2022 , 23:00:00,163,163
227,15/06/2022 , 23:15:00,128,128
228,15/06/2022 , 23:30:00,111,111
229,15/06/2022 , 23:45:00,72,72
230,15/06/2022 , 24:00:00,49,49
231,16/06/2022 , 00:15:00,36,36
232,16/06/2022 , 00:30:00,26,26
233,16/06/2022 , 00:45:00,18,18
234,16/06/2022 , 01:00:00,13,13
235,16/06/2022 , 01:15:00,7,7
236,16/06/2022 , 01:30:00,5,5
237,16/06/2022 , 01:45:00,7,7
238,16/06/2022 , 02:00:00,8,8
239,16/06/2022 , 02:15:00,10,10
240,16/06/2022 , 02:30:00,12,12
241,16/06/2022 , 02:45:00,14,14
242,16/06/2022 , 03:00:00,15,15
243,16/06/2022 , 03:15:00,22,22
244,16/06/2022 , 03:30:00,29,29
245,16/06/2022 , 03:45:00,38,38
246,16/06/2022 , 04:00:00,70,70
247,16/06/2022 , 04:15:00,124,124
248,16/06/2022 , 04:30:00,176,176
249,16/06/2022 , 04:45:00,195,195
250,16/06/2022 , 05:00:00,220,220
251,16/06/2022 , 05:15:00,199,199
252,16/06/2022 , 05:30:00,160,160
253,16/06/2022 , 05:45:00,191,191
254,16/06/2022 , 06:00:00,121,121
255,16/06/2022 , 06:15:00,44,44
256,16/06/2022 , 06:30:00,69,69
257,16/06/2022 , 06:45:00,176,176
258,16/06/2022 , 07:00:00,270,270
259,16/06/2022 , 07:15:00,669,669
260,16/06/2022 , 07:30:00,820,820
261,16/06/2022 , 07:45:00,1055,1055
262,16/06/2022 , 08:00:00,2580,2580
263,16/06/2022 , 08:15:00,1523,1523
264,16/06/2022 , 08:30:00,3355,3355
265,16/06/2022 , 08:45:00,2650,2650
266,16/06/2022 , 09:00:00,8270,8270
267,16/06/2022 , 09:15:00,2860,2860
268,16/06/2022 , 09:30:00,3115,3115
269,16/06/2022 , 09:45:00,4613,4613
270,16/06/2022 , 10:00:00,3426,3426
271,16/06/2022 , 10:15:00,2542,2542
