Site Name ,AZ2
Site Number ,123
Logger ,Integrating Light Sensor
Logger Serial Number ,7922


Scan No ,Date and Time,       Integrating Light,        ,
        ,        ,RAW VALUE ,CALIBRATED VALUE,

142,10/08/2022 , 00:45:00,0,0
143,10/08/2022 , 01:00:00,0,0
144,10/08/2022 , 01:15:00,0,0
145,10/08/2022 , 01:30:00,0,0
146,10/08/2022 , 01:45:00,0,0
147,10/08/2022 , 02:00:00,0,0
148,10/08/2022 , 02:15:00,0,0
149,10/08/2022 , 02:30:00,0,0
150,10/08/2022 , 02:45:00,0,0
151,10/08/2022 , 03:00:00,0,0
152,10/08/2022 , 03:15:00,0,0
153,10/08/2022 , 03:30:00,0,0
154,10/08/2022 , 03:45:00,0,0
155,10/08/2022 , 04:00:00,0,0
156,10/08/2022 , 04:15:00,0,0
157,10/08/2022 , 04:30:00,0,0
158,10/08/2022 , 04:45:00,3,3
159,10/08/2022 , 05:00:00,10,10
160,10/08/2022 , 05:15:00,24,24
161,10/08/2022 , 05:30:00,48,48
162,10/08/2022 , 05:45:00,78,78
163,10/08/2022 , 06:00:00,113,113
164,10/08/2022 , 06:15:00,197,197
165,10/08/2022 , 06:30:00,290,290
166,10/08/2022 , 06:45:00,338,338
167,10/08/2022 , 07:00:00,429,429
168,10/08/2022 , 07:15:00,553,553
169,10/08/2022 , 07:30:00,694,694
170,10/08/2022 , 07:45:00,832,832
171,10/08/2022 , 08:00:00,985,985
172,10/08/2022 , 08:15:00,1083,1083
173,10/08/2022 , 08:30:00,1250,1250
174,10/08/2022 , 08:45:00,1393,1393
175,10/08/2022 , 09:00:00,1630,1630
176,10/08/2022 , 09:15:00,1639,1639
177,10/08/2022 , 09:30:00,1481,1481
178,10/08/2022 , 09:45:00,1546,1546
179,10/08/2022 , 10:00:00,1659,1659
180,10/08/2022 , 10:15:00,1786,1786
181,10/08/2022 , 10:30:00,1909,1909
182,10/08/2022 , 10:45:00,2030,2030
183,10/08/2022 , 11:00:00,2161,2161
184,10/08/2022 , 11:15:00,2280,2280
185,10/08/2022 , 11:30:00,2761,2761
186,10/08/2022 , 11:45:00,6469,6469
187,10/08/2022 , 12:00:00,2650,2650
188,10/08/2022 , 12:15:00,3054,3054
189,10/08/2022 , 12:30:00,3301,3301
190,10/08/2022 , 12:45:00,6714,6714
191,10/08/2022 , 13:00:00,3715,3715
192,10/08/2022 , 13:15:00,3794,3794
193,10/08/2022 , 13:30:00,7747,7747
194,10/08/2022 , 13:45:00,36070,36070
195,10/08/2022 , 14:00:00,29275,29275
196,10/08/2022 , 14:15:00,14439,14439
197,10/08/2022 , 14:30:00,8295,8295
198,10/08/2022 , 14:45:00,10536,10536
199,10/08/2022 , 15:00:00,8903,8903
200,10/08/2022 , 15:15:00,13021,13021
201,10/08/2022 , 15:30:00,5320,5320
202,10/08/2022 , 15:45:00,6648,6648
203,10/08/2022 , 16:00:00,3682,3682
204,10/08/2022 , 16:15:00,5578,5578
205,10/08/2022 , 16:30:00,4906,4906
206,10/08/2022 , 16:45:00,8146,8146
207,10/08/2022 , 17:00:00,3808,3808
208,10/08/2022 , 17:15:00,2978,2978
209,10/08/2022 , 17:30:00,1703,1703
210,10/08/2022 , 17:45:00,2986,2986
211,10/08/2022 , 18:00:00,1769,1769
212,10/08/2022 , 18:15:00,2044,2044
213,10/08/2022 , 18:30:00,9420,9420
214,10/08/2022 , 18:45:00,10128,10128
215,10/08/2022 , 19:00:00,14842,14842
216,10/08/2022 , 19:15:00,9495,9495
217,10/08/2022 , 19:30:00,3125,3125
218,10/08/2022 , 19:45:00,5739,5739
219,10/08/2022 , 20:00:00,2054,2054
220,10/08/2022 , 20:15:00,1363,1363
221,10/08/2022 , 20:30:00,957,957
222,10/08/2022 , 20:45:00,730,730
223,10/08/2022 , 21:00:00,576,576
224,10/08/2022 , 21:15:00,360,360
225,10/08/2022 , 21:30:00,247,247
226,10/08/2022 , 21:45:00,200,200
227,10/08/2022 , 22:00:00,160,160
228,10/08/2022 , 22:15:00,120,120
229,10/08/2022 , 22:30:00,79,79
230,10/08/2022 , 22:45:00,43,43
231,10/08/2022 , 23:00:00,19,19
232,10/08/2022 , 23:15:00,6,6
233,10/08/2022 , 23:30:00,3,3
234,10/08/2022 , 23:45:00,0,0
235,10/08/2022 , 24:00:00,0,0
236,11/08/2022 , 00:15:00,0,0
237,11/08/2022 , 00:30:00,0,0
238,11/08/2022 , 00:45:00,0,0
239,11/08/2022 , 01:00:00,0,0
240,11/08/2022 , 01:15:00,0,0
241,11/08/2022 , 01:30:00,0,0
242,11/08/2022 , 01:45:00,0,0
243,11/08/2022 , 02:00:00,0,0
244,11/08/2022 , 02:15:00,0,0
245,11/08/2022 , 02:30:00,0,0
246,11/08/2022 , 02:45:00,0,0
247,11/08/2022 , 03:00:00,0,0
248,11/08/2022 , 03:15:00,0,0
249,11/08/2022 , 03:30:00,0,0
250,11/08/2022 , 03:45:00,0,0
251,11/08/2022 , 04:00:00,0,0
252,11/08/2022 , 04:15:00,0,0
253,11/08/2022 , 04:30:00,0,0
254,11/08/2022 , 04:45:00,2,2
255,11/08/2022 , 05:00:00,9,9
256,11/08/2022 , 05:15:00,23,23
257,11/08/2022 , 05:30:00,49,49
258,11/08/2022 , 05:45:00,86,86
259,11/08/2022 , 06:00:00,128,128
260,11/08/2022 , 06:15:00,173,173
261,11/08/2022 , 06:30:00,242,242
262,11/08/2022 , 06:45:00,409,409
263,11/08/2022 , 07:00:00,412,412
264,11/08/2022 , 07:15:00,461,461
265,11/08/2022 , 07:30:00,504,504
266,11/08/2022 , 07:45:00,570,570
267,11/08/2022 , 08:00:00,666,666
268,11/08/2022 , 08:15:00,852,852
269,11/08/2022 , 08:30:00,1140,1140
270,11/08/2022 , 08:45:00,1219,1219
271,11/08/2022 , 09:00:00,1345,1345
272,11/08/2022 , 09:15:00,1470,1470
273,11/08/2022 , 09:30:00,1610,1610
274,11/08/2022 , 09:45:00,1716,1716
275,11/08/2022 , 10:00:00,1828,1828
276,11/08/2022 , 10:15:00,1970,1970
277,11/08/2022 , 10:30:00,2097,2097
278,11/08/2022 , 10:45:00,2209,2209
279,11/08/2022 , 11:00:00,2310,2310
280,11/08/2022 , 11:15:00,2416,2416
