Site Name ,MOOS11617
Site Number ,1
Logger ,Integrating Light Sensor
Logger Serial Number ,11617


Scan No ,Date and Time,       Integrating Light,        ,
        ,        ,RAW VALUE ,CALIBRATED VALUE,

144,09/05/2019 , 23:00:00,61,61
145,09/05/2019 , 23:15:00,28,28
146,09/05/2019 , 23:30:00,12,12
147,09/05/2019 , 23:45:00,4,4
148,09/05/2019 , 24:00:00,2,2
149,10/05/2019 , 00:15:00,0,0
150,10/05/2019 , 00:30:00,0,0
151,10/05/2019 , 00:45:00,0,0
152,10/05/2019 , 01:00:00,0,0
153,10/05/2019 , 01:15:00,0,0
154,10/05/2019 , 01:30:00,0,0
155,10/05/2019 , 01:45:00,0,0
156,10/05/2019 , 02:00:00,0,0
157,10/05/2019 , 02:15:00,0,0
158,10/05/2019 , 02:30:00,0,0
159,10/05/2019 , 02:45:00,0,0
160,10/05/2019 , 03:00:00,0,0
161,10/05/2019 , 03:15:00,0,0
162,10/05/2019 , 03:30:00,0,0
163,10/05/2019 , 03:45:00,0,0
164,10/05/2019 , 04:00:00,2,2
165,10/05/2019 , 04:15:00,7,7
166,10/05/2019 , 04:30:00,17,17
167,10/05/2019 , 04:45:00,36,36
168,10/05/2019 , 05:00:00,69,69
169,10/05/2019 , 05:15:00,130,130
170,10/05/2019 , 05:30:00,284,284
171,10/05/2019 , 05:45:00,562,562
172,10/05/2019 , 06:00:00,885,885
173,10/05/2019 , 06:15:00,1258,1258
174,10/05/2019 , 06:30:00,1251,1251
175,10/05/2019 , 06:45:00,1146,1146
176,10/05/2019 , 07:00:00,1601,1601
177,10/05/2019 , 07:15:00,1817,1817
178,10/05/2019 , 07:30:00,2818,2818
179,10/05/2019 , 07:45:00,3397,3397
180,10/05/2019 , 08:00:00,3369,3369
181,10/05/2019 , 08:15:00,3190,3190
182,10/05/2019 , 08:30:00,3106,3106
183,10/05/2019 , 08:45:00,2408,2408
184,10/05/2019 , 09:00:00,3164,3164
185,10/05/2019 , 09:15:00,3300,3300
186,10/05/2019 , 09:30:00,4291,4291
187,10/05/2019 , 09:45:00,3985,3985
188,10/05/2019 , 10:00:00,4006,4006
189,10/05/2019 , 10:15:00,3333,3333
190,10/05/2019 , 10:30:00,5044,5044
191,10/05/2019 , 10:45:00,6300,6300
192,10/05/2019 , 11:00:00,6797,6797
193,10/05/2019 , 11:15:00,5694,5694
194,10/05/2019 , 11:30:00,5538,5538
195,10/05/2019 , 11:45:00,7588,7588
196,10/05/2019 , 12:00:00,12599,12599
197,10/05/2019 , 12:15:00,20641,20641
198,10/05/2019 , 12:30:00,13284,13284
199,10/05/2019 , 12:45:00,12197,12197
200,10/05/2019 , 13:00:00,10494,10494
201,10/05/2019 , 13:15:00,11569,11569
202,10/05/2019 , 13:30:00,11653,11653
203,10/05/2019 , 13:45:00,16832,16832
204,10/05/2019 , 14:00:00,13845,13845
205,10/05/2019 , 14:15:00,15585,15585
206,10/05/2019 , 14:30:00,14001,14001
207,10/05/2019 , 14:45:00,13579,13579
208,10/05/2019 , 15:00:00,11222,11222
209,10/05/2019 , 15:15:00,8090,8090
210,10/05/2019 , 15:30:00,7552,7552
211,10/05/2019 , 15:45:00,11792,11792
212,10/05/2019 , 16:00:00,15337,15337
213,10/05/2019 , 16:15:00,9426,9426
214,10/05/2019 , 16:30:00,8715,8715
215,10/05/2019 , 16:45:00,5994,5994
216,10/05/2019 , 17:00:00,6199,6199
217,10/05/2019 , 17:15:00,7415,7415
218,10/05/2019 , 17:30:00,5866,5866
219,10/05/2019 , 17:45:00,2616,2616
220,10/05/2019 , 18:00:00,1459,1459
221,10/05/2019 , 18:15:00,1831,1831
222,10/05/2019 , 18:30:00,1490,1490
223,10/05/2019 , 18:45:00,1763,1763
224,10/05/2019 , 19:00:00,2718,2718
225,10/05/2019 , 19:15:00,2368,2368
226,10/05/2019 , 19:30:00,3178,3178
227,10/05/2019 , 19:45:00,2744,2744
228,10/05/2019 , 20:00:00,1988,1988
229,10/05/2019 , 20:15:00,1728,1728
230,10/05/2019 , 20:30:00,1321,1321
231,10/05/2019 , 20:45:00,936,936
232,10/05/2019 , 21:00:00,2185,2185
233,10/05/2019 , 21:15:00,1142,1142
234,10/05/2019 , 21:30:00,557,557
235,10/05/2019 , 21:45:00,453,453
236,10/05/2019 , 22:00:00,406,406
237,10/05/2019 , 22:15:00,421,421
238,10/05/2019 , 22:30:00,344,344
239,10/05/2019 , 22:45:00,148,148
240,10/05/2019 , 23:00:00,75,75
241,10/05/2019 , 23:15:00,34,34
242,10/05/2019 , 23:30:00,16,16
243,10/05/2019 , 23:45:00,7,7
244,10/05/2019 , 24:00:00,2,2
245,11/05/2019 , 00:15:00,1,1
246,11/05/2019 , 00:30:00,0,0
247,11/05/2019 , 00:45:00,0,0
248,11/05/2019 , 01:00:00,0,0
249,11/05/2019 , 01:15:00,0,0
250,11/05/2019 , 01:30:00,0,0
251,11/05/2019 , 01:45:00,0,0
252,11/05/2019 , 02:00:00,0,0
253,11/05/2019 , 02:15:00,0,0
254,11/05/2019 , 02:30:00,0,0
255,11/05/2019 , 02:45:00,0,0
256,11/05/2019 , 03:00:00,0,0
257,11/05/2019 , 03:15:00,0,0
258,11/05/2019 , 03:30:00,0,0
259,11/05/2019 , 03:45:00,2,2
260,11/05/2019 , 04:00:00,4,4
261,11/05/2019 , 04:15:00,9,9
262,11/05/2019 , 04:30:00,25,25
263,11/05/2019 , 04:45:00,75,75
264,11/05/2019 , 05:00:00,167,167
265,11/05/2019 , 05:15:00,260,260
266,11/05/2019 , 05:30:00,346,346
267,11/05/2019 , 05:45:00,465,465
268,11/05/2019 , 06:00:00,641,641
269,11/05/2019 , 06:15:00,698,698
270,11/05/2019 , 06:30:00,822,822
271,11/05/2019 , 06:45:00,1075,1075
272,11/05/2019 , 07:00:00,1564,1564
273,11/05/2019 , 07:15:00,3237,3237
274,11/05/2019 , 07:30:00,4750,4750
275,11/05/2019 , 07:45:00,5181,5181
276,11/05/2019 , 08:00:00,5454,5454
277,11/05/2019 , 08:15:00,6503,6503
278,11/05/2019 , 08:30:00,6795,6795
279,11/05/2019 , 08:45:00,7734,7734
280,11/05/2019 , 09:00:00,8047,8047
281,11/05/2019 , 09:15:00,8714,8714
282,11/05/2019 , 09:30:00,8790,8790
283,11/05/2019 , 09:45:00,7762,7762
284,11/05/2019 , 10:00:00,8057,8057
285,11/05/2019 , 10:15:00,9306,9306
286,11/05/2019 , 10:30:00,10361,10361
287,11/05/2019 , 10:45:00,15541,15541
288,11/05/2019 , 11:00:00,12467,12467
289,11/05/2019 , 11:15:00,12621,12621
290,11/05/2019 , 11:30:00,21616,21616
291,11/05/2019 , 11:45:00,18878,18878
292,11/05/2019 , 12:00:00,19231,19231
293,11/05/2019 , 12:15:00,24811,24811
294,11/05/2019 , 12:30:00,30469,30469
295,11/05/2019 , 12:45:00,23486,23486
296,11/05/2019 , 13:00:00,16401,16401
297,11/05/2019 , 13:15:00,14074,14074
298,11/05/2019 , 13:30:00,19751,19751
299,11/05/2019 , 13:45:00,19121,19121
300,11/05/2019 , 14:00:00,20129,20129
301,11/05/2019 , 14:15:00,25039,25039
302,11/05/2019 , 14:30:00,17603,17603
303,11/05/2019 , 14:45:00,12117,12117
304,11/05/2019 , 15:00:00,9376,9376
305,11/05/2019 , 15:15:00,12832,12832
306,11/05/2019 , 15:30:00,7933,7933
307,11/05/2019 , 15:45:00,12401,12401
308,11/05/2019 , 16:00:00,7979,7979
309,11/05/2019 , 16:15:00,5655,5655
310,11/05/2019 , 16:30:00,7915,7915
311,11/05/2019 , 16:45:00,5690,5690
312,11/05/2019 , 17:00:00,4159,4159
313,11/05/2019 , 17:15:00,4324,4324
314,11/05/2019 , 17:30:00,4932,4932
315,11/05/2019 , 17:45:00,5338,5338
316,11/05/2019 , 18:00:00,5584,5584
317,11/05/2019 , 18:15:00,5751,5751
318,11/05/2019 , 18:30:00,5508,5508
319,11/05/2019 , 18:45:00,5127,5127
320,11/05/2019 , 19:00:00,4549,4549
